"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Characterizing the shape and material properties of hidden targets from magnetic induction data","P. D. Ledger; W. R. B. Lionheart",NA; NA,IMA Journal of Applied Mathematics,"18 Jan 2018","2015","80","6","1776","1798","The aim of this paper is to show that, for the eddy current model, the leading order term for the perturbation in the magnetic field, due to the presence of a small conducting magnetic inclusion, can be expressed in terms of a symmetric rank 2 polarization tensor. This tensor contains information about the shape and material properties of the object and is independent of position. We apply a recently derived asymptotic formula for the perturbed magnetic field, due to the presence of a conducting inclusion, which is expressed in terms of a new class of rank 4 polarization tensors (Ammari, H., Chen, J., Chen, Z., Garnier, J. & Volkov, D. (2014) Target detection and characterization from electromagnetic induction data. J. Math. Pures Appl., 101, 54–75.) and show that their result can be written in an alternative form involving a symmetric rank 2 tensor involving 6 instead of 81 complex components in an orthonormal coordinate frame. For objects with rotational and mirror symmetries we show that the number of coefficients is still smaller. We include numerical examples to demonstrate that the new polarization tensors can be accurately computed by solving a vector-valued transmission problem by $hp$-finite elements and include examples to illustrate the agreement between the asymptotic formula describing the perturbed fields and the numerical predictions.","1464-3634","","10.1093/imamat/hxv015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8212883","polarization tensors;asymptotic expansions;eddy currents;hp-finite elements;metal detectors;land mine detection","","","9","","","","18 Jan 2018","","","OUP","OUP Journals"
"Comparison of the accident process, radioactivity release and ground contamination between Chernobyl and Fukushima-1","T. Imanaka; G. Hayashi; S. Endo",NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2015","56","suppl_1","i56","i61","In this report, we have reviewed the basic features of the accident processes and radioactivity releases that occurred in the Chernobyl accident (1986) and in the Fukushima-1 accident (2011). The Chernobyl accident was a power-surge accident that was caused by a failure of control of a fission chain reaction, which instantaneously destroyed the reactor and building, whereas the Fukushima-1 accident was a loss-of-coolant accident in which the reactor cores of three units were melted by decay heat after losing the electricity supply. Although the quantity of radioactive noble gases released from Fukushima-1 exceeded the amount released from Chernobyl, the size of land area severely contaminated by 137Cesium (137Cs) was 10 times smaller around Fukushima-1 compared with around Chernobyl. The differences in the accident process are reflected in the composition of the discharged radioactivity as well as in the composition of the ground contamination. Volatile radionuclides (such as 132Te-132I, 131I, 134Cs and 137Cs) contributed to the gamma-ray exposure from the ground contamination around Fukishima-1, whereas a greater variety of radionuclides contributed significantly around Chernobyl. When radioactivity deposition occurred, the radiation exposure rate near Chernobyl is estimated to have been 770 μGy h−1per initial 137Cs deposition of 1000 kBq m−2, whereas it was 100 μGy h−1around Fukushima-1. Estimates of the cumulative exposure for 30 years are 970 and 570 mGy per initial deposition of 1000 kBq m−2for Chernobyl and Fukusima-1, respectively. Of these exposures, 49 and 98% were contributed by radiocesiums (134Cs + 137Cs) around Chernobyl and Fukushima-1, respectively.","1349-9157","","10.1093/jrr/rrv074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150109","Fukushima accident;Chernobyl accident;ground contamination;radiation exposure;137Cesium, 131Iodine","","","6","","","","18 Jan 2018","","","OUP","OUP Journals"
"Impacts of optimization interval on home energy scheduling for thermostatically controlled appliances","Z. Pan; Q. Guo; H. Sun","Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China; Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China; Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China",CSEE Journal of Power and Energy Systems,"24 Jul 2015","2015","1","2","90","100","Home energy management systems (HEMS) have attracted much attention in recent years for energy efficiency and cost savings. Home energy scheduling is an important function of the HEMS, especially for thermostatically controlled appliances (TCAs). Optimization interval is a basic parameter in home energy scheduling, a topic that has been seldom studied before. This paper studies the impacts of optimization interval on home energy scheduling taking into consideration four scheduling strategies for TCAs. A tracking strategy is developed to arrive at a suboptimal solution while avoiding unacceptable solving time. The impact mechanism of optimization interval is analyzed. The optimization interval takes into account the scheduling ability of HEMS, flexibility of TCAs, the feasibility of scheduling, scheduling performances, user experiences, and model accuracy. The flexibility of TCAs, which depends on optimization interval, is defined and modeled. Two time division methods are proposed, namely, consistent interval division method (CIDM) and inconsistent interval division method (IIDM). Numerical simulation is carried out to verify the analysis. The results show that optimization interval impacts the flexibility, feasibility, and performance of scheduling. The proposed tracking strategy is seen as an effective method for HEMS.","2096-0042","","10.17775/CSEEJPES.2015.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7160645","HEMS;optimization interval;scheduling;TCAs","","","6","","","","24 Jul 2015","","","CSEE","CSEE Journals"
"Reference Ontology for Cybersecurity Operational Information","T. Takahashi; Y. Kadobayashi",NA; NA,The Computer Journal,"18 Jan 2018","2015","58","10","2297","2312","As our cyber society develops and expands, the importance of cybersecurity operations is growing in response to cybersecurity threats coming from beyond national borders. Efficient cybersecurity operations require information exchanges that go beyond organizational borders. Various industry specifications defining information schemata for such exchanges are thus emerging. These specifications, however, define their own schemata since their objectives and the types of information they deal with differ, and desirable schemata differ depending on the purposes. They need to be organized and orchestrated so that individual organizations can fully exchange information and collaborate with one another. To establish the foundations of such orchestration and facilitate information exchanges, this paper proposes a reference ontology for cybersecurity operational information. The ontology structures cybersecurity information and orchestrates industry specifications. We built it from the standpoint of cybersecurity operations in close collaboration with cybersecurity organizations including security operation centers handling actual cybersecurity operations in the USA, Japan and South Korea. This paper demonstrates its usability by discussing the coverage of industry specifications. It then defines an extensible information structure that collaborates with such specifications by using the ontology and describes a prototype cybersecurity knowledge base we constructed that facilitates cybersecurity information exchanges among various parties. Finally, it discusses the usage scenarios of the ontology and knowledge base in cybersecurity operations. Through this work, we wish to contribute to the advancement of cybersecurity information exchanges.","1460-2067","","10.1093/comjnl/bxu101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8205615","cybersecurity;ontology design;information structure;knowledge model;information schema;knowledge base;information exchange","","","5","","","","18 Jan 2018","","","OUP","OUP Journals"
"Dynamic parameters cellular automaton model for passengers in subway","Y. Zheng; X. Xi; Y. Zhuang; Y. Zhang","Department of Automation, Tsinghua National Laboratory for Information Science and Technology (TN List), Tsinghua University, Beijing 100084, China; National Engineering Research Center of Software Engineering, Peking University, Beijing 100084, China; Department of Automation, Tsinghua National Laboratory for Information Science and Technology (TN List), Tsinghua University, Beijing 100084, China; Department of Automation, Tsinghua National Laboratory for Information Science and Technology (TN List), Tsinghua University, Beijing 100084, China",Tsinghua Science and Technology,"17 Dec 2015","2015","20","6","594","601","To simulate the passenger behavior in subway system, a Dynamic Parameters Cellular Automaton (DPCA) model is put forward in this paper. Pedestrian traffic flows during waiting, getting on or off, and traveling can be simulated. The typical scenario in Beijing Subway Line 13 is modeled to analyze the passenger behavior in subway system. By comparing simulation results with statistical ones, the correctness and practicality of the DPCA model are verified. At last, the additional results made by DPCA model can make contribution to passenger comfort analysis and pedestrian facility planning and guidance.","1007-0214","","10.1109/TST.2015.7349931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7349931","pedestrian stream; subway; cellular automaton; dynamic parameter; passenger behavior","Public transportation;Computational modeling;Automata;Analytical models;Solid modeling;Simulation;Collision avoidance","","4","","","","17 Dec 2015","","","TUP","TUP Journals"
"Switching excitation controller for enhancement of transient stability of multi-machine power systems","H. Kang; Y. Liu; Q. H. Wu; X. Zhou","South China University of Technology, Guangzhou, Guangdong, CN; South China University of Technology, Guangzhou, Guangdong, CN; South China University of Technology, Guangzhou, Guangdong, CN; State Grid Corporation of China, Beijing, Beijing, CN",CSEE Journal of Power and Energy Systems,"2 Oct 2015","2015","1","3","86","93","This paper proposes a switching structure excitation controller (SSEC) to enhance the transient stability of multimachine power systems. The SSEC switches between a bang-bang funnel excitation controller (BFEC) and a conventional excitation controller (CEC), based on an appropriately designed state-dependent switching strategy. Only the tracking error of rotor angle is required to realize the BFEC in a bang-bang manner with two control values. If the feasibility assumptions of the BFEC are satisfied, the tracking error of rotor angle can be regulated within the predefined error funnels. The power system having the SSEC installed can achieve faster convergence performance compared to that having the CEC implemented only. Simulation studies are carried out in the New England 10-generator 39-bus power system. The control performance of the SSEC is evaluated in the cases that three-phase-to-ground fault and transmission line outage occur in the power system, respectively.","2096-0042","","10.17775/CSEEJPES.2015.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7281132","Bang-bang control;multi-machine power systems;switching controller;transient stability","","","3","","","","2 Oct 2015","","","CSEE","CSEE Journals"
"The perturbation of electromagnetic fields at distances that are large compared with the object's size","P. D. Ledger; W. R. B. Lionheart",NA; NA,IMA Journal of Applied Mathematics,"18 Jan 2018","2015","80","3","865","892","We rigorously derive the leading-order terms in asymptotic expansions for the scattered electric and magnetic fields in the presence of a small object at distances that are large compared with its size. Our expansions hold for fixed wavenumber when the scatterer is a (lossy) homogeneous dielectric object with constant material parameters or a perfect conductor. We also derive the corresponding leading-order terms in expansions for the fields for a low-frequency problem when the scatterer is a non-lossy homogeneous dielectric object with constant material parameters or a perfect conductor. In each case, we express our results in terms of polarization tensors.","1464-3634","","10.1093/imamat/hxu009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8172111","polarization tensors;low-frequency scattering;asymptotic expansions","","","2","","","","18 Jan 2018","","","OUP","OUP Journals"
"Researching Young Children's Everyday Uses of Technology in the Family Home","L. Plowman",NA,Interacting with Computers,"18 Jan 2018","2015","27","1","36","46","Studies of the everyday uses of technology in family homes have tended to overlook the role of children and, in particular, young children. A study that was framed by an ecocultural approach focusing on children's play and learning with toys and technologies is used to illustrate some of the methodological challenges of conducting research with young children in the home. This theoretical framework enabled us to identify and develop a range of methods that illuminated the home's unique mix of inhabitants, learning opportunities and resources and to investigate parents' ethnotheories, or cultural beliefs, that gave rise to the complex of practices, values and attitudes and their intersections with technology and support for learning in the home. This resulted in a better understanding of the role of technology in the lives of these 3- and 4-year-old children.","1873-7951","","10.1093/iwc/iwu031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8164465","children;ecocultural;family;field studies;home;methods","","","2","","","","18 Jan 2018","","","OUP","OUP Journals"
"Aberrations and adaptive optics in super-resolution microscopy","M. Booth; D. Andrade; D. Burke; B. Patton; M. Zurauskas",NA; NA; NA; NA; NA,Microscopy,"18 Jan 2018","2015","64","4","251","261","As one of the most powerful tools in the biological investigation of cellular structures and dynamic processes, fluorescence microscopy has undergone extraordinary developments in the past decades. The advent of super-resolution techniques has enabled fluorescence microscopy – or rather nanoscopy – to achieve nanoscale resolution in living specimens and unravelled the interior of cells with unprecedented detail. The methods employed in this expanding field of microscopy, however, are especially prone to the detrimental effects of optical aberrations. In this review, we discuss how super-resolution microscopy techniques based upon single-molecule switching, stimulated emission depletion and structured illumination each suffer from aberrations in different ways that are dependent upon intrinsic technical aspects. We discuss the use of adaptive optics as an effective means to overcome this problem.","1477-9986","","10.1093/jmicro/dfv033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150415","adaptive optics;aberrations;super-resolution microscopy;single-molecule switching;stimulated emission depletion;structured illumination","","","2","2","","","18 Jan 2018","","","OUP","OUP Journals"
"Development of fast patient position verification software using 2D-3D image registration and its clinical experience","S. Mori; M. Kumagai; K. Miki; R. Fukuhara; H. Haneishi",NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2015","56","5","818","829","To improve treatment workflow, we developed a graphic processing unit (GPU)-based patient positional verification software application and integrated it into carbon-ion scanning beam treatment. Here, we evaluated the basic performance of the software. The algorithm provides 2D/3D registration matching using CT and orthogonal X-ray flat panel detector (FPD) images. The participants were 53 patients with tumors of the head and neck, prostate or lung receiving carbon-ion beam treatment. 2D/3D-ITchi-Gime (ITG) calculation accuracy was evaluated in terms of computation time and registration accuracy. Registration calculation was determined using the similarity measurement metrics gradient difference (GD), normalized mutual information (NMI), zero-mean normalized cross-correlation (ZNCC), and their combination. Registration accuracy was dependent on the particular metric used. Representative examples were determined to have target registration error (TRE) = 0.45 ± 0.23 mm and angular error (AE) = 0.35 ± 0.18° with ZNCC + GD for a head and neck tumor; TRE = 0.12 ± 0.07 mm and AE = 0.16 ± 0.07° with ZNCC for a pelvic tumor; and TRE = 1.19 ± 0.78 mm and AE = 0.83 ± 0.61° with ZNCC for lung tumor. Calculation time was less than 7.26 s.The new registration software has been successfully installed and implemented in our treatment process. We expect that it will improve both treatment workflow and treatment accuracy.","1349-9157","","10.1093/jrr/rrv032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150238","radiotherapy;patient set-up;2D/3D registration;GPU;interfractional changes","","","2","","","","18 Jan 2018","","","OUP","OUP Journals"
"Low-dose energetic protons induce adaptive and bystander effects that protect human cells against DNA damage caused by a subsequent exposure to energetic iron ions","M. Buonanno; S. M. De Toledo; R. W. Howell; E. I. Azzam",NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2015","56","3","502","508","During interplanetary missions, astronauts are exposed to mixed types of ionizing radiation. The low ‘flux’ of the high atomic number and high energy (HZE) radiations relative to the higher ‘flux’ of low linear energy transfer (LET) protons makes it highly probable that for any given cell in the body, proton events will precede any HZE event. Whereas progress has been made in our understanding of the biological effects of low-LET protons and high-LET HZE particles, the interplay between the biochemical processes modulated by these radiations is unclear. Here we show that exposure of normal human fibroblasts to a low mean absorbed dose of 20 cGy of 0.05 or 1-GeV protons (LET ∼ 1.25 or 0.2 keV/μm, respectively) protects the irradiated cells (P < 0.0001) against chromosomal damage induced by a subsequent exposure to a mean absorbed dose of 50 cGy from 1 GeV/u iron ions (LET ∼ 151 keV/μm). Surprisingly, unirradiated (i.e. bystander) cells with which the proton-irradiated cells were co-cultured were also significantly protected from the DNA-damaging effects of the challenge dose. The mitigating effect persisted for at least 24 h. These results highlight the interactions of biological effects due to direct cellular traversal by radiation with those due to bystander effects in cell populations exposed to mixed radiation fields. They show that protective adaptive responses can spread from cells targeted by low-LET space radiation to bystander cells in their vicinity. The findings are relevant to understanding the health hazards of space travel.","1349-9157","","10.1093/jrr/rrv005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150166","space radiation protection;protons;high atomic number and high energy (HZE) particles;adaptive protection;bystander effect","","","1","","","","18 Jan 2018","","","OUP","OUP Journals"
"Effect of a 2.45-GHz radiofrequency electromagnetic field on neutrophil chemotaxis and phagocytosis in differentiated human HL-60 cells","S. Koyama; E. Narita; Y. Suzuki; M. Taki; N. Shinohara; J. Miyakoshi",NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2015","56","1","30","36","The potential public health risks of radiofrequency (RF) fields have been discussed at length, especially with the use of mobile phones spreading extensively throughout the world. In order to investigate the properties of RF fields, we examined the effect of 2.45-GHz RF fields at the specific absorption rate (SAR) of 2 and 10 W/kg for 4 and 24 h on neutrophil chemotaxis and phagocytosis in differentiated human HL-60 cells. Neutrophil chemotaxis was not affected by RF-field exposure, and subsequent phagocytosis was not affected either compared with that under sham exposure conditions. These studies demonstrated an initial immune response in the human body exposed to 2.45-GHz RF fields at the SAR of 2 W/kg, which is the maximum value recommended by the International Commission for Non-Ionizing Radiation Protection (ICNIRP) guidelines. The results of our experiments for RF-field exposure at an SAR under 10 W/kg showed very little or no effects on either chemotaxis or phagocytosis in neutrophil-like human HL-60 cells.","1349-9157","","10.1093/jrr/rru075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8172522","radiofrequency (RF);immune response;neutrophil;chemotaxis;phagocytosis","","","1","","","","18 Jan 2018","","","OUP","OUP Journals"
"Survival outcomes after stereotactic body radiotherapy for 79 Japanese patients with hepatocellular carcinoma","H. Yamashita; H. Onishi; N. Murakami; Y. Matsumoto; Y. Matsuo; T. Nomiya; K. Nakagawa",NA; NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2015","56","3","561","567","Stereotactic body radiotherapy (SBRT) is a relatively new treatment for liver tumor. Outcomes of SBRT for liver tumors unsuitable for ablation or surgical resection were evaluated.A total of 79 patients treated with SBRT for primary hepatocellular carcinoma (HCC) between 2004 and 2012 in six Japanese institutions were studied retrospectively. Patients treated with SBRT preceded by trans-arterial chemoembolization were eligible. Their median age was 73 years, 76% were males, and their Child–Pugh scores were Grades A (85%) and B (11%) before SBRT. The median biologically effective dose (α/β = 10 Gy) was 96.3 Gy.The median follow-up time was 21.0 months for surviving patients. The 2-year overall survival (OS), progression-free survival (PFS), and distant metastasis-free survival were 53%, 40% and 76%, respectively. Sex and serum PIVKA-II values were significant predictive factors for OS. Hypovascular or hypervascular types of HCC, sex and clinical stage were significant predictive factors for PFS. The 2-year PFS was 66% in Stage I vs 18% in Stages II–III. Multivariate analysis indicated that clinical stage was the only significant predictive factor for PFS. No Grade 3 laboratory toxicities in the acute, sub-acute, and chronic phases were observed.PFS after SBRT for liver tumor was satisfactory, especially for Stage I HCC, even though these patients were unsuitable for resection and ablation. SBRT is safe and might be an alternative to resection and ablation.","1349-9157","","10.1093/jrr/rru130","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150161","hepatocellular carcinoma;stereotactic body radiotherapy;SBRT","","","1","","","","18 Jan 2018","","","OUP","OUP Journals"
"The relationship between a strip Wiener–Hopf problem and a line Riemann–Hilbert problem","A. V. Kisil",NA,IMA Journal of Applied Mathematics,"18 Jan 2018","2015","80","5","1569","1581","In this paper, the Wiener–Hopf factorization problem is presented in a unified framework with the Riemann–Hilbert factorization. This allows to establish the exact relationship between the two types of factorization. In particular, in the Wiener–Hopf problem one assumes more regularity than for the Riemann–Hilbert problem. It is shown that Wiener–Hopf factorization can be obtained using Riemann–Hilbert factorization on certain lines.","1464-3634","","10.1093/imamat/hxv007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8180179","Wiener–Hopf;Riemann-Hilbert;integral equations","","","1","","","","18 Jan 2018","","","OUP","OUP Journals"
