"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research and application of wireless sensor network technology in power transmission and distribution system","J. Liu; Z. Zhao; J. Ji; M. Hu","Industry Development and Promotion Center, “Smart Grid Technology and Equipment” Expert Committee, Beijing, China; State Grid I&T Branch, Beijing, China; Huawei Technologies Co, Ltd., Shenzhen, China; Wins Wireless Network Technology Co. Ltd., Jiaxing, China",Intelligent and Converged Networks,"30 Dec 2020","2020","1","2","199","220","Power is an important part of the energy industry, relating to national economy and people's livelihood, and it is of great significance to ensure the security and stability in operation of power transmission and distribution system. Based on Wireless Sensor Network technology (WSN) and combined with the monitoring and operating requirements of power transmission and distribution system, this paper puts forward an application system for monitoring, inspection, security, and interactive service of layered power transmission and distribution system. Furthermore, this paper demonstrates the system verification projects in Wuxi, Jiangsu Province and Lianxiangyuan Community in Beijing, which have been widely used nationwide.","2708-6240","","10.23919/ICN.2020.0016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9310746","Wireless Sensor Network (WSN);smart grid;power system;power transmission;power distribution;monitoring system","Wireless sensor networks;Monitoring;Sensors;Smart grids;Power systems;Intelligent sensors;Temperature sensors","","90","","","","30 Dec 2020","","","TUP","TUP Journals"
"A new high gain DC-DC converter with model-predictive-control based MPPT technique for photovoltaic systems","O. Abdel-Rahim; H. Wang","School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China",CPSS Transactions on Power Electronics and Applications,"7 Jul 2020","2020","5","2","191","200","High step-up DC/DC converter and maximum power point tracking (MPPT) control are essential components in photovoltaic (PV) systems. For the purpose of utilizing PV module in power generation, this manuscript proposes 1-new high step-up DC/DC converter 2-model predictive control based maximum power point tracking (MPC-MPPT) algorithm with optimum number of sensors. The suggested topology is able to provide a voltage gain up to 10 times of input-voltage and its measured efficiency is around 93%. MPC is a prevalent control technique with superior transient and steady-state performances in PV systems. However, in PV DC/DC converters, conventional MPC based MPPT technique typically requires two voltage-sensors and one current-sensor. For the purpose of reducing system cost, this manuscript presents MPC based MPPT technique with two-sensors. The algorithm is designed to operate with both fixed and adaptive step-size. Different scenarios and operating conditions are evaluated both in Simulink and with hardware set-up. Results obtained from the simulation and experimental work are consistent and verify the analytical analysis of the system.","2475-742X","","10.24295/CPSSTPEA.2020.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9135032","DC/DC converter;model predictive control based maximum power point tracking (MPC-MPPT)","Switches;Inductors;Capacitors;Maximum power point trackers;Sensors;Stress;DC-DC power converters","","86","","","","7 Jul 2020","","","CPSS","CPSS Journals"
"Distributed cooperative control of autonomous multi-agent UAV systems using smooth control","B. Kada; M. Khalid; M. S. Shaikh","Department of Aerospace Engineering, King Abdulaziz University, Jeddah, Saudi Arabia; Department of Electrical and Computer Engineering, King Abdulaziz University, Jeddah, Saudi Arabia; Department of Electrical and Computer Engineering, King Abdulaziz University, Jeddah, Saudi Arabia",Journal of Systems Engineering and Electronics,"6 Jan 2021","2020","31","6","1297","1307","This paper addresses the cooperative control problem of multiple unmanned aerial vehicles (multi-UAV) systems. First, a new distributed consensus algorithm for second-order nonlinear multi-agent systems (MAS) is formulated under the leader-following approach. The algorithm provides smooth input signals to the agents' control channels, which avoids the chattering effect generated by the conventional sliding mode-based control protocols. Second, a new formation control scheme is developed by integrating smooth distributed consensus control protocols into the geometric pattern model to achieve three-dimensional formation tracking. The Lyapunov theory is used to prove the stability and convergence of both distributed consensus and formation controllers. The effectiveness of the proposed algorithms is demonstrated through simulation results.","1004-4132","","10.23919/JSEE.2020.000100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316410","cooperative control;distributed consensus;three-dimensional formation control;multiple-UAV system","Control systems;Unmanned aerial vehicles;Protocols;Stability analysis;Simulation;Multi-agent systems;Helicopters","","84","","","","6 Jan 2021","","","BIAI","BIAI Journals"
"Hardware implementation of spiking neural networks on FPGA","J. Han; Z. Li; W. Zheng; Y. Zhang","Institute of Microelectronics, Tsinghua University, Beijing, China; Research Institute of Information Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China",Tsinghua Science and Technology,"13 Jan 2020","2020","25","4","479","486","Inspired by real biological neural models, Spiking Neural Networks (SNNs) process information with discrete spikes and show great potential for building low-power neural network systems. This paper proposes a hardware implementation of SNN based on Field-Programmable Gate Arrays (FPGA). It features a hybrid updating algorithm, which combines the advantages of existing algorithms to simplify hardware design and improve performance. The proposed design supports up to 16 384 neurons and 16.8 million synapses but requires minimal hardware resources and archieves a very low power consumption of 0.477 W. A test platform is built based on the proposed design using a Xilinx FPGA evaluation board, upon which we deploy a classification task on the MNIST dataset. The evaluation results show an accuracy of 97.06% and a frame rate of 161 frames per second.","1007-0214","","10.26599/TST.2019.9010019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8954866","Spiking Neural Network (SNN);Field-Programmable Gate Arrays (FPGA);digital circuit;low-power;MNIST","Neurons;Hardware;Field programmable gate arrays;Delays;Biological system modeling;Biological neural networks;Synapses","","73","","","","13 Jan 2020","","","TUP","TUP Journals"
"Progress of ITU-T higher speed passive optical network (50G-PON) standardization","D. Zhang; D. Liu; X. Wu; D. Nesset","China Telecom Research Institute, China Telecom, Shanghai, China; Transmission & Access Research Department, Huawei Technologies Co., Ltd., Wuhan, China; Transmission & Access Research Department, Huawei Technologies Co., Ltd., Wuhan, China; Munich Research Centre, Huawei Technologies Dusseldorf GmbH, Munich, Germany",Journal of Optical Communications and Networking,"23 Jun 2020","2020","12","10","D99","D108","This paper reviews the key factors in the discussion and selection process before the launch of the higher speed passive optical network (PON) standards project in the Full Service Access Network and ITU-T SG15/Q2. It reviews the requirements for such a system and the progress of the related ITU-T standards documents. The key technologies necessary for the physical and protocol layers of the 50G-PON are also discussed.","1943-0639","","10.1364/JOCN.391830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9123509","","Passive optical networks;Optical network units;Standards;Time division multiplexing;Optical transmitters","","68","","","","23 Jun 2020","","","IEEE","IEEE Journals"
"Robust position anti-interference control for PMSM servo system with uncertain disturbance","L. Li; J. Xiao; Y. Zhao; K. Liu; X. Peng; H. Luan; K. Li","Hunan University, Changsha, China; Hunan University, Changsha, China; Hunan University, Changsha, China; Hunan University, Changsha, China; Hunan University, Changsha, China; Hunan University, Changsha, China; Hunan University, Changsha, China",CES Transactions on Electrical Machines and Systems,"30 Jun 2020","2020","4","2","151","160","Aiming to suppress the influence of uncertain disturbances in the drive control of permanent magnet synchronous machines (PMSM), such as the parameter uncertainties and load disturbance, a robust anti-interference control for the angular position tracking control of a PMSM servo system has been proposed in this paper. During the position tracking, uncertain system disturbances being regarded as a lumped unknown term will be online observed by a nonlinear disturbance observer (NDOB), of which the influence will consequently be counteracted by a robust backstepping compensator (RBC). The asymptotical stability of proposed control scheme is analyzed and designed according to the Lyapunov stability criterion, and its convergence against the system uncertain disturbance is verified on a prototype PMSM servo platform and shows good performance in rotor angular position tracking and anti-interference.","2096-3564","","10.30941/CESTEMS.2020.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9130121","Nonlinear disturbance observer (NDOB);permanent magnet synchronous machine (PMSM);position control;robust backstepping compensator (RBC);servo system","Servomotors;Uncertainty;Backstepping;Robust control;Uncertain systems;Lyapunov methods;Disturbance observers","","50","","","","30 Jun 2020","","","CES","CES Journals"
"Fault diagnosis of photovoltaic array based on deep belief network optimized by genetic algorithm","C. Tao; X. Wang; F. Gao; M. Wang","Department of Automation and Electrical Engineering, Lanzhou Jiaotong University, Lanzhou, China; Department of Automation and Electrical Engineering, Lanzhou Jiaotong University, Lanzhou, China; Department of Automation and Electrical Engineering, Lanzhou Jiaotong University, Lanzhou, China; Ninghe Power Supply Co., Ltd., Tianjin, China",Chinese Journal of Electrical Engineering,"6 Oct 2020","2020","6","3","106","114","When using deep belief networks (DBN) to establish a fault diagnosis model, the objective function easily falls into a local optimum during the learning and training process due to random initialization of the DBN network bias and weights, thereby affecting the computational efficiency. To address the problem, a fault diagnosis method based on a deep belief network optimized by genetic algorithm (GA-DBN) is proposed. The method uses the restricted Boltzmann machine reconstruction error to structure the fitness function, and uses the genetic algorithm to optimize the network bias and weight, thus improving the network accuracy and convergence speed. In the experiment, the performance of the model is analyzed from the aspects of reconstruction error, classification accuracy, and time-consuming size. The results are compared with those of back propagation optimized by the genetic algorithm, support vector machines, and DBN. It shows that the proposed method improves the generalization ability of traditional DBN, and has higher recognition accuracy of photovoltaic array faults.","2075-5597","","10.23919/CJEE.2020.000024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9215148","Deep belief network (DBN);fault diagnosis;genetic algorithm;PV array;recognition accuracy","Genetic algorithms;Fault diagnosis;Mathematical model;Training;Arrays;Data models;Photovoltaic systems","","48","","","","6 Oct 2020","","","CMP","CMP Journals"
"Parallel discrete lion swarm optimization algorithm for solving traveling salesman problem","Z. Daoqing; J. Mingyan","School of Information Science and Engineering, Shandong University, Qingdao, China; School of Information Science and Engineering, Shandong University, Qingdao, China",Journal of Systems Engineering and Electronics,"28 Aug 2020","2020","31","4","751","760","As a typical representative of the NP-complete problem, the traveling salesman problem (TSP) is widely utilized in computer networks, logistics distribution, and other fields. In this paper, a discrete lion swarm optimization (DLSO) algorithm is proposed to solve the TSP Firstly, we introduce discrete coding and order crossover operators in DLSO. Secondly, we use the complete 2-opt (C2-opt) algorithm to enhance the local search ability. Then in order to enhance the efficiency of the algorithm, a parallel discrete lion swarm optimization (PDLSO) algorithm is proposed. The PDLSO has multiple populations, and each sub-population independently runs the DLSO algorithm in parallel. We use the ring topology to transfer information between sub-populations. Experiments on some benchmarks TSP problems show that the DLSO algorithm has a better accuracy than other algorithms, and the PDLSO algorithm can effectively shorten the running time.","1004-4132","","10.23919/JSEE.2020.000050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180142","discrete lion swarm optimization (DLSO) algorithm;complete 2-opt (C2-opt) algorithm;parallel discrete lion swarm optimization (PDLSO) algorithm;traveling salesman problem (TSP)","Heuristic algorithms;Approximation algorithms;Sociology;Statistics;Optimization;Urban areas;Particle swarm optimization","","34","","","","28 Aug 2020","","","BIAI","BIAI Journals"
"A new voltage control strategy to improve performance of DSTATCOM in electric grid","C. Kumar; M. K. Mishra; S. Mekhilef","Electronics and Electrical Engineering Department, Indian Institute of Technology Guwahati, Guwahati, India; Electrical Engineering Department, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, University of Malaya, Swinburne, VIC, Australia",CES Transactions on Electrical Machines and Systems,"4 Jan 2021","2020","4","4","295","302","A new voltage control strategy of distribution static compensator (DSTATCOM) has been proposed in this paper for electric grid applications. The proposed control scheme combines two methods of DSTATCOM operation to improve its performance. Considering power factor and voltage magnitude as degree of freedom, the DSTATCOM provides features such as mitigation of voltage and current harmonics, balancing of source currents, improvement of power factor, voltage regulation during voltage sag and swell, reduction in inverter losses, and control of load power to achieve energy conservation. The performance of proposed DSTATCOM control is better as compared to its conventional operation at any time of operation. PSCAD simulation and experimental results validate the performances.","2096-3564","","10.30941/CESTEMS.2020.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9312758","Reactive power;DSTATCOM;multifunctional","Reactive power;Voltage control;Power quality;Capacitors;Voltage fluctuations;Legged locomotion;Equivalent circuits","","31","","","","4 Jan 2021","","","CES","CES Journals"
"A technology for online parameter identification of permanent magnet synchronous motor","X. Ma; C. Bi","Machinery Institute, University of Shanghai for Science and Technology, Shanghai, China; Machinery Institute, University of Shanghai for Science and Technology, Shanghai, China",CES Transactions on Electrical Machines and Systems,"1 Oct 2020","2020","4","3","237","242","Accuracy of the motor parameters is important in realizing high performance control of permanent magnet synchronous motor (PMSM). However, the inductance and resistance of motor winding vary with the change of temperature, rotor position and current frequency. In this paper, a technology based on circuit model is introduced for realizing online identification of the parameter of PMSM. In the proposed method, a set of nonlinear equations containing the parameters to be identified is established. Considering that it is very difficult to obtain the analytical solution of a nonlinear system of equations, Newton iterative method is used for solving the equations. Both the simulation and testing results confirm the effectiveness of the method presented.","2096-3564","","10.30941/CESTEMS.2020.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9211095","Online;PMSM;parameter identification;parameter measurement;electric machine theory","Mathematical model;Resistance;Stators;Electrical resistance measurement;Synchronous motors;Permanent magnet motors;Inductance","","31","","","","1 Oct 2020","","","CES","CES Journals"
"Adversarial attack on DL-based massive MIMO CSI feedback","Q. Liu; J. Guo; C. -K. Wen; S. Jin","School of Cyber Science and Engineering, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",Journal of Communications and Networks,"17 Jul 2020","2020","22","3","230","235","With the increasing application of deep learning (DL) algorithms in wireless communications, the physical layer faces new challenges caused by adversarial attack. Such attack has significantly affected the neural network in computer vision. We choose DL-based channel state information (CSI) to show the effect of adversarial attack on DL-based communication system. We present a practical method to craft white-box adversarial attack on DL-based CSI feedback process. Our simulation results show the destructive effect adversarial attack causes on DL-based CSI feedback by analyzing the performance of normalized mean square error. We also launch a jamming attack for comparison and find that the jamming attack could be prevented with certain precautions. As DL algorithm becomes the trend in developing wireless communication, this work raises concerns regarding the security in the use of DL-based algorithms.","1976-5541","","10.1109/JCN.2020.000016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9143575","Adversarial attack;CSI feedback;deep learning;wireless security","Perturbation methods;Decoding;Downlink;Wireless communication;MIMO communication;Physical layer","","28","","","","17 Jul 2020","","","KICS","KICS Journals"
"Multi-target tracking algorithm based on PHD filter against multi-range-false-target jamming","T. Chen; P. Yang; H. Peng; Z. Qian","School of Aeronautics, Northwestern Polytechnical University, Xi'an, China; School of Aeronautics, Northwestern Polytechnical University, Xi'an, China; School of Aeronautics, Northwestern Polytechnical University, Xi'an, China; School of Aeronautics, Northwestern Polytechnical University, Xi'an, China",Journal of Systems Engineering and Electronics,"3 Nov 2020","2020","31","5","859","870","Multi-range-false-target (MRFT) jamming is particularly challenging for tracking radar due to the dense clutter and the repeated multiple false targets. The conventional association-based multi-target tracking (MTT) methods suffer from high computational complexity and limited usage in the presence of MRFT jamming. In order to solve the above problems, an efficient and adaptable probability hypothesis density (PHD) filter is proposed. Based on the gating strategy, the obtained measurements are firstly classified into the generalized newborn target and the existing target measurements. The two categories of measurements are independently used in the decomposed form of the PHD filter. Meanwhile, an amplitude feature is used to suppress the dense clutter. In addition, an MRFT jamming suppression algorithm is introduced to the filter. Target amplitude information and phase quantization information are jointly used to deal with MRFT jamming and the clutter by modifying the particle weights of the generalized newborn targets. Simulations demonstrate the proposed algorithm can obtain superior correct discrimination rate of MRFT, and high-accuracy tracking performance with high computational efficiency in the presence of MRFT jamming in the dense clutter.","1004-4132","","10.23919/JSEE.2020.000066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9247413","multi-range-false-target (MRFT) jamming;multi-target tracking (MTT);probability hypothesis density (PHD);target amplitude feature;gating strategy","Jamming;Clutter;Target tracking;Radar tracking;Pediatrics;Quantization (signal);Radio frequency","","27","","","","3 Nov 2020","","","BIAI","BIAI Journals"
"A hybrid diagnosis method for inverter open-circuit faults in PMSM drives","Z. Zhang; G. Luo; Z. Zhang; X. Tao","School of Automation, Northwestern Polytechnical University, Xi'an, China; School of Automation, Northwestern Polytechnical University, Xi'an, China; Lanzhou Wanli Aviation Electromechanical Co. Ltd., Lanzhou, China; School of Automation, Northwestern Polytechnical University, Xi'an, China",CES Transactions on Electrical Machines and Systems,"1 Oct 2020","2020","4","3","180","189","In order to improve the evaluation process of inverter open-circuit faults diagnosis in permanent magnet synchronous motor (PMSM) drives, this paper presents a diagnosis method based on current residuals and machine learning models. The machine learning models are introduced to make a comprehensive evaluation for the current residuals obtained from a state observer, instead of evaluating the residuals by comparing with thresholds. Meanwhile, fault diagnosis and location are conducted simultaneously by the machine learning models, which simplifies the diagnosis process. Besides, a sampling strategy is designed to implement the proposed scheme online. Experiments are carried out on a DSP based PMSM drive, and the effectiveness of the proposed method is verified.","2096-3564","","10.30941/CESTEMS.2020.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9211089","Current residuals;fault diagnosis;inverter open-circuit;machine learning","Circuit faults;Inverters;Machine learning;Observers;Fault diagnosis;Adaptation models;Torque","","26","","","","1 Oct 2020","","","CES","CES Journals"
"Airship aerodynamic model estimation using unscented Kalman filter","W. Muhammad; A. Ahsan","Department of Electrical Engineering, University of Engineering and Technology, Taxila, Pakistan; Department of Electrical Engineering, University of Engineering and Technology, Taxila, Pakistan",Journal of Systems Engineering and Electronics,"6 Jan 2021","2020","31","6","1318","1329","An airship model is made-up of aerostatic, aerodynamic, dynamic, and propulsive forces and torques. Besides others, the computation of aerodynamic forces and torques is difficult. Usually, wind tunnel experimentation and potential flow theory are used for their calculations. However, the limitations of these methods pose difficulties in their accurate calculation. In this work, an online estimation scheme based on unscented Kalman filter (UKF) is proposed for their calculation. The proposed method introduces six auxiliary states for the complete aerodynamic model. UKF uses an extended model and provides an estimate of a complete state vector along with auxiliary states. The proposed method uses the minimum auxiliary state variables for the approximation of the complete aerodynamic model that makes it computationally less intensive. UKF estimation performance is evaluated by developing a nonlinear simulation environment for University of Engineering and Technology, Taxila (UETT) airship. Estimator performance is vali dated by performing the error analysis based on estimation error and 2-σ uncertainty bound. For the same problem, the extended Kalman filter (EKF) is also implemented and its results are compared with UKF. The simulation results show that UKF successfully estimates the forces and torques due to the aerodynamic model with small estimation error and the comparative analysis with EKF shows that UKF improves the estimation results and also it is more suitable for the under-consideration problem.","1004-4132","","10.23919/JSEE.2020.000102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316412","airship;unscented Kalman filter (UKF);extend Kalman filter (EKF);state estimation;aerodynamic model estimation","Atmospheric modeling;Aerodynamics;Mathematical model;Modeling;Estimation;Kalman filters;Computational modeling","","25","","","","6 Jan 2021","","","BIAI","BIAI Journals"
"Wireless recommendations for Internet of vehicles: Recent advances, challenges, and opportunities","T. Li; C. Li; J. Luo; L. Song","Department of Computer Science, City University of Hong Kong, Kowloon, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; School of Electronic and Information Engineering, Harbin Institute of Technology (Shenzhen), Shenzhen, China; Department of Computer Science, City University of Hong Kong, Kowloon, China",Intelligent and Converged Networks,"21 Sep 2020","2020","1","1","1","17","Internet of Vehicles (IoV) is a distributed network of connected cars, roadside infrastructure, wireless communication networks, and central cloud platforms. Wireless recommendations play an important role in the IoV network, for example, recommending appropriate routes, recommending driving strategies, and recommending content. In this paper, we review some of the key techniques in recommendations and discuss what are the opportunities and challenges to deploy these wireless recommendations in the IoV.","2708-6240","","10.23919/ICN.2020.0005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9198054","Internet of Vehicles (IoV);wireless recommendations;interactions between communication and computation;edge computing","Wireless communication;Wireless sensor networks;Sensors;Emergency services;Collaboration;Vehicles","","25","","","","21 Sep 2020","","","TUP","TUP Journals"
