"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Inside Front Cover","",,Journal of Systems Engineering and Electronics,"14 May 2024","2024","35","2","1","1","","1004-4132","","10.23919/JSEE.2024.10530610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10530610","","Systems engineering and theory;Indexes;Aerospace electronics;Systems simulation;Systems modeling;Social networking (online);Reviews","","","","","","14 May 2024","","","BIAI","BIAI Journals"
"Table of Contents November 2024","",,IEEE Latin America Transactions,"29 Oct 2024","2024","22","11","891","891","","1548-0992","","10.1109/TLA.2024.10738346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10738346","","DC-DC power converters;Costs;Visualization;Vectors;Torque;Switches;Real-time systems;Protection;Production;Power systems","","","","","IEEE","29 Oct 2024","","","IEEE","IEEE Journals"
"Table of Contents September 2024","",,IEEE Latin America Transactions,"6 Sep 2024","2024","22","9","713","713","","1548-0992","","10.1109/TLA.2024.10669250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669250","","Predictive models;YOLO;Substations;Steady-state;Stacking;Photovoltaic systems;Permanent magnets","","","","","IEEE","6 Sep 2024","","","IEEE","IEEE Journals"
"Table of Contents August 2024","",,IEEE Latin America Transactions,"1 Aug 2024","2024","22","8","620","620","","1548-0992","","10.1109/TLA.2024.10620385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10620385","","Load modeling;Urban areas;Tumors;Transformers;Three-dimensional printing;Standards;Semantics","","","","","IEEE","1 Aug 2024","","","IEEE","IEEE Journals"
"Table of Contents July 2024","",,IEEE Latin America Transactions,"18 Jun 2024","2024","22","7","528","528","","1548-0992","","10.1109/TLA.2024.10562244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10562244","","Fuzzy logic;Wind turbines;Trajectory;Smart grids;Renewable energy sources;Relays;Power system stability","","","","","IEEE","18 Jun 2024","","","IEEE","IEEE Journals"
"Table of Contents October 2024","",,IEEE Latin America Transactions,"4 Oct 2024","2024","22","10","798","798","","1548-0992","","10.1109/TLA.2024.10705968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10705968","","Mathematical models;Wind turbines;Uncertainty;Tires;Thermal stability;Supply chains;Stability analysis;Reliability;Real-time systems;Predictive models","","","","","IEEE","4 Oct 2024","","","IEEE","IEEE Journals"
"Back cover","",,Journal of Communications and Networks,"4 Sep 2024","2024","26","4","c4","c4","","1976-5541","","10.23919/JCN.2024.000046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10666061","","Wireless communication;Uplink;Parity check codes;NOMA;Full-duplex system;Frequency diversity;Fading channels","","","","","","4 Sep 2024","","","KICS","KICS Journals"
"Table of Contents May 2024","",,IEEE Latin America Transactions,"15 Apr 2024","2024","22","5","361","361","","1548-0992","","10.1109/TLA.2024.10500716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10500716","","Maintenance;Switches;Streaming media;Solar panels;Semantic segmentation;Receivers;Proposals","","","","","IEEE","15 Apr 2024","","","IEEE","IEEE Journals"
"Editorial board","",,Journal of Communications and Networks,"4 Mar 2024","2024","26","1","1","1","","1976-5541","","10.23919/JCN.2024.000011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10459129","","Sun;Wireless communication;Wide area networks","","","","","","4 Mar 2024","","","KICS","KICS Journals"
"Back cover","",,Journal of Communications and Networks,"4 Mar 2024","2024","26","1","c4","c4","","1976-5541","","10.23919/JCN.2024.000013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10459133","","Wireless communication;Uplink;Time-varying channels;Statistical analysis;Resource management;Quality of service;Overlay networks","","","","","","4 Mar 2024","","","KICS","KICS Journals"
"Back cover","",,Journal of Communications and Networks,"7 May 2024","2024","26","2","c4","c4","","1976-5541","","10.23919/JCN.2024.000023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522521","","Federated learning;Blockchains;Wireless communication;Task analysis;Road transportation;Resource management;Quality of service","","","","","","7 May 2024","","","KICS","KICS Journals"
"Special Cluster on Antennas and Propagation Technologies 2023","",,IEICE Communications Express,"3 Jun 2024","2024","13","6","167","167","The objective of this special cluster is to report advanced technologies of antennas and propagation, such as next-generation mobile communication systems, MIMO, PAN/BAN, Metamaterials, and wireless power transmission.","2187-0136","","10.23919/comex.2024SPF0001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10547194","","Antennas and propagation;Mobile communication;Metamaterials;Wireless power transmission;Next generation networking;MIMO communication","","","","0","","3 Jun 2024","","","IEICE","IEICE Journals"
"Table of Contents April 2024","",,IEEE Latin America Transactions,"14 Mar 2024","2024","22","4","266","266","","1548-0992","","10.1109/TLA.2024.10473001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10473001","","Object detection;Wireless fidelity;Wind farms;Real-time systems;Patch antennas;Microstrip antennas;Microstrip","","","","","IEEE","14 Mar 2024","","","IEEE","IEEE Journals"
"Table of Contents February 2024","",,IEEE Latin America Transactions,"23 Jan 2024","2024","22","2","81","81","","1548-0992","","10.1109/TLA.2024.10412028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10412028","","Vehicle dynamics;Tuning;Three-dimensional displays;Thermal stability;Temperature distribution;State of charge;Stability analysis","","","","","IEEE","23 Jan 2024","","","IEEE","IEEE Journals"
"Robust Infrared Small Target Detection Using a Novel Four-Leaf Model","D. Zhou; X. Wang","Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun, China; Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun, China",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"14 Dec 2023","2024","17","","1462","1469","Infrared small target detection is widely used in the military field, and robust infrared small target detection has significant significance. Inspired by plants, an infrared small target detection method based on the four-leaf model is proposed. This model has both macro and micro attributes, with macro attributes referred to as the background suppressor (BS) and micro attributes referred to as the texture collector (TC). BS is a four-neighborhood model that can achieve background suppression while reducing the interference of bright background clutter in the target neighborhood to a certain extent. TC can collect texture information of small targets and improve the enhancement effect of small targets. The fusion of TC and BS can effectively suppress background clutter and improve the detection performance of infrared small targets. The experiment is carried out on five real infrared image sequences. The results show that the proposed infrared small target detection method can improve the detection rate and reduce the false alarm rate in the face of infrared images with complex backgrounds. Compared to existing algorithms, the algorithm has high robustness.","2151-1535","","10.1109/JSTARS.2023.3337996","Strategic Priority Research Program of Chinese Academy of Sciences(grant numbers:XDA17010205); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10336390","Background suppressor (BS);detection rate;false alarm rate;infrared small target detection;texture collector (TC)","Object detection;Clutter;Image sequences;Feature extraction;Analytical models;Adaptation models;Robustness","","11","","34","CCBYNCND","30 Nov 2023","","","IEEE","IEEE Journals"
"Microstrip ESPAR Antenna With Conical Beam Scanning","R. De Marco; E. Arnieri; G. Amendola; L. Boccia","Millimeter-Wave Antennas and Integrated Circuit Laboratory (MAIC LAB), University of Calabria, Quattromiglia, Italy; Millimeter-Wave Antennas and Integrated Circuit Laboratory (MAIC LAB), University of Calabria, Quattromiglia, Italy; Millimeter-Wave Antennas and Integrated Circuit Laboratory (MAIC LAB), University of Calabria, Quattromiglia, Italy; Millimeter-Wave Antennas and Integrated Circuit Laboratory (MAIC LAB), University of Calabria, Quattromiglia, Italy",IEEE Antennas and Wireless Propagation Letters,"4 Jan 2024","2024","23","1","174","178","This letter introduces a new design for a 2-D electronically steerable parasitic array radiator based on a 3 × 3 microstrip patch array. The proposed configuration enables conical beam steering by using nine radiating elements, one active U-slot patch antenna, and eight parasitic elements. To validate the proposed design, a prototype was manufactured and experimentally validated. The reported results show a continuous steering range of 75° on the E-plane (ϕ = 0°), ranging from − 45° to +30°, 74° on the H-plane (ϕ = 90°) from − 37° to +37°, and 60° on the D-plane (ϕ = 51°), from − 36° to +25°. The operational bandwidth is about 1.8 %, including the band reduction due to beam scanning. The measured aperture efficiency is equal to 38% with a maximum gain of 8.2 dB.","1548-5757","","10.1109/LAWP.2023.3320790","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10268034","Beam steering;electronically steerable parasitic array radiator (ESPAR);hybrid antenna;pattern-reconfigurable antennas (PRAs);varactor","Antenna measurements;Finite element analysis;Varactors;Bandwidth;Antenna radiation patterns;Couplings;Junctions","","11","","18","CCBYNCND","29 Sep 2023","","","IEEE","IEEE Journals"
"SBFT Tool Competition 2024 - CPS-UAV Test Case Generation Track","S. Khatiri; P. Saurabh; T. Zimmermann; C. Munasinghe; C. Birchler; S. Panichella","Zurich University of Applied Sciences, Switzerland; Zurich University of Applied Sciences, Switzerland; Verity AG, Switzerland; Zurich University of Applied Sciences, Switzerland; Zurich University of Applied Sciences, Switzerland; Zurich University of Applied Sciences, Switzerland",2024 IEEE/ACM International Workshop on Search-Based and Fuzz Testing (SBFT),"4 Oct 2024","2024","","","29","32","While simulation-based testing is critical for ensuring the safety of autonomous Unmanned Aerial Vehicles (UAVs), it has not been adequately researched yet. The UAV Testing Competition organized by the Search-Based and Fuzz Testing (SBFT) workshop is an initiative designed to inspire and encourage the software testing Community to direct their attention toward UAVs as a rapidly emerging and crucial domain. It provides a simple software platform and case study to facilitate their onboarding in the UAV domain and help them develop their first test generation tools for UAVs.In this first edition of the competition, 7 tools were submitted, evaluated, and compared extensively against each other and the baseline approach. We evaluated their test generation performance for 6 different case studies using our novel benchmarking infrastructure. The generated test suites were scored and ranked based on the number and severity of the revealed faults, and the complexity, diversity, and execution time of the test cases. This paper describes the competition context, its platform, the competing tools, and the evaluation process and results.","","979-8-4007-0562-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10699683","Tool Competition;Software Testing;Test Case Generation;Unmanned Aerial Vehicles;Search Based Software Engineering","Conferences;Fuzzing;Benchmark testing;Autonomous aerial vehicles;Software;Safety;Complexity theory;Test pattern generators;Software engineering","","9","","17","CCBY","4 Oct 2024","","","IEEE","IEEE Conferences"
"A Novel Rectenna With Class-F Harmonic Structure for Wireless Power Transfer","G. Moloudian; J. L. Buckley; B. O’Flynn","Wireless Sensor Networks Group, Tyndall National Institute, University College Cork, Cork, Ireland; Wireless Sensor Networks Group, Tyndall National Institute, University College Cork, Cork, Ireland; Wireless Sensor Networks Group, Tyndall National Institute, University College Cork, Cork, Ireland",IEEE Transactions on Circuits and Systems II: Express Briefs,"6 Feb 2024","2024","71","2","617","621","The concept of wireless power transfer for powering a low-power electronic circuit is demonstrated in this brief using a novel rectifying-antenna (rectenna). The proposed rectenna is consisted of by a wide-band antenna and a modified rectifier. The antenna bandwidth has been optimized to cover both the  $f _{1}\,\,=$  868 MHz and  $f _{2}\,\,=$  915 MHz UHF-RFID bands. A dual-band Class-F harmonic structure is employed to maximize the power conversion efficiency (PCE) at both the  $f _{1}$  and  $f _{2}$  at low levels of radio frequency (RF) input power (–30 dBm  $ < {P} \mathrm {_{IN}} < 10$  dBm) compared to conventional designs. The dual-band class-F harmonic load compensates for the capacitive reactance of the rectifier diodes at the fundamental frequencies  $(f _{1}$  and  $f _{2}$ ) and controls the rectifier output harmonics at  $2f _{1}$ ,  $2f _{2}$ ,  $3f _{1}$  and  $3f _{2}$ . The proposed modified rectifier depicts a measured maximum PCE of 71% (at  $f _{1}$ ) and 64% (at  $f _{2}$ ) for an RF input power  ${P} \mathrm {_{IN}}\,\,=$  0 dBm with an optimum load resistance  $({R} \mathrm {_{L}}$ ) of 7  $\text{k}\Omega $ . To demonstrate the proof of concept of wireless powering and validate of the rectenna performance, a DC-DC boost converter, a supercapacitor  $(C \mathrm {_{OUT}}\,\,=\,\,370\,\,\mu \text{F}$ ), and a low-power electronic circuit is connected to the presented rectenna. According to measured results, the proposed rectenna demonstrates wireless powering of an LED at different distances and various  $P \mathrm {_{IN}}$  levels (at both the  $f _{1}$  and  $f _{2}$ ). The proposed circuit can be used in wireless power transfer and battery-less wireless sensing systems.","1558-3791","","10.1109/TCSII.2023.3315152","European Union’s Horizon 2020 Research and Innovation Programme through the Marie Skłodowska-Curie Grant Agreement by the Smart Manufacturing Advanced Research Training for Industry 4.0 (SMART 4.0)(grant numbers:847577); Research Grant from the Science Foundation Ireland (SFI) through the Ireland’s European Structural and Investment Funds Programme and the European Regional Development Fund 2014–2020(grant numbers:16/RC/3918 (CONFIRM)); CONNECT Centre for Future Networks and Communications(grant numbers:13/RC/2077); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10250840","Battery-less;class-F harmonic load;energy harvesting;rectifier;rectenna;and wireless power transfer","Rectifiers;Harmonic analysis;Power harmonic filters;Rectennas;Radio frequency;Dual band;Antenna measurements","","7","","21","CCBYNCND","13 Sep 2023","","","IEEE","IEEE Journals"
"Simulation-Based Testing of Unmanned Aerial Vehicles with Aerialist","S. Khatiri; S. Panichella; P. Tonella","Università della Svizzera italiana & Zurich University of Applied Sciences, Winterthur, Switzerland; Zurich University of Applied Sciences, Winterthur, Switzerland; Università della Svizzera italiana, Lugano, Switzerland",2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"20 Jun 2024","2024","","","134","138","Simulation-based testing is crucial for ensuring the safety and reliability of unmanned aerial vehicles (UAVs), especially as they become more autonomous and get increasingly used in commercial scenarios. The complexity and automated nature of UAVs requires sophisticated simulation environments for effectively testing their safety requirements. The primary challenges in setting up these environments pose significant barriers to the practical, widespread adoption of UAVs. We address this issue by introducing Aerialist (unmanned AERIAL vehicle teST bench), a novel UAV test bench, built on top of PX4 firmware, that facilitates or automates all the necessary steps of definition, generation, execution, and analysis of system-level UAV test cases in simulation environments. Moreover, it also supports parallel and scalable execution and analysis of test cases on Kubernetes clusters. This makes Aerialist a unique platform for research and development of test generation approaches for UAVs. To evaluate Aerialist's support for UAV developers in defining, generating, and executing UAV test cases, we implemented a search-based approach for generating realistic simulation-based test cases using real-world UAV flight logs. We confirmed its effectiveness in improving the realism and representativeness of simulation-based UAV tests.","2574-1934","979-8-4007-0502-1","10.1145/3639478.3640031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554828","Unmanned Aerial Vehicles;Test Generation;Simulation","Autonomous aerial vehicles;Safety;Complexity theory;Reliability;Test pattern generators;Research and development;Testing","","7","","17","CCBY","20 Jun 2024","","","IEEE","IEEE Conferences"
"Sustainability Opportunities and Ethical Challenges of AI-Enabled Connected Autonomous Vehicles Routing in Urban Areas","R. Guo; M. Vallati; Y. Wang; H. Zhang; Y. Chen; F. -Y. Wang","School of Computing and Engineering, University of Huddersfield, Huddersfield, U.K.; School of Computing and Engineering, University of Huddersfield, Huddersfield, U.K.; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Transportation Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Intelligent Vehicles,"22 Feb 2024","2024","9","1","55","58","The advent of Connected Autonomous Vehicles (CAVs) paves the way to a new era of urban traffic control and management, driven by Artificial Intelligence (AI)-enabled strategies. This advancement promises significant improvements in infrastructure use optimization, traffic delay reduction, and overall sustainability. The autonomous driving capabilities of CAVs, coupled with the communication technology, allow vehicles to play an active role in urban traffic control: they can follow tailored instructions and can act as highly accurate moving sensors for traffic authorities. However, such improved capabilities come at the cost of unprecedented vulnerabilities to cyber exploitation, and with the concrete potential to increase social and economic disparities. As an extension of TIV-DHW (Distributed/Decentralized Hybrid Workshop) on ERS (Ethics, Responsibility, and Sustainability), this letter explores how the AI-enabled routing methodology can enhance urban transportation sustainability while also discussing its ethical implications and challenges.","2379-8904","","10.1109/TIV.2023.3345661","UKRI Future Leaders Fellowship(grant numbers:MR/T041196/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10368346","","","","7","","43","CCBY","21 Dec 2023","","","IEEE","IEEE Journals"
"Cryogenic-Aware Forward Body Biasing in Bulk CMOS","R. W. J. Overwater; M. Babaie; F. Sebastiano","Department of Quantum and Computing Engineering and QuTech, TU Delft, Delft, The Netherlands; Department of Microelectronics and QuTech, TU Delft, Delft, The Netherlands; Department of Quantum and Computing Engineering and QuTech, TU Delft, Delft, The Netherlands",IEEE Electron Device Letters,"29 Jan 2024","2024","45","2","152","155","Cryogenic CMOS (cryo-CMOS) circuits are often hindered by the cryogenic threshold-voltage increase. To mitigate such an increase, a forward body biasing (FBB) technique in bulk CMOS is proposed, which can operate up to the nominal supply without problematic leakage currents, thanks to the larger diode turn-on voltage at cryogenic temperatures. As a result, traditional circuits, such as pass-gates, can operate down to 4.2 K, and their performance is augmented, e.g., digital circuits speeding up by  $1.62\times $  or lowering their energy per transition and energy-delay product by  $4.24\times $  and  $2.33\times $ , respectively. Unlike back biasing in FD-SOI, here all FBB voltages remain within the supplies, hence enabling on-chip and device-specific biasing. The proposed FBB technique thus represents a valuable design tool for bulk cryo-CMOS circuits.","1558-0563","","10.1109/LED.2023.3337441","Intel; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10334493","Cryo-CMOS;body biasing;bulk CMOS","Cryogenics;MOS devices;Logic gates;Inverters;Transistors;Threshold voltage;Switching circuits","","6","","19","CCBY","29 Nov 2023","","","IEEE","IEEE Journals"
"Galileo High Accuracy Service in Real-Time PNT, Geoscience and Monitoring Applications","T. Hadas; K. Kazmierski; I. Kudłacik; G. Marut; S. Madraszek","Institute of Geodesy and Geoinformatics, Wrocław University of Environmental and Life Sciences, Wroclaw, Poland; Institute of Geodesy and Geoinformatics, Wrocław University of Environmental and Life Sciences, Wroclaw, Poland; Institute of Geodesy and Geoinformatics, Wrocław University of Environmental and Life Sciences, Wroclaw, Poland; Institute of Geodesy and Geoinformatics, Wrocław University of Environmental and Life Sciences, Wroclaw, Poland; Institute of Geodesy and Geoinformatics, Wrocław University of Environmental and Life Sciences, Wroclaw, Poland",IEEE Geoscience and Remote Sensing Letters,"31 Jan 2024","2024","21","","1","5","Satellite transmission of orbit and clock corrections is critical for real-time positioning, navigation, and timing (PNT), geoscience applications, safety, and liability critical services based on Global Navigation Satellite Systems (GNSSs) precise positioning. In response to such a demand, Galileo has established a high accuracy service (HAS) of almost global coverage for GPS and Galileo. We validate the quality of HAS corrections and investigate service performance in a variety of applications. Decimeter-level accuracy of HAS corrections leads to static and kinematic positioning with precision of a few centimeters and sub-decimeters, respectively, and timing precision of a single nanosecond. Other GNSS-derived products meet the requirements of real-time GNSS meteorology and allow for monitoring coseismic vibrations. Although other internet correction streams offer superior results, HAS provides better performance than nominal and nearly global coverage.","1558-0571","","10.1109/LGRS.2024.3354293","National Centre for Research and Development under the LEADER XIII Program(grant numbers:LIDER13/0075/2022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10400518","Earthquakes;Galileo;global navigation satellite systems (GNSSs);high accuracy service;positioning;navigation;timing (PNT);real-time;remote sensing;troposphere","Real-time systems;Clocks;Global navigation satellite system;Global Positioning System;Timing;Satellites;Orbits","","6","","33","CCBYNCND","15 Jan 2024","","","IEEE","IEEE Journals"
"Target Positioning Accuracy of V2X Sidelink Joint Communication and Sensing","C. Giovannetti; N. Decarli; S. Bartoletti; R. A. Stirling-Gallacher; B. M. Masini","National Research Council, IEIIT, Bologna, Italy; National Research Council, IEIIT, Bologna, Italy; DIE, University of Rome Tor Vergata, Rome, Italy; Munich Research Center, Huawei Technologies Duesseldorf GmbH, Munich, Germany; National Research Council, IEIIT, Bologna, Italy",IEEE Wireless Communications Letters,"7 Mar 2024","2024","13","3","849","853","Joint communication and sensing (JCS) is gaining popularity in vehicular scenarios for detecting and localizing nearby objects or other vehicles using vehicle-to-everything (V2X) communications, thus complementing or improving on-board sensors. Despite the numerous benefits, V2X communications, particularly in sidelink, suffer from inter-vehicle interference. In this letter, we evaluate the impact of physical and radio access communication parameters on device-free positioning based on JCS with sidelink V2X. We focus on estimating range, angle, and location in the presence of multi-user interference.","2162-2345","","10.1109/LWC.2023.3346937","WiLab-Huawei Joint Innovation Center; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10373881","Joint communication and sensing;5G NR-V2X;V2X sidelink;radar sensing;position error bound","Sensors;Interference;Vehicle-to-everything;Radar;Estimation;Symbols;Direction-of-arrival estimation","","5","","20","CCBYNCND","25 Dec 2023","","","IEEE","IEEE Journals"
"Deep Transformer-Based Network Deforestation Detection in the Brazilian Amazon Using Sentinel-2 Imagery","M. Alshehri; A. Ouadou; G. J. Scott","Department of Electrical Engineering and Computer Science, University of Missouri, Columbia, MO, USA; Department of Electrical Engineering and Computer Science, University of Missouri, Columbia, MO, USA; Department of Electrical Engineering and Computer Science, University of Missouri, Columbia, MO, USA",IEEE Geoscience and Remote Sensing Letters,"22 May 2024","2024","21","","1","5","Deforestation poses a critical environmental challenge with far-reaching impacts on climate change, biodiversity, and local communities. As such, detecting and monitoring deforestation are crucial, and recent advancements in deep learning (DL) and remote sensing technologies offer a promising solution to this challenge. In this study, we adapt ChangeFormer, a transformer-based framework, to detect deforestation in the Brazilian Amazon, employing the attention mechanism to analyze spatial and temporal patterns in bitemporal satellite images. To assess the model’s effectiveness, we employed a robust approach to create a deforestation detection (DD) dataset, utilizing Sentinel-2 imagery from select conservation areas in the Brazilian Amazon throughout 2020 and 2021. Our dataset comprises 7734 pairs of bitemporal image chips with a resolution of  $256 \times $  pixels and 1406 pairs of image chips with a resolution of  $512 \times $  pixels. The model achieved an overall accuracy (OA) of 93% with a corresponding F1 score of 90% and an intersection over union (IoU) score of 82%. These results demonstrate the potential of transformer-based networks for accurate and efficient DD.","1558-0571","","10.1109/LGRS.2024.3355104","Princess Nourah Bint Abdulrahman University, Riyadh, Saudi Arabia; National Science Foundation (NSF)(grant numbers:OAC-1925681); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10402113","Change detection (CD);deep learning (DL);deforestation;transformer","Climate change;Environmental monitoring;Deforestation;Forestry;Change detection algorithms;Deep learning;Transformers;Biodiversity;Detection algorithms;Spatiotemporal phenomena;Satellite images;South America;Environmental monitoring","","5","","14","CCBY","17 Jan 2024","","","IEEE","IEEE Journals"
