"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A new method for the nonlinear transformation of means and covariances in filters and estimators","S. Julier; J. Uhlmann; H. F. Durrant-Whyte","IDAK Industries, Jefferson, MO, USA; Robotics Research Group, Oxford University, UK; Department of Mechanical and Mechatronic Engineering, Sydney, NSW, Australia",IEEE Transactions on Automatic Control,"6 Aug 2002","2000","45","3","477","482","This paper describes a new approach for generalizing the Kalman filter to nonlinear systems. A set of samples are used to parametrize the mean and covariance of a (not necessarily Gaussian) probability distribution. The method yields a filter that is more accurate than an extended Kalman filter (EKF) and easier to implement than an EKF or a Gauss second-order filter. Its effectiveness is demonstrated using an example.","1558-2523","","10.1109/9.847726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=847726","","Filtering;Additive noise;Nonlinear systems;Nonlinear filters;State estimation;Probability distribution;Gaussian processes;Covariance matrix;Missiles;Mobile robots","","2886","6","26","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Learning patterns of activity using real-time tracking","C. Stauffer; W. E. L. Grimson","Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA; Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"6 Aug 2002","2000","22","8","747","757","Our goal is to develop a visual monitoring system that passively observes moving objects in a site and learns patterns of activity from those observations. For extended sites, the system will require multiple cameras. Thus, key elements of the system are motion tracking, camera coordination, activity classification, and event detection. In this paper, we focus on motion tracking and show how one can use observed motion to learn patterns of activity in a site. Motion segmentation is based on an adaptive background subtraction method that models each pixel as a mixture of Gaussians and uses an online approximation to update the model. The Gaussian distributions are then evaluated to determine which are most likely to result from a background process. This yields a stable, real-time outdoor tracker that reliably deals with lighting changes, repetitive motions from clutter, and long-term scene changes. While a tracking system is unaware of the identity of any object it tracks, the identity remains the same for the entire tracking sequence. Our system leverages this information by accumulating joint co-occurrences of the representations within a sequence. These joint co-occurrence statistics are then used to create a hierarchical binary-tree classification of the representations. This method is useful for classifying sequences, as well as individual instances of activities in a site.","1939-3539","","10.1109/34.868677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=868677","","Tracking;Cameras;Monitoring;Event detection;Motion segmentation;Computer vision;Gaussian approximation;Gaussian distribution;Layout;Statistics","","2485","181","24","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"GPS-less low-cost outdoor localization for very small devices","N. Bulusu; J. Heidemann; D. Estrin",University of Southern California/Information Sciences Institute; USC; University of Southern California/Information Sciences Institute,IEEE Personal Communications,"6 Aug 2002","2000","7","5","28","34","Instrumenting the physical world through large networks of wireless sensor nodes, particularly for applications like environmental monitoring of water and soil, requires that these nodes be very small, lightweight, untethered, and unobtrusive. The problem of localization, that is, determining where a given node is physically located in a network, is a challenging one, and yet extremely crucial for many of these applications. Practical considerations such as the small size, form factor, cost and power constraints of nodes preclude the reliance on GPS of all nodes in these networks. We review localization techniques and evaluate the effectiveness of a very simple connectivity metric method for localization in outdoor environments that makes use of the inherent RF communications capabilities of these devices. A fixed number of reference points in the network with overlapping regions of coverage transmit periodic beacon signals. Nodes use a simple connectivity metric, which is more robust to environmental vagaries, to infer proximity to a given subset of these reference points. Nodes localize themselves to the centroid of their proximate reference points. The accuracy of localization is then dependent on the separation distance between two-adjacent reference points and the transmission range of these reference points. Initial experimental results show that the accuracy for 90 percent of our data points is within one-third of the separation distance. However, future work is needed to extend the technique to more cluttered environments.","1558-0652","","10.1109/98.878533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878533","","Global Positioning System;Timing;Time measurement;Wireless sensor networks;Mobile robots;Receivers;Instruments;Monitoring;Soil;Costs","","2373","47","11","IEEE","6 Aug 2002","","","IEEE","IEEE Magazines"
"A model for types and levels of human interaction with automation","R. Parasuraman; T. B. Sheridan; C. D. Wickens","Cognitive Science Laboratory, Catholic University of America, Washington D.C., DC, USA; Massachusetts Institute of Technology, Cambridge, MA, USA; University of Illinois, Champaign, IL, USA","IEEE Transactions on Systems, Man, and Cybernetics - Part A: Systems and Humans","6 Aug 2002","2000","30","3","286","297","We outline a model for types and levels of automation that provides a framework and an objective basis for deciding which system functions should be automated and to what extent. Appropriate selection is important because automation does not merely supplant but changes human activity and can impose new coordination demands on the human operator. We propose that automation can be applied to four broad classes of functions: 1) information acquisition; 2) information analysis; 3) decision and action selection; and 4) action implementation. Within each of these types, automation can be applied across a continuum of levels from low to high, i.e., from fully manual to fully automatic. A particular system can involve automation of all four types at different levels. The human performance consequences of particular types and levels of automation constitute primary evaluative criteria for automation design using our model. Secondary evaluative criteria include automation reliability and the costs of decision/action consequences, among others. Examples of recommended types and levels of automation are provided to illustrate the application of the model to automation design.","1558-2426","","10.1109/3468.844354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=844354","","Humans;Design automation;NASA;Hardware;Software;Man machine systems;Costs;Information analysis;Reliability engineering;Design engineering","Automation;Decision Making, Computer-Assisted;Ergonomics;Humans;Man-Machine Systems;Mental Processes;Models, Psychological;Systems Integration;Task Performance and Analysis;User-Computer Interface","2373","31","83","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"The unscented Kalman filter for nonlinear estimation","E. A. Wan; R. Van Der Merwe","Oregon Graduate Institute of Science and Technology, Beaverton, OR, USA; Oregon Graduate Institute of Science and Technology, Beaverton, OR, USA","Proceedings of the IEEE 2000 Adaptive Systems for Signal Processing, Communications, and Control Symposium (Cat. No.00EX373)","6 Aug 2002","2000","","","153","158","This paper points out the flaws in using the extended Kalman filter (EKE) and introduces an improvement, the unscented Kalman filter (UKF), proposed by Julier and Uhlman (1997). A central and vital operation performed in the Kalman filter is the propagation of a Gaussian random variable (GRV) through the system dynamics. In the EKF the state distribution is approximated by a GRV, which is then propagated analytically through the first-order linearization of the nonlinear system. This can introduce large errors in the true posterior mean and covariance of the transformed GRV, which may lead to sub-optimal performance and sometimes divergence of the filter. The UKF addresses this problem by using a deterministic sampling approach. The state distribution is again approximated by a GRV, but is now represented using a minimal set of carefully chosen sample points. These sample points completely capture the true mean and covariance of the GRV, and when propagated through the true nonlinear system, captures the posterior mean and covariance accurately to the 3rd order (Taylor series expansion) for any nonlinearity. The EKF in contrast, only achieves first-order accuracy. Remarkably, the computational complexity of the UKF is the same order as that of the EKF. Julier and Uhlman demonstrated the substantial performance gains of the UKF in the context of state-estimation for nonlinear control. Machine learning problems were not considered. We extend the use of the UKF to a broader class of nonlinear estimation problems, including nonlinear system identification, training of neural networks, and dual estimation problems. In this paper, the algorithms are further developed and illustrated with a number of additional examples.","","0-7803-5800-7","10.1109/ASSPCC.2000.882463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=882463","","Nonlinear systems;Random variables;Nonlinear dynamical systems;Filters;Sampling methods;Taylor series;Computational complexity;Performance gain;Machine learning;Neural networks","","2110","19","13","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A 2-tuple fuzzy linguistic representation model for computing with words","F. Herrera; L. Martinez","Department of Computer Sciences and Articial Intelligence, University of Granada, Granada, Spain; Department of Computer Sciences, University of Jaén, Jaen, Spain",IEEE Transactions on Fuzzy Systems,"6 Aug 2002","2000","8","6","746","752","The fuzzy linguistic approach has been applied successfully to many problems. However, there is a limitation of this approach imposed by its information representation model and the computation methods used when fusion processes are performed on linguistic values. This limitation is the loss of information; this loss of information implies a lack of precision in the final results from the fusion of linguistic information. In this paper, we present tools for overcoming this limitation. The linguistic information is expressed by means of 2-tuples, which are composed of a linguistic term and a numeric value assessed in (-0.5, 0.5). This model allows a continuous representation of the linguistic information on its domain, therefore, it can represent any counting of information obtained in a aggregation process. We then develop a computational technique for computing with words without any loss of information. Finally, different classical aggregation operators are extended to deal with the 2-tuple linguistic model.","1941-0034","","10.1109/91.890332","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=890332","","Information representation;Computational modeling;Decision making","","2068","","17","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Adaptive wavelet thresholding for image denoising and compression","S. G. Chang; Bin Yu; M. Vetterli","Hewlett Packard Company, Grenoble, France; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, CA, USA; Laboratory of Audiovisual Communications, Swiss Federal Institute of Technology, Lausanne, Switzerland",IEEE Transactions on Image Processing,"6 Aug 2002","2000","9","9","1532","1546","The first part of this paper proposes an adaptive, data-driven threshold for image denoising via wavelet soft-thresholding. The threshold is derived in a Bayesian framework, and the prior used on the wavelet coefficients is the generalized Gaussian distribution (GGD) widely used in image processing applications. The proposed threshold is simple and closed-form, and it is adaptive to each subband because it depends on data-driven estimates of the parameters. Experimental results show that the proposed method, called BayesShrink, is typically within 5% of the MSE of the best soft-thresholding benchmark with the image assumed known. It also outperforms SureShrink (Donoho and Johnstone 1994, 1995; Donoho 1995) most of the time. The second part of the paper attempts to further validate claims that lossy compression can be used for denoising. The BayesShrink threshold can aid in the parameter selection of a coder designed with the intention of denoising, and thus achieving simultaneous denoising and compression. Specifically, the zero-zone in the quantization step of compression is analogous to the threshold value in the thresholding function. The remaining coder design parameters are chosen based on a criterion derived from Rissanen's minimum description length (MDL) principle. Experiments show that this compression method does indeed remove noise significantly, especially for large noise power. However, it introduces quantization noise and should be used only if bitrate were an additional concern to denoising.","1941-0042","","10.1109/83.862633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=862633","","Image denoising;Image coding;Noise reduction;Quantization;Bayesian methods;Wavelet coefficients;Gaussian distribution;Image processing;Parameter estimation;Bit rate","","2039","44","36","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Dynamic surface control for a class of nonlinear systems","D. Swaroop; J. K. Hedrick; P. P. Yip; J. C. Gerdes","Department of Mechanical Engineering, Texas A and M University, College Station, TX, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of Stanford, CA, USA",IEEE Transactions on Automatic Control,"6 Aug 2002","2000","45","10","1893","1899","A method is proposed for designing controllers with arbitrarily small tracking error for uncertain, mismatched nonlinear systems in the strict feedback form. This method is another ""synthetic input technique,"" similar to backstepping and multiple surface control methods, but with an important addition, /spl tau/-1 low pass filters are included in the design where /spl tau/ is the relative degree of the output to be controlled. It is shown that these low pass filters allow a design where the model is not differentiated, thus ending the complexity arising due to the ""explosion of terms"" that has made other methods difficult to implement in practice. The backstepping approach, while suffering from the problem of ""explosion of terms"" guarantees boundedness of tracking errors globally; however, the proposed approach, while being simpler to implement, can only guarantee boundedness of tracking error semiglobally, when the nonlinearities in the system are non-Lipschitz.","1558-2523","","10.1109/TAC.2000.880994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=880994","","Nonlinear control systems;Control systems;Nonlinear systems;Backstepping;Sliding mode control;Mechanical engineering;Feedback;Low pass filters;Open loop systems;Error correction","","2021","1","27","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Ultra-wide bandwidth time-hopping spread-spectrum impulse radio for wireless multiple-access communications","M. Z. Win; R. A. Scholtz","Systems Research Department, Newman Springs Laboratory, AT and T Research Laboratories, Red Bank, NJ, USA; Communication Sciences Institute, Department of Electrical Engineering-Systems, University of Southern California, Los Angeles, CA, USA",IEEE Transactions on Communications,"6 Aug 2002","2000","48","4","679","689","Attractive features of time-hopping spread-spectrum multiple-access systems employing impulse signal technology are outlined, and emerging design issues are described. Performance of such communications systems in terms of achievable transmission rate and multiple-access capability are estimated for both analog and digital data modulation formats under ideal multiple-access channel conditions.","1558-0857","","10.1109/26.843135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=843135","","Bandwidth;Spread spectrum communication;Multiaccess communication;Pulse modulation;RF signals;Frequency;Fading;Signal resolution;Laboratories;Wireless communication","","2015","89","21","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"RRT-connect: An efficient approach to single-query path planning","J. J. Kuffner; S. M. LaValle","Computer Science Department, University of Stanford, Stanford, CA, USA; Department of Computer Science, Iowa State University, Ames, IA, USA",Proceedings 2000 ICRA. Millennium Conference. IEEE International Conference on Robotics and Automation. Symposia Proceedings (Cat. No.00CH37065),"6 Aug 2002","2000","2","","995","1001 vol.2","A simple and efficient randomized algorithm is presented for solving single-query path planning problems in high-dimensional configuration spaces. The method works by incrementally building two rapidly-exploring random trees (RRTs) rooted at the start and the goal configurations. The trees each explore space around them and also advance towards each other through, the use of a simple greedy heuristic. Although originally designed to plan motions for a human arm (modeled as a 7-DOF kinematic chain) for the automatic graphic animation of collision-free grasping and manipulation tasks, the algorithm has been successfully applied to a variety of path planning problems. Computed examples include generating collision-free motions for rigid objects in 2D and 3D, and collision-free manipulation motions for a 6-DOF PUMA arm in a 3D workspace. Some basic theoretical analysis is also presented.","1050-4729","0-7803-5886-4","10.1109/ROBOT.2000.844730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=844730","","Path planning;Computer science;Space exploration;Algorithm design and analysis;Humans;Animation;Robotic assembly;Buildings;Tree graphs;Kinematics","","1909","17","26","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"W/sup 4/: real-time surveillance of people and their activities","I. Haritaoglu; D. Harwood; L. S. Davis","IBM Almaden Research Center, San Jose, CA, USA; Computer Vision Laboratory, University of Maryland, College Park, MD, USA; Computer Vision Laboratory, University of Maryland, College Park, MD, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"6 Aug 2002","2000","22","8","809","830","W/sup 4/ is a real time visual surveillance system for detecting and tracking multiple people and monitoring their activities in an outdoor environment. It operates on monocular gray-scale video imagery, or on video imagery from an infrared camera. W/sup 4/ employs a combination of shape analysis and tracking to locate people and their parts (head, hands, feet, torso) and to create models of people's appearance so that they can be tracked through interactions such as occlusions. It can determine whether a foreground region contains multiple people and can segment the region into its constituent people and track them. W/sup 4/ can also determine whether people are carrying objects, and can segment objects from their silhouettes, and construct appearance models for them so they can be identified in subsequent frames. W/sup 4/ can recognize events between people and objects, such as depositing an object, exchanging bags, or removing an object. It runs at 25 Hz for 320/spl times/240 resolution images on a 400 MHz dual-Pentium II PC.","1939-3539","","10.1109/34.868683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=868683","","Real time systems;Surveillance;Monitoring;Gray-scale;Infrared imaging;Cameras;Shape;Head;Torso;Image resolution","","1891","139","37","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
