"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"VirtCo: joint coflow scheduling and virtual machine placement in cloud data centers","D. Shen; J. Luo; F. Dong; J. Zhang","Southeast University, Nanjing, Jiangsu, CN; Southeast University, Nanjing, Jiangsu, CN; Southeast University, Nanjing, Jiangsu, CN; Hong Kong University of Science and Technology, Kowloon, HK",Tsinghua Science and Technology,"29 Apr 2019","2019","24","5","630","644","Cloud data centers, such as Amazon EC2, host myriad big data applications using Virtual Machines (VMs). As these applications are communication-intensive, optimizing network transfer between VMs is critical to the performance of these applications and network utilization of data centers. Previous studies have addressed this issue by scheduling network flows with coflow semantics or optimizing VM placement with traffic considerations. However, coflow scheduling and VM placement have been conducted orthogonally. In fact, these two mechanisms are mutually dependent, and optimizing these two complementary degrees of freedom independently turns out to be suboptimal. In this paper, we present VirtCO, a practical framework that jointly schedules coflows and places VMs ahead of VM launch to optimize the overall performance of data center applications. We model the joint coflow scheduling and VM placement optimization problem, and propose effective heuristics for solving it. We further implement VirtCO with OpenStack and deploy it in a testbed environment. Extensive evaluation of real-world traces shows that compared with state-of-the-art solutions, VirtCO greatly reduces the average coflow completion time by up to 36.5%. This new framework is also compatible with and readily deployable within existing data center architectures.","1007-0214","","10.26599/TST.2018.9010098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8698217","cloud computing;data center;coflow scheduling;Virtual Machine (VM) placement","Data centers;Cloud computing;Virtual machine monitors;Virtual machining;Processor scheduling;Fabrics;Schedules","","26","","","","29 Apr 2019","","","TUP","TUP Journals"
"Design and performance analysis of multiple-relay cooperative MIMO networks","D. Darsena; G. Gelli; F. Verde","Department of Engineering, Parthenope University, Naples I-80143, Italy; Universita degli Studi di Napoli Federico II, Napoli, Campania, IT; Universita degli Studi di Napoli Federico II, Napoli, Campania, IT",Journal of Communications and Networks,"2 Apr 2019","2019","21","1","25","32","In this paper, we propose a closed-form (i.e., without the need of any iterative procedure) joint optimization framework of the source precoder, the amplify-and-forward relaying matrices, and the destination equalizer for a cooperative multiple-input multiple-output (MIMO) wireless network. We study in depth such a design and carry out its performance analysis in terms of average symbol error probability (ASEP), which allows one to calculate the diversity order of the cooperative system. The ASEP is also evaluated via Monte Carlo simulations and compared with recent competitive alternatives. Results show that the proposed design performs better than or comparably to recently proposed iterative approaches, with lower computational requirements.","1976-5541","","10.1109/JCN.2019.000003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8680727","Amplify-and-forward relays;closed-form designs;minimum-mean-square-error criterion;multiple-input multiple-output (MIMO) systems;performance analysis","Relays;MIMO communication;Optimization;Performance analysis;Signal to noise ratio;Cooperative systems;Covariance matrices","","24","","","","2 Apr 2019","","","KICS","KICS Journals"
"A combined reinforcement learning and sliding mode control scheme for grid integration of a PV system","A. Bag; B. Subudhi; P. K. Ray","Department of Electrical Engineering, National Institute of Technology, Rourkela-769008; School of Electrical Sciences, Indian Institute of Technology Goa, Ponda-403401; Department of Electrical Engineering, National Institute of Technology, Rourkela-769008",CSEE Journal of Power and Energy Systems,"19 Dec 2019","2019","5","4","498","506","The paper presents development of a reinforcement learning (RL) and sliding mode control (SMC) algorithm for a 3-phase PV system integrated to a grid. The PV system is integrated to grid through a voltage source inverter (VSI), in which PV-VSI combination supplies active power and compensates reactive power of the local non-linear load connected to the point of common coupling (PCC). For extraction of maximum power from the PV panel, we develop a RL based maximum power point tracking (MPPT) algorithm. The instantaneous power theory (IPT) is adopted for generation reference inverter current (RIC). An SMC algorithm has been developed for injecting current to the local non-linear load at a reference value. The RL-SMC scheme is implemented in both simulation using MATLAB/SIMULINK software and on a prototype PV experimental. The performance of the proposed RL-SMC scheme is compared with that of fuzzy logic-sliding mode control (FL-SMC) and incremental conductance-sliding mode control (IC-SMC) algorithms. From the obtained results, it is observed that the proposed RL-SMC scheme provides better maximum power extraction and active power control than the FL-SMC and IC-SMC schemes.","2096-0042","","10.17775/CSEEJPES.2017.01000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8928283","Fuzzy logic;incremental conductance;instantaneous power theory;reinforcement learning;sliding mode controller","Learning (artificial intelligence);Inverters;Sliding mode control;Integrated circuits;Fuzzy logic;Reactive power;Software algorithms","","23","","","","8 Dec 2019","","","CSEE","CSEE Journals"
"Delay-dependent robust stability analysis of power systems with PID controller","L. Shen; H. Xiao","Hunan University of Technology, Zhuzhou, Hunan, CN; Hunan University of Technology, Zhuzhou, Hunan, CN",Chinese Journal of Electrical Engineering,"15 Aug 2019","2019","5","2","79","86","This study examines the robust stability of a power system, which is based on proportional-integral-derivative load frequency control and involves uncertain parameters and time delays. The model of the system is firstly established, following which the system is transformed into a closed-loop system with feedback control. On this basis, a new augmented Lyapunov-Krasovskii (LK) functional is established for using the new Bessel-Legendre inequality to estimate the derivative of the functional, which can provide a maximum lower bound. A stability criterion is then derived by employing the LK functional and Bessel-Legendre inequality. Finally, numerical examples are used to demonstrate the validity and superiority of the proposed method.","2075-5597","","10.23919/CJEE.2019.000014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794855","Power systems;time delay systems;load frequency control;PID control;robust stability","Power system stability;Stability criteria;Symmetric matrices;Robust stability;Frequency control;Thermal stability","","21","","","","15 Aug 2019","","","CMP","CMP Journals"
"Optimal split ratio in small high speed PM machines considering both stator and rotor loss limitations","J. Ma; Z. Q. Zhu","The University of Sheffield, Sheffield, Sheffield, GB; The University of Sheffield, Sheffield, Sheffield, GB",CES Transactions on Electrical Machines and Systems,"31 Mar 2019","2019","3","1","3","11","The split ratio which is defined as the ratio between rotor and stator outer diameters is critical for permanent magnet (PM) machines. In this paper, the split ratio in small high speed PM machines is optimized analytically by considering both stator and rotor loss limitations. By this way, the thermal constrains in both stator and rotor parts can be taken into account. It shows that both losses can significantly affect the optimal split ratio and the machine performance. By considering the influence of rotor losses, especially the rotor eddy current loss, the optimal split ratio is increased significantly in certain scenarios. The output torque is calculated analytically and the influences of several key design parameters on the optimal split ratio, i.e. slot/pole combinations and magnet materials, are also investigated in details. Finally, finite element (FE) analyses are carried out for validating of the analytical model.","2096-3564","","10.30941/CESTEMS.2019.00002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8677366","High speed;permanent magnet;split ratio","Rotors;Stator windings;Iron;Windings;Copper;Eddy currents","","19","","","","31 Mar 2019","","","CES","CES Journals"
"GPS-free vehicular localization system using roadside units with directional antennas","C. -H. Ou; B. -Y. Wu; L. Cai","Department of Computer Science and Information Engineering, National Pingtung University, Pingtung, Taiwan; Contrel Technology Co., Ltd., Tainan, Taiwan; University of Victoria, Victoria, BC, CA",Journal of Communications and Networks,"2 Apr 2019","2019","21","1","12","24","The success of dedicated short-range communications (DSRC) applications depends on an accurate knowledge of the positions of vehicles within the network. At present, vehicle localization is generally performed using some form of vehicle-mounted global positioning system (GPS). However, GPS signals may not be always available. Various GPS-free vehicle localization techniques using the ranging information, the prior knowledge of the vehicle's position, or the special hardware have been proposed for enhancing the performance of traditional GPS-based methods. Different from the previous approaches, we propose a GPS-free vehicle localization system using roadside units (RSUs) with directional antennas without specific hardware support on the vehicle and the assumption of the prior knowledge of the vehicle. In the proposed approach, each vehicle determines its position using the information contained within beacon messages transmitted by neighboring RSUs deployed along the road only. The performance of the proposed localization scheme is evaluated by ns-2 simulations and is compared with those of recent GPS-free and GPS-assisted localization systems. The simulation results show that the proposed localization scheme achieves a higher positioning accuracy than the existing GPS-free and GPS-assisted schemes. The feasibility of the proposed system for practical applications is further investigated experimentally. The experimental results for the positioning accuracy are consistent with those obtained from the ns-2 simulations.","1976-5541","","10.1109/JCN.2019.000002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8680726","Directional antenna;GPS-free;localization;positioning;roadside unit","Global Positioning System;Roads;Directional antennas;Knowledge engineering;Distance measurement;Antenna arrays;Receivers","","19","","","","2 Apr 2019","","","KICS","KICS Journals"
"An improved support vector clustering approach to dynamic aggregation of large wind farms","W. Teng; X. Wang; Y. Meng; W. Shi","Xi'an Jiaotong University, Xi'an, Shaanxi, CN; Xi'an Jiaotong University, Xi'an, Shaanxi, CN; Xi'an Jiaotong University, Xi'an, Shaanxi, CN; Xi'an Jiaotong University, Xi'an, Shaanxi, CN",CSEE Journal of Power and Energy Systems,"27 Jun 2019","2019","5","2","215","223","In this paper, we propose an improved support vector clustering (SVC) algorithm to cluster wind turbines (WTs) in a wind farm (WF). A boundary points (BPs) detecting method based on the grid theory and the connected subdomain (CS) are proposed. Thus the efficiency of SVC is enhanced while maintaining the accuracy of the algorithm. As for the multi-wind condition equivalent of WF, a method to determine the number and capacity of each of the aggregated wind turbines (AWTs) based on historical wind data is proposed. Only wind speed (WS) and wind direction (WD) of the WF are needed to calculate the WSs of each AWT. Results demonstrate that the algorithm proposed in this paper can cluster WTs quickly and accurately. And the dynamic aggregated models of the WFs are suitable for both the single-wind condition and multi-wind condition simulations, with high accuracy being obtained.","2096-0042","","10.17775/CSEEJPES.2016.01600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8735436","Connected subdomain;dynamic aggregated model;grid detection;improved SVC;power system;wind farm","Static VAr compensators;Power system dynamics;Support vector machines;Training;Heuristic algorithms;Wind turbines;Wind speed","","19","","","","13 Jun 2019","","","CSEE","CSEE Journals"
"Design and optimization of dual-winding fault-tolerant permanent magnet motor","X. Jiang; S. Wang; Q. Li; Y. Gao","Nanjing University of Science and Technology; School of Automation, Nanjing University of Science and Technology; Department of Electrical Engineering, School of Automation, Nanjing University of Science and Technology; School of Automation, Nanjing University of Science and Technology",CES Transactions on Electrical Machines and Systems,"31 Mar 2019","2019","3","1","45","53","To improve the performance of the traditional fault-tolerant permanent magnet (PM) motor, the design and optimal schemes of dual-winding fault-tolerant permanent magnet motor (DWFT-PMM) are proposed and investigated. In order to obtain small cogging torque ripple and inhibiting the short-circuit current, the air gap surface shape of the PM and the anti short-circuits reactance parameters are designed and optimized. According to the actual design requirements of an aircraft electrical actuation system, the parameters, finite element analysis and experimental verification of the DWFT-PMM after optimal design are presented. The research results show that the optimized DWFT-PMM owns the merits of strong magnetic isolation, physics isolation, inhibiting the short circuit current, small cogging torque ripple and high fault tolerance.","2096-3564","","10.30941/CESTEMS.2019.00007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8677371","Dual-winding motor;design and optimization;fault-tolerance;finite element analysis;short-circuit fault","Windings;Permanent magnet motors;Inductance;Optimization;Rotors;Fault tolerance;Fault tolerant systems","","17","","","","31 Mar 2019","","","CES","CES Journals"
"Development of a consequent pole transverse flux permanent magnet linear machine with passive secondary structure","J. Luo; B. Kou; H. Zhang; R. Qu","Harbin Institute of Technology, Harbin, Heilongjiang, CN; Harbin Institute of Technology, Harbin, Heilongjiang, CN; Harbin Institute of Technology, Harbin, Heilongjiang, CN; Huazhong University of Science and Technology, Wuhan, Hubei, CN",CES Transactions on Electrical Machines and Systems,"31 Mar 2019","2019","3","1","39","44","Transverse-flux machines have the advantage of high force density owing to the peculiarity of decoupling of electric loading and magnetic loading. In this paper, a novel consequent-pole transverse-flux permanent magnet linear machine (CP-TFPMLM) is proposed and investigated. The origination of the proposed machine is from an existing transverse-flux flux-reversal linear machine (TF-FRLM), by partially replacing permanent magnet poles with soft magnetic iron for further reducing the cost of magnets. The fundamental structure and operating principle are introduced at first. The electromagnetic performance, including back EMF, detent force, and thrust force, are investigated with the finite element method. The proposed machine can achieve similar performance as compared to the TF-FRLM but with half of the magnets are used.","2096-3564","","10.30941/CESTEMS.2019.00006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8677370","Consequent pole;linear machine;primary PM;transverse flux","Force;Magnetic flux;Magnetic cores;Permanent magnets;Iron;Couplings;Air gaps","","14","","","","31 Mar 2019","","","CES","CES Journals"
"Age of information of two-way data exchanging systems with power-splitting","C. Hu; Y. Dong","Nanjing University of Information Science and Technology, Nanjing, Jiangsu, CN; Nanjing University of Information Science and Technology, Nanjing, Jiangsu, CN",Journal of Communications and Networks,"16 Jul 2019","2019","21","3","295","306","We consider a two-way data exchanging system consisting of an access point and a smart device. The access point has a constant power supply and the smart device does not. The access point simultaneously transmits information and energy to the smart device over block fading channels, with fixed powers ρ̅Pt and ρPt, respectively. The smart device receives data and energy at the same time, and stores the harvested energy in an energy buffer. Upon collecting enough energy, the smart device performs one block of transmission immediately. We investigate the timeliness and the efficiency of the system in terms of age of information (AoI) and data rate, respectively. We also investigate the trade-off between downlink communications and uplink communications by optimizing the weighted-sum average AoI and weighted-sum data rate. Moreover, we present the optimal power-splitting ratio ρ and the optimal weighting coefficient w explicitly or via efficient algorithm.","1976-5541","","10.1109/JCN.2019.000037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8764472","Age of information;status updating system;two-way data exchange;wireless power transfer","Smart devices;Downlink;Uplink;Information age;Data models;Performance evaluation;Energy exchange","","14","","","","16 Jul 2019","","","KICS","KICS Journals"
"Voice recognition by neuro-heuristic method","D. Połap; M. Woźniak","Politechnika Slaska, Gliwice, PL; Politechnika Slaska, Gliwice, PL",Tsinghua Science and Technology,"8 Nov 2018","2019","24","1","9","17","The amount of digital data is increasing every day. At every step of our daily lives, we deal with technologies in which our data are stored (e.g., mobile phones and laptops), and this is one of the main reasons for the design of various types of encryption and user identity verification algorithms. These algorithms are meant not only to fulfill the desire of protecting data but also to address the possibility of granting access of specific digital data to selected individuals. This process brings with it the problem of identity verification. This paper discusses the problem of voice verification and presents a voice verification method based on artificial intelligence methods. Numerous tests are performed herein to demonstrate the effectiveness of the presented solution. The research results are shown and discussed in terms of the advantages and disadvantages of the solution.","1007-0214","","10.26599/TST.2018.9010066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8526510","neural network;heuristic algorithms;Discrete Fourier Transform (DFT);image processing","Spectrogram;Discrete Fourier transforms;Color;Neural networks;Iris recognition;Speech recognition;Heuristic algorithms","","13","","","","8 Nov 2018","","","TUP","TUP Journals"
