"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Learning methods for generic object recognition with invariance to pose and lighting","Y. LeCun; Fu Jie Huang; L. Bottou","The Courant Institute, New York University, NY, USA; The Courant Institute, New York University, NY, USA; NEC Laboratories of America, Inc., Princeton, NJ, USA","Proceedings of the 2004 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, 2004. CVPR 2004.","19 Jul 2004","2004","2","","II","104 Vol.2","We assess the applicability of several popular learning methods for the problem of recognizing generic visual categories with invariance to pose, lighting, and surrounding clutter. A large dataset comprising stereo image pairs of 50 uniform-colored toys under 36 azimuths, 9 elevations, and 6 lighting conditions was collected (for a total of 194,400 individual images). The objects were 10 instances of 5 generic categories: four-legged animals, human figures, airplanes, trucks, and cars. Five instances of each category were used for training, and the other five for testing. Low-resolution grayscale images of the objects with various amounts of variability and surrounding clutter were used for training and testing. Nearest neighbor methods, support vector machines, and convolutional networks, operating on raw pixels or on PCA-derived features were tested. Test error rates for unseen object instances placed on uniform backgrounds were around 13% for SVM and 7% for convolutional nets. On a segmentation/recognition task with highly cluttered images, SVM proved impractical, while convolutional nets yielded 16/7% error. A real-time version of the system was implemented that can detect and classify objects in natural scenes at around 10 frames per second.","1063-6919","0-7695-2158-4","10.1109/CVPR.2004.1315150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315150","","Learning systems;Object recognition;Testing;Support vector machines;Support vector machine classification;Azimuth;Animals;Humans;Airplanes;Gray-scale","","613","28","26","IEEE","19 Jul 2004","","","IEEE","IEEE Conferences"
"Leader-to-formation stability","H. G. Tanner; G. J. Pappas; V. Kumar","Department of Mechanical Engineering, University of New Mexico, Albuquerque, NM, USA; Department of Electrical and Systems Engineering, University of Pennsylvania, Philadelphia, PA, USA; Department of Mechanical Engineering and Applied Mechanics, University of Pennsylvania, Philadelphia, PA, USA",IEEE Transactions on Robotics and Automation,"7 Jun 2004","2004","20","3","443","455","The paper investigates the stability properties of mobile agent formations which are based on leader following. We derive nonlinear gain estimates that capture how leader behavior affects the interconnection errors observed in the formation. Leader-to-formation stability (LFS) gains quantify error amplification, relate interconnection topology to stability and performance, and offer safety bounds for different formation topologies. Analysis based on the LFS gains provides insight to error propagation and suggests ways to improve the safety, robustness, and performance characteristics of a formation.","2374-958X","","10.1109/TRA.2004.825275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1303690","","Safety;Robustness;Topology;Interconnected systems;Control systems;Stability analysis;Performance gain;Satellites;Costs;Spaceborne radar","","611","","42","IEEE","7 Jun 2004","","","IEEE","IEEE Journals"
"Implanted antennas inside a human body: simulations, designs, and characterizations","Jaehoon Kim; Y. Rahmat-Samii","Department of Electrical Engineering, University of California, Los Angeles, Los Angeles, CA, USA; Department of Electrical Engineering, University of California, Los Angeles, Los Angeles, CA, USA",IEEE Transactions on Microwave Theory and Techniques,"2 Aug 2004","2004","52","8","1934","1943","Antennas implanted in a human body are largely applicable to hyperthermia and biotelemetry. To make practical use of antennas inside a human body, resonance characteristics of the implanted antennas and their radiation signature outside the body must be evaluated through numerical analysis and measurement setup. Most importantly, the antenna must be designed with an in-depth consideration given to its surrounding environment. In this paper, the spherical dyadic Green's function (DGF) expansions and finite-difference time-domain (FDTD) code are applied to analyze the electromagnetic characteristics of dipole antennas and low-profile patch antennas implanted in the human head and body. All studies to characterize and design the implanted antennas are performed at the biomedical frequency band of 402-405 MHz. By comparing the results from two numerical methodologies, the accuracy of the spherical DGF application for a dipole antenna at the center of the head is evaluated. We also consider how much impact a shoulder has on the performance of the dipole inside the head using FDTD. For the ease of the design of implanted low-profile antennas, simplified planar geometries based on a real human body are proposed. Two types of low-profile antennas, i.e., a spiral microstrip antenna and a planar inverted-F antenna, with superstrate dielectric layers are initially designed for medical devices implanted in the chest of the human body using FDTD simulations. The radiation performances of the designed low-profile antennas are estimated in terms of radiation patterns, radiation efficiency, and specific absorption rate. Maximum available power calculated to characterize the performance of a communication link between the designed antennas and an exterior antenna show how sensitive receivers are required to build a reliable telemetry link.","1557-9670","","10.1109/TMTT.2004.832018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1318789","","Humans;Biological system modeling;Dipole antennas;Finite difference methods;Time domain analysis;Microstrip antennas;Head;Receiving antennas;Hyperthermia;Biomedical telemetry","","609","16","18","IEEE","2 Aug 2004","","","IEEE","IEEE Journals"
"Learning to detect objects in images via a sparse, part-based representation","S. Agarwal; A. Awan; D. Roth","Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"20 Sep 2004","2004","26","11","1475","1490","We study the problem of detecting objects in still, gray-scale images. Our primary focus is the development of a learning-based approach to the problem that makes use of a sparse, part-based representation. A vocabulary of distinctive object parts is automatically constructed from a set of sample images of the object class of interest; images are then represented using parts from this vocabulary, together with spatial relations observed among the parts. Based on this representation, a learning algorithm is used to automatically learn to detect instances of the object class in new images. The approach can be applied to any object with distinguishable parts in a relatively fixed spatial configuration; it is evaluated here on difficult sets of real-world images containing side views of cars, and is seen to successfully detect objects in varying conditions amidst background clutter and mild occlusion. In evaluating object detection approaches, several important methodological issues arise that have not been satisfactorily addressed in the previous work. A secondary focus of this paper is to highlight these issues, and to develop rigorous evaluation standards for the object detection problem. A critical evaluation of our approach under the proposed standards is presented.","1939-3539","","10.1109/TPAMI.2004.108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1335452","Index Terms- Object detection;image representation;machine learning;evaluation/methodology.","Object detection;Focusing;Machine learning;Vocabulary;Computer vision;Learning systems;Computer Society;Gray-scale;Standards development;Image representation","Algorithms;Artificial Intelligence;Cluster Analysis;Computer Graphics;Computer Simulation;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Models, Statistical;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;Subtraction Technique;User-Computer Interface","607","16","29","IEEE","20 Sep 2004","","","IEEE","IEEE Journals"
"Future vehicle driven by electricity and Control-research on four-wheel-motored ""UOT electric march II""","Y. Hori","Institute of Industrial Science, University of Tokyo, Tokyo, Japan",IEEE Transactions on Industrial Electronics,"4 Oct 2004","2004","51","5","954","962","The electric vehicle (EV) is the most exciting object to apply ""advanced motion control"" technique. As an EV is driven by electric motors, it has the following three remarkable advantages: 1) motor torque generation is fast and accurate; 2) motors can be installed in two or four wheels; and 3) motor torque can be known precisely. These advantages enable us to easily realize: 1) high performance antilock braking system and traction control system with minor feedback control at each wheel; 2) chassis motion control like direct yaw control; and 3) estimation of road surface condition. ""UOT Electric March II"" is our novel experimental EV with four in-wheel motors. This EV is made for intensive study of advanced motion control of an EV.","1557-9948","","10.1109/TIE.2004.834944","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1339466","","Electric vehicles;Vehicle driving;Motion control;Traction motors;Torque;Wheels;Control systems;Electric motors;Feedback control;Motion estimation","","606","2","25","IEEE","4 Oct 2004","","","IEEE","IEEE Journals"
"A transmit preprocessing technique for multiuser MIMO systems using a decomposition approach","Lai-U Choi; R. D. Murch","Department of Electrical and Electronic Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China; Department of Electrical and Electronic Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",IEEE Transactions on Wireless Communications,"14 Jan 2004","2004","3","1","20","24","We introduce a transmit preprocessing technique for the downlink of multiuser multiple-input multiple-output (MIMO) systems. It decomposes the multiuser MIMO downlink channel into multiple parallel independent single-user MIMO downlink channels. Some key properties are that each equivalent single-user MIMO channel has the same properties as a conventional single-user MIMO channel, and that increasing the number of transmit antennas of the multiuser system by one increases the number of spatial channels to each user by one. Simulation results are also provided and these results demonstrate the potential of our technique in terms of performance and capacity.","1558-2248","","10.1109/TWC.2003.821148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259395","","MIMO;Downlink;Transmitting antennas;Receiving antennas;Transmitters;Mobile antennas;Bandwidth;Maximum likelihood detection;Singular value decomposition;Multiuser channels","","604","49","8","IEEE","14 Jan 2004","","","IEEE","IEEE Journals"
"Wide-band CMOS low-noise amplifier exploiting thermal noise canceling","F. Bruccoleri; E. A. M. Klumperink; B. Nauta","MESA Research Institute, University of Twente, Enschede, Netherlands; MESA Research Institute, University of Twente, Enschede, Netherlands; MESA Research Institute, University of Twente, Enschede, Netherlands",IEEE Journal of Solid-State Circuits,"6 Feb 2004","2004","39","2","275","282","Known elementary wide-band amplifiers suffer from a fundamental tradeoff between noise figure (NF) and source impedance matching, which limits the NF to values typically above 3 dB. Global negative feedback can be used to break this tradeoff, however, at the price of potential instability. In contrast, this paper presents a feedforward noise-canceling technique, which allows for simultaneous noise and impedance matching, while canceling the noise and distortion contributions of the matching device. This allows for designing wide-band impedance-matching amplifiers with NF well below 3 dB, without suffering from instability issues. An amplifier realized in 0.25-/spl mu/m standard CMOS shows NF values below 2.4 dB over more than one decade of bandwidth (i.e., 150-2000 MHz) and below 2 dB over more than two octaves (i.e., 250-1100 MHz). Furthermore, the total voltage gain is 13.7 dB, the -3-dB bandwidth is from 2 MHz to 1.6 GHz, the IIP2 is +12 dBm, and the IIP3 is 0 dBm. The LNA drains 14 mA from a 2.5-V supply and the die area is 0.3/spl times/0.25 mm/sup 2/.","1558-173X","","10.1109/JSSC.2003.821786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1263653","","Low-noise amplifiers;Noise cancellation;Noise measurement;Broadband amplifiers;Impedance matching;Bandwidth;Noise figure;Negative feedback;Voltage;Gain","","603","54","11","IEEE","6 Feb 2004","","","IEEE","IEEE Journals"
"Fault tolerant three-phase AC motor drive topologies: a comparison of features, cost, and limitations","B. A. Welchko; T. A. Lipo; T. M. Jahns; S. E. Schulz","Department of Electrical and Computer Engineering, University of Wisconsin, Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin, Madison, WI, USA; General Motors Advanced Technology Center, Torrance, CA, USA",IEEE Transactions on Power Electronics,"12 Jul 2004","2004","19","4","1108","1116","This paper compares the many fault tolerant three-phase ac motor drive topologies that have been proposed to provide output capacity for the inverter faults of switch short or open-circuits, phase-leg short-circuits, and single-phase open-circuits. Also included is a review of the respective control methods for fault tolerant inverters including two-phase and unipolar control methods. The output voltage and current space in terms of dq components is identified for each topology and fault. These quantities are then used to normalize the power capacity of each system during a fault to a standard inverter during normal operation. A silicon overrating cost factor is adopted as a metric to compare the relative switching device costs of the topologies compared to a standard three-phase inverter.","1941-0107","","10.1109/TPEL.2004.830074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310399","","Fault tolerance;AC motors;Topology;Costs;Inverters;Fault tolerant systems;Reluctance motors;Synchronous motors;Switches;Voltage","","603","2","45","IEEE","12 Jul 2004","","","IEEE","IEEE Journals"
"Particle swarm optimization with particles having quantum behavior","Jun Sun; Bin Feng; Wenbo Xu","School of Information Technology, Southern Yangtze University, Wuxi, Jiangsu, China; School of Information Technology, Southern Yangtze University, Wuxi, Jiangsu, China; School of Information Technology, Southern Yangtze University, Wuxi, Jiangsu, China",Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No.04TH8753),"3 Sep 2004","2004","1","","325","331 Vol.1","In this paper, inspired by the analysis of convergence of PSO, we study the individual particle of a PSO system moving in a quantum multidimensional space and establish a quantum delta potential well model for PSO. After that, a trial method of parameter control and QDPSO is proposed. The experiment result shows much advantage of QDPSO to the traditional PSO.","","0-7803-8515-2","10.1109/CEC.2004.1330875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1330875","","Particle swarm optimization;Potential well;Organisms;Equations;Sun;Information technology;Information analysis;Evolutionary computation;Educational institutions;Birds","","602","1","10","IEEE","3 Sep 2004","","","IEEE","IEEE Conferences"
"Biometric cryptosystems: issues and challenges","U. Uludag; S. Pankanti; S. Prabhakar; A. K. Jain","Department of Computer Science and Engineering, Michigan State University, East Lansing, MI, USA; Exploratory Computer Vision Group, IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA; Digital Personal, Inc., Redwood, CA, USA; Department of Computer Science and Engineering, Michigan State University, East Lansing, MI, USA",Proceedings of the IEEE,"18 May 2004","2004","92","6","948","960","In traditional cryptosystems, user authentication is based on possession of secret keys; the method falls apart if the keys are not kept secret (i.e., shared with non-legitimate users). Further, keys can be forgotten, lost, or stolen and, thus, cannot provide non-repudiation. Current authentication systems based on physiological and behavioral characteristics of persons (known as biometrics), such as fingerprints, inherently provide solutions to many of these problems and may replace the authentication component of traditional cryptosystems. We present various methods that monolithically bind a cryptographic key with the biometric template of a user stored in the database in such a way that the key cannot be revealed without a successful biometric authentication. We assess the performance of one of these biometric key binding/generation algorithms using the fingerprint biometric. We illustrate the challenges involved in biometric key generation primarily due to drastic acquisition variations in the representation of a biometric identifier and the imperfect nature of biometric feature extraction and matching algorithms. We elaborate on the suitability of these algorithms for digital rights management systems.","1558-2256","","10.1109/JPROC.2004.827372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1299169","","Biometrics;Cryptography;Authentication;Fingerprint recognition;Security;Databases;Feature extraction;Entropy;Privacy;Computer science","","601","30","31","IEEE","18 May 2004","","","IEEE","IEEE Journals"
"Automatic foveation for video compression using a neurobiological model of visual attention","L. Itti","Department of Computer Science, Psychology and Neuroscience Graduate Program, University of Southern California, Los Angeles, CA, USA",IEEE Transactions on Image Processing,"3 Sep 2004","2004","13","10","1304","1318","We evaluate the applicability of a biologically-motivated algorithm to select visually-salient regions of interest in video streams for multiply-foveated video compression. Regions are selected based on a nonlinear integration of low-level visual cues, mimicking processing in primate occipital, and posterior parietal cortex. A dynamic foveation filter then blurs every frame, increasingly with distance from salient locations. Sixty-three variants of the algorithm (varying number and shape of virtual foveas, maximum blur, and saliency competition) are evaluated against an outdoor video scene, using MPEG-1 and constant-quality MPEG-4 (DivX) encoding. Additional compression radios of 1.1 to 8.5 are achieved by foveation. Two variants of the algorithm are validated against eye fixations recorded from four to six human observers on a heterogeneous collection of 50 video clips (over 45 000 frames in total). Significantly higher overlap than expected by chance is found between human and algorithmic foveations. With both variants, foveated clips are, on average, approximately half the size of unfoveated clips, for both MPEG-1 and MPEG-4. These results suggest a general-purpose usefulness of the algorithm in improving compression ratios of unconstrained video.","1941-0042","","10.1109/TIP.2004.834657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1331443","","Video compression;Transform coding;MPEG 4 Standard;Humans;Biological system modeling;Brain modeling;Biological information theory;Streaming media;Filters;Shape","Adult;Algorithms;Artificial Intelligence;Attention;Biomimetics;Computer Graphics;Computer Simulation;Data Compression;Eye Movements;Female;Fovea Centralis;Humans;Image Enhancement;Male;Models, Neurological;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;User-Computer Interface;Video Recording;Visual Perception","597","8","74","IEEE","3 Sep 2004","","","IEEE","IEEE Journals"
"Inferring activities from interactions with objects","M. Philipose; K. P. Fishkin; M. Perkowitz; D. J. Patterson; D. Fox; H. Kautz; D. Hahnel","Intel Research Seattle, USA; Intel Research Seattle, USA; Intel Research Seattle, USA; University of Washington, USA; University of Washington, USA; University of Washington, USA; University of Freiburg, Switzerland",IEEE Pervasive Computing,"17 Jan 2005","2004","3","4","50","57","A key aspect of pervasive computing is using computers and sensor networks to effectively and unobtrusively infer users' behavior in their environment. This includes inferring which activity users are performing, how they're performing it, and its current stage. Recognizing and recording activities of daily living is a significant problem in elder care. A new paradigm for ADL inferencing leverages radio-frequency-identification technology, data mining, and a probabilistic inference engine to recognize ADLs, based on the objects people use. We propose an approach that addresses these challenges and shows promise in automating some types of ADL monitoring. Our key observation is that the sequence of objects a person uses while performing an ADL robustly characterizes both the ADL's identity and the quality of its execution. So, we have developed Proactive Activity Toolkit (PROACT).","1558-2590","","10.1109/MPRV.2004.7","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1369161","context-aware computing;sensor networks;ADL monitoring;Proactive Activity Toolkit;Proact","Sensor phenomena and characterization;Robustness;Context modeling;Sensor systems;RFID tags;Radiofrequency identification;Radio frequency;Engines;Pervasive computing;Monitoring","","593","25","18","IEEE","17 Jan 2005","","","IEEE","IEEE Magazines"
"Achieving 1/2 log (1+SNR) on the AWGN channel with lattice encoding and decoding","U. Erez; R. Zamir","Signals, Information and Algorithms Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering-Systems, Tel-Aviv University, Israel",IEEE Transactions on Information Theory,"27 Sep 2004","2004","50","10","2293","2314","We address an open question, regarding whether a lattice code with lattice decoding (as opposed to maximum-likelihood (ML) decoding) can achieve the additive white Gaussian noise (AWGN) channel capacity. We first demonstrate how minimum mean-square error (MMSE) scaling along with dithering (lattice randomization) techniques can transform the power-constrained AWGN channel into a modulo-lattice additive noise channel, whose effective noise is reduced by a factor of /spl radic/(1+SNR/SNR). For the resulting channel, a uniform input maximizes mutual information, which in the limit of large lattice dimension becomes 1/2 log (1+SNR), i.e., the full capacity of the original power constrained AWGN channel. We then show that capacity may also be achieved using nested lattice codes, the coarse lattice serving for shaping via the modulo-lattice transformation, the fine lattice for channel coding. We show that such pairs exist for any desired nesting ratio, i.e., for any signal-to-noise ratio (SNR). Furthermore, for the modulo-lattice additive noise channel lattice decoding is optimal. Finally, we show that the error exponent of the proposed scheme is lower bounded by the Poltyrev exponent.","1557-9654","","10.1109/TIT.2004.834787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1337105","","AWGN channels;Lattices;Maximum likelihood decoding;Additive noise;Signal to noise ratio;Additive white noise;Channel capacity;Noise reduction;Gaussian noise;Mutual information","","591","1","35","IEEE","27 Sep 2004","","","IEEE","IEEE Journals"
"Statistical region merging","R. Nock; F. Nielsen","Département Scientifique Inter-facultaire/GRIMAAG Lab, Université Antilles-Guyane, Martinique, France; Sony Computer Science Laboratories, Inc., Shinagawa, Tokyo, Japan",IEEE Transactions on Pattern Analysis and Machine Intelligence,"20 Sep 2004","2004","26","11","1452","1458","This paper explores a statistical basis for a process often described in computer vision: image segmentation by region merging following a particular order in the choice of regions. We exhibit a particular blend of algorithmics and statistics whose segmentation error is, as we show, limited from both the qualitative and quantitative standpoints. This approach can be efficiently approximated in linear time/space, leading to a fast segmentation algorithm tailored to processing images described using most common numerical pixel attribute spaces. The conceptual simplicity of the approach makes it simple to modify and cope with hard noise corruption, handle occlusion, authorize the control of the segmentation scale, and process unconventional data such as spherical images. Experiments on gray-level and color images, obtained with a short readily available C-code, display the quality of the segmentations obtained.","1939-3539","","10.1109/TPAMI.2004.110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1335450","Index Terms- Grouping;image segmentation.","Merging;Image segmentation;Pixel;Testing;Computer vision;Error analysis;Computer errors;Linear approximation;Color;Displays","Algorithms;Artificial Intelligence;Cluster Analysis;Computer Graphics;Computer Simulation;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Models, Statistical;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;Subtraction Technique;User-Computer Interface","591","68","13","IEEE","20 Sep 2004","","","IEEE","IEEE Journals"
"A comparative study of differential evolution, particle swarm optimization, and evolutionary algorithms on numerical benchmark problems","J. Vesterstrom; R. Thomsen","BiRC-Bioinformatics Research Center, University of Aarhus, Aarhus, Denmark; BiRC-Bioinformatics Research Center, University of Aarhus, Aarhus, Denmark",Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No.04TH8753),"3 Sep 2004","2004","2","","1980","1987 Vol.2","Several extensions to evolutionary algorithms (EAs) and particle swarm optimization (PSO) have been suggested during the last decades offering improved performance on selected benchmark problems. Recently, another search heuristic termed differential evolution (DE) has shown superior performance in several real-world applications. In this paper, we evaluate the performance of DE, PSO, and EAs regarding their general applicability as numerical optimization techniques. The comparison is performed on a suite of 34 widely used benchmark problems. The results from our study show that DE generally outperforms the other algorithms. However, on two noisy functions, both DE and PSO were outperformed by the EA.","","0-7803-8515-2","10.1109/CEC.2004.1331139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1331139","","Particle swarm optimization;Evolutionary computation;Benchmark testing;Bioinformatics;Robustness;Optimization methods;Genetic algorithms","","586","","16","IEEE","3 Sep 2004","","","IEEE","IEEE Conferences"
"The template update problem","L. Matthews; T. Ishikawa; S. Baker","The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"19 Apr 2004","2004","26","6","810","815","Template tracking dates back to the 1981 Lucas-Kanade algorithm. One question that has received very little attention, however, is how to update the template so that it remains a good model of the tracked object. We propose a template update algorithm that avoids the ""drifting"" inherent in the naive algorithm.","1939-3539","","10.1109/TPAMI.2004.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1288530","Template tracking;the Lucas-Kanade algorithm;active appearance models.","Active appearance model;Error correction;Computer vision;Heuristic algorithms;Image converters;Video sequences;Pixel;Region 5;Tracking","Algorithms;Artificial Intelligence;Image Enhancement;Image Interpretation, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Video Recording","583","17","10","IEEE","19 Apr 2004","","","IEEE","IEEE Journals"
"Design, analysis, and real-time testing of a controller for multibus microgrid system","Yunwei Li; D. M. Vilathgamuwa; Poh Chiang Loh","Centre for Advanced Power Electronics, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Centre for Advanced Power Electronics, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Centre for Advanced Power Electronics, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",IEEE Transactions on Power Electronics,"3 Sep 2004","2004","19","5","1195","1204","This paper concentrates on the design and analysis of a controller for multibus microgrid system. The controller proposed for use with each distributed generation (DG) system in the microgrid contains inner voltage and current loops for regulating the three-phase grid-interfacing inverter, and external power control loops for controlling real and reactive power flow and for facilitating power sharing between the paralleled DG systems when a utility fault occurs and the microgrid islands. The controller also incorporates synchronization algorithms for ensuring smooth and safe reconnection of the micro and utility grids when the fault is cleared. With the implementation of the unified controller, the multibus microgrid system is able to switch between islanding and grid-connected modes without disrupting the critical loads connected to it. The performance of this unified controller has been verified in simulation using a real-time digital simulator and experimentally using a scaled laboratory prototype.","1941-0107","","10.1109/TPEL.2004.833456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1331480","","Real time systems;System testing;Control systems;Voltage control;Switches;Control system analysis;Distributed control;Inverters;Power control;Reactive power control","","582","17","8","IEEE","3 Sep 2004","","","IEEE","IEEE Journals"
"Aging of oil-impregnated paper in power transformers","L. E. Lundgaard; W. Hansen; D. Linhjell; T. J. Painter","SINTEF Energy Research, Trondheim, Norway; SINTEF Energy Research, Trondheim, Norway; SINTEF Energy Research, Trondheim, Norway; Norwegian University of Science and Technology, Trondheim, Norway",IEEE Transactions on Power Delivery,"7 Jan 2004","2004","19","1","230","239","The effects of moisture, oxygen, and acidity upon the aging of Kraft and thermally upgraded (""Insuldur/spl reg/"") papers have been studied in detail. The results for Kraft are consistent with the kinetic model and parameters proposed earlier by Emsley et al., and with the principle that moisture promotes acid-hydrolysis by causing carboxylic acids to dissociate. Moisture is released during the aging of Kraft and, hence, its aging is auto-acceleratory. In contrast, Insuldur consumed moisture under the same conditions, aged more slowly, and its aging was less accelerated by added moisture. 2-Furfuraldehyde (2FAL), which is a dehydration product of pentosans and, hence, an index of moisture production, is also released from Kraft during aging, but not from Insuldur. Acids are, however, produced from both types of paper. Theoretical explanations for these findings are proposed, and their practical implications for transformer maintenance are discussed.","1937-4208","","10.1109/TPWRD.2003.820175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1256382","","Power transformers;Power transformer insulation;Moisture;Oil insulation;Petroleum;Amorphous materials;Kinetic theory;Accelerated aging;Oxidation;Polymers","","580","","25","IEEE","7 Jan 2004","","","IEEE","IEEE Journals"
"Elementary siphons of Petri nets and their application to deadlock prevention in flexible manufacturing systems","ZhiWu Li; M. Zhou","School of Electro-Mechanical Engineering, Xidian University, Xi'an, China; Institute of Automation, Chinese Academy and Sciences, Beijing, China","IEEE Transactions on Systems, Man, and Cybernetics - Part A: Systems and Humans","14 Jan 2004","2004","34","1","38","51","A variety of important Petri net-based methods to prevent deadlocks arising in flexible manufacturing systems (FMS) are to add some control places and related arcs to strict minimal siphons (SMS) such that no siphon can be emptied. Since the number of minimal siphons grows in general exponentially with respect to a Petri net size, their disadvantages lie in that they often add too many additional places to the net, thereby making the resulting net model much more complex than the original one. This paper explores ways to minimize the new additions of places while achieving the same control purpose. It proposes for the first time the concept of elementary siphons that are a special class of siphons. The set of elementary siphons in a Petri net is generally a proper subset of the set of all SMS. Its smaller cardinality becomes evident in large Petri net models. This paper proves that by adding a control place for each elementary siphon to make sure that it is marked, deadlock can be successfully prevented. Compared with the existing methods, the new method requires a much smaller number of control places and, therefore, is suitable for large-scale Petri nets. An FMS example is used to illustrate the proposed concepts and policy, and show the significant advantage over the previous methods.","1558-2426","","10.1109/TSMCA.2003.820576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259433","","Petri nets;System recovery;Flexible manufacturing systems;Control systems;Workstations;Large-scale systems;Computer aided manufacturing;Materials handling;Fixtures;Job production systems","","578","1","28","IEEE","14 Jan 2004","","","IEEE","IEEE Journals"
