"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards a Conceptual Framework for Resilience Engineering","A. M. Madni; S. Jackson","Intelligent Systems Technology, Inc., Los Angeles, CA, USA; Systems Architecting and Engineering Program, University of Southern California, Los Angeles, CA, USA",IEEE Systems Journal,"26 May 2009","2009","3","2","181","191","As systems continue to grow in size and complexity, they pose increasingly greater safety and risk management challenges. Today when complex systems fail and mishaps occur, there is an initial tendency to attribute the failure to human error. Yet research has repeatedly shown that more often than not it is not human error but organizational factors that set up adverse conditions that increase the likelihood of system failure. Resilience engineering is concerned with building systems that are able to circumvent accidents through anticipation, survive disruptions through recovery, and grow through adaptation. This paper defines resilience from different perspectives, provides a conceptual framework for understanding and analyzing disruptions, and presents principles and heuristics based on lessons learned that can be employed to build resilient systems.","1937-9234","","10.1109/JSYST.2009.2017397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4895241","Adaptive capacity;disruptions;resilience engineering;risk management","Resilience;Risk management;Humans;Air accidents;Disaster management;Product safety;Condition monitoring;Power engineering and energy;Transportation;Power generation","","417","","58","IEEE","28 Apr 2009","","","IEEE","IEEE Journals"
"Decomposing a scene into geometric and semantically consistent regions","S. Gould; R. Fulton; D. Koller","Department of Electrical Engineering, University of Stanford, USA; Department of Computer Science, University of Stanford, USA; Department of Computer Science, University of Stanford, USA",2009 IEEE 12th International Conference on Computer Vision,"6 May 2010","2009","","","1","8","High-level, or holistic, scene understanding involves reasoning about objects, regions, and the 3D relationships between them. This requires a representation above the level of pixels that can be endowed with high-level attributes such as class of object/region, its orientation, and (rough 3D) location within the scene. Towards this goal, we propose a region-based model which combines appearance and scene geometry to automatically decompose a scene into semantically meaningful regions. Our model is defined in terms of a unified energy function over scene appearance and structure. We show how this energy function can be learned from data and present an efficient inference technique that makes use of multiple over-segmentations of the image to propose moves in the energy-space. We show, experimentally, that our method achieves state-of-the-art performance on the tasks of both multi-class image segmentation and geometric reasoning. Finally, by understanding region classes and geometry, we show how our model can be used as the basis for 3D reconstruction of the scene.","2380-7504","978-1-4244-4420-5","10.1109/ICCV.2009.5459211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459211","","Layout;Image segmentation;Solid modeling;Geometry;Image reconstruction;Computer science;Pixel;Roads;Image decomposition;Robustness","","417","10","24","IEEE","6 May 2010","","","IEEE","IEEE Conferences"
"The Operational Meaning of Min- and Max-Entropy","R. Konig; R. Renner; C. Schaffner","Institute of Quantum Information, California Institute of Technology, Pasadena, CA, USA; Institute of Theoretical Physics, ETH Zurich, Zurich, Switzerland; Centrum Wiskunde and Informatica, Amsterdam, Netherlands",IEEE Transactions on Information Theory,"18 Aug 2009","2009","55","9","4337","4347","In this paper, we show that the conditional min-entropy H min(A |B) of a bipartite state rhoAB is directly related to the maximum achievable overlap with a maximally entangled state if only local actions on the B-part of rhoAB are allowed. In the special case where A is classical, this overlap corresponds to the probability of guessing A given B. In a similar vein, we connect the conditional max-entropy H max(A |B) to the maximum fidelity of rhoAB with a product state that is completely mixed on A. In the case where A is classical, this corresponds to the security of A when used as a secret key in the presence of an adversary holding B. Because min- and max-entropies are known to characterize information-processing tasks such as randomness extraction and state merging, our results establish a direct connection between these tasks and basic operational problems. For example, they imply that the (logarithm of the) probability of guessing A given B is a lower bound on the number of uniform secret bits that can be extracted from A relative to an adversary holding B.","1557-9654","","10.1109/TIT.2009.2025545","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5208530","Entropy measures;max-entropy;min-entropy;operational interpretations;quantum information theory;quantum hypothesis testing;singlet fraction;single-shot information theory","Entropy;Information theory;Quantum mechanics;Communication channels;Channel capacity;Random variables;Quantum entanglement;Veins;Information security;Merging","","415","","25","IEEE","18 Aug 2009","","","IEEE","IEEE Journals"
"Chunk-based resource allocation in OFDMA systems - part I: chunk allocation","H. Zhu; J. Wang","Department of Electronics, University of Kent, Canterbury, Kent, UK; Department of Electronics, University of Kent, Canterbury, Kent, UK",IEEE Transactions on Communications,"9 Oct 2009","2009","57","9","2734","2744","In this paper, throughput performance analysis of the chunk-based subcarrier allocation is presented by considering the average bit-error-rate (BER) constraint over a chunk in downlink multiuser orthogonal frequency division multiplexing (OFDM) transmission. The outage probabilities per subcarrier are compared between the average BER-constraint based chunk allocation and the average signal-to-noise-ratio (SNR) based chunk allocation. The effects of system parameters, such as the number of users, the number of subcarriers per chunk, and the coherence bandwidth, are evaluated. The numerical results show that, when the chunk bandwidth is smaller than the coherence bandwidth, the average downlink throughput of the chunk-based subcarrier allocation is very close to that of the single-subcarrier-based allocation. When the number of users is small, the average throughput increases dramatically with increasing the number of users due to multiuser diversity, whereas when the number of users is large, the multiuser diversity gain is saturated. The effective throughput of the average BER-constraint based chunk allocation is higher than that of the average SNR based chunk allocation, especially when the number of users is large or when the ratio of the chunk bandwidth to the coherence bandwidth is large.","1558-0857","","10.1109/TCOMM.2009.09.080067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5281762","Frequency selective fading channels, resource allocation, orthogonal frequency division multiplexing (OFDM),  multiuser diversity.","Resource management;OFDM;Throughput;Bandwidth;Fading;Downlink;Bit error rate;Performance analysis;Signal to noise ratio;Diversity methods","","415","","14","IEEE","9 Oct 2009","","","IEEE","IEEE Journals"
"Optimizing a Battery Energy Storage System for Frequency Control Application in an Isolated Power System","P. Mercier; R. Cherkaoui; A. Oudalov","Swiss Federal Institute of Technology, Lausanne, Switzerland; Swiss Federal Institute of Technology, Lausanne, Switzerland; ABB Switzerland Limited, Dattwil, Switzerland",IEEE Transactions on Power Systems,"21 Jul 2009","2009","24","3","1469","1477","This paper presents a method for optimal sizing and operation of a battery energy storage system (BESS) used for spinning reserve in a small isolated power system. Numerical simulations are performed on a load-frequency control (LFC) dynamic simulator of the isolated network. A novel control algorithm using adjustable state of charge limits is implemented and tested on a BESS dynamic model. An optimal sizing procedure of the BESS is developed for an isolated power system in order to achieve highest expected profitability of the device. The BESS can increase significantly the power system stability, the grid security, and the planning flexibility for a small isolated power system with low grid inertia. Meanwhile, it fulfills the frequency control requirements with a high expected economic profitability.","1558-0679","","10.1109/TPWRS.2009.2022997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5109519","Ancillary services market;battery energy storage system;frequency control;isolated power system;load-frequency control;net present value","Batteries;Energy storage;Frequency control;Power system control;Power systems;Power system dynamics;Power system simulation;Power system modeling;Power system planning;Power system stability","","414","9","19","IEEE","23 Jun 2009","","","IEEE","IEEE Journals"
"High-Efficiency Differential-Drive CMOS Rectifier for UHF RFIDs","K. Kotani; A. Sasaki; T. Ito","Department of Electronics, Graduate School of Engineering, University of Tohoku, Sendai, Japan; Department of Electronics, Graduate School of Engineering, University of Tohoku, Sendai, Japan; Department of Electronics, Graduate School of Engineering, University of Tohoku, Sendai, Japan",IEEE Journal of Solid-State Circuits,"3 Nov 2009","2009","44","11","3011","3018","A high-efficiency CMOS rectifier circuit for UHF RFIDs was developed. The rectifier has a cross-coupled bridge configuration and is driven by a differential RF input. A differential-drive active gate bias mechanism simultaneously enables both low ON-resistance and small reverse leakage of diode-connected MOS transistors, resulting in large power conversion efficiency (PCE), especially under small RF input power conditions. A test circuit of the proposed differential-drive rectifier was fabricated with 0.18 mu m CMOS technology, and the measured performance was compared with those of other types of rectifiers. Dependence of the PCE on the input RF signal frequency, output loading conditions and transistor sizing was also evaluated. At the single-stage configuration, 67.5% of PCE was achieved under conditions of 953 MHz, - 12.5 dBm RF input and 10 KOmega output load. This is twice as large as that of the state-of-the-art rectifier circuit. The peak PCE increases with a decrease in operation frequency and with an increase in output load resistance. In addition, experimental results show the existence of an optimum transistor size in accordance with the output loading conditions. The multi-stage configuration for larger output DC voltage is also presented.","1558-173X","","10.1109/JSSC.2009.2028955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5308586","Differential;power conversion efficiency (PCE);radio frequency identification (RFID);rectifier;ultra-high frequency (UHF)","Rectifiers;Radiofrequency identification;Radio frequency;Circuit testing;CMOS technology;UHF circuits;Bridge circuits;Diodes;MOSFETs;Power conversion","","413","12","15","IEEE","3 Nov 2009","","","IEEE","IEEE Journals"
"Cluster Synchronization of Linearly Coupled Complex Networks Under Pinning Control","W. Wu; W. Zhou; T. Chen","Key Laboratory of Nonlinear Mathematics Science, School of Mathematical Sciences, Fudan University, Shanghai, China; Key Laboratory of Nonlinear Mathematics Science, School of Mathematical Sciences, Fudan University, Shanghai, China; Key Laboratory of Nonlinear Mathematics Science, School of Mathematical Sciences, Fudan University, Shanghai, China",IEEE Transactions on Circuits and Systems I: Regular Papers,"10 Apr 2009","2009","56","4","829","839","In this paper, we focus on the problem of driving a general network to a selected cluster synchronization pattern by means of a pinning control strategy. Sufficient conditions are presented to guarantee the realization of the cluster synchronization pattern for all initial values. We also show the detailed steps on how to construct the coupling matrix and to modify the control strengths. Moreover, the method of adapting the coupling strength is provided to refine the result.","1558-0806","","10.1109/TCSI.2008.2003373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4663649","Adaptive adjustment;cluster synchronization;globally asymptotically stable;linearly coupled networks;pinning control","Complex networks;Oscillators;Chaotic communication;Mathematics;Differential equations;Chaos;Sufficient conditions;Systems biology;Neural networks;Seismology","","412","","36","IEEE","31 Oct 2008","","","IEEE","IEEE Journals"
"A Multistage Processing Algorithm for Disturbance Removal and Target Detection in Passive Bistatic Radar","F. Colone; D. W. O'Hagan; P. Lombardo; C. J. Baker","Department INFOCOM, University of Roma La Sapienza, Rome, Italy; University College London, London, UK; Department INFOCOM, University of Roma La Sapienza, Rome, Italy; University College London, London, UK",IEEE Transactions on Aerospace and Electronic Systems,"19 Jun 2009","2009","45","2","698","722","The paper examines the problem of cancellation of direct signal, multipath and clutter echoes in passive bistatic radar (PBR). This problem is exacerbated as the transmitted waveform is not under control of the radar designer and the sidelobes of the ambiguity function can mask targets including those displaced in either (or both) range and Doppler from the disturbance. A novel multistage approach is developed for disturbance cancellation and target detection based on projections of the received signal in a subspace orthogonal to both the disturbance and previously detected targets. The resulting algorithm is shown to be effective against typical simulated scenarios with a limited number of stages, and a version with computational savings is also introduced. Finally its effectiveness is demonstrated with the application to real data acquired with an experimental VHF PBR system.","1557-9603","","10.1109/TAES.2009.5089551","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5089551","","Object detection;Bistatic radar;Bioreactors;Clutter;Doppler radar;Surveillance;Radio transmitters;Radio broadcasting;Displacement control;Computational modeling","","412","1","17","IEEE","19 Jun 2009","","","IEEE","IEEE Journals"
"Spatio-temporal relationship match: Video structure comparison for recognition of complex human activities","M. S. Ryoo; J. K. Aggarwal","Computer & Vision Research Center, University of Texas, Austin, USA; Computer & Vision Research Center, University of Texas, Austin, USA",2009 IEEE 12th International Conference on Computer Vision,"6 May 2010","2009","","","1593","1600","Human activity recognition is a challenging task, especially when its background is unknown or changing, and when scale or illumination differs in each video. Approaches utilizing spatio-temporal local features have proved that they are able to cope with such difficulties, but they mainly focused on classifying short videos of simple periodic actions. In this paper, we present a new activity recognition methodology that overcomes the limitations of the previous approaches using local features. We introduce a novel matching, spatio-temporal relationship match, which is designed to measure structural similarity between sets of features extracted from two videos. Our match hierarchically considers spatio-temporal relationships among feature points, thereby enabling detection and localization of complex non-periodic activities. In contrast to previous approaches to `classify' videos, our approach is designed to `detect and localize' all occurring activities from continuous videos where multiple actors and pedestrians are present. We implement and test our methodology on a newly-introduced dataset containing videos of multiple interacting persons and individual pedestrians. The results confirm that our system is able to recognize complex non-periodic activities (e.g. `push' and `hug') from sets of spatio-temporal features even when multiple activities are present in the scene.","2380-7504","978-1-4244-4420-5","10.1109/ICCV.2009.5459361","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459361","","Humans;Layout;Feature extraction;System testing;Computer vision;Lighting;Intelligent robots;Surveillance;Cameras;Robot vision systems","","412","1","16","IEEE","6 May 2010","","","IEEE","IEEE Conferences"
"Cooperative Control and Potential Games","J. R. Marden; G. Arslan; J. S. Shamma","Social and Information Sciences Laboratory, California Institute of Technology, Pasadena, CA, USA; Department of Electrical Engineering, University of Hawai, Honolulu, HI, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA","IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)","22 Sep 2009","2009","39","6","1393","1407","We present a view of cooperative control using the language of learning in games. We review the game-theoretic concepts of potential and weakly acyclic games, and demonstrate how several cooperative control problems, such as consensus and dynamic sensor coverage, can be formulated in these settings. Motivated by this connection, we build upon game-theoretic concepts to better accommodate a broader class of cooperative control problems. In particular, we extend existing learning algorithms to accommodate restricted action sets caused by the limitations of agent capabilities and group based decision making. Furthermore, we also introduce a new class of games called sometimes weakly acyclic games for time-varying objective functions and action sets, and provide distributed algorithms for convergence to an equilibrium.","1941-0492","","10.1109/TSMCB.2009.2017273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4814554","Cooperative control;game theory;learning in games;multi-agent systems","Game theory;Control systems;Multiagent systems;Laboratories;Decision making;Distributed algorithms;Convergence;Multidimensional systems;Protocols","","409","","29","IEEE","14 Apr 2009","","","IEEE","IEEE Journals"
"A Sum-of-Squares Approach to Modeling and Control of Nonlinear Dynamical Systems With Polynomial Fuzzy Systems","K. Tanaka; H. Yoshida; H. Ohtake; H. O. Wang","Department of Mechanical Engineering and Intelligent Systems, University of Electro-Communications, Tokyo, Japan; Department of Mechanical Engineering and Intelligent Systems, University of Electro-Communications, Tokyo, Japan; Department of Mechanical Engineering and Intelligent Systems, University of Electro-Communications, Tokyo, Japan; Department of AeroSpace and Mechanical Engineering, Boston University, Boston, MA, USA",IEEE Transactions on Fuzzy Systems,"28 Jul 2009","2009","17","4","911","922","This paper presents a sum of squares (SOS) approach for modeling and control of nonlinear dynamical systems using polynomial fuzzy systems. The proposed SOS-based framework provides a number of innovations and improvements over the existing linear matrix inequality (LMI)-based approaches to Takagi-Sugeno (T-S) fuzzy modeling and control. First, we propose a polynomial fuzzy modeling and control framework that is more general and effective than the well-known T--S fuzzy modeling and control. Secondly, we obtain stability and stabilizability conditions of the polynomial fuzzy systems based on polynomial Lyapunov functions that contain quadratic Lyapunov functions as a special case. Hence, the stability and stabilizability conditions presented in this paper are more general and relaxed than those of the existing LMI-based approaches to T-S fuzzy modeling and control. Moreover, the derived stability and stabilizability conditions are represented in terms of SOS and can be numerically (partially symbolically) solved via the recently developed SOSTOOLS. To illustrate the validity and applicability of the proposed approach, a number of analysis and design examples are provided. The first example shows that the SOS approach renders more relaxed stability results than those of both the LMI-based approaches and a polynomial system approach. The second example presents an extensive application of the SOS approach in comparison with a piecewise Lyapunov function approach. The last example is a design exercise that demonstrates the viability of the SOS-based approach to synthesizing a stabilizing controller.","1941-0034","","10.1109/TFUZZ.2008.924341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4505350","Polynomial fuzzy controller;polynomial fuzzy system;polynomial Lyapunov function;stability;stabilizability;sum of squares (SOS);polynomial fuzzy system;sum of squares;polynomial Lyapunov function;polynomial fuzzy controller;stability;stabilizability","Nonlinear control systems;Nonlinear dynamical systems;Polynomials;Fuzzy systems;Fuzzy control;Stability;Lyapunov method;Technological innovation;Linear matrix inequalities;Takagi-Sugeno model","","409","","38","IEEE","30 Apr 2008","","","IEEE","IEEE Journals"
"Active Learning Methods for Remote Sensing Image Classification","D. Tuia; F. Ratle; F. Pacifici; M. F. Kanevski; W. J. Emery","Institute of Geomatics and Analysis of Risk, University of Lausanne, Lausanne, Switzerland; Institute of Geomatics and Analysis of Risk, University of Lausanne, Lausanne, Switzerland; Earth Observation Laboratory, Department of Computer Systems and Production Engineering, Tor Vergata University of Rome, Rome, Italy; Institute of Geomatics and Analysis of Risk, University of Lausanne, Lausanne, Switzerland; Department of Aerospace Engineering Sciences, University of Colorado, Boulder, CO, USA",IEEE Transactions on Geoscience and Remote Sensing,"16 Jun 2009","2009","47","7","2218","2232","In this paper, we propose two active learning algorithms for semiautomatic definition of training samples in remote sensing image classification. Based on predefined heuristics, the classifier ranks the unlabeled pixels and automatically chooses those that are considered the most valuable for its improvement. Once the pixels have been selected, the analyst labels them manually and the process is iterated. Starting with a small and nonoptimal training set, the model itself builds the optimal set of samples which minimizes the classification error. We have applied the proposed algorithms to a variety of remote sensing data, including very high resolution and hyperspectral images, using support vector machines. Experimental results confirm the consistency of the methods. The required number of training samples can be reduced to 10% using the methods proposed, reaching the same level of accuracy as larger data sets. A comparison with a state-of-the-art active learning method, margin sampling, is provided, highlighting advantages of the methods proposed. The effect of spatial resolution and separability of the classes on the quality of the selection of pixels is also discussed.","1558-0644","","10.1109/TGRS.2008.2010404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4812037","Active learning;entropy;hyperspectral imagery;image information mining;margin sampling (MS);query learning;support vector machines (SVMs);very high resolution (VHR) imagery","Learning systems;Remote sensing;Image classification;Image resolution;Hyperspectral sensors;Hyperspectral imaging;Support vector machines;Support vector machine classification;Image sampling;Spatial resolution","","409","1","50","IEEE","7 Apr 2009","","","IEEE","IEEE Journals"
"On Distributed Averaging Algorithms and Quantization Effects","A. Nedic; A. Olshevsky; A. Ozdaglar; J. N. Tsitsiklis","Industrial and Enterprise Systems Engineering Department, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Laboratory of Information and Decision Systems, Electrical Engineering and Computer Science Department, Massachusetts Institute of Technology, Cambridge, MA, USA; Laboratory of Information and Decision Systems, Electrical Engineering and Computer Science Department, Massachusetts Institute of Technology, Cambridge, MA, USA; Laboratory of Information and Decision Systems, Electrical Engineering and Computer Science Department, Massachusetts Institute of Technology, Cambridge, MA, USA",IEEE Transactions on Automatic Control,"30 Oct 2009","2009","54","11","2506","2517"," We consider distributed iterative algorithms for the averaging problem over time-varying topologies. Our focus is on the convergence time of such algorithms when complete (unquantized) information is available, and on the degradation of performance when only quantized information is available. We study a large and natural class of averaging algorithms, which includes the vast majority of algorithms proposed to date, and provide tight polynomial bounds on their convergence time. We also describe an algorithm within this class whose convergence time is the best among currently available averaging algorithms for time-varying topologies. We then propose and analyze distributed averaging algorithms under the additional constraint that agents can only store and communicate quantized information, so that they can only converge to the average of the initial values of the agents within some error. We establish bounds on the error and tight bounds on the convergence time, as a function of the number of quantization levels. ","1558-2523","","10.1109/TAC.2009.2031203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5286289","Decentralized and distributed control;multi-agent systems","Quantization;Convergence;Iterative algorithms;Algorithm design and analysis;Distributed control;Topology;Degradation;Polynomials;Information analysis;Multiagent systems","","409","2","22","IEEE","13 Oct 2009","","","IEEE","IEEE Journals"
"A Noninvasive Brain-Actuated Wheelchair Based on a P300 Neurophysiological Protocol and Automated Navigation","I. Iturrate; J. M. Antelis; A. Kubler; J. Minguez","Instituto de Investigación en Ingeniería de Aragón and the Departamento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Zaragoza, Spain; Instituto de Investigación en Ingeniería de Aragón and the Departamento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Zaragoza, Spain; Institute of Medical Psychology and Behavioural Neurobiology, University of Tübingen, Tubingen, Germany; Instituto de Investigación en Ingeniería de Aragón and the Departamento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Zaragoza, Spain",IEEE Transactions on Robotics,"5 Jun 2009","2009","25","3","614","627","This paper describes a new noninvasive brain-actuated wheelchair that relies on a P300 neurophysiological protocol and automated navigation. When in operation, the user faces a screen displaying a real-time virtual reconstruction of the scenario and concentrates on the location of the space to reach. A visual stimulation process elicits the neurological phenomenon, and the electroencephalogram (EEG) signal processing detects the target location. This location is transferred to the autonomous navigation system that drives the wheelchair to the desired location while avoiding collisions with obstacles in the environment detected by the laser scanner. This concept gives the user the flexibility to use the device in unknown and evolving scenarios. The prototype was validated with five healthy participants in three consecutive steps: screening (an analysis of three different groups of visual interface designs), virtual-environment driving, and driving sessions with the wheelchair. On the basis of the results, this paper reports the following evaluation studies: 1) a technical evaluation of the device and all functionalities; 2) a users' behavior study; and 3) a variability study. The overall result was that all the participants were able to successfully operate the device with relative ease, thus showing a great adaptation as well as a high robustness and low variability of the system.","1941-0468","","10.1109/TRO.2009.2020347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4914843","Neurorobotics;rehabilitation robotics","Wheelchairs;Protocols;Navigation;Psychology;Electroencephalography;Communication system control;Humans;Control systems;Neural prosthesis;Face detection","","408","","41","IEEE","12 May 2009","","","IEEE","IEEE Journals"
"Data Security in the World of Cloud Computing","L. M. Kaufman","BAE Systems Avionics, USA",IEEE Security & Privacy,"4 Aug 2009","2009","7","4","61","64","Today, we have the ability to utilize scalable, distributed computing environments within the confines of the Internet, a practice known as cloud computing. In this new world of computing, users are universally required to accept the underlying premise of trust. Within the cloud computing world, the virtual environment lets users access computing power that exceeds that contained within their own physical worlds. Typically, users will know neither the exact location of their data nor the other sources of the data collectively stored with theirs. The data you can find in a cloud ranges from public source, which has minimal security concerns, to private data containing highly sensitive information (such as social security numbers, medical records, or shipping manifests for hazardous material). Does using a cloud environment alleviate the business entities of their responsibility to ensure that proper security measures are in place for both their data and applications, or do they share joint responsibility with service providers? The answers to this and other questions lie within the realm of yet-to-be-written law. As with most technological advances, regulators are typically in a ""catch-up"" mode to identify policy, governance, and law. Cloud computing presents an extension of problems heretofore experienced with the Internet. To ensure that such decisions are informed and appropriate for the cloud computing environment, the industry itself should establish coherent and effective policy and governance to identify and implement proper security methods.","1558-4046","","10.1109/MSP.2009.87","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5189563","cloud computing;security;governance;it all depends","Data security;Cloud computing;Information security;Internet;Distributed computing;Virtual environment;Physics computing;Hazardous materials;Regulators;Computer industry","","408","4","5","IEEE","4 Aug 2009","","","IEEE","IEEE Magazines"
"Combination Strategies in Multi-Atlas Image Segmentation: Application to Brain MR Data","X. Artaechevarria; A. Munoz-Barrutia; C. Ortiz-de-Solorzano","Cancer Imaging Laboratory, Center of Applied Medical Research, University of Navarra, Pamplona, Spain; Cancer Imaging Laboratory, Center of Applied Medical Research, University of Navarra, Pamplona, Spain; Cancer Imaging Laboratory, Center of Applied Medical Research, University of Navarra, Pamplona, Spain",IEEE Transactions on Medical Imaging,"28 Jul 2009","2009","28","8","1266","1277","It has been shown that employing multiple atlas images improves segmentation accuracy in atlas-based medical image segmentation. Each atlas image is registered to the target image independently and the calculated transformation is applied to the segmentation of the atlas image to obtain a segmented version of the target image. Several independent candidate segmentations result from the process, which must be somehow combined into a single final segmentation. Majority voting is the generally used rule to fuse the segmentations, but more sophisticated methods have also been proposed. In this paper, we show that the use of global weights to ponderate candidate segmentations has a major limitation. As a means to improve segmentation accuracy, we propose the generalized local weighting voting method. Namely, the fusion weights adapt voxel-by-voxel according to a local estimation of segmentation performance. Using digital phantoms and MR images of the human brain, we demonstrate that the performance of each combination technique depends on the gray level contrast characteristics of the segmented region, and that no fusion method yields better results than the others for all the regions. In particular, we show that local combination strategies outperform global methods in segmenting high-contrast structures, while global techniques are less sensitive to noise when contrast between neighboring structures is low. We conclude that, in order to achieve the highest overall segmentation accuracy, the best combination method for each particular structure must be selected.","1558-254X","","10.1109/TMI.2009.2014372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4785214","Atlas-based segmentation;classifier combination;combination of segmentations;majority voting;weighted voting","Image segmentation;Voting;Biomedical imaging;Cancer;Fuses;Imaging phantoms;Humans;Level set;Scholarships","Algorithms;Brain;Data Interpretation, Statistical;Databases, Factual;Humans;Image Processing, Computer-Assisted;Magnetic Resonance Imaging;Phantoms, Imaging","408","5","35","IEEE","18 Feb 2009","","","IEEE","IEEE Journals"
"Uplink capacity and interference avoidance for two-tier femtocell networks","V. Chandrasekhar; J. G. Andrews","Wireless Networking and Communications Group, Department of Electrical and Computer Engineering, University of Technology, Austin, TX, USA; Wireless Networking and Communications Group, Department of Electrical and Computer Engineering, University of Technology, Austin, TX, USA",IEEE Transactions on Wireless Communications,"21 Jul 2009","2009","8","7","3498","3509","Two-tier femtocell networks- comprising a conventional cellular network plus embedded femtocell hotspots- offer an economically viable solution to achieving high cellular user capacity and improved coverage. With universal frequency reuse and DS-CDMA transmission however, the ensuing cross-tier interference causes unacceptable outage probability. This paper develops an uplink capacity analysis and interference avoidance strategy in such a two-tier CDMA network. We evaluate a network-wide area spectral efficiency metric called the operating contour (OC) defined as the feasible combinations of the average number of active macrocell users and femtocell base stations (BS) per cell-site that satisfy a target outage constraint. The capacity analysis provides an accurate characterization of the uplink outage probability, accounting for power control, path loss and shadowing effects. Considering worst case interference at a corner femtocell, results reveal that interference avoidance through a time-hopped CDMA physical layer and sectorized antennas allows about a 7x higher femtocell density, relative to a split spectrum two-tier network with omnidirectional femtocell antennas. A femtocell exclusion region and a tier selection based handoff policy offers modest improvements in the OCs. These results provide guidelines for the design of robust shared spectrum two-tier networks.","1558-2248","","10.1109/TWC.2009.070475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5165314","Operating contours, code division multiaccess, macrocell, femtocell, cellular, uplink capacity, outage probability.","Femtocell networks;Multiaccess communication;Land mobile radio cellular systems;Power generation economics;Cellular networks;Frequency;Macrocell networks;Base stations;Interference constraints;Capacity planning","","408","1","25","IEEE","21 Jul 2009","","","IEEE","IEEE Journals"
"Sensor network security: a survey","X. Chen; K. Makki; K. Yen; N. Pissinou","Telecommunication and Information Technology Institute, Florida International University, USA; Telecommunication and Information Technology Institute, Florida International University, USA; Telecommunication and Information Technology Institute, Florida International University, USA; Telecommunication and Information Technology Institute, Florida International University, USA",IEEE Communications Surveys & Tutorials,"2 Jun 2009","2009","11","2","52","73","Wireless sensor networks (WSNs) use small nodes with constrained capabilities to sense, collect, and disseminate information in many types of applications. As sensor networks become wide-spread, security issues become a central concern, especially in mission-critical tasks. In this paper, we identify the threats and vulnerabilities to WSNs and summarize the defense methods based on the networking protocol layer analysis first. Then we give a holistic overview of security issues. These issues are divided into seven categories: cryptography, key management, attack detections and preventions, secure routing, secure location security, secure data fusion, and other security issues. Along the way we analyze the advantages and disadvantages of current secure schemes in each category. In addition, we also summarize the techniques and methods used in these categories, and point out the open research issues and directions in each area.","1553-877X","","10.1109/SURV.2009.090205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5039583","Sensor networks;Security;Ad hoc networks;Survey;key management;Attack detections and preventions;Secure routing;Secure location;Secure data aggregation;Node compromise","Wireless sensor networks;Data security;Information security;Sensor phenomena and characterization;Magnetic sensors;Acoustic sensors;Temperature sensors;Infrared sensors;Mission critical systems;Routing","","407","","151","IEEE","2 Jun 2009","","","IEEE","IEEE Journals"
