"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Call for papers","",,Journal of Communications and Networks,"16 Mar 2022","2022","24","1","111","111","","1976-5541","","10.23919/JCN.2022.100001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9737066","","Special issues and sections;6G mobile communication;Wireless communication;Web sites;Decoding;Stress;Resource management","","","","","","16 Mar 2022","","","KICS","KICS Journals"
"Back cover","",,Journal of Communications and Networks,"16 Mar 2022","2022","24","1","c4","c4","","1976-5541","","10.23919/JCN.2022.100005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9737070","","Wireless networks;Spread spectrum communication;Routing;Edge computing;Wireless sensor networks;Trajectory optimization;Scheduling","","","","","","16 Mar 2022","","","KICS","KICS Journals"
"Contents","",,Journal of Systems Engineering and Electronics,"4 Mar 2022","2022","33","1","1","2","","1004-4132","","10.23919/JSEE.2022.9729169","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9729169","","Radar tracking;Passive radar;Optimization;Spaceborne radar;Radar measurements;Radar detection;Airborne radar","","","","","","4 Mar 2022","","","BIAI","BIAI Journals"
"Open access publishing agreement","",,Journal of Communications and Networks,"16 Mar 2022","2022","24","1","118","120","","1976-5541","","10.23919/JCN.2022.100004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9737068","","Servers;Open Access;Licenses;Training;Object recognition;Libraries;Web sites","","","","","","16 Mar 2022","","","KICS","KICS Journals"
"Power electronics: The enabling technology for renewable energy integration","Z. Tang; Y. Yang; F. Blaabjerg","AAU energy, Aalborg University, Aalborg, Denmark; College of Electrical Engineering, Zhejiang University, Hangzhou, China; AAU energy, Aalborg University, Aalborg, Denmark",CSEE Journal of Power and Energy Systems,"24 Jan 2022","2022","8","1","39","52","The markedly increased integration of renewable energy in the power grid is of significance in the transition to a sustainable energy future. The grid integration of renewables will be continuously enhanced in the future. According to the International Renewable Energy Agency (IRENA), renewable technology is the main pathway to reach zero carbon dioxide (CO2) emissions by 2060. Power electronics have played and will continue to play a significant role in this energy transition by providing efficient electrical energy conversion, distribution, transmission, and utilization. Consequently, the development of power electronics technologies, i.e., new semiconductor devices, flexible converters, and advanced control schemes, is promoted extensively across the globe. Among various renewables, wind energy and photovoltaic (PV) are the most widely used, and accordingly these are explored in this paper to demonstrate the role of power electronics. The development of renewable energies and the demands of power electronics are reviewed first. Then, the power conversion and control technologies as well as grid codes for wind and PV systems are discussed. Future trends in terms of power semiconductors, reliability, advanced control, grid-forming operation, and security issues for large- scale grid integration of renewables, and intelligent and full user engagement are presented at the end.","2096-0042","","10.17775/CSEEJPES.2021.02850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9535421","Advanced control;grid codes;grid integration;photovoltaic system;power electronics;reliability;wind turbine system","Renewable energy sources;Voltage control;Wind power generation;Transformers;Power system stability;Wind turbines;Power system reliability","","78","","","","10 Sep 2021","","","CSEE","CSEE Journals"
"Automatic modulation recognition based on CNN and GRU","F. Liu; Z. Zhang; R. Zhou","Department of Electronics and Information Engineering, Heilongjiang University, Harbin, China; Department of Electronics and Information Engineering, Heilongjiang University, Harbin, China; Department of Electrical and Computer Engineering, University of Massachusetts, Dartmouth, MA, USA",Tsinghua Science and Technology,"29 Sep 2021","2022","27","2","422","431","Based on a comparative analysis of the Long Short-Term Memory (LSTM) and Gated Recurrent Unit (GRU) networks, we optimize the structure of the GRU network and propose a new modulation recognition method based on feature extraction and a deep learning algorithm. High-order cumulant, Signal-to-Noise Ratio (SNR), instantaneous feature, and the cyclic spectrum of signals are extracted firstly, and then input into the Convolutional Neural Network (CNN) and the parallel network of GRU for recognition. Eight modulation modes of communication signals are recognized automatically. Simulation results show that the proposed method can achieve high recognition rate at low SNR.","1007-0214","","10.26599/TST.2020.9010057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552668","modulation recognition;deep learning;Gated Recurrent Unit (GRU);Convolutional Neural Network (CNN)","Feature extraction;Signal to noise ratio;Convolutional neural networks;Modulation;Deep learning;Frequency modulation;Time-frequency analysis","","53","","","","29 Sep 2021","","","TUP","TUP Journals"
"Developments and applications of tunneling magnetoresistance sensors","S. Yan; Z. Zhou; Y. Yang; Q. Leng; W. Zhao","School of Integrated Circuit Science and Engineering, Beihang University, Beijing, China; School of Integrated Circuit Science and Engineering, Beihang University, Beijing, China; Beihang-Goertek Joint Microelectronics Institute, Beihang University, Qingdao, China; Beihang-Goertek Joint Microelectronics Institute, Beihang University, Qingdao, China; School of Integrated Circuit Science and Engineering, Beihang University, Beijing, China",Tsinghua Science and Technology,"12 Nov 2021","2022","27","3","443","454","Magnetic sensors based on tunneling magnetoresistance (TMR) effect exhibit high sensitivity, small size, and low power consumption. They have gained a lot of attention and have potential applications in various domains. This study first introduces the development history and basic principles of TMR sensors. Then, a comprehensive description of TMR sensors linearization and Wheatstone bridge configuration is presented. Two key performance parameters, the field sensitivity and noise mechanisms, are considered. Finally, the emerging applications of TMR sensors are discussed.","1007-0214","","10.26599/TST.2021.9010061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9614066","tunneling magnetoresistance (TMR) sensor;linearization;Wheatstone bridge configuration;noise","Sensors;Magnetic sensors;Magnetic tunneling;Magnetic anisotropy;Perpendicular magnetic anisotropy;Bridge circuits;Sensitivity","","34","","","","12 Nov 2021","","","TUP","TUP Journals"
"A hybrid fault-tolerant routing based on Gaussian network for wireless sensor network","D. N. Quoc; N. Liu; D. Guo","Department of Electronic Engineering Electronic Science and Engineering, Xiamen University, Xiamen, China; College of Computer Engineering, Jimei University, Xiamen, China; Department of Electronic Engineering Electronic Science and Engineering, Xiamen University, Xiamen, China",Journal of Communications and Networks,"16 Mar 2022","2022","24","1","37","46","In this paper, we have proposed a hybrid fault-tolerant routing to solve fault-tolerant issue in wireless sensor networks (WSNs) based on hierarchical topology. The hierarchical topology is a combination of clustering and the labeling of sensor nodes as Gaussian integers. Accordingly, the network area is divided into small square grids, the cluster head of each grid is represented by a Gaussian integer. These cluster heads are connected together to create a Gaussian network. Through node symmetry, and the shortest distance in the Gaussian network, as well as the advantages of multi-path routing, this paper proposes a hybrid fault-tolerant clustering routing protocol based on Gaussian network for wireless sensor network (FCGW). The purpose of FCGW is to improve fault tolerance, increase data reliability and reduce energy consumption for wireless sensor networks. The experimental results of the proposed scheme show that FCGW protocol has high data reliability. In addition, the FCGW protocol consumes about 48% of the energy in the network, while other protocols consume 70% more energy.","1976-5541","","10.23919/JCN.2021.000028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9541338","Clustering;fault-tolerance;Gaussian network;multi-path routing;wireless sensor network","Fault tolerant systems;Fault tolerance;Wireless sensor networks;Routing;Energy consumption;Routing protocols;Network topology","","31","","","","20 Sep 2021","","","KICS","KICS Journals"
"Mobile multimedia computing in cyber-physical surveillance services through UAV-borne Video-SAR: A taxonomy of intelligent data processing for IoMT-enabled radar sensor networks","M. R. Khosravi; S. Samadi","Department of Electrical and Electronics Engineering, Shiraz University of Technology, Shiraz, Iran; Department of Electrical and Electronics Engineering, Shiraz University of Technology, Shiraz, Iran",Tsinghua Science and Technology,"29 Sep 2021","2022","27","2","288","302","This study investigates the different aspects of multimedia computing in Video Synthetic Aperture Radar (Video-SAR) as a new mode of radar imaging for real-time remote sensing and surveillance. This research also considers new suggestions in the systematic design, research taxonomy, and future trends of radar data processing. Despite the conventional modes of SAR imaging, Video-SAR can generate video sequences to obtain online monitoring and green surveillance throughout the day and night (regardless of light sources) in all weathers. First, an introduction to Video-SAR is presented. Then, some specific properties of this imaging mode are reviewed. Particularly, this research covers one of the most important aspects of the Video-SAR systems, namely, the systematic design requirements, and also some new types of visual distortions which are different from the distortions, artifacts and noises observed in the conventional imaging radar. In addition, some topics on the general features and high-performance computing of Video-SAR towards radar communications through Unmanned Aerial Vehicle (UAV) platforms, Internet of Multimedia Things (IoMT), Video-SAR data processing issues, and real-world applications are investigated.","1007-0214","","10.26599/TST.2021.9010013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552657","Video Synthetic Aperture Radar (Video-SAR) imaging;radar networks;radar image processing;highperformance computing;Internet of Multimedia Things (IoMT);cybersecurity","Radar imaging;Synthetic aperture radar;Radar;Distortion;Signal processing algorithms;Spatial resolution;Imaging","","25","","","","29 Sep 2021","","","TUP","TUP Journals"
"Recent progress and future trends on the state of charge estimation methods to improve battery-storage efficiency: A review","M. O. Qays; Y. Buswig; M. L. Hossain; A. Abu-Siada","Faculty of Engineering, Universiti Malaysia Sarawak, Kota Samarahan, Malaysia; Faculty of Engineering, Universiti Malaysia Sarawak, Kota Samarahan, Malaysia; Department of Electrical and Computer Engineering, Curtin University, Perth, WA, Australia; Department of Electrical and Computer Engineering, Curtin University, Perth, WA, Australia",CSEE Journal of Power and Energy Systems,"24 Jan 2022","2022","8","1","105","114","Battery storage systems are subject to frequent charging/discharging cycles, which reduce the operational life of the battery and reduce system reliability in the long run. As such, several Battery Management Systems (BMS) have been developed to maintain system reliability and extend the battery's operative life. Accurate estimation of the battery's State of Charge (SOC) is a key challenge in the BMS due to its non-linear characteristics. This paper presents a comprehensive review on the most recent classifications and mathematical models for SOC estimation. Future trends for SOC estimation methods are also presented.","2096-0042","","10.17775/CSEEJPES.2019.03060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9133621","Battery Management System (BMS);battery modeling;battery storage efficiency;state of charge (SOC)","State of charge;Batteries;Estimation;Neurons;Impedance;Fuzzy neural networks;Mathematical model","","25","","","","6 Jul 2020","","","CSEE","CSEE Journals"
"Interference-aware path planning optimization for multiple UAVs in beyond 5G networks","J. Lee; V. Friderikos","Research, King’s College London, London, U.K; Research, King’s College London, London, U.K",Journal of Communications and Networks,"16 May 2022","2022","24","2","125","138","Integrating unmanned aerial vehicles (UAVs) as flying base stations (FBSs) is expected to be an important architectural element in the beyond 5G/6G mobile wireless networks. A key operational aspect in UAV-aided 5G/6G networks is the UAV path optimization (or trajectory planning as it is also commonly referred to). In this paper, we address this problem using a mixed integer linear programming (MILP) formulation for FBS path optimization in terms of traveling time considering co-channel interference and time windows in serving ground users (GUs) at cluster points (CPs) for constructing the multiple UAV paths in both a single-cell and a multi-cell wireless network. In the proposed technique, we assume that all FBSs depart and return to a single depot, which is considered to be a terrestrial 5G/6G base station (BS). The novelty of the proposed solution compared to previous techniques is that we take explicitly into account the interference under the unit disk graph (UDG) model to create interference-aware UAV's trajectory. Numerical investigations reveal that the proposed interference-aware path optimization approaches improve the overall performance of the network up to approximately 21% in terms of throughput for the FBSs. Notably, these gains come with an unnoticeable increase in the total completion time, which is comparable to well-known previously proposed solutions. Additionally, the proposed heuristic algorithms provide competitive decision making with low underlying computational complexity rendering them amenable for real-time implementation.","1976-5541","","10.23919/JCN.2022.000006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9718364","Flying base station (FBS);interference model;mixed integer linear programming (MILP);multi-cell;path planning;unit disk graph (UDG);unmanned aerial vehicle (UAV)","Interference;Trajectory planning;Optimization;Trajectory;Wireless networks;Power control;Autonomous aerial vehicles","","22","","","","23 Feb 2022","","","KICS","KICS Journals"
"Metabolite-disease association prediction algorithm combining DeepWalk and random forest","J. Tie; X. Lei; Y. Pan","School of Computer Science, Shaanxi Normal University, Xi'an, China; School of Computer Science, Shaanxi Normal University, Xi'an, China; Department of Computer Science, Georgia State University, Atlanta, GA, USA",Tsinghua Science and Technology,"17 Aug 2021","2022","27","1","58","67","Identifying the association between metabolites and diseases will help us understand the pathogenesis of diseases, which has great significance in diagnosing and treating diseases. However, traditional biometric methods are time consuming and expensive. Accordingly, we propose a new metabolite-disease association prediction algorithm based on DeepWalk and random forest (DWRF), which consists of the following key steps: First, the semantic similarity and information entropy similarity of diseases are integrated as the final disease similarity. Similarly, molecular fingerprint similarity and information entropy similarity of metabolites are integrated as the final metabolite similarity. Then, DeepWalk is used to extract metabolite features based on the network of metabolite-gene associations. Finally, a random forest algorithm is employed to infer metabolite-disease associations. The experimental results show that DWRF has good performances in terms of the area under the curve value, leave-one-out cross-validation, and five-fold cross-validation. Case studies also indicate that DWRF has a reliable performance in metabolite-disease association prediction.","1007-0214","","10.26599/TST.2021.9010003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9515700","DeepWalk;random forest;metabolite-disease associations;molecular fingerprint similarity of metabolites","Diseases;Feature extraction;Radio frequency;Information entropy;Semantics;Prediction algorithms;Biochemistry","","20","","","","17 Aug 2021","","","TUP","TUP Journals"
"Overview of ultra-wideband transceivers—system architectures and applications","B. Wang; H. Song; W. Rhee; Z. Wang","School of Integrated Circuits, Tsinghua University, Beijing, China; School of Integrated Circuits, Tsinghua University, Beijing, China; School of Integrated Circuits, Tsinghua University, Beijing, China; School of Integrated Circuits, Tsinghua University, Beijing, China",Tsinghua Science and Technology,"12 Nov 2021","2022","27","3","481","494","The Ultra-WideBand (UWB) technique, which offers good energy efficiency, flexible data rate, and high ranging accuracy, has recently been recognized as a revived wireless technology for short distance communication. This paper presents a brief overview of two UWB techniques, covering Impulse-Radio UWB (IR-UWB) and Frequency-Modulation UWB (FM-UWB) methods. The link margin enhancement technique, Very-WideBand (VWB), and power consumption reducing technique, chirp UWB, are also introduced. Then, several potential applications of IR-UWB with transceiver architectures are addressed, including high data rate proximity communication and secure wireless connectivity. With fine-ranging and energy-efficient communication features, the UWB wireless technology is highly promising for secure mobile Internet of Things (IoT) applications.","1007-0214","","10.26599/TST.2021.9010044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9614069","Ultra-WideBand (UWB);Impulse Radio UWB (IR-UWB);Frequency-Modulation UWB (FM-UWB);Very-WideBand (VWB);transceivers;wireless security;mobile Internet of Things (IoT)","Receivers;Frequency modulation;Transmitters;Radio frequency;Pulse shaping methods;Transceivers;Modulation","","19","","","","12 Nov 2021","","","TUP","TUP Journals"
"Improved heuristic job scheduling method to enhance throughput for big data analytics","Z. Hu; D. Li","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China",Tsinghua Science and Technology,"29 Sep 2021","2022","27","2","344","357","Data-parallel computing platforms, such as Hadoop and Spark, are deployed in computing clusters for big data analytics. There is a general tendency that multiple users share the same computing cluster. The schedule of multiple jobs becomes a serious challenge. Over a long period in the past, the Shortest-Job-First (SJF) method has been considered as the optimal solution to minimize the average job completion time. However, the SJF method leads to a low system throughput in the case where a small number of short jobs consume a large amount of resources. This factor prolongs the average job completion time. We propose an improved heuristic job scheduling method, called the Densest-Job-Set-First (DJSF) method. The DJSF method schedules jobs by maximizing the number of completed jobs per unit time, aiming to decrease the average Job Completion Time (JCT) and improve the system throughput. We perform extensive simulations based on Google cluster data. Compared with the SJF method, the DJSF method decreases the average JCT by 23.19% and enhances the system throughput by 42.19%. Compared with Tetris, the job packing method improves the job completion efficiency by 55.4%, so that the computing platforms complete more jobs in a short time span.","1007-0214","","10.26599/TST.2020.9010047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552662","big data;job scheduling;job throughput;job completion time;job completion efficiency","Schedules;Throughput;Big Data;Yarn;Sparks;Scheduling;Internet","","14","","","","29 Sep 2021","","","TUP","TUP Journals"
"Residual convolutional graph neural network with subgraph attention pooling","Y. Duan; J. Wang; H. Ma; Y. Sun","Information and Communication Engineering Department, Tiangong University, Tianjin, China; Information and Communication Engineering Department, Tiangong University, Tianjin, China; Information and Communication Engineering Department, Tiangong University, Tianjin, China; Information and Communication Engineering Department, Tiangong University, Tianjin, China",Tsinghua Science and Technology,"9 Dec 2021","2022","27","4","653","663","The pooling operation is used in graph classification tasks to leverage hierarchical structures preserved in data and reduce computational complexity. However, pooling shrinkage discards graph details, and existing pooling methods may lead to the loss of key classification features. In this work, we propose a residual convolutional graph neural network to tackle the problem of key classification features losing. Particularly, our contributions are threefold: (1) Different from existing methods, we propose a new strategy to calculate sorting values and verify their importance for graph classification. Our strategy does not only use features of simple nodes but also their neighbors for the accurate evaluation of its importance. (2) We design a new graph convolutional layer architecture with the residual connection. By feeding discarded features back into the network architecture, we reduce the probability of losing critical features for graph classification. (3) We propose a new method for graph-level representation. The messages for each node are aggregated separately, and then different attention levels are assigned to each node and merged into a graph-level representation to retain structural and critical information for classification. Our experimental results show that our method leads to state-of-the-art results on multiple graph classification benchmarks.","1007-0214","","10.26599/TST.2021.9010058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9645437","graph neural network;graph pooling;information loss","Feature extraction;Convolution;Stacking;Task analysis;Graph neural networks;Aggregates;Topology","","14","","","","9 Dec 2021","","","TUP","TUP Journals"
"PrivBV: Distance-aware encoding for distributed data with local differential privacy","L. Sun; G. Ping; X. Ye","School of Software, Tsinghua University, Beijing, China; School of Software, Tsinghua University, Beijing, China; School of Software, Tsinghua University, Beijing, China",Tsinghua Science and Technology,"29 Sep 2021","2022","27","2","412","421","Recently, local differential privacy (LDP) has been used as the de facto standard for data sharing and analyzing with high-level privacy guarantees. Existing LDP-based mechanisms mainly focus on learning statistical information about the entire population from sensitive data. For the first time in the literature, we use LDP for distance estimation between distributed datato support more complicated data analysis. Specifically, we propose PrivBV—a locally differentially private bit vector mechanism with a distance-aware property in the anonymized space. We also present an optimization strategy for reducing privacy leakage in the high-dimensional space. The distance-aware property of PrivBV brings new insights into complicated data analysis in distributed environments. As study cases, we show the feasibility of applying PrivBV to privacy-preserving record linkage and non-interactive clustering. Theoretical analysis and experimental results demonstrate the effectiveness of the proposed scheme.","1007-0214","","10.26599/TST.2021.9010027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552667","local differential privacy;privacy-preserving data publishing;non-interactive clustering","Estimation;Distributed databases;Privacy;Differential privacy;Encoding;Sun;Data analysis","","13","","","","29 Sep 2021","","","TUP","TUP Journals"
"Visual information based social force model for crowd evacuation","W. Wu; M. Chen; J. Li; B. Liu; X. Wang; X. Zheng","Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China",Tsinghua Science and Technology,"12 Nov 2021","2022","27","3","619","629","With the increase in large-scale incidents in real life, crowd evacuation plays a pivotal role in ensuring the safety of human crowds during emergency situations. The behavior patterns of crowds are well rendered by existing crowd dynamics models. However, most related studies ignore the information perception of pedestrians. To overcome this issue, we develop a visual information based social force model to simulate the interpretable evacuation process from the perspective of visual perception. Numerical experiments indicate that the evacuation efficiency and decision-making ability promote rapidly within a small range with the increase in unbalanced prior knowledge. The propagation of acceleration behavior caused by emergencies is asymmetric due to the anisotropy of visual information. Therefore, this model effectively characterizes the effect of visual information on crowd evacuation and provides new insights into the information perception of individuals in complex scenarios.","1007-0214","","10.26599/TST.2021.9010023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9614079","crowd evacuation;visual information;social force model;decision-making","Visualization;Force;Numerical models;Friction;Visual perception;Psychology;Safety","","13","","","","12 Nov 2021","","","TUP","TUP Journals"
"A dynamic and deadline-oriented road pricing mechanism for urban traffic management","J. Jin; X. Zhu; B. Wu; J. Zhang; Y. Wang","School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China; Department of Computer Science and Engineering, Hangzhou Dianzi University, Hangzhou, China",Tsinghua Science and Technology,"17 Aug 2021","2022","27","1","91","102","Road pricing is an urban traffic management mechanism to reduce traffic congestion. Currently, most of the road pricing systems based on predefined charging tolls fail to consider the dynamics of urban traffic flows and travelers' demands on the arrival time. In this paper, we propose a method to dynamically adjust online road toll based on traffic conditions and travelers' demands to resolve the above-mentioned problems. The method, based on deep reinforcement learning, automatically allocates the optimal toll for each road during peak hours and guides vehicles to roads with lower toll charges. Moreover, it further considers travelers' demands to ensure that more vehicles arrive at their destinations before their estimated arrival time. Our method can increase the traffic volume effectively, as compared to the existing static mechanisms.","1007-0214","","10.26599/TST.2020.9010062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9515703","road pricing;traffic congestion alleviation;deep reinforcement learning","Roads;Pricing;Vehicle dynamics;Heuristic algorithms;Reinforcement learning;Real-time systems;Training","","12","","","","17 Aug 2021","","","TUP","TUP Journals"
