"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multisubject Independent Component Analysis of fMRI: A Decade of Intrinsic Networks, Default Mode, and Neurodiagnostic Discovery","V. D. Calhoun; T. Adali","Mind Research Network, Albuquerque, NM, USA; Department of Computer Science and Electrical Engineering, University of Maryland Baltimore County, Baltimore, MD, USA",IEEE Reviews in Biomedical Engineering,"10 Dec 2012","2012","5","","60","73","Since the discovery of functional connectivity in fMRI data (i.e., temporal correlations between spatially distinct regions of the brain) there has been a considerable amount of work in this field. One important focus has been on the analysis of brain connectivity using the concept of networks instead of regions. Approximately ten years ago, two important research areas grew out of this concept. First, a network proposed to be “a default mode of brain function” since dubbed the default mode network was proposed by Raichle. Secondly, multisubject or group independent component analysis (ICA) provided a data-driven approach to study properties of brain networks, including the default mode network. In this paper, we provide a focused review of how ICA has contributed to the study of intrinsic networks. We discuss some methodological considerations for group ICA and highlight multiple analytic approaches for studying brain networks. We also show examples of some of the differences observed in the default mode and resting networks in the diseased brain. In summary, we are in exciting times and still just beginning to reap the benefits of the richness of functional brain networks as well as available analytic approaches.","1941-1189","","10.1109/RBME.2012.2211076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268324","Brain;complex-valued;fMRI;independent component analysis (ICA);phase","Correlation;Independent component analysis;Brain;Magnetic resonance imaging;Higher order statistics","Algorithms;Brain;Brain;Brain Diseases;Brain Diseases;Humans;Magnetic Resonance Imaging;Models, Neurological;Models, Statistical;Schizophrenia;Schizophrenia","470","1","99","IEEE","14 Aug 2012","","","IEEE","IEEE Journals"
"SUN attribute database: Discovering, annotating, and recognizing scene attributes","G. Patterson; J. Hays","Brown University, USA; Brown University, USA",2012 IEEE Conference on Computer Vision and Pattern Recognition,"26 Jul 2012","2012","","","2751","2758","In this paper we present the first large-scale scene attribute database. First, we perform crowd-sourced human studies to find a taxonomy of 102 discriminative attributes. Next, we build the “SUN attribute database” on top of the diverse SUN categorical database. Our attribute database spans more than 700 categories and 14,000 images and has potential for use in high-level scene understanding and fine-grained scene recognition. We use our dataset to train attribute classifiers and evaluate how well these relatively simple classifiers can recognize a variety of attributes related to materials, surface properties, lighting, functions and affordances, and spatial envelope properties.","1063-6919","978-1-4673-1228-8","10.1109/CVPR.2012.6247998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6247998","","Databases;Sun;Visualization;Training;Accuracy;Taxonomy;Humans","","468","4","24","IEEE","26 Jul 2012","","","IEEE","IEEE Conferences"
"Robust Adaptive Beamforming Based on Interference Covariance Matrix Reconstruction and Steering Vector Estimation","Y. Gu; A. Leshem","School of Engineering, Bar-llan University, Ramat-Gan, Israel; School of Engineering, Bar-llan University, Ramat-Gan, Israel",IEEE Transactions on Signal Processing,"13 Jun 2012","2012","60","7","3881","3885","Adaptive beamformers are sensitive to model mismatch, especially when the desired signal is present in training snapshots or when the training is done using data samples. In contrast to previous works, this correspondence attempts to reconstruct the interference-plus-noise covariance matrix instead of searching for the optimal diagonal loading factor for the sample covariance matrix. The estimator is based on the Capon spectral estimator integrated over a region separated from the desired signal direction. This is shown to be more robust than using the sample covariance matrix. Subsequently, the mismatch in the steering vector of the desired signal is estimated by maximizing the beamformer output power under a constraint that prevents the corrected steering vector from getting close to the interference steering vectors. The proposed adaptive beamforming algorithm does not impose a norm constraint. Therefore, it can be used even in applications where gain perturbations affect the steering vector. Simulation results demonstrate that the performance of the proposed adaptive beamformer is almost always close to the optimal value across a wide range of signal to noise and signal to interference ratios.","1941-0476","","10.1109/TSP.2012.2194289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6180020","Covariance matrix reconstruction;robust adaptive beamforming;steering vector estimation","Covariance matrix;Vectors;Interference;Array signal processing;Noise;Robustness;Arrays","","468","4","20","IEEE","9 Apr 2012","","","IEEE","IEEE Journals"
"Minimum Energy and Capacitance Requirements for Single-Phase Inverters and Rectifiers Using a Ripple Port","P. T. Krein; R. S. Balog; M. Mirjafari","Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Electrical and Computer Engineering, Texas A and M University, College Station, TX, USA; Department of Electrical and Computer Engineering, Texas A and M University, College Station, TX, USA",IEEE Transactions on Power Electronics,"20 Jun 2012","2012","27","11","4690","4698","Converters with a dc port and a single-phase ac port must store energy to buffer the inherent double-frequency power flow at the ac port. The minimum energy storage required to isolate the power ripple from the dc port is presented, and leads to the minimum capacitance required for converters that use capacitive energy storage. This paper presents a ripple power port to manage energy storage and decouple capacitor ripple from power ripple. A ripple power port allows the designer to make a choice of capacitor voltage independent of other system voltages. A combination of an ac link converter and a ripple power port leads to a dramatic increase in reliability: it is shown that converters with nominal ratings up to 200 W can be designed with expected mean-time-between-failure ratings on the order of 1.4 × 106 h-sufficient for hundred-year operation in long-life applications such as photovoltaic converters and LED lamps. This large increase in life is achieved with minimal extra cost.","1941-0107","","10.1109/TPEL.2012.2186640","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6145693","Active filters;ac–dc power converters;inverters;photovoltaic power generation;power conditioning;power converter reliability;rectifiers;single-phase converters;solid-state lighting","Capacitors;Capacitance;Load flow;Inverters;Energy storage;Active filters;Passive filters","","460","3","26","IEEE","3 Feb 2012","","","IEEE","IEEE Journals"
"Visual Odometry : Part II: Matching, Robustness, Optimization, and Applications","F. Fraundorfer; D. Scaramuzza","Institute of Visual Computing, Department of Computer Science, ETH Zurich, Switzerland; Robotics and Perception Laboratory, Department of Informatics, University of Zurich, Switzerland",IEEE Robotics & Automation Magazine,"7 Jun 2012","2012","19","2","78","90","Part II of the tutorial has summarized the remaining building blocks of the VO pipeline: specifically, how to detect and match salient and repeatable features across frames and robust estimation in the presence of outliers and bundle adjustment. In addition, error propagation, applications, and links to publicly available code are included. VO is a well understood and established part of robotics. VO has reached a maturity that has allowed us to successfully use it for certain classes of applications: space, ground, aerial, and underwater. In the presence of loop closures, VO can be used as a building block for a complete SLAM algorithm to reduce motion drift. Challenges that still remain are to develop and demonstrate large-scale and long-term implementations, such as driving autonomous cars for hundreds of miles. Such systems have recently been demonstrated using Lidar and Radar sensors [86]. However, for VO to be used in such systems, technical issues regarding robustness and, especially, long-term stability have to be resolved. Eventually, VO has the potential to replace Lidar-based systems for egomotion estimation, which are currently leading the state of the art in accuracy, robustness, and reliability. VO offers a cheaper and mechanically easier-to-manufacture solution for egomotion estimation, while, additionally, being fully passive. Furthermore, the ongoing miniaturization of digital cameras offers the possibility to develop smaller and smaller robotic systems capable of ego-motion estimation.","1558-223X","","10.1109/MRA.2012.2182810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6153423","","Tutorials;Robust control;Optimization;VIsualization;Odemtry;Feature extraction;Cameras;Computer vision;Estimation","","459","9","91","IEEE","16 Feb 2012","","","IEEE","IEEE Magazines"
"Action bank: A high-level representation of activity in video","S. Sadanand; J. J. Corso","Computer Science and Engineering, SUNY at Buffalo, USA; Computer Science and Engineering, SUNY at Buffalo, USA",2012 IEEE Conference on Computer Vision and Pattern Recognition,"26 Jul 2012","2012","","","1234","1241","Activity recognition in video is dominated by low- and mid-level features, and while demonstrably capable, by nature, these features carry little semantic meaning. Inspired by the recent object bank approach to image representation, we present Action Bank, a new high-level representation of video. Action bank is comprised of many individual action detectors sampled broadly in semantic space as well as viewpoint space. Our representation is constructed to be semantically rich and even when paired with simple linear SVM classifiers is capable of highly discriminative performance. We have tested action bank on four major activity recognition benchmarks. In all cases, our performance is better than the state of the art, namely 98.2% on KTH (better by 3.3%), 95.0% on UCF Sports (better by 3.7%), 57.9% on UCF50 (baseline is 47.9%), and 26.9% on HMDB51 (baseline is 23.2%). Furthermore, when we analyze the classifiers, we find strong transfer of semantics from the constituent action detectors to the bank classifier.","1063-6919","978-1-4673-1228-8","10.1109/CVPR.2012.6247806","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6247806","","Detectors;Humans;Semantics;Support vector machines;Spatiotemporal phenomena;Correlation;Vectors","","459","7","39","IEEE","26 Jul 2012","","","IEEE","IEEE Conferences"
"Detecting activities of daily living in first-person camera views","H. Pirsiavash; D. Ramanan","Department of Computer Science, University of California, Irvine, USA; Department of Computer Science, University of California, Irvine, USA",2012 IEEE Conference on Computer Vision and Pattern Recognition,"26 Jul 2012","2012","","","2847","2854","We present a novel dataset and novel algorithms for the problem of detecting activities of daily living (ADL) in firstperson camera views. We have collected a dataset of 1 million frames of dozens of people performing unscripted, everyday activities. The dataset is annotated with activities, object tracks, hand positions, and interaction events. ADLs differ from typical actions in that they can involve long-scale temporal structure (making tea can take a few minutes) and complex object interactions (a fridge looks different when its door is open). We develop novel representations including (1) temporal pyramids, which generalize the well-known spatial pyramid to approximate temporal correspondence when scoring a model and (2) composite object models that exploit the fact that objects look different when being interacted with. We perform an extensive empirical evaluation and demonstrate that our novel representations produce a two-fold improvement over traditional approaches. Our analysis suggests that real-world ADL recognition is “all about the objects,” and in particular, “all about the objects being interacted with.”","1063-6919","978-1-4673-1228-8","10.1109/CVPR.2012.6248010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6248010","","Cameras;Hidden Markov models;Visualization;Detectors;Face;Biomedical monitoring;Taxonomy","","458","4","44","IEEE","26 Jul 2012","","","IEEE","IEEE Conferences"
"A Knowledge-Driven Approach to Activity Recognition in Smart Homes","L. Chen; C. D. Nugent; H. Wang","School of Computing and Mathematics, University of Ulster, Newtownabbey, Antrim, UK; School of Computing and Mathematics, University of Ulster, Newtownabbey, Antrim, UK; School of Computing and Mathematics, University of Ulster, Newtownabbey, Antrim, UK",IEEE Transactions on Knowledge and Data Engineering,"20 Apr 2012","2012","24","6","961","974","This paper introduces a knowledge-driven approach to real-time, continuous activity recognition based on multisensor data streams in smart homes. The approach goes beyond the traditional data-centric methods for activity recognition in three ways. First, it makes extensive use of domain knowledge in the life cycle of activity recognition. Second, it uses ontologies for explicit context and activity modeling and representation. Third and finally, it exploits semantic reasoning and classification for activity inferencing, thus enabling both coarse-grained and fine-grained activity recognition. In this paper, we analyze the characteristics of smart homes and Activities of Daily Living (ADL) upon which we built both context and ADL ontologies. We present a generic system architecture for the proposed knowledge-driven approach and describe the underlying ontology-based recognition process. Special emphasis is placed on semantic subsumption reasoning algorithms for activity recognition. The proposed approach has been implemented in a function-rich software system, which was deployed in a smart home research laboratory. We evaluated the proposed approach and the developed system through extensive experiments involving a number of various ADL use scenarios. An average activity recognition rate of 94.44 percent was achieved and the average recognition runtime per recognition operation was measured as 2.5 seconds.","1558-2191","","10.1109/TKDE.2011.51","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5710936","Activity recognition;activity ontologies;smart home;ontological modeling;semantic reasoning.","Context;Context modeling;Ontologies;Data models;Cognition;Monitoring;Semantics","","457","","38","IEEE","10 Feb 2011","","","IEEE","IEEE Journals"
"CPMC: Automatic Object Segmentation Using Constrained Parametric Min-Cuts","J. Carreira; C. Sminchisescu","Computer Vision and Machine Learning Group, Institute for Numerical Simulation, University of Bonn, Alcobaca, Portugal; Computer Vision and Machine Learning Group, Institute for Numerical Simulation, University of Bonn, Bonn, Germany",IEEE Transactions on Pattern Analysis and Machine Intelligence,"16 May 2012","2012","34","7","1312","1328","We present a novel framework to generate and rank plausible hypotheses for the spatial extent of objects in images using bottom-up computational processes and mid-level selection cues. The object hypotheses are represented as figure-ground segmentations, and are extracted automatically, without prior knowledge of the properties of individual object classes, by solving a sequence of Constrained Parametric Min-Cut problems (CPMC) on a regular image grid. In a subsequent step, we learn to rank the corresponding segments by training a continuous model to predict how likely they are to exhibit real-world regularities (expressed as putative overlap with ground truth) based on their mid-level region properties, then diversify the estimated overlap score using maximum marginal relevance measures. We show that this algorithm significantly outperforms the state of the art for low-level segmentation in the VOC 2009 and 2010 data sets. In our companion papers [1], [2], we show that the algorithm can be used, successfully, in a segmentation-based visual object category recognition pipeline. This architecture ranked first in the VOC2009 and VOC2010 image segmentation and labeling challenges.","1939-3539","","10.1109/TPAMI.2011.231","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6095566","Image segmentation;figure-ground segmentation;learning.","Image segmentation;Image edge detection;Image color analysis;Detectors;Object recognition;Object segmentation;Shape","","456","3","85","IEEE","6 Dec 2011","","","IEEE","IEEE Journals"
"A Survey on Filter Techniques for Feature Selection in Gene Expression Microarray Analysis","C. Lazar; J. Taminau; S. Meganck; D. Steenhoff; A. Coletta; C. Molter; V. de Schaetzen; R. Duque; H. Bersini; A. Nowe","AI Laboratory, Computational Modeling Group, Department of Computer Science, Vrije Universiteit Brussel, Brussels, Belgium; AI Laboratory, Computational Modeling Group, Department of Computer Science, Vrije Universiteit Brussel, Brussels, Belgium; AI Laboratory, Computational Modeling Group, Department of Computer Science, Vrije Universiteit Brussel, Brussels, Belgium; AI Laboratory, Computational Modeling Group, Department of Computer Science, Vrije Universiteit Brussel, Brussels, Belgium; Université Libre de Bruxelles, Brussels, Belgium; Université Libre de Bruxelles, Brussels, Belgium; Université Libre de Bruxelles, Brussels, Belgium; Université Libre de Bruxelles, Brussels, Belgium; IRIDIA, Universite Libre de Bruxelles, Brussels, Belgium; AI Laboratory, Computational Modeling Group, Department of Computer Science, Vrije Universiteit Brussel, Brussels, Belgium",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"18 May 2012","2012","9","4","1106","1119","A plenitude of feature selection (FS) methods is available in the literature, most of them rising as a need to analyze data of very high dimension, usually hundreds or thousands of variables. Such data sets are now available in various application areas like combinatorial chemistry, text mining, multivariate imaging, or bioinformatics. As a general accepted rule, these methods are grouped in filters, wrappers, and embedded methods. More recently, a new group of methods has been added in the general framework of FS: ensemble techniques. The focus in this survey is on filter feature selection methods for informative feature discovery in gene expression microarray (GEM) analysis, which is also known as differentially expressed genes (DEGs) discovery, gene prioritization, or biomarker discovery. We present them in a unified framework, using standardized notations in order to reveal their technical details and to highlight their common characteristics as well as their particularities.","1557-9964","","10.1109/TCBB.2012.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6152088","Feature selection;information filters;gene ranking;biomarker discovery;gene prioritization;scoring functions;statistical methods;gene expression data.","Gene expression;Taxonomy;Bioinformatics;Measurement;Search methods;Computational biology","Analysis of Variance;Bayes Theorem;Computational Biology;Gene Expression Profiling;Genetic Markers;Information Theory;Models, Statistical;Oligonucleotide Array Sequence Analysis;ROC Curve;Statistics, Nonparametric","456","","32","IEEE","14 Feb 2012","","","IEEE","IEEE Journals"
"Generalized Design of High Performance Shunt Active Power Filter With Output LCL Filter","Y. Tang; P. C. Loh; P. Wang; F. H. Choo; F. Gao; F. Blaabjerg","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical Engineering, Shandong University, Jinan, China; Institute of Energy Technology, Aalborg University, Aalborg, Denmark",IEEE Transactions on Industrial Electronics,"24 Oct 2011","2012","59","3","1443","1452","This paper concentrates on the design, control, and implementation of an LCL-filter-based shunt active power filter (SAPF), which can effectively compensate for harmonic currents produced by nonlinear loads in a three-phase three-wire power system. With an LCL filter added at its output, the proposed SAPF offers superior switching harmonic suppression using much reduced passive filtering elements. Its output currents thus have high slew rate for tracking the targeted reference closely. Smaller inductance of the LCL filter also means smaller harmonic voltage drop across the passive output filter, which in turn minimizes the possibility of overmodulation, particularly for cases where high modulation index is desired. These advantages, together with overall system stability, are guaranteed only through proper consideration of critical design and control issues, like the selection of LCL parameters, interactions between resonance damping and harmonic compensation, bandwidth design of the closed-loop system, and active damping implementation with fewer current sensors. These described design concerns, together with their generalized design procedure, are applied to an analytical example, and eventually verified by both simulation and experimental results.","1557-9948","","10.1109/TIE.2011.2167117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6009185","Active power filter;current control;LCL filter;resonance damping","Damping;Power harmonic filters;Resonant frequency;Harmonic analysis;Capacitors;Power system stability","","455","1","28","IEEE","5 Sep 2011","","","IEEE","IEEE Journals"
"Issues and future directions in traffic classification","A. Dainotti; A. Pescape; K. C. Claffy","Department of Computer Engineering and Systems, University of Napoli Federico II, Italy; Department of Computer Engineering, Systems of University of Napoli Federico II, Italy; Cooperative Association for Internet Data Analysis (CAIDA), University of California, San Diego, USA",IEEE Network,"23 Jan 2012","2012","26","1","35","40","Traffic classification technology has increased in relevance this decade, as it is now used in the definition and implementation of mechanisms for service differentiation, network design and engineering, security, accounting, advertising, and research. Over the past 10 years the research community and the networking industry have investigated, proposed and developed several classification approaches. While traffic classification techniques are improving in accuracy and efficiency, the continued proliferation of different Internet application behaviors, in addition to growing incentives to disguise some applications to avoid filtering or blocking, are among the reasons that traffic classification remains one of many open problems in Internet research. In this article we review recent achievements and discuss future directions in traffic classification, along with their trade-offs in applicability, reliability, and privacy. We outline the persistently unsolved challenges in the field over the last decade, and suggest several strategies for tackling these challenges to promote progress in the science of Internet traffic classification.","1558-156X","","10.1109/MNET.2012.6135854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6135854","","Feature extraction;Telecommunication traffic;Payloads;Internet;Classification algorithms;Machine learning","","453","","15","IEEE","23 Jan 2012","","","IEEE","IEEE Magazines"
"A Switched-Capacitor Inverter Using Series/Parallel Conversion With Inductive Load","Y. Hinago; H. Koizumi","Tokyo University of Science, Chiyoda, Tokyo, Japan; Tokyo University of Science, Chiyoda, Tokyo, Japan",IEEE Transactions on Industrial Electronics,"17 Oct 2011","2012","59","2","878","887","A novel switched-capacitor inverter is proposed. The proposed inverter outputs larger voltage than the input voltage by switching the capacitors in series and in parallel. The maximum output voltage is determined by the number of the capacitors. The proposed inverter, which does not need any inductors, can be smaller than a conventional two-stage unit which consists of a boost converter and an inverter bridge. Its output harmonics are reduced compared to a conventional voltage source single phase full bridge inverter. In this paper, the circuit configuration, the theoretical operation, the simulation results with MATLAB/SIMULINK, and the experimental results are shown. The experimental results accorded with the theoretical calculation and the simulation results.","1557-9948","","10.1109/TIE.2011.2158768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5783927","Charge pump;multicarrier PWM;multilevel inverter;switched capacitor (SC)","Inverters;Switches;Capacitors;Capacitance;Modulation;Charge pumps;Inductors","","453","1","20","IEEE","6 Jun 2011","","","IEEE","IEEE Journals"
"DSENT - A Tool Connecting Emerging Photonics with Electronics for Opto-Electronic Networks-on-Chip Modeling","C. Sun; C. -H. O. Chen; G. Kurian; L. Wei; J. Miller; A. Agarwal; L. -S. Peh; V. Stojanovic","Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA",2012 IEEE/ACM Sixth International Symposium on Networks-on-Chip,"31 May 2012","2012","","","201","210","With the rise of many-core chips that require substantial bandwidth from the network on chip (NoC), integrated photonic links have been investigated as a promising alternative to traditional electrical interconnects. While numerous opto-electronic NoCs have been proposed, evaluations of photonic architectures have thus-far had to use a number of simplifications, reflecting the need for a modeling tool that accurately captures the tradeoffs for the emerging technology and its impacts on the overall network. In this paper, we present DSENT, a NoC modeling tool for rapid design space exploration of electrical and opto-electrical networks. We explain our modeling framework and perform an energy-driven case study, focusing on electrical technology scaling, photonic parameters, and thermal tuning. Our results show the implications of different technology scenarios and, in particular, the need to reduce laser and thermal tuning power in a photonic network due to their non-data-dependent nature.","","978-1-4673-0973-8","10.1109/NOCS.2012.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6209280","photonics;networks on chip;power","Photonics;Object oriented modeling;Standards;Delay;Optical waveguides;Logic gates","","452","3","42","IEEE","31 May 2012","","","IEEE","IEEE Conferences"
"Cyber–Physical Systems: A Perspective at the Centennial","K. -D. Kim; P. R. Kumar","Department of Electrical and Computer Engineering, Texas A and M University, College Station, TX, USA; Department of Electrical and Computer Engineering, Texas A and M University, College Station, TX, USA",Proceedings of the IEEE,"10 May 2012","2012","100","Special Centennial Issue","1287","1308","Cyber-physical systems (CPSs) are the next generation of engineered systems in which computing, communication, and control technologies are tightly integrated. Research on CPSs is fundamentally important for engineered systems in many important application domains such as transportation, energy, and medical systems. We overview CPS research from both a historical point of view in terms of technologies developed for early generations of control systems, as well as recent results on CPSs in many relevant research domains such as networked control, hybrid systems, real-time computing, real-time networking, wireless sensor networks, security, and model-driven development. We outline the potential for CPSs in many societally important application domains.","1558-2256","","10.1109/JPROC.2012.2189792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6176187","Cyber–physical systems (CPSs);hybrid systems;model-driven development;networked control systems;real-time systems;security;verification and validation;wireless sensor networks","Stability analysis;Control systems;Computers;Wireless sensor networks;Sensors;Protocols;Delay","","452","1","271","IEEE","3 Apr 2012","","","IEEE","IEEE Journals"
"The SEMAINE Database: Annotated Multimodal Records of Emotionally Colored Conversations between a Person and a Limited Agent","G. McKeown; M. Valstar; R. Cowie; M. Pantic; M. Schroder","School of Psychology, Queen's University, Belfast, Belfast, UK; Department of Computing, Imperial College London, London, UK; School of Psychology, Queen's University, Belfast, Belfast, UK; Department of Computing, Imperial College London, London, UK; Language Technology Laboratory, DFKI GmbH, Saarbruecken, Germany",IEEE Transactions on Affective Computing,"9 Apr 2012","2012","3","1","5","17","SEMAINE has created a large audiovisual database as a part of an iterative approach to building Sensitive Artificial Listener (SAL) agents that can engage a person in a sustained, emotionally colored conversation. Data used to build the agents came from interactions between users and an ""operator” simulating a SAL agent, in different configurations: Solid SAL (designed so that operators displayed an appropriate nonverbal behavior) and Semi-automatic SAL (designed so that users' experience approximated interacting with a machine). We then recorded user interactions with the developed system, Automatic SAL, comparing the most communicatively competent version to versions with reduced nonverbal skills. High quality recording was provided by five high-resolution, high-framerate cameras, and four microphones, recorded synchronously. Recordings total 150 participants, for a total of 959 conversations with individual SAL characters, lasting approximately 5 minutes each. Solid SAL recordings are transcribed and extensively annotated: 6-8 raters per clip traced five affective dimensions and 27 associated categories. Other scenarios are labeled on the same pattern, but less fully. Additional information includes FACS annotation on selected extracts, identification of laughs, nods, and shakes, and measures of user engagement with the automatic system. The material is available through a web-accessible database.","1949-3045","","10.1109/T-AFFC.2011.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959155","Emotional corpora;affective annotation;affective computing;social signal processing.","Databases;Humans;Solids;Face;Buildings;Speech","","451","","48","IEEE","21 Jul 2011","","","IEEE","IEEE Journals"
"Change Detection in Synthetic Aperture Radar Images based on Image Fusion and Fuzzy Clustering","M. Gong; Z. Zhou; J. Ma","Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi'an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi'an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi'an, China",IEEE Transactions on Image Processing,"19 Mar 2012","2012","21","4","2141","2151","This paper presents an unsupervised distribution-free change detection approach for synthetic aperture radar (SAR) images based on an image fusion strategy and a novel fuzzy clustering algorithm. The image fusion technique is introduced to generate a difference image by using complementary information from a mean-ratio image and a log-ratio image. In order to restrain the background information and enhance the information of changed regions in the fused difference image, wavelet fusion rules based on an average operator and minimum local area energy are chosen to fuse the wavelet coefficients for a low-frequency band and a high-frequency band, respectively. A reformulated fuzzy local-information C-means clustering algorithm is proposed for classifying changed and unchanged regions in the fused difference image. It incorporates the information about spatial context in a novel fuzzy way for the purpose of enhancing the changed information and of reducing the effect of speckle noise. Experiments on real SAR images show that the image fusion strategy integrates the advantages of the log-ratio operator and the mean-ratio operator and gains a better performance. The change detection results obtained by the improved fuzzy clustering algorithm exhibited lower error than its preexistences.","1941-0042","","10.1109/TIP.2011.2170702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6035777","Clustering;fuzzy C-means (FCM) algorithm;image change detection;image fusion;synthetic aperture radar (SAR)","Noise;Clustering algorithms;Image fusion;Change detection algorithms;Discrete wavelet transforms;Damping;Wavelet coefficients","Algorithms;Fuzzy Logic;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Pattern Recognition, Automated;Radar;Reproducibility of Results;Sensitivity and Specificity;Subtraction Technique","449","","25","IEEE","6 Oct 2011","","","IEEE","IEEE Journals"
"Technical Debt: From Metaphor to Theory and Practice","P. Kruchten; R. L. Nord; I. Ozkaya","Software engineering, University of British Columbia, Vancouver, Canada; Research, Technology, and System Solutions Program, Software Engineering Institute, USA; Research, Technology, and System Solutions Program, Software Engineering Institute, USA",IEEE Software,"22 Oct 2012","2012","29","6","18","21","The metaphor of technical debt in software development was introduced two decades ago to explain to nontechnical stakeholders the need for what we call now ""refactoring."" As the term is being used to describe a wide range of phenomena, this paper proposes an organization of the technical debt landscape, and introduces the papers on technical debt contained in the issue.","1937-4194","","10.1109/MS.2012.167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6336722","technical debt;software quality;refactoring;evolvability;maintainability","Software quality;Investments;Risk management;Sofware testing;Software maintenance","","445","6","10","IEEE","22 Oct 2012","","","IEEE","IEEE Magazines"
"Using Social Media to Enhance Emergency Situation Awareness","J. Yin; A. Lampert; M. Cameron; B. Robinson; R. Power","Information Engineering Laboratory, ICT Centre, CSIRO, Australia; Palantir Technologies, USA; ICT Centre, CSIRO, Australia; ICT Centre, CSIRO, Australia; ICT Centre, CSIRO, Australia",IEEE Intelligent Systems,"29 Nov 2012","2012","27","6","52","59","The described system uses natural language processing and data mining techniques to extract situation awareness information from Twitter messages generated during various disasters and crises.","1941-1294","","10.1109/MIS.2012.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148196","Twitter;Social network services;Medical information processing;Clustering algorithms;Feature extraction;Medical services;Data mining;Natural language processing;online clustering;situation awareness;emergency response;social media;text classification;burst detection","Twitter;Social network services;Medical information processing;Clustering algorithms;Feature extraction;Medical services;Data mining;Natural language processing","","444","","12","IEEE","7 Feb 2012","","","IEEE","IEEE Magazines"
