"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Ciphertext-Policy Attribute-Based Encryption","J. Bethencourt; A. Sahai; B. Waters","Carnegie Mellon University, USA; UCLA, USA; SRI International, Inc., USA",2007 IEEE Symposium on Security and Privacy (SP '07),"4 Jun 2007","2007","","","321","334","In several distributed systems a user should only be able to access data if a user posses a certain set of credentials or attributes. Currently, the only method for enforcing such policies is to employ a trusted server to store the data and mediate access control. However, if any server storing the data is compromised, then the confidentiality of the data will be compromised. In this paper we present a system for realizing complex access control on encrypted data that we call ciphertext-policy attribute-based encryption. By using our techniques encrypted data can be kept confidential even if the storage server is untrusted; moreover, our methods are secure against collusion attacks. Previous attribute-based encryption systems used attributes to describe the encrypted data and built policies into user's keys; while in our system attributes are used to describe a user's credentials, and a party encrypting data determines a policy for who can decrypt. Thus, our methods are conceptually closer to traditional access control methods such as role-based access control (RBAC). In addition, we provide an implementation of our system and give performance measurements.","2375-1207","0-7695-2848-1","10.1109/SP.2007.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4223236","","Cryptography;Access control;Secure storage;Measurement;Personnel;File servers;Monitoring;Certification;Data security;Public key","","3089","223","31","IEEE","4 Jun 2007","","","IEEE","IEEE Conferences"
"Survey of Wireless Indoor Positioning Techniques and Systems","H. Liu; H. Darabi; P. Banerjee; J. Liu","Department of Electrical and Computer Engineering, University of Illinois, Chicago, Chicago, IL, USA; Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, Chicago, IL, USA; Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, Chicago, IL, USA; General Motors, Warren, MI, USA","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","22 Oct 2007","2007","37","6","1067","1080","Wireless indoor positioning systems have become very popular in recent years. These systems have been successfully used in many applications such as asset tracking and inventory management. This paper provides an overview of the existing wireless indoor positioning solutions and attempts to classify different techniques and systems. Three typical location estimation schemes of triangulation, scene analysis, and proximity are analyzed. We also discuss location fingerprinting in detail since it is used in most current system or solutions. We then examine a set of properties by which location systems are evaluated, and apply this evaluation method to survey a number of existing systems. Comprehensive performance comparisons including accuracy, precision, complexity, scalability, robustness, and cost are presented.","1558-2442","","10.1109/TSMCC.2007.905750","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4343996","Indoor location sensing;location fingerprinting;positioning algorithm;radio frequency (RF);wireless localization","Wireless sensor networks;Fingerprint recognition;Radio frequency;Automation;Inventory management;Image analysis;Scalability;Robustness;Costs;Object detection","","3025","76","78","IEEE","22 Oct 2007","","","IEEE","IEEE Journals"
"IPython: A System for Interactive Scientific Computing","F. Perez; B. E. Granger","Department of Applied Mathematics, University of Colorado, Boulder; Tech-X Corporation",Computing in Science & Engineering,"18 Jun 2007","2007","9","3","21","29","Python offers basic facilities for interactive work and a comprehensive library on top of which more sophisticated systems can be built. The IPython project provides on enhanced interactive environment that includes, among other features, support for data visualization and facilities for distributed and parallel computation","1558-366X","","10.1109/MCSE.2007.53","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4160251","Python;computer languages;scientific programming;scientific computing","Scientific computing;Libraries;Data visualization;Spine;Supercomputers;Hardware;Data analysis;Testing;Production;Parallel processing","","2968","16","8","IEEE","18 Jun 2007","","","IEEE","IEEE Magazines"
"Overview of the Scalable Video Coding Extension of the H.264/AVC Standard","H. Schwarz; D. Marpe; T. Wiegand","Fraunhofer Institute for Telecommunications, Heinrich-Hertz-Institute, Berlin, Germany; Fraunhofer Institute for Telecommunications, Heinrich-Hertz-Institute, Berlin, Germany; Fraunhofer Institute for Telecommunications, Heinrich-Hertz-Institute, Berlin, Germany",IEEE Transactions on Circuits and Systems for Video Technology,"24 Sep 2007","2007","17","9","1103","1120","With the introduction of the H.264/AVC video coding standard, significant improvements have recently been demonstrated in video compression capability. The Joint Video Team of the ITU-T VCEG and the ISO/IEC MPEG has now also standardized a Scalable Video Coding (SVC) extension of the H.264/AVC standard. SVC enables the transmission and decoding of partial bit streams to provide video services with lower temporal or spatial resolutions or reduced fidelity while retaining a reconstruction quality that is high relative to the rate of the partial bit streams. Hence, SVC provides functionalities such as graceful degradation in lossy transmission environments as well as bit rate, format, and power adaptation. These functionalities provide enhancements to transmission and storage applications. SVC has achieved significant improvements in coding efficiency with an increased degree of supported scalability relative to the scalable profiles of prior video coding standards. This paper provides an overview of the basic concepts for extending H.264/AVC towards SVC. Moreover, the basic tools for providing temporal, spatial, and quality scalability are described in detail and experimentally analyzed regarding their efficiency and complexity.","1558-2205","","10.1109/TCSVT.2007.905532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4317636","H.264/AVC;MPEG-4;Scalable Video Coding (SVC);standards;video","Video coding;Automatic voltage control;Static VAr compensators;Video compression;ISO standards;IEC standards;Streaming media;Scalability;Transform coding;Decoding","","2884","336","51","IEEE","24 Sep 2007","","","IEEE","IEEE Journals"
"MonoSLAM: Real-Time Single Camera SLAM","A. J. Davison; I. D. Reid; N. D. Molton; O. Stasse","Department of Computing, Imperial College London, London, UK; Robotics Research Group, Department of Engineering Science, University of Oxford, UK; The Surrey Technology Centre, Imagineer Systems Limited, Guildford, UK; Joint Japanese-French Robotics Laboratory (JRL), CNRS/AIST, Tsukuba, Ibaraki, Japan",IEEE Transactions on Pattern Analysis and Machine Intelligence,"23 Apr 2007","2007","29","6","1052","1067","We present a real-time algorithm which can recover the 3D trajectory of a monocular camera, moving rapidly through a previously unknown scene. Our system, which we dub MonoSLAM, is the first successful application of the SLAM methodology from mobile robotics to the ""pure vision"" domain of a single uncontrolled camera, achieving real time but drift-free performance inaccessible to structure from motion approaches. The core of the approach is the online creation of a sparse but persistent map of natural landmarks within a probabilistic framework. Our key novel contributions include an active approach to mapping and measurement, the use of a general motion model for smooth camera movement, and solutions for monocular feature initialization and feature orientation estimation. Together, these add up to an extremely efficient and robust algorithm which runs at 30 Hz with standard PC and camera hardware. This work extends the range of robotic systems in which SLAM can be usefully applied, but also opens up new areas. We present applications of MonoSLAM to real-time 3D localization and mapping for a high-performance full-size humanoid robot and live augmented reality with a hand-held camera","1939-3539","","10.1109/TPAMI.2007.1049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4160954","Autonomous vehicles;3D/stereo scene analysis;tracking.","Cameras;Simultaneous localization and mapping;Robot vision systems;Layout;Mobile robots;Real time systems;Motion measurement;Motion estimation;Robustness;Hardware","Algorithms;Artificial Intelligence;Computer Systems;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Information Storage and Retrieval;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Photogrammetry;Signal Processing, Computer-Assisted;Video Recording","2833","231","55","IEEE","23 Apr 2007","","","IEEE","IEEE Journals"
"Parallel Tracking and Mapping for Small AR Workspaces","G. Klein; D. Murray","Active Vision Laboratory, Department of Engineering Science, University of Oxford, UK; Active Vision Laboratory, Department of Engineering Science, University of Oxford, UK",2007 6th IEEE and ACM International Symposium on Mixed and Augmented Reality,"6 Jun 2008","2007","","","225","234","This paper presents a method of estimating camera pose in an unknown scene. While this has previously been attempted by adapting SLAM algorithms developed for robotic exploration, we propose a system specifically designed to track a hand-held camera in a small AR workspace. We propose to split tracking and mapping into two separate tasks, processed in parallel threads on a dual-core computer: one thread deals with the task of robustly tracking erratic hand-held motion, while the other produces a 3D map of point features from previously observed video frames. This allows the use of computationally expensive batch optimisation techniques not usually associated with real-time operation: The result is a system that produces detailed maps with thousands of landmarks which can be tracked at frame-rate, with an accuracy and robustness rivalling that of state-of-the-art model-based systems.","","978-1-4244-1749-0","10.1109/ISMAR.2007.4538852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4538852","","Robot vision systems;Cameras;Tracking;Yarn;Robustness;Layout;Simultaneous localization and mapping;Algorithm design and analysis;Concurrent computing;Handheld computers","","2816","165","30","IEEE","6 Jun 2008","","","IEEE","IEEE Conferences"
"Gradient Projection for Sparse Reconstruction: Application to Compressed Sensing and Other Inverse Problems","M. A. T. Figueiredo; R. D. Nowak; S. J. Wright","Instituto de Telecomunicações and Department of Electrical and Computer Engineering, Instituto Superior Técnico, Lisboa, Portugal; Department of Electrical and Computer Engineering, University of Wisconsin, Madison, WI, USA; Department of Computer Sciences, University of Wisconsin, Madison, WI, USA",IEEE Journal of Selected Topics in Signal Processing,"7 Jan 2008","2007","1","4","586","597","Many problems in signal processing and statistical inference involve finding sparse solutions to under-determined, or ill-conditioned, linear systems of equations. A standard approach consists in minimizing an objective function which includes a quadratic (squared ) error term combined with a sparseness-inducing regularization term. Basis pursuit, the least absolute shrinkage and selection operator (LASSO), wavelet-based deconvolution, and compressed sensing are a few well-known examples of this approach. This paper proposes gradient projection (GP) algorithms for the bound-constrained quadratic programming (BCQP) formulation of these problems. We test variants of this approach that select the line search parameters in different ways, including techniques based on the Barzilai-Borwein method. Computational experiments show that these GP approaches perform well in a wide range of applications, often being significantly faster (in terms of computation time) than competing methods. Although the performance of GP methods tends to degrade as the regularization term is de-emphasized, we show how they can be embedded in a continuation scheme to recover their efficient practical performance.","1941-0484","","10.1109/JSTSP.2007.910281","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4407762","Compressed sensing;convex optimization;deconvolution;gradient projection;quadratic programming;sparseness;sparse reconstruction","Compressed sensing;Inverse problems;Signal processing;Linear systems;Equations;Deconvolution;Signal processing algorithms;Quadratic programming;Testing;Degradation","","2564","41","61","IEEE","7 Jan 2008","","","IEEE","IEEE Journals"
"Graph Embedding and Extensions: A General Framework for Dimensionality Reduction","S. Yan; D. Xu; B. Zhang; H. -j. Zhang; Q. Yang; S. Lin","Beckman Institute, University of Illinois, Urbana-Champaign, Urbana-Champaign, IL, USA; Department of Electrical Engineering, Columbia University, New York, NY, USA; Microsoft Research Asia, Beijing, China; Microsoft Research Asia, Beijing, China; Department of Computer Science, Hong Kong University of Science and Technology, Hong Kong, China; Microsoft Research Asia, Beijing, China",IEEE Transactions on Pattern Analysis and Machine Intelligence,"30 Nov 2006","2007","29","1","40","51","A large family of algorithms - supervised or unsupervised; stemming from statistics or geometry theory - has been designed to provide different solutions to the problem of dimensionality reduction. Despite the different motivations of these algorithms, we present in this paper a general formulation known as graph embedding to unify them within a common framework. In graph embedding, each algorithm can be considered as the direct graph embedding or its linear/kernel/tensor extension of a specific intrinsic graph that describes certain desired statistical or geometric properties of a data set, with constraints from scale normalization or a penalty graph that characterizes a statistical or geometric property that should be avoided. Furthermore, the graph embedding framework can be used as a general platform for developing new dimensionality reduction algorithms. By utilizing this framework as a tool, we propose a new supervised dimensionality reduction algorithm called marginal Fisher analysis in which the intrinsic graph characterizes the intraclass compactness and connects each data point with its neighboring points of the same class, while the penalty graph connects the marginal points and characterizes the interclass separability. We show that MFA effectively overcomes the limitations of the traditional linear discriminant analysis algorithm due to data distribution assumptions and available projection directions. Real face recognition experiments show the superiority of our proposed MFA in comparison to LDA, also for corresponding kernel and tensor extensions","1939-3539","","10.1109/TPAMI.2007.250598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4016549","Dimensionality reduction;manifold learning;subspace learning;graph embedding framework.","Kernel;Tensile stress;Linear discriminant analysis;Principal component analysis;Laplace equations;Algorithm design and analysis;Vectors;Statistics;Geometry;Face recognition","Algorithms;Artificial Intelligence;Biometry;Discriminant Analysis;Face;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity","2542","2","33","IEEE","30 Nov 2006","","","IEEE","IEEE Journals"
"Python for Scientific Computing","T. E. Oliphant","Brigham Young University, USA",Computing in Science & Engineering,"18 Jun 2007","2007","9","3","10","20","Python is an excellent ""steering"" language for scientific codes written in other languages. However, with additional basic tools, Python transforms into a high-level language suited for scientific and engineering code that's often fast enough to be immediately useful but also flexible enough to be sped up with additional extensions.","1558-366X","","10.1109/MCSE.2007.58","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4160250","Python;computer languages;scientific programming;scientific computing","Scientific computing;High level languages;Libraries;Writing;Application software;Embedded software;Software standards;Standards development;Internet;Prototypes","","2537","4","6","IEEE","18 Jun 2007","","","IEEE","IEEE Magazines"
"Information consensus in multivehicle cooperative control","W. Ren; R. W. Beard; E. M. Atkins","Department of Electrical and Computer Engineering, Utah State University, Logan, UT, USA; Electrical and Computer Engineering Department, Brigham Young University, Provo, UT, USA; Aerospace Engineering Department, University of Michigan, USA",IEEE Control Systems Magazine,"26 Mar 2007","2007","27","2","71","82","The purpose of this article is to provide a tutorial overview of information consensus in multivehicle cooperative control. Theoretical results regarding consensus-seeking under both time invariant and dynamically changing communication topologies are summarized. Several specific applications of consensus algorithms to multivehicle coordination are described","1941-000X","","10.1109/MCS.2007.338264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4140748","","Unmanned aerial vehicles;Remotely operated vehicles;Mobile robots;Military computing;Attitude control;Network topology;Communication system control;Differential equations;Embedded computing;Teamwork","","2490","1","68","IEEE","26 Mar 2007","","","IEEE","IEEE Magazines"
"Modeling, Analysis and Testing of Autonomous Operation of an Inverter-Based Microgrid","N. Pogaku; M. Prodanovic; T. C. Green","Department of Electrical and Electronic Engineering, Imperial College London, London, UK; Department of Electrical and Electronic Engineering, Imperial College London, London, UK; Department of Electrical and Electronic Engineering, Imperial College London, London, UK",IEEE Transactions on Power Electronics,"5 Mar 2007","2007","22","2","613","625"," The analysis of the small-signal stability of conventional power systems is well established, but for inverter based microgrids there is a need to establish how circuit and control features give rise to particular oscillatory modes and which of these have poor damping. This paper develops the modeling and analysis of autonomous operation of inverter-based microgrids. Each sub-module is modeled in state-space form and all are combined together on a common reference frame. The model captures the detail of the control loops of the inverter but not the switching action. Some inverter modes are found at relatively high frequency and so a full dynamic model of the network (rather than an algebraic impedance model) is used. The complete model is linearized around an operating point and the resulting system matrix is used to derive the eigenvalues. The eigenvalues (termed “modes”) indicate the frequency and damping of oscillatory components in the transient response. A sensitivity analysis is also presented which helps identifying the origin of each of the modes and identify possible feedback signals for design of controllers to improve the system stability. With experience it is possible to simplify the model (reduce the order) if particular modes are not of interest as is the case with synchronous machine models. Experimental results from a microgrid of three 10-kW inverters are used to verify the results obtained from the model. ","1941-0107","","10.1109/TPEL.2006.890003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118327","Inverter;inverter model;microgrid;power control;small-signal stability","Power system modeling;Inverters;Stability analysis;Power system stability;Control systems;Damping;Frequency;Eigenvalues and eigenfunctions;Circuit testing;Circuit stability","","2393","15","18","IEEE","5 Mar 2007","","","IEEE","IEEE Journals"
