"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Guided-wave and leakage characteristics of substrate integrated waveguide","Feng Xu; K. Wu","Départment de Génie Électrique, École Polytechnique de Montréal, Montreal, QUE, Canada; Départment de Génie Électrique, École Polytechnique de Montréal, Montreal, QUE, Canada",IEEE Transactions on Microwave Theory and Techniques,"17 Jan 2005","2005","53","1","66","73","The substrate integrated waveguide (SIW) technique makes it possible that a complete circuit including planar circuitry, transitions, and rectangular waveguides are fabricated in planar form using a standard printed circuit board or other planar processing techniques. In this paper, guided wave and modes characteristics of such an SIW periodic structure are studied in detail for the first time. A numerical multimode calibration procedure is proposed and developed with a commercial software package on the basis of a full-wave finite-element method for the accurate extraction of complex propagation constants of the SIW structure. Two different lengths of the SIW are numerically simulated under multimode excitation. By means of our proposed technique, the complex propagation constant of each SIW mode can accurately be extracted and the electromagnetic bandstop phenomena of periodic structures are also investigated. Experiments are made to validate our proposed technique. Simple design rules are provided and discussed.","1557-9670","","10.1109/TMTT.2004.839303","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1381676","Commercial electromagnetic simulator;complex modes;leakage;numerical calibration;substrate integrated waveguide (SIW)","Electromagnetic waveguides;Periodic structures;Planar waveguides;Rectangular waveguides;Waveguide transitions;Propagation constant;Printed circuits;Calibration;Software packages;Finite element methods","","1293","1","13","IEEE","17 Jan 2005","","","IEEE","IEEE Journals"
"Equivalent-circuit models for split-ring resonators and complementary split-ring resonators coupled to planar transmission lines","J. D. Baena; J. Bonache; F. Martin; R. M. Sillero; F. Falcone; T. Lopetegi; M. A. G. Laso; J. Garcia-Garcia; I. Gil; M. F. Portillo; M. Sorolla","Departamento de Electrónica y Electromagnetismo, Universidad de Sevilla, Seville, Spain; Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Departamento de Electrónica y Electromagnetismo, Universidad de Sevilla, Seville, Spain; Electrical and Electronic Engineering Department, Public University of Navarre, Pamplona, Spain; Electrical and Electronic Engineering Department, Public University of Navarre, Pamplona, Spain; Electrical and Electronic Engineering Department, Public University of Navarre, Pamplona, Spain; Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Electrical and Electronic Engineering Department, Public University of Navarra, Pamplona, Spain; Electrical and Electronic Engineering Department, Public University of Navarre, Pamplona, Spain; Electrical and Electronic Engineering Department, Public University of Navarre, Pamplona, Spain",IEEE Transactions on Microwave Theory and Techniques,"18 Apr 2005","2005","53","4","1451","1461","In this paper, a new approach for the development of planar metamaterial structures is developed. For this purpose, split-ring resonators (SRRs) and complementary split-ring resonators (CSRRs) coupled to planar transmission lines are investigated. The electromagnetic behavior of these elements, as well as their coupling to the host transmission line, are studied, and analytical equivalent-circuit models are proposed for the isolated and coupled SRRs/CSRRs. From these models, the stopband/passband characteristics of the analyzed SRR/CSRR loaded transmission lines are derived. It is shown that, in the long wavelength limit, these stopbands/passbands can be interpreted as due to the presence of negative/positive values for the effective /spl epsiv/ and /spl mu/ of the line. The proposed analysis is of interest in the design of compact microwave devices based on the metamaterial concept.","1557-9670","","10.1109/TMTT.2005.845211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1420785","Duality;metamaterials;microwave filters;split-ring resonators (SRRs)","Planar transmission lines;Electromagnetic coupling;Metamaterials;Passband;Coupled mode analysis;Electromagnetic analysis;Analytical models;Electromagnetic modeling;Transmission lines;Microwave devices","","1280","16","37","IEEE","18 Apr 2005","","","IEEE","IEEE Journals"
"Design considerations for a contactless electric vehicle battery charger","Chwei-Sen Wang; O. H. Stielau; G. A. Covic","Department of Electrical and Computer Engineering, University of Auckland, Auckland, New Zealand; Department of Electrical and Electronical Engineering, University of Auckland, Auckland, New Zealand; Department of Electrical and Computer Engineering, University of Auckland, Auckland, New Zealand",IEEE Transactions on Industrial Electronics,"26 Sep 2005","2005","52","5","1308","1314","This paper overviews theoretical and practical design issues related to inductive power transfer systems and verifies the developed theory using a practical electric vehicle battery charger. The design focuses on the necessary approaches to ensure power transfer over the complete operating range of the system. As such, a new approach to the design of the primary resonant circuit is proposed, whereby deviations from design expectations due to phase or frequency shift are minimized. Of particular interest are systems that are neither loosely nor tightly coupled. The developed solution depends on the selected primary and secondary resonant topologies, the magnetic coupling coefficient, and the secondary quality factor.","1557-9948","","10.1109/TIE.2005.855672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1512462","Battery charging;electric vehicle;electromagnetic coupling;inductive power transfer;resonance","Electric vehicles;Batteries;Magnetic resonance;Inductance;Power supplies;RLC circuits;Frequency;Coupling circuits;Air gaps;Mutual coupling","","1224","22","10","IEEE","26 Sep 2005","","","IEEE","IEEE Journals"
"Collaborative spectrum sensing for opportunistic access in fading environments","A. Ghasemi; E. S. Sousa","Electrical and Computer Engineering Department, University of Toronto, Toronto, ONT, Canada; Electrical and Computer Engineering Department, University of Toronto, Toronto, ONT, Canada","First IEEE International Symposium on New Frontiers in Dynamic Spectrum Access Networks, 2005. DySPAN 2005.","5 Dec 2005","2005","","","131","136","Traditionally, frequency spectrum is licensed to users by government agencies in a fixed manner where licensee has exclusive right to access the allocated band. This policy has been de jure practice to protect systems from mutual interference for many years. However, with increasing demand for the spectrum and scarcity of vacant bands, a spectrum policy reform seems inevitable. Meanwhile, recent measurements suggest the possibility of sharing spectrum among different parties subject to interference-protection constraints. In this paper we study spectrum-sharing between a primary licensee and a group of secondary users. In order to enable access to unused licensed spectrum, a secondary user has to monitor licensed bands and opportunistically transmit whenever no primary signal is detected. However, detection is compromised when a user experiences shadowing or fading effects. In such cases, user cannot distinguish between an unused band and a deep fade. Collaborative spectrum sensing is proposed and studied in this paper as a means to combat such effects. Our analysis and simulation results suggest that collaboration may improve sensing performance significantly","","1-4244-0013-9","10.1109/DYSPAN.2005.1542627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1542627","","Collaboration;Fading;Radio spectrum management;Government;Protection;Interference constraints;Monitoring;Signal detection;Shadow mapping;Performance analysis","","1223","14","20","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Evolutionary optimization in uncertain environments-a survey","Yaochu Jin; J. Branke","Honda Research Institute Europe GmbH, Offenbach, Germany; Institute of AIFB, University of Karlsruhe, Karlsruhe, Germany",IEEE Transactions on Evolutionary Computation,"6 Jun 2005","2005","9","3","303","317","Evolutionary algorithms often have to solve optimization problems in the presence of a wide range of uncertainties. Generally, uncertainties in evolutionary computation can be divided into the following four categories. First, the fitness function is noisy. Second, the design variables and/or the environmental parameters may change after optimization, and the quality of the obtained optimal solution should be robust against environmental changes or deviations from the optimal point. Third, the fitness function is approximated, which means that the fitness function suffers from approximation errors. Fourth, the optimum of the problem to be solved changes over time and, thus, the optimizer should be able to track the optimum continuously. In all these cases, additional measures must be taken so that evolutionary algorithms are still able to work satisfactorily. This paper attempts to provide a comprehensive overview of the related work within a unified framework, which has been scattered in a variety of research areas. Existing approaches to addressing different uncertainties are presented and discussed, and the relationship between the different categories of uncertainties are investigated. Finally, topics for future research are suggested.","1941-0026","","10.1109/TEVC.2005.846356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1438403","Approximation models;dynamic environments;noise;robustness;uncertainty","Uncertainty;Working environment noise;Evolutionary computation;Noise robustness;Additive noise;Noise shaping;Design optimization;Approximation error;Scattering;Measurement errors","","1189","1","11","IEEE","6 Jun 2005","","","IEEE","IEEE Journals"
"Radiation-induced soft errors in advanced semiconductor technologies","R. C. Baumann","Texas Instruments, Inc., Dallas, TX, USA",IEEE Transactions on Device and Materials Reliability,"5 Dec 2005","2005","5","3","305","316","The once-ephemeral radiation-induced soft error has become a key threat to advanced commercial electronic components and systems. Left unchallenged, soft errors have the potential for inducing the highest failure rate of all other reliability mechanisms combined. This article briefly reviews the types of failure modes for soft errors, the three dominant radiation mechanisms responsible for creating soft errors in terrestrial applications, and how these soft errors are generated by the collection of radiation-induced charge. The soft error sensitivity as a function of technology scaling for various memory and logic components is then presented with a consideration of which applications are most likely to require soft error mitigation.","1558-2574","","10.1109/TDMR.2005.853449","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1545891","Radiation effects;reliability;single-event effects;soft errors","Error correction;Computer errors;Single event upset;Radiation effects;Space technology;Registers;Circuits;Control systems;Field programmable gate arrays;Paper technology","","1182","11","49","IEEE","5 Dec 2005","","","IEEE","IEEE Journals"
"Classification of hyperspectral data from urban areas based on extended morphological profiles","J. A. Benediktsson; J. A. Palmason; J. R. Sveinsson","Department of Electrical and Computer Engineering, University of Iceland, Iceland; Department of Electrical and Computer Engineering, University of Iceland, Iceland; Department of Electrical and Computer Engineering, University of Iceland, Iceland",IEEE Transactions on Geoscience and Remote Sensing,"22 Feb 2005","2005","43","3","480","491","Classification of hyperspectral data with high spatial resolution from urban areas is investigated. A method based on mathematical morphology for preprocessing of the hyperspectral data is proposed. In this approach, opening and closing morphological transforms are used in order to isolate bright (opening) and dark (closing) structures in images, where bright/dark means brighter/darker than the surrounding features in the images. A morphological profile is constructed based on the repeated use of openings and closings with a structuring element of increasing size, starting with one original image. In order to apply the morphological approach to hyperspectral data, principal components of the hyperspectral imagery are computed. The most significant principal components are used as base images for an extended morphological profile, i.e., a profile based on more than one original image. In experiments, two hyperspectral urban datasets are classified. The proposed method is used as a preprocessing method for a neural network classifier and compared to more conventional classification methods with different types of statistical computations and feature extraction.","1558-0644","","10.1109/TGRS.2004.842478","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1396321","Hyperspectral remote sensing data;morphological profiles;neural networks;principal components","Hyperspectral imaging;Urban areas;Hyperspectral sensors;Neural networks;Spatial resolution;Morphology;Feature extraction;Remote sensing;Layout;Conferences","","1180","1","31","IEEE","22 Feb 2005","","","IEEE","IEEE Journals"
"Kernel-based methods for hyperspectral image classification","G. Camps-Valls; L. Bruzzone","Grup de Processament Digital de Senyals, GPDS Department, Enginyeria Electrònica. Escola Tènica Superior dEnginyeria, Universitat de València, Burjassot, Spain; Department of Information and Communication Technology, University of Trento, Trento, Italy",IEEE Transactions on Geoscience and Remote Sensing,"23 May 2005","2005","43","6","1351","1362","This paper presents the framework of kernel-based methods in the context of hyperspectral image classification, illustrating from a general viewpoint the main characteristics of different kernel-based approaches and analyzing their properties in the hyperspectral domain. In particular, we assess performance of regularized radial basis function neural networks (Reg-RBFNN), standard support vector machines (SVMs), kernel Fisher discriminant (KFD) analysis, and regularized AdaBoost (Reg-AB). The novelty of this work consists in: 1) introducing Reg-RBFNN and Reg-AB for hyperspectral image classification; 2) comparing kernel-based methods by taking into account the peculiarities of hyperspectral images; and 3) clarifying their theoretical relationships. To these purposes, we focus on the accuracy of methods when working in noisy environments, high input dimension, and limited training sets. In addition, some other important issues are discussed, such as the sparsity of the solutions, the computational burden, and the capability of the methods to provide outputs that can be directly interpreted as probabilities.","1558-0644","","10.1109/TGRS.2005.846154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1433032","AdaBoost;feature space;hyperspectral classification;kernel-based methods;kernel Fisher discriminant analysis;radial basis function neural networks;regularization;support vector machines","Hyperspectral imaging;Image classification;Kernel;Hyperspectral sensors;Radial basis function networks;Support vector machines;Support vector machine classification;Image analysis;Robustness;Remote sensing","","1179","","52","IEEE","23 May 2005","","","IEEE","IEEE Journals"
"Regular and irregular progressive edge-growth tanner graphs","Xiao-Yu Hu; E. Eleftheriou; D. M. Arnold","IBM Research, Zurich Research Laboratory, Rueschlikon, Switzerland; IBM Research, Zurich Research Laboratory, Rueschlikon, Switzerland; IBM Research, Zurich Research Laboratory, Rueschlikon, Switzerland",IEEE Transactions on Information Theory,"10 Jan 2005","2005","51","1","386","398","We propose a general method for constructing Tanner graphs having a large girth by establishing edges or connections between symbol and check nodes in an edge-by-edge manner, called progressive edge-growth (PEG) algorithm. Lower bounds on the girth of PEG Tanner graphs and on the minimum distance of the resulting low-density parity-check (LDPC) codes are derived in terms of parameters of the graphs. Simple variations of the PEG algorithm can also be applied to generate linear-time encodeable LDPC codes. Regular and irregular LDPC codes using PEG Tanner graphs and allowing symbol nodes to take values over GF(q) (q>2) are investigated. Simulation results show that the PEG algorithm is a powerful algorithm to generate good short-block-length LDPC codes.","1557-9654","","10.1109/TIT.2004.839541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1377521","Girth;low-density parity-check (LDPC) codes;LDPC codes over;progressive edge growth (PEG);PEG Tanner graphs","Bandwidth;Signal processing;Entropy;Image coding;Random processes;Rate distortion theory;Speech processing;Signal processing algorithms;Video compression","","1152","24","56","IEEE","10 Jan 2005","","","IEEE","IEEE Journals"
"Toward a smart grid: power delivery for the 21st century","S. Massoud Amin; B. F. Wollenberg","University of Minnesota, Minneapolis; University of Minnesota Center for Electric Energy, University of Minnesota",IEEE Power and Energy Magazine,"12 Sep 2005","2005","3","5","34","41","In this article, we present the security, agility, and robustness/survivability of a large-scale power delivery infrastructure that faces new threats and unanticipated conditions. By way of background, we present a brief overview of the past work on the challenges faced in online parameter estimation and real-time adaptive control of a damaged F-15 aircraft. This work, in part, provided the inspiration and laid the foundation in the 1990s for the flight testing of a fast parameter estimation/modeling and reconfigurable aircraft control system that allowed the F-15 to become self-healing in the face of damaged equipment.","1558-4216","","10.1109/MPAE.2005.1507024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1507024","","Smart grids;Parameter estimation;Aerospace control;Security;Robustness;Large-scale systems;Adaptive control;Aircraft;Automatic testing;System testing","","1144","15","7","IEEE","12 Sep 2005","","","IEEE","IEEE Magazines"
"Neural network-based adaptive dynamic surface control for a class of uncertain nonlinear systems in strict-feedback form","D. Wang; Jie Huang","Temasek Laboratories, National University of Singapore, Singapore; Department of Automation and Computer-Aided Engineering, Chinese University of Hong Kong, Hong Kong, China",IEEE Transactions on Neural Networks,"31 Jan 2005","2005","16","1","195","202","The dynamic surface control (DSC) technique was developed recently by Swaroop et al. This technique simplified the backstepping design for the control of nonlinear systems in strict-feedback form by overcoming the problem of ""explosion of complexity."" It was later extended to adaptive backstepping design for nonlinear systems with linearly parameterized uncertainty. In this paper, by incorporating this design technique into a neural network based adaptive control design framework, we have developed a backstepping based control design for a class of nonlinear systems in strict-feedback form with arbitrary uncertainty. Our development is able to eliminate the problem of ""explosion of complexity"" inherent in the existing method. In addition, a stability analysis is given which shows that our control law can guarantee the uniformly ultimate boundedness of the solution of the closed-loop system, and make the tracking error arbitrarily small.","1941-0093","","10.1109/TNN.2004.839354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1388468","Adaptive control;neural networks;nonlinear control;strict-feedback systems","Neural networks;Adaptive systems;Programmable control;Adaptive control;Nonlinear control systems;Control systems;Nonlinear systems;Backstepping;Explosions;Uncertainty","Algorithms;Artificial Intelligence;Computer Simulation;Computing Methodologies;Feedback;Models, Statistical;Neural Networks (Computer);Nonlinear Dynamics;Numerical Analysis, Computer-Assisted;Signal Processing, Computer-Assisted","1127","1","16","IEEE","31 Jan 2005","","","IEEE","IEEE Journals"
"A survey on wireless mesh networks","I. F. Akyildiz; Xudong Wang","Georgia Institute of Technology, USA; KIYON, INC.",IEEE Communications Magazine,"19 Sep 2005","2005","43","9","S23","S30","Wireless mesh networks (WMNs) have emerged as a key technology for next-generation wireless networking. Because of their advantages over other wireless networks, WMNs are undergoing rapid progress and inspiring numerous applications. However, many technical issues still exist in this field. In order to provide a better understanding of the research challenges of WMNs, this article presents a detailed investigation of current state-of-the-art protocols and algorithms for WMNs. Open research issues in all protocol layers are also discussed, with an objective to spark new research interests in this field.","1558-1896","","10.1109/MCOM.2005.1509968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1509968","","Wireless mesh networks;Routing protocols;Ad hoc networks;Media Access Protocol;Wireless sensor networks;Bridges;Spine;Scalability;IP networks;WiMAX","","1125","37","11","IEEE","19 Sep 2005","","","IEEE","IEEE Magazines"
"From visual simulation to virtual reality to games","M. Zyda","USC Information Sciences Institute, USA",Computer,"19 Sep 2005","2005","38","9","25","32","During the past decades, the virtual reality community has based its development on a synthesis of earlier work in interactive 3D graphics, user interfaces, and visual simulation. Currently, the VR field is transitioning into work influenced by video games. Because much of the research and development being conducted in the games community parallels the VR community's efforts, it has the potential to affect a greater audience. Given these trends, VR researchers who want their work to remain relevant must realign to focus on game research and development. Leveraging technology from the visual simulation and virtual reality communities, serious games provide a delivery system for organizational video game instruction and training.","1558-0814","","10.1109/MC.2005.297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510565","entertainment computing;serious games;virtual reality;3D graphics;video games;America’s Army project","Virtual reality;Games;Art;Computer aided instruction;Toy industry;Research and development;Industrial training;Government;Humans;Buildings","","1119","4","6","IEEE","19 Sep 2005","","","IEEE","IEEE Magazines"
"Proposal of a multi-core model for polymer nanocomposite dielectrics","T. Tanaka; M. Kozako; N. Fuse; Y. Ohki","IPS Graduate School, Waseda University Hibikino, Kitakyushu, Japan; IPS Graduate School, Waseda University Hibikino, Kitakyushu, Japan; Department of Electrical Engineering and BioScience, Waseda University Okubo, Tokyo, Japan; Department of Electrical Engineering and BioScience, Waseda University Okubo, Tokyo, Japan",IEEE Transactions on Dielectrics and Electrical Insulation,"26 Sep 2005","2005","12","4","669","681","A multi-core model, i.e. a simplified term of a multi-layered core model, is proposed as a working hypothesis to understand various properties and phenomena that polymer nanocomposites exhibit as dielectrics and electrical insulation. It gives fine structures to what are called ""interaction zones"". An interfacial layer of several tens nm is multi-layered, which consists of a bonded layer, a bound layer, and a loose layer. In addition, the Gouy-Chapman diffuse layer with the Debye shielding length of several tens to 100 nm is superimposed in the interfacial layer to cause a far-field effect. Nano-particles may interact electrically with the nearest neighbors each other due to this effect, resulting in possible collaborative effect. Such a multi-core model with the far-field effect is discussed, for example, to explain partial discharge (PD) resistance of polyamide layered silicate nanocomposites, and is verified to demonstrate its effectiveness.","1558-4135","","10.1109/TDEI.2005.1511092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1511092","","Proposals;Polymers;Dielectrics and electrical insulation;Partial discharges;Surface morphology;Bonding;Nearest neighbor searches;Chemical analysis;Fuses;Collaboration","","1107","4","30","IEEE","26 Sep 2005","","","IEEE","IEEE Journals"
"Sparse solutions to linear inverse problems with multiple measurement vectors","S. F. Cotter; B. D. Rao; Kjersti Engan; K. Kreutz-Delgado","Electrical and Computer Engineering, Department, University of California, San Diego, CA, USA; Electrical and Computer Engineering, Department, University of California, San Diego, CA, USA; University of Stavanger, Stavanger, Norway; Electrical and Computer Engineering, Department, University of California, San Diego, CA, USA",IEEE Transactions on Signal Processing,"20 Jun 2005","2005","53","7","2477","2488","We address the problem of finding sparse solutions to an underdetermined system of equations when there are multiple measurement vectors having the same, but unknown, sparsity structure. The single measurement sparse solution problem has been extensively studied in the past. Although known to be NP-hard, many single-measurement suboptimal algorithms have been formulated that have found utility in many different applications. Here, we consider in depth the extension of two classes of algorithms-Matching Pursuit (MP) and FOCal Underdetermined System Solver (FOCUSS)-to the multiple measurement case so that they may be used in applications such as neuromagnetic imaging, where multiple measurement vectors are available, and solutions with a common sparsity structure must be computed. Cost functions appropriate to the multiple measurement problem are developed, and algorithms are derived based on their minimization. A simulation study is conducted on a test-case dictionary to show how the utilization of more than one measurement vector improves the performance of the MP and FOCUSS classes of algorithm, and their performances are compared.","1941-0476","","10.1109/TSP.2005.849172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1453780","","Inverse problems;Vectors;Focusing;Equations;Pursuit algorithms;Cost function;Minimization methods;Computational modeling;Testing;Dictionaries","","1095","12","58","IEEE","20 Jun 2005","","","IEEE","IEEE Journals"
"Energy-constrained modulation optimization","Shuguang Cui; A. J. Goldsmith; A. Bahai","Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Wireless System Laboratory, Department of Electrical Engineering, University of Stanford, Stanford, CA, USA; University of Stanford, Stanford, CA, USA",IEEE Transactions on Wireless Communications,"14 Nov 2005","2005","4","5","2349","2360","Wireless systems where the nodes operate on batteries so that energy consumption must be minimized while satisfying given throughput and delay requirements are considered. In this context, the best modulation strategy to minimize the total energy consumption required to send a given number of bits is analyzed. The total energy consumption includes both the transmission energy and the circuit energy consumption. For uncoded systems, by optimizing the transmission time and the modulation parameters, it is shown that up to 80% energy savings is achievable over nonoptimized systems. For coded systems, it is shown that the benefit of coding varies with the transmission distance and the underlying modulation schemes.","1558-2248","","10.1109/TWC.2005.853882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1532220","Energy efficiency;minimum frequency-shift keying (MFSK);modulation optimization;multilevel quadrature amplitude modulation (MQAM)","Energy consumption;Batteries;Hardware;Quadrature amplitude modulation;Radio frequency;Optimal scheduling;Wireless sensor networks;Throughput;Delay;Circuits","","1086","2","24","IEEE","14 Nov 2005","","","IEEE","IEEE Journals"
"Four-component scattering model for polarimetric SAR image decomposition","Y. Yamaguchi; T. Moriyama; M. Ishido; H. Yamada","Faculty of Engineering, Niigata University, Niigata, Japan; National Institute of Information and Communications Technology, Tokyo, Japan; Faculty of Engineering, Niigata University, Niigata, Japan; Faculty of Engineering, Niigata University, Niigata, Japan",IEEE Transactions on Geoscience and Remote Sensing,"25 Jul 2005","2005","43","8","1699","1706","A four-component scattering model is proposed to decompose polarimetric synthetic aperture radar (SAR) images. The covariance matrix approach is used to deal with the nonreflection symmetric scattering case. This scheme includes and extends the three-component decomposition method introduced by Freeman and Durden dealing with the reflection symmetry condition that the co-pol and the cross-pol correlations are close to zero. Helix scattering power is added as the fourth component to the three-component scattering model which describes surface, double bounce, and volume scattering. This helix scattering term is added to take account of the co-pol and the cross-pol correlations which generally appear in complex urban area scattering and disappear for a natural distributed scatterer. This term is relevant for describing man-made targets in urban area scattering. In addition, asymmetric volume scattering covariance matrices are introduced in dependence of the relative backscattering magnitude between HH and VV. A modification of probability density function for a cloud of dipole scatterers yields asymmetric covariance matrices. An appropriate choice among the symmetric or asymmetric volume scattering covariance matrices allows us to make a best fit to the measured data. A four-component decomposition algorithm is developed to deal with a general scattering case. The result of this decomposition is demonstrated with L-band Pi-SAR images taken over the city of Niigata, Japan.","1558-0644","","10.1109/TGRS.2005.852084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1487628","Polarimetric synthetic aperture radar (POLSAR);radar polarimetry;scattering contribution decomposition;symmetric and asymmetric covariance matrix","Image decomposition;Radar scattering;Covariance matrix;Urban areas;Polarimetric synthetic aperture radar;Synthetic aperture radar;Reflection;Backscatter;Probability density function;Clouds","","1081","3","13","IEEE","25 Jul 2005","","","IEEE","IEEE Journals"
"Actions as space-time shapes","M. Blank; L. Gorelick; E. Shechtman; M. Irani; R. Basri","Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel; Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel; Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel; Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel; Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel",Tenth IEEE International Conference on Computer Vision (ICCV'05) Volume 1,"5 Dec 2005","2005","2","","1395","1402 Vol. 2","Human action in video sequences can be seen as silhouettes of a moving torso and protruding limbs undergoing articulated motion. We regard human actions as three-dimensional shapes induced by the silhouettes in the space-time volume. We adopt a recent approach by Gorelick et al. (2004) for analyzing 2D shapes and generalize it to deal with volumetric space-time action shapes. Our method utilizes properties of the solution to the Poisson equation to extract space-time features such as local space-time saliency, action dynamics, shape structure and orientation. We show that these features are useful for action recognition, detection and clustering. The method is fast, does not require video alignment and is applicable in (but not limited to) many scenarios where the background is known. Moreover, we demonstrate the robustness of our method to partial occlusions, non-rigid deformations, significant changes in scale and viewpoint, high irregularities in the performance of an action and low quality video","2380-7504","0-7695-2334-X","10.1109/ICCV.2005.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1544882","","Shape;Humans;Video sequences;Torso;Poisson equations;Computer vision;Information analysis;Optical computing;Image motion analysis;Motion analysis","","1078","2","21","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"An information fidelity criterion for image quality assessment using natural scene statistics","H. R. Sheikh; A. C. Bovik; G. de Veciana","Laboratory for Image and Video Engineering, Department of Electrical and Computer Engineering, University of Texas, Austin, Austin, TX, USA; Department of Electrical and Computer Engineering, University of Technology, Austin, TX, USA; Department of Electrical and Computer Engineering, University of Technology, Austin, TX, USA",IEEE Transactions on Image Processing,"14 Nov 2005","2005","14","12","2117","2128","Measurement of visual quality is of fundamental importance to numerous image and video processing applications. The goal of quality assessment (QA) research is to design algorithms that can automatically assess the quality of images or videos in a perceptually consistent manner. Traditionally, image QA algorithms interpret image quality as fidelity or similarity with a ""reference"" or ""perfect"" image in some perceptual space. Such ""full-reference"" QA methods attempt to achieve consistency in quality prediction by modeling salient physiological and psychovisual features of the human visual system (HVS), or by arbitrary signal fidelity criteria. In this paper, we approach the problem of image QA by proposing a novel information fidelity criterion that is based on natural scene statistics. QA systems are invariably involved with judging the visual quality of images and videos that are meant for ""human consumption"". Researchers have developed sophisticated models to capture the statistics of natural signals, that is, pictures and videos of the visual environment. Using these statistical models in an information-theoretic setting, we derive a novel QA algorithm that provides clear advantages over the traditional approaches. In particular, it is parameterless and outperforms current methods in our testing. We validate the performance of our algorithm with an extensive subjective study involving 779 images. We also show that, although our approach distinctly departs from traditional HVS-based methods, it is functionally similar to them under certain conditions, yet it outperforms them due to improved modeling. The code and the data from the subjective study are available at [1].","1941-0042","","10.1109/TIP.2005.859389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1532311","Image information;image quality assessment (QA);information fidelity;natural scene statistics (NSS)","Image quality;Layout;Statistics;Humans;Quality assessment;Algorithm design and analysis;Predictive models;Psychology;Visual system;Testing","Algorithms;Artifacts;Computer Simulation;Data Interpretation, Statistical;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Models, Statistical;Pattern Recognition, Automated","1069","23","20","IEEE","14 Nov 2005","","","IEEE","IEEE Journals"
