"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Scene Classification Using a Hybrid Generative/Discriminative Approach","A. Bosch; A. Zisserman; X. Munoz","Computer Vision and Robotics Group, Universitat de Girona, Girona, Spain; Robotics Research Group, University of Oxford, Oxford, UK; Computer Vision and Robotics Group, Universitat de Girona, Girona, Spain",IEEE Transactions on Pattern Analysis and Machine Intelligence,"4 Apr 2008","2008","30","4","712","727","We investigate whether dimensionality reduction using a latent generative model is beneficial for the task of weakly supervised scene classification. In detail, we are given a set of labeled images of scenes (for example, coast, forest, city, river, etc.), and our objective is to classify a new image into one of these categories. Our approach consists of first discovering latent "";topics""; using probabilistic Latent Semantic Analysis (pLSA), a generative model from the statistical text literature here applied to a bag of visual words representation for each image, and subsequently, training a multiway classifier on the topic distribution vector for each image. We compare this approach to that of representing each image by a bag of visual words vector directly and training a multiway classifier on these vectors. To this end, we introduce a novel vocabulary using dense color SIFT descriptors and then investigate the classification performance under changes in the size of the visual vocabulary, the number of latent topics learned, and the type of discriminative classifier used (k-nearest neighbor or SVM). We achieve superior classification performance to recent publications that have used a bag of visual word representation, in all cases, using the authors' own data sets and testing protocols. We also investigate the gain in adding spatial information. We show applications to image retrieval with relevance feedback and to scene classification in videos.","1939-3539","","10.1109/TPAMI.2007.70716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4359337","Scene Classification;pLSA;Spatial Information;Scene Classification;pLSA;Spatial Information","Layout;Hybrid power systems;Vocabulary;Cities and towns;Rivers;Image analysis;Support vector machines;Support vector machine classification;Testing;Protocols","Algorithms;Discriminant Analysis;Image Enhancement;Image Interpretation, Computer-Assisted;Pattern Recognition, Automated;Photography;Reproducibility of Results;Sensitivity and Specificity;Subtraction Technique;Video Recording","547","10","37","IEEE","4 Apr 2008","","","IEEE","IEEE Journals"
"Approaching the Capacity of Wireless Networks through Distributed Interference Alignment","K. Gomadam; V. R. Cadambe; S. A. Jafar","Electrical Engineering and Computer Science, University of California, Irvine, CA, USA; Electrical Engineering and Computer Science, University of California, Irvine, CA, USA; Electrical Engineering and Computer Science, University of California, Irvine, CA, USA",IEEE GLOBECOM 2008 - 2008 IEEE Global Telecommunications Conference,"8 Dec 2008","2008","","","1","6","Recent results establish the optimality of interference alignment to approach the Shannon capacity of interference networks at high SNR. However, the extent to which interference can be aligned over a finite number of signalling dimensions remains unknown. Another important concern for interference alignment schemes is the requirement of global channel knowledge. In this work we provide examples of iterative algorithms that utilize the reciprocity of wireless networks to achieve interference alignment with only local channel knowledge at each node. These algorithms also provide numerical insights into the feasibility of interference alignment that are not yet available in theory.","1930-529X","978-1-4244-2324-8","10.1109/GLOCOM.2008.ECP.817","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4698592","","Wireless networks;Receivers;Iterative algorithms;Signal to noise ratio;Radio transmitters;Interference channels;Additive white noise;Gaussian noise;AWGN;Cognitive radio","","546","32","16","IEEE","8 Dec 2008","","","IEEE","IEEE Conferences"
"Novel Low-Density Signature for Synchronous CDMA Systems Over AWGN Channel","R. Hoshyar; F. P. Wathan; R. Tafazolli","Mobile Communication Research Group, University of Surrey, UK; Mobile Communication Research Group, University of Surrey, UK; Mobile Communication Research Group, University of Surrey, UK",IEEE Transactions on Signal Processing,"14 Mar 2008","2008","56","4","1616","1626","Novel low-density signature (LDS) structure is proposed for transmission and detection of symbol-synchronous communication over memoryless Gaussian channel. Given N as the processing gain, under this new arrangement, users' symbols are spread over N chips but virtually only dv < N chips that contain nonzero-values. The spread symbol is then so uniquely interleaved as the sampled, at chip rate, received signal contains the contribution from only dc < K number of users, where K denotes the total number of users in the system. Furthermore, a near-optimum chip-level iterative soft-in-soft-out (SISO) multiuser decoding (MUD), which is based on message passing algorithm (MPA) technique, is proposed to approximate optimum detection by efficiently exploiting the LDS structure. Given beta = K/N as the system loading, our simulation suggested that the proposed system alongside the proposed detection technique, in AWGN channel, can achieve an overall performance that is close to single-user performance, even when the system has 200% loading, i.e., when beta = 2. Its robustness against near-far effect and its performance behavior that is very similar to optimum detection are demonstrated in this paper. In addition, the complexity required for detection is now exponential to dc instead of K as in conventional code division multiple access (CDMA) structure employing optimum multiuser detector.","1941-0476","","10.1109/TSP.2007.909320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4471881","Chip-level iterative SISO MUD;Gaussian channel;low-density signature;message passing algorithm;overloaded condition","Code division multiplexing;AWGN channels;Multiuser detection;Multiaccess communication;Gaussian channels;Intersymbol interference;Multiple access interference;Forward error correction;Message passing;Iterative algorithms","","546","31","37","IEEE","14 Mar 2008","","","IEEE","IEEE Journals"
"MQTT-S — A publish/subscribe protocol for Wireless Sensor Networks","U. Hunkeler; H. L. Truong; A. Stanford-Clark","IBM Zurich Research Laboratory, Switzerland; IBM Zurich Research Laboratory, Switzerland; IBM United Kingdom Laboratories Limited, Hursley, UK",2008 3rd International Conference on Communication Systems Software and Middleware and Workshops (COMSWARE '08),"27 Jun 2008","2008","","","791","798","Wireless sensor networks (WSNs) pose novel challenges compared with traditional networks. To answer such challenges a new communication paradigm, data-centric communication, is emerging. One form of data-centric communication is the publish/subscribe messaging system. Compared with other data-centric variants, publish/subscribe systems are common and wide-spread in distributed computing. Thus, extending publish/subscribe systems intoWSNs will simplify the integration of sensor applications with other distributed applications. This paper describes MQTT-S [1], an extension of the open publish/subscribe protocol message queuing telemetry transport (MQTT) [2] to WSNs. MQTT-S is designed in such a way that it can be run on low-end and battery-operated sensor/actuator devices and operate over bandwidth-constraint WSNs such as ZigBee-based networks. Various protocol design points are discussed and compared. MQTT-S has been implemented and is currently being tested on the IBM wireless sensor networking testbed [3]. Implementation aspects, open challenges and future work are also presented.","","978-1-4244-1796-4","10.1109/COMSWA.2008.4554519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4554519","","Wireless application protocol;Wireless sensor networks;Actuators;Testing;Laboratories;Distributed computing;Sensor systems and applications;Transport protocols;Telemetry;Automation","","543","5","25","IEEE","27 Jun 2008","","","IEEE","IEEE Conferences"
"TinyECC: A Configurable Library for Elliptic Curve Cryptography in Wireless Sensor Networks","A. Liu; P. Ning","Department of Computer Science, NC State University, Raleigh, NC, USA; Department of Computer Science, NC State University, Raleigh, NC, USA",2008 International Conference on Information Processing in Sensor Networks (ipsn 2008),"2 May 2008","2008","","","245","256","Public key cryptography (PKC) has been the enabling technology underlying many security services and protocols in traditional networks such as the Internet. In the context of wireless sensor networks, elliptic curve cryptography (ECC), one of the most efficient types of PKC, is being investigated to provide PKC support in sensor network applications so that the existing PKC-based solutions can be exploited. This paper presents the design, implementation, and evaluation of TinyECC, a configurable library for ECC operations in wireless sensor networks. The primary objective of TinyECC is to provide a ready-to-use, publicly available software package for ECC-based PKC operations that can be flexibly configured and integrated into sensor network applications. TinyECC provides a number of optimization switches, which can turn specific optimizations on or off based on developers' needs. Different combinations of the optimizations have different execution time and resource consumptions, giving developers great flexibility in integrating TinyECC into sensor network applications. This paper also reports the experimental evaluation of TinyECC on several common sensor platforms, including MICAz, Tmote Sky, and Imotel. The evaluation results show the impacts of individual optimizations on the execution time and resource consumptions, and give the most computationally efficient and the most storage efficient configuration of TinyECC.","","978-0-7695-3157-1","10.1109/IPSN.2008.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4505478","Wireless sensor network security;public key cryptography;ECC;TinyECC","Elliptic curve cryptography;Wireless sensor networks;Application software;Public key cryptography;Cryptographic protocols;IP networks;Web and internet services;Software libraries;Software packages;Switches","","535","2","33","IEEE","2 May 2008","","","IEEE","IEEE Conferences"
"Fast Solution of $\ell _{1}$ -Norm Minimization Problems When the Solution May Be Sparse","D. L. Donoho; Y. Tsaig","Department of Statistics, University of Stanford, Stanford, CA, USA; Institute for Computational and Mathematical Engineering, University of Stanford, Stanford, CA, USA",IEEE Transactions on Information Theory,"21 Oct 2008","2008","54","11","4789","4812","The minimum lscr1-norm solution to an underdetermined system of linear equations y=Ax is often, remarkably, also the sparsest solution to that system. This sparsity-seeking property is of interest in signal processing and information transmission. However, general-purpose optimizers are much too slow for lscr1 minimization in many large-scale applications.In this paper, the Homotopy method, originally proposed by Osborne et al. and Efron et al., is applied to the underdetermined lscr1-minimization problem min parxpar1 subject to y=Ax. Homotopy is shown to run much more rapidly than general-purpose LP solvers when sufficient sparsity is present. Indeed, the method often has the following k-step solution property: if the underlying solution has only k nonzeros, the Homotopy method reaches that solution in only k iterative steps. This k-step solution property is demonstrated for several ensembles of matrices, including incoherent matrices, uniform spherical matrices, and partial orthogonal matrices. These results imply that Homotopy may be used to rapidly decode error-correcting codes in a stylized communication system with a computational budget constraint. The approach also sheds light on the evident parallelism in results on lscr1 minimization and orthogonal matching pursuit (OMP), and aids in explaining the inherent relations between Homotopy, least angle regression (LARS), OMP, and polytope faces pursuit.","1557-9654","","10.1109/TIT.2008.929958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4655448","basis pursuit; $\ell _{1}$ minimization;Homotopy methods;Least Angle Regression (Lars);LASSO;orthogonal matching pursuit;polytope faces pursuit;sparse representations;underdetermined systems of linear equations","Matching pursuit algorithms;Equations;Signal processing;Optimization methods;Minimization methods;Large-scale systems;Iterative methods;Iterative decoding;Error correction codes;Parallel processing","","533","1","55","IEEE","21 Oct 2008","","","IEEE","IEEE Journals"
"A Cascade Multilevel Converter Topology With Reduced Number of Switches","E. Babaei","Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran",IEEE Transactions on Power Electronics,"22 Dec 2008","2008","23","6","2657","2664","This paper introduces a new multilevel converter topology that has many steps with fewer power electronic switches. The proposed circuit consists of series-connected submultilevel converters blocks. The optimal structures of this topology are investigated for various objectives, such as minimum number of switches and capacitors, and minimum standing voltage on switches for producing maximum output voltage steps. A new algorithm for determination of dc voltage sourcespsila magnitudes has also been presented. The proposed topology results in reduction of the number of switches, losses, installation area, and converter cost. The operation and performance of the proposed multilevel converter has been verified by the simulation and experimental results of a single-phase 53-level multilevel converter.","1941-0107","","10.1109/TPEL.2008.2005192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4674618","Bidirectional switch;full-bridge topology;multilevel converter;submultilevel converter;Bidirectional switch;full-bridge topology;multilevel converter;submultilevel converter","Switching converters;Voltage;Circuit topology;Capacitors;Power electronics;Semiconductor diodes;Inverters;Power semiconductor switches;Power quality;Switching loss","","533","","20","IEEE","17 Nov 2008","","","IEEE","IEEE Journals"
"Land Surface Emissivity Retrieval From Different VNIR and TIR Sensors","J. A. Sobrino; J. C. Jimenez-Munoz; G. Soria; M. Romaguera; L. Guanter; J. Moreno; A. Plaza; P. Martinez","Global Change Unit, Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Global Change Unit, Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Global Change Unit, Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Global Change Unit, Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Department of Earth Physics and Thermodynamics, University of Valencia, Burjassot, Spain; Neural Network and Signal Processing Group, University of Extremadura, Cáceres, Spain; Neural Network and Signal Processing Group, University of Extremadura, Cáceres, Spain",IEEE Transactions on Geoscience and Remote Sensing,"16 Jan 2008","2008","46","2","316","327"," This paper discusses the application and adaptation of two existing operational algorithms for land surface emissivity ($\varepsilon$) retrieval from different operational satellite/airborne sensors with bands in the visible and near-infrared (VNIR) and thermal IR (TIR) regions: 1) the temperature and emissivity separation algorithm, which retrieves $\varepsilon$  only from TIR data and 2) the normalized-difference vegetation index thresholds method, in which $\varepsilon$ is retrieved from VNIR data. ","1558-0644","","10.1109/TGRS.2007.904834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4358831","Fractional vegetation cover (FVC);land surface emissivity;normalized difference vegetation index (NDVI);temperature and emissivity separation (TES);thermal infrared (TIR);Fractional vegetation cover (FVC);land surface emissivity;normalized difference vegetation index (NDVI);temperature and emissivity separation (TES);thermal infrared (TIR)","Land surface;Temperature sensors;Infrared sensors;Atmosphere;Thermal sensors;Information retrieval;Land surface temperature;Vegetation mapping;Atmospheric measurements;Extraterrestrial measurements","","529","","46","IEEE","16 Jan 2008","","","IEEE","IEEE Journals"
"How We Found The Missing Memristor","R. S. Williams",NA,IEEE Spectrum,"2 Dec 2008","2008","45","12","28","35","It's time to stop shrinking. Moore's Law, the semiconductor industry's obsession with the shrinking of transistors and their commensurate steady doubling on a chip about every two years, has been the source of a 50-year technical and economic revolution. Whether this scaling paradigm lasts for five more years or 15, it will eventually come to an end. The emphasis in electronics design will have to shift to devices that are not just increasingly infinitesimal but increasingly capable.","1939-9340","","10.1109/MSPEC.2008.4687366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4687366","","Memristors;Voltage;History","","528","34","","IEEE","2 Dec 2008","","","IEEE","IEEE Magazines"
"On benchmarking camera calibration and multi-view stereo for high resolution imagery","C. Strecha; W. von Hansen; L. Van Gool; P. Fua; U. Thoennessen","CVLab EPFL, Lausanne, Switzerland; FGAN-FOM, Ettlingen, Germany; CVLab ETHZ, Zurich, Switzerland; CVLab EPFL, Lausanne, Switzerland; FGAN-FOM, Ettlingen, Germany",2008 IEEE Conference on Computer Vision and Pattern Recognition,"5 Aug 2008","2008","","","1","8","In this paper we want to start the discussion on whether image based 3-D modelling techniques can possibly be used to replace LIDAR systems for outdoor 3D data acquisition. Two main issues have to be addressed in this context: (i) camera calibration (internal and external) and (ii) dense multi-view stereo. To investigate both, we have acquired test data from outdoor scenes both with LIDAR and cameras. Using the LIDAR data as reference we estimated the ground-truth for several scenes. Evaluation sets are prepared to evaluate different aspects of 3D model building. These are: (i) pose estimation and multi-view stereo with known internal camera parameters; (ii) camera calibration and multi-view stereo with the raw images as the only input and (iii) multi-view stereo.","1063-6919","978-1-4244-2242-5","10.1109/CVPR.2008.4587706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4587706","","Cameras;Calibration;Image resolution;Laser radar;Layout;Three dimensional displays;Data acquisition;Rendering (computer graphics);Shape measurement;Clouds","","527","3","22","IEEE","5 Aug 2008","","","IEEE","IEEE Conferences"
"IM2GPS: estimating geographic information from a single image","J. Hays; A. A. Efros","Carnegie Mellon University, USA; Carnegie Mellon University, USA",2008 IEEE Conference on Computer Vision and Pattern Recognition,"5 Aug 2008","2008","","","1","8","Estimating geographic information from an image is an excellent, difficult high-level computer vision problem whose time has come. The emergence of vast amounts of geographically-calibrated image data is a great reason for computer vision to start looking globally - on the scale of the entire planet! In this paper, we propose a simple algorithm for estimating a distribution over geographic locations from a single image using a purely data-driven scene matching approach. For this task, we leverage a dataset of over 6 million GPS-tagged images from the Internet. We represent the estimated image location as a probability distribution over the Earthpsilas surface. We quantitatively evaluate our approach in several geolocation tasks and demonstrate encouraging performance (up to 30 times better than chance). We show that geolocation estimates can provide the basis for numerous other image understanding tasks such as population density estimation, land cover estimation or urban/rural classification.","1063-6919","978-1-4244-2242-5","10.1109/CVPR.2008.4587784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4587784","","Computer vision;Layout;Earth;Surface topography;Humans;Probability distribution;Sea surface;Global Positioning System;Planets;Internet","","526","35","19","IEEE","5 Aug 2008","","","IEEE","IEEE Conferences"
"Consensus of Multi-Agent Systems With Diverse Input and Communication Delays","Y. -P. Tian; C. -L. Liu","School of Automation, South-East University, Nanjing, China; School of Automation, South-East University, Nanjing, China",IEEE Transactions on Automatic Control,"7 Oct 2008","2008","53","9","2122","2128"," The consensus problem for multi-agent systems with input and communication delays is studied based on the frequency-domain analysis. Two decentralized consensus conditions are obtained, one of which is given for the systems based on undirected graphs with diverse input delays and the other is for the systems based on directed graphs with diverse communication delays and input delays. For the systems with both communication delays and input delays, the consensus condition is dependent on input delays but independent of communication delays. ","1558-2523","","10.1109/TAC.2008.930184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4639466","Communication delays;consensus;group cooperation;input delays;multi-agent system","Multiagent systems;Protocols;Delay systems;Mobile communication;Delay effects;Context;Topology;Frequency domain analysis;Autonomous agents;Centralized control","","524","","13","IEEE","7 Oct 2008","","","IEEE","IEEE Journals"
"Computer-Vision-Based Fabric Defect Detection: A Survey","A. Kumar","Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India",IEEE Transactions on Industrial Electronics,"4 Jan 2008","2008","55","1","348","363","The investment in an automated fabric defect detection system is more than economical when reduction in labor cost and associated benefits are considered. The development of a fully automated web inspection system requires robust and efficient fabric defect detection algorithms. The inspection of real fabric defects is particularly challenging due to the large number of fabric defect classes, which are characterized by their vagueness and ambiguity. Numerous techniques have been developed to detect fabric defects and the purpose of this paper is to categorize and/or describe these algorithms. This paper attempts to present the first survey on fabric defect detection techniques presented in about 160 references. Categorization of fabric defect detection techniques is useful in evaluating the qualities of identified features. The characterization of real fabric surfaces using their structure and primitive set has not yet been successful. Therefore, on the basis of the nature of features from the fabric surfaces, the proposed approaches have been characterized into three categories; statistical, spectral and model-based. In order to evaluate the state-of-the-art, the limitations of several promising techniques are identified and performances are analyzed in the context of their demonstrated results and intended application. The conclusions from this paper also suggest that the combination of statistical, spectral and model-based approaches can give better results than any single approach, and is suggested for further research.","1557-9948","","10.1109/TIE.1930.896476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4418522","Automated visual inspection (AVI);fabric defect detection;industrial inspection;quality assurance;textile inspection","Fabrics;Inspection;Raw materials;Textiles;Automation;Investments;Robustness;Detection algorithms;Performance evaluation","","523","9","162","IEEE","4 Jan 2008","","","IEEE","IEEE Journals"
"Consensus in Ad Hoc WSNs With Noisy Links—Part I: Distributed Estimation of Deterministic Signals","I. D. Schizas; A. Ribeiro; G. B. Giannakis","Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA",IEEE Transactions on Signal Processing,"18 Dec 2007","2008","56","1","350","364","We deal with distributed estimation of deterministic vector parameters using ad hoc wireless sensor networks (WSNs). We cast the decentralized estimation problem as the solution of multiple constrained convex optimization subproblems. Using the method of multipliers in conjunction with a block coordinate descent approach we demonstrate how the resultant algorithm can be decomposed into a set of simpler tasks suitable for distributed implementation. Different from existing alternatives, our approach does not require the centralized estimator to be expressible in a separable closed form in terms of averages, thus allowing for decentralized computation even of nonlinear estimators, including maximum likelihood estimators (MLE) in nonlinear and non-Gaussian data models. We prove that these algorithms have guaranteed convergence to the desired estimator when the sensor links are assumed ideal. Furthermore, our decentralized algorithms exhibit resilience in the presence of receiver and/or quantization noise. In particular, we introduce a decentralized scheme for least-squares and best linear unbiased estimation (BLUE) and establish its convergence in the presence of communication noise. Our algorithms also exhibit potential for higher convergence rate with respect to existing schemes. Corroborating simulations demonstrate the merits of the novel distributed estimation algorithms.","1941-0476","","10.1109/TSP.2007.906734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4407653","Distributed estimation;nonlinear optimization;wireless sensor networks (WSNs)","Wireless sensor networks;Convergence;Maximum likelihood estimation;Data models;Resilience;Constraint optimization;Quantization;Bandwidth;Sensor fusion;Robustness","","522","1","20","IEEE","18 Dec 2007","","","IEEE","IEEE Journals"
"The Kernel Least-Mean-Square Algorithm","W. Liu; P. P. Pokharel; J. C. Principe","Computational NeuroEngineering Laboratory, Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA; Computational NeuroEngineering Laboratory, Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA; Computational NeuroEngineering Laboratory, Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA",IEEE Transactions on Signal Processing,"16 Jan 2008","2008","56","2","543","554","The combination of the famed kernel trick and the least-mean-square (LMS) algorithm provides an interesting sample-by-sample update for an adaptive filter in reproducing kernel Hilbert spaces (RKHS), which is named in this paper the KLMS. Unlike the accepted view in kernel methods, this paper shows that in the finite training data case, the KLMS algorithm is well posed in RKHS without the addition of an extra regularization term to penalize solution norms as was suggested by Kivinen [Kivinen, Smola and Williamson, ldquoOnline Learning With Kernels,rdquo IEEE Transactions on Signal Processing, vol. 52, no. 8, pp. 2165-2176, Aug. 2004] and Smale [Smale and Yao, ldquoOnline Learning Algorithms,rdquo Foundations in Computational Mathematics, vol. 6, no. 2, pp. 145-176, 2006]. This result is the main contribution of the paper and enhances the present understanding of the LMS algorithm with a machine learning perspective. The effect of the KLMS step size is also studied from the viewpoint of regularization. Two experiments are presented to support our conclusion that with finite data the KLMS algorithm can be readily used in high dimensional spaces and particularly in RKHS to derive nonlinear, stable algorithms with comparable performance to batch, regularized solutions.","1941-0476","","10.1109/TSP.2007.907881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4410463","Kernel methods;least mean square;Tikhonov regularization","Kernel;Signal processing algorithms;Least squares approximation;Machine learning algorithms;Principal component analysis;Hilbert space;Training data;Algorithm design and analysis;Radio access networks;Adaptive filters","","521","","33","IEEE","16 Jan 2008","","","IEEE","IEEE Journals"
"HC-MAC: A Hardware-Constrained Cognitive MAC for Efficient Spectrum Management","J. Jia; Q. Zhang; X. S. Shen","Department of Computer Science and Engineering, Hong Kong University of Science and Technology, USA; Department of Computer Science and Engineering, Hong Kong University of Science and Technology, USA; Department of Electrical and Computer Engineering, University of Waterloo, Canada",IEEE Journal on Selected Areas in Communications,"4 Jan 2008","2008","26","1","106","117","Radio spectrum resource is of fundamental importance for wireless communication. Recent reports show that most available spectrum has been allocated. While some of the spectrum bands (e.g., unlicensed band, GSM band) have seen increasingly crowded usage, most of the other spectrum resources are underutilized. This drives the emergence of open spectrum and dynamic spectrum access concepts, which allow unlicensed users equipped with cognitive radios to opportunistically access the spectrum not used by primary users. Cognitive radio has many advanced features, such as agilely sensing the existence of primary users and utilizing multiple spectrum bands simultaneously. However, in practice such capabilities are constrained by hardware cost. In this paper, we discuss how to conduct efficient spectrum management in ad hoc cognitive radio networks while taking the hardware constraints (e.g., single radio, partial spectrum sensing and spectrum aggregation limit) into consideration. A hardware-constrained cognitive MAC, HCMAC, is proposed to conduct efficient spectrum sensing and spectrum access decision. We identify the issue of optimal spectrum sensing decision for a single secondary transmission pair, and formulate it as an optimal stopping problem. A decentralized MAC protocol is then proposed for the ad hoc cognitive radio networks. Simulation results are presented to demonstrate the effectiveness of our proposed protocol.","1558-0008","","10.1109/JSAC.2008.080110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4413144","","Radio spectrum management;Cognitive radio;Media Access Protocol;Hardware;Access protocols;Wireless communication;GSM;Costs;Technological innovation;Computer science","","519","6","23","IEEE","4 Jan 2008","","","IEEE","IEEE Journals"
"Mechanics Modeling of Tendon-Driven Continuum Manipulators","D. B. Camarillo; C. F. Milne; C. R. Carlson; M. R. Zinn; J. K. Salisbury","Biorobotics Laboratory, University of Stanford, Stanford, CA, USA; Hansen Medical, Inc., Mountain View, CA, USA; Hansen Medical, Inc., Mountain View, CA, USA; Department of Mechanical Engineering, University of Wisconsin, Madison, WI, USA; Biorobotics Laboratory, University of Stanford, Stanford, CA, USA",IEEE Transactions on Robotics,"22 Dec 2008","2008","24","6","1262","1273","Continuum robotic manipulators articulate due to their inherent compliance. Tendon actuation leads to compression of the manipulator, extension of the actuators, and is limited by the practical constraint that tendons cannot support compression. In light of these observations, we present a new linear model for transforming desired beam configuration to tendon displacements and vice versa. We begin from first principles in solid mechanics by analyzing the effects of geometrically nonlinear tendon loads. These loads act both distally at the termination point and proximally along the conduit contact interface. The resulting model simplifies to a linear system including only the bending and axial modes of the manipulator as well as the actuator compliance. The model is then manipulated to form a concise mapping from beam configuration-space parameters to n redundant tendon displacements via the internal loads and strains experienced by the system. We demonstrate the utility of this model by implementing an optimal feasible controller. The controller regulates axial strain to a constant value while guaranteeing positive tendon forces and minimizing their magnitudes over a range of articulations. The mechanics-based model from this study provides insight as well as performance gains for this increasingly ubiquitous class of manipulators.","1941-0468","","10.1109/TRO.2008.2002311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4660316","Cable drive;elastic manipulator;flexible manipulator;kinematics;redundant tendons;robotic surgery;slack tendon;snake robot;statics;tendon drive;Cable drive;elastic manipulator;flexible manipulator;kinematics;redundant tendons;robotic surgery;slack tendon;snake robot;statics;tendon drive","Manipulators;Tendons;Capacitive sensors;Robots;Solids;Linear systems;Hydraulic actuators;Optimal control;Force control;Strain control","","513","17","29","IEEE","28 Oct 2008","","","IEEE","IEEE Journals"
"Diffusion recursive least-squares for distributed estimation over adaptive networks","F. S. Cattivelli; C. G. Lopes; A. H. Sayed","Department of Electrical Engineering, University of California, Los Angeles, CA, USA; Department of Electrical Engineering, University of California, Los Angeles, CA, USA; Department of Electrical Engineering, University of California, Los Angeles, CA, USA",IEEE Transactions on Signal Processing,"15 Apr 2008","2008","56","5","1865","1877","We study the problem of distributed estimation over adaptive networks where a collection of nodes are required to estimate in a collaborative manner some parameter of interest from their measurements. The centralized solution to the problem uses a fusion center, thus, requiring a large amount of energy for communication. Incremental strategies that obtain the global solution have been proposed, but they require the definition of a cycle through the network. We propose a diffusion recursive least-squares algorithm where nodes need to communicate only with their closest neighbors. The algorithm has no topology constraints, and requires no transmission or inversion of matrices, therefore saving in communications and complexity. We show that the algorithm is stable and analyze its performance comparing it to the centralized global solution. We also show how to select the combination weights optimally.","1941-0476","","10.1109/TSP.2007.913164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4490095","Adaptive networks;consensus;cooperation;diffusion;distributed estimation;distributed processing","Recursive estimation;Adaptive systems;Signal processing algorithms;Collaboration;Resonance light scattering;Time measurement;Network topology;Performance analysis;Algorithm design and analysis;Distributed processing","","512","","21","IEEE","15 Apr 2008","","","IEEE","IEEE Journals"
"A Survey of Glove-Based Systems and Their Applications","L. Dipietro; A. M. Sabatini; P. Dario","Department of Mechanical Engineering, Newman Laboratory for Biomechanics and Human Rehabilitation, Massachusetts Institute of Technology, Cambridge, MA, USA; Advanced Robotics Technology and Systems Laboratory, Pisa, Italy; Advanced Robotics Technology and Systems Laboratory and Center for Research In Microengineering Laboratories, Pisa, Italy","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","20 Jun 2008","2008","38","4","461","482","Hand movement data acquisition is used in many engineering applications ranging from the analysis of gestures to the biomedical sciences. Glove-based systems represent one of the most important efforts aimed at acquiring hand movement data. While they have been around for over three decades, they keep attracting the interest of researchers from increasingly diverse fields. This paper surveys such glove systems and their applications. It also analyzes the characteristics of the devices, provides a road map of the evolution of the technology, and discusses limitations of current technology and trends at the frontiers of research. A foremost goal of this paper is to provide readers who are new to the area with a basis for understanding glove systems technology and how it can be applied, while offering specialists an updated picture of the breadth of applications in several engineering and biomedical sciences areas.","1558-2442","","10.1109/TSMCC.2008.923862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4539650","Gestures recognition;man--machine interfaces;wearable sensors;Gestures recognition;man--machine interfaces;wearable sensors","Laboratories;Rehabilitation robotics;Biomedical engineering;Data acquisition;Data engineering;Roads;Wearable sensors;Writing;Biomedical measurements;Scattering","","511","26","189","IEEE","20 Jun 2008","","","IEEE","IEEE Journals"
