"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Tractable Approach to Coverage and Rate in Cellular Networks","J. G. Andrews; F. Baccelli; R. K. Ganti","Department of ECE, University of Texas at Austin, Austin, TX, USA; Ecole Normale Superieure (ENS) and INRIA, Paris, France; Department of ECE, University of Texas at Austin, Austin, TX, USA",IEEE Transactions on Communications,"28 Nov 2011","2011","59","11","3122","3134","Cellular networks are usually modeled by placing the base stations on a grid, with mobile users either randomly scattered or placed deterministically. These models have been used extensively but suffer from being both highly idealized and not very tractable, so complex system-level simulations are used to evaluate coverage/outage probability and rate. More tractable models have long been desirable. We develop new general models for the multi-cell signal-to-interference-plus-noise ratio (SINR) using stochastic geometry. Under very general assumptions, the resulting expressions for the downlink SINR CCDF (equivalent to the coverage probability) involve quickly computable integrals, and in some practical special cases can be simplified to common integrals (e.g., the Q-function) or even to simple closed-form expressions. We also derive the mean rate, and then the coverage gain (and mean rate loss) from static frequency reuse. We compare our coverage predictions to the grid model and an actual base station deployment, and observe that the proposed model is pessimistic (a lower bound on coverage) whereas the grid model is optimistic, and that both are about equally accurate. In addition to being more tractable, the proposed model may better capture the increasingly opportunistic and dense placement of base stations in future networks.","1558-0857","","10.1109/TCOMM.2011.100411.100541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042301","Cellular systems;outage probability;SINR;stochastic geometry","Interference;Signal to noise ratio;Base stations;Fading channels;Mobile communication;Shadow mapping","","2564","3","34","IEEE","13 Oct 2011","","","IEEE","IEEE Journals"
"KinectFusion: Real-time dense surface mapping and tracking","R. A. Newcombe; S. Izadi; O. Hilliges; D. Molyneaux; D. Kim; A. J. Davison; P. Kohi; J. Shotton; S. Hodges; A. Fitzgibbon","Imperial College London, UK; Microsoft Research, USA; Microsoft Research, USA; Microsoft Research; Microsoft Research, University of Newcastle, UK; Imperial College London, UK; Microsoft Research; Microsoft Research, USA; Microsoft Research, USA; Microsoft Research, USA",2011 10th IEEE International Symposium on Mixed and Augmented Reality,"5 Mar 2012","2011","","","127","136","We present a system for accurate real-time mapping of complex and arbitrary indoor scenes in variable lighting conditions, using only a moving low-cost depth camera and commodity graphics hardware. We fuse all of the depth data streamed from a Kinect sensor into a single global implicit surface model of the observed scene in real-time. The current sensor pose is simultaneously obtained by tracking the live depth frame relative to the global model using a coarse-to-fine iterative closest point (ICP) algorithm, which uses all of the observed depth data available. We demonstrate the advantages of tracking against the growing full surface model compared with frame-to-frame tracking, obtaining tracking and mapping results in constant time within room sized scenes with limited drift and high accuracy. We also show both qualitative and quantitative results relating to various aspects of our tracking and mapping system. Modelling of natural scenes, in real-time with only commodity sensor and GPU hardware, promises an exciting step forward in augmented reality (AR), in particular, it allows dense surfaces to be reconstructed in real-time, with a level of detail and robustness beyond any solution yet presented using passive computer vision.","","978-1-4577-2185-4","10.1109/ISMAR.2011.6092378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6162880","Real-Time;Dense Reconstruction;Tracking;GPU;SLAM;Depth Cameras;Volumetric Representation;AR","Surface reconstruction;Cameras;Image reconstruction;Real time systems;Simultaneous localization and mapping;Iterative closest point algorithm;Three dimensional displays","","2526","157","32","IEEE","5 Mar 2012","","","IEEE","IEEE Conferences"
"Front-End Factor Analysis for Speaker Verification","N. Dehak; P. J. Kenny; R. Dehak; P. Dumouchel; P. Ouellet","Spoken Language Systems group at Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, USA; Centre de Recherche Informatique de Montreal, Montreal, Canada; Laboratoire de Recherche et de Développement de lEPITA, Paris, France; Centre de recherche informatique de Montrèal (CRIM), Ecole de Technologie Supérieure, Montreal, Canada; Centre de Recherche Informatique de Montreal, Montreal, Canada","IEEE Transactions on Audio, Speech, and Language Processing","10 Feb 2011","2011","19","4","788","798","This paper presents an extension of our previous work which proposes a new speaker representation for speaker verification. In this modeling, a new low-dimensional speaker- and channel-dependent space is defined using a simple factor analysis. This space is named the total variability space because it models both speaker and channel variabilities. Two speaker verification systems are proposed which use this new representation. The first system is a support vector machine-based system that uses the cosine kernel to estimate the similarity between the input data. The second system directly uses the cosine similarity as the final decision score. We tested three channel compensation techniques in the total variability space, which are within-class covariance normalization (WCCN), linear discriminate analysis (LDA), and nuisance attribute projection (NAP). We found that the best results are obtained when LDA is followed by WCCN. We achieved an equal error rate (EER) of 1.12% and MinDCF of 0.0094 using the cosine distance scoring on the male English trials of the core condition of the NIST 2008 Speaker Recognition Evaluation dataset. We also obtained 4% absolute EER improvement for both-gender trials on the 10 s-10 s condition compared to the classical joint factor analysis scoring.","1558-7924","","10.1109/TASL.2010.2064307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5545402","Cosine distance scoring;joint factor analysis (JFA);support vector machines (SVMs);total variability space","Support vector machines;Kernel;Testing;Linear discriminant analysis;NIST;Speaker recognition;Permission;Natural languages;Speech analysis;Context modeling","","2287","60","16","IEEE","9 Aug 2010","","","IEEE","IEEE Journals"
"Synchronverters: Inverters That Mimic Synchronous Generators","Q. -C. Zhong; G. Weiss","Department of Electrical Engineering & Electronics, University of Liverpool, Liverpool, UK; Department of Electrical Engineering Systems, Faculty of Engineering, Tel-Aviv University, Ramat-Aviv, Israel",IEEE Transactions on Industrial Electronics,"10 Mar 2011","2011","58","4","1259","1267","In this paper, the idea of operating an inverter to mimic a synchronous generator (SG) is motivated and developed. We call the inverters that are operated in this way synchronverters. Using synchronverters, the well-established theory/algorithms used to control SGs can still be used in power systems where a significant proportion of the generating capacity is inverter-based. We describe the dynamics, implementation, and operation of synchronverters. The real and reactive power delivered by synchronverters connected in parallel and operated as generators can be automatically shared using the well-known frequency- and voltage-drooping mechanisms. Synchronverters can be easily operated also in island mode, and hence, they provide an ideal solution for microgrids or smart grids. Both simulation and experimental results are given to verify the idea.","1557-9948","","10.1109/TIE.2010.2048839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5456209","Distributed generation;frequency drooping;inverter-dominated power system;load sharing;microgrid;parallel inverters;pulsewidth modulation (PWM) inverter;renewable energy;smart grid;static synchronous generator (SG);synchronverter;virtual SG;voltage drooping","Inverters;Synchronous generators;Power system dynamics;Power generation;Automatic generation control;Proportional control;Control systems;Power system control;Power systems;Reactive power","","2278","5","24","IEEE","29 Apr 2010","","","IEEE","IEEE Journals"
"Real-time human pose recognition in parts from single depth images","J. Shotton; A. Fitzgibbon; M. Cook; T. Sharp; M. Finocchio; R. Moore; A. Kipman; A. Blake","Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK; Microsoft Research Cambridge & Xbox Incubation, UK",CVPR 2011,"22 Aug 2011","2011","","","1297","1304","We propose a new method to quickly and accurately predict 3D positions of body joints from a single depth image, using no temporal information. We take an object recognition approach, designing an intermediate body parts representation that maps the difficult pose estimation problem into a simpler per-pixel classification problem. Our large and highly varied training dataset allows the classifier to estimate body parts invariant to pose, body shape, clothing, etc. Finally we generate confidence-scored 3D proposals of several body joints by reprojecting the classification result and finding local modes. The system runs at 200 frames per second on consumer hardware. Our evaluation shows high accuracy on both synthetic and real test sets, and investigates the effect of several training parameters. We achieve state of the art accuracy in our comparison with related work and demonstrate improved generalization over exact whole-skeleton nearest neighbor matching.","1063-6919","978-1-4577-0395-9","10.1109/CVPR.2011.5995316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995316","","Joints;Three dimensional displays;Proposals;Cameras;Shape;Training;Vegetation","","2274","136","44","IEEE","22 Aug 2011","","","IEEE","IEEE Conferences"
"HMDB: A large video database for human motion recognition","H. Kuehne; H. Jhuang; E. Garrote; T. Poggio; T. Serre","Karlsruhe Institute of Technology, Karlsruhe, Germany; Massachusetts Institute of Technology, Cambridge, MA, USA; Massachusetts Institute of Technology, Cambridge, MA, USA; Massachusetts Institute of Technology, Cambridge, MA, USA; Brown University of Providence, RI, USA",2011 International Conference on Computer Vision,"12 Jan 2012","2011","","","2556","2563","With nearly one billion online videos viewed everyday, an emerging new frontier in computer vision research is recognition and search in video. While much effort has been devoted to the collection and annotation of large scalable static image datasets containing thousands of image categories, human action datasets lag far behind. Current action recognition databases contain on the order of ten different action categories collected under fairly controlled conditions. State-of-the-art performance on these datasets is now near ceiling and thus there is a need for the design and creation of new benchmarks. To address this issue we collected the largest action video database to-date with 51 action categories, which in total contain around 7,000 manually annotated clips extracted from a variety of sources ranging from digitized movies to YouTube. We use this database to evaluate the performance of two representative computer vision systems for action recognition and explore the robustness of these methods under various conditions such as camera motion, viewpoint, video quality and occlusion.","2380-7504","978-1-4577-1102-2","10.1109/ICCV.2011.6126543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6126543","","Cameras;YouTube;Databases;Training;Visualization;Humans;Motion pictures","","2265","7","28","IEEE","12 Jan 2012","","","IEEE","IEEE Conferences"
"BRISK: Binary Robust invariant scalable keypoints","S. Leutenegger; M. Chli; R. Y. Siegwart","Autonomous Systems Laboratory, ETH Zürich, Switzerland; Autonomous Systems Laboratory, ETH Zürich, Switzerland; Autonomous Systems Laboratory, ETH Zürich, Switzerland",2011 International Conference on Computer Vision,"26 Jan 2012","2011","","","2548","2555","Effective and efficient generation of keypoints from an image is a well-studied problem in the literature and forms the basis of numerous Computer Vision applications. Established leaders in the field are the SIFT and SURF algorithms which exhibit great performance under a variety of image transformations, with SURF in particular considered as the most computationally efficient amongst the high-performance methods to date. In this paper we propose BRISK1, a novel method for keypoint detection, description and matching. A comprehensive evaluation on benchmark datasets reveals BRISK's adaptive, high quality performance as in state-of-the-art algorithms, albeit at a dramatically lower computational cost (an order of magnitude faster than SURF in cases). The key to speed lies in the application of a novel scale-space FAST-based detector in combination with the assembly of a bit-string descriptor from intensity comparisons retrieved by dedicated sampling of each keypoint neighborhood.","2380-7504","978-1-4577-1102-2","10.1109/ICCV.2011.6126542","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6126542","","Detectors;Boats;Brightness;Robustness;Kernel;Feature extraction;Complexity theory","","2243","52","15","IEEE","26 Jan 2012","","","IEEE","IEEE Conferences"
"Demand Side Management: Demand Response, Intelligent Energy Systems, and Smart Loads","P. Palensky; D. Dietrich","Energy Department, Austrian Institute of Technology GmbH, Vienna, Austria; University of Technology, Vienna, Vienna, Austria",IEEE Transactions on Industrial Informatics,"8 Aug 2011","2011","7","3","381","388","Energy management means to optimize one of the most complex and important technical creations that we know: the energy system. While there is plenty of experience in optimizing energy generation and distribution, it is the demand side that receives increasing attention by research and industry. Demand Side Management (DSM) is a portfolio of measures to improve the energy system at the side of consumption. It ranges from improving energy efficiency by using better materials, over smart energy tariffs with incentives for certain consumption patterns, up to sophisticated real-time control of distributed energy resources. This paper gives an overview and a taxonomy for DSM, analyzes the various types of DSM, and gives an outlook on the latest demonstration projects in this domain.","1941-0050","","10.1109/TII.2011.2158841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5930335","Building automation;demand response;demand side management (DSM);energy efficiency;energy management;IEC 61850;load management;peak shaving;smart grids","Load management;Load modeling;Power generation;Automation;Spinning;Pricing;IEC standards","","2210","15","34","IEEE","27 Jun 2011","","","IEEE","IEEE Journals"
"D³ Data-Driven Documents","M. Bostock; V. Ogievetsky; J. Heer","Computer Science Department, Stanford University, Stanford, CA, USA; Computer Science Department, Stanford University, Stanford, CA, USA; Computer Science Department, Stanford University, Stanford, CA, USA",IEEE Transactions on Visualization and Computer Graphics,"3 Nov 2011","2011","17","12","2301","2309","Data-Driven Documents (D3) is a novel representation-transparent approach to visualization for the web. Rather than hide the underlying scenegraph within a toolkit-specific abstraction, D3 enables direct inspection and manipulation of a native representation: the standard document object model (DOM). With D3, designers selectively bind input data to arbitrary document elements, applying dynamic transforms to both generate and modify content. We show how representational transparency improves expressiveness and better integrates with developer tools than prior approaches, while offering comparable notational efficiency and retaining powerful declarative components. Immediate evaluation of operators further simplifies debugging and allows iterative development. Additionally, we demonstrate how D3 transforms naturally enable animation and interaction with dramatic performance improvements over intermediate representations.","1941-0506","","10.1109/TVCG.2011.185","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6064996","Information visualization;user interfaces;toolkits;2D graphics.","Data visualization;Cascading style sheets;Image color analysis;Debugging;Information analysis","","2157","17","41","IEEE","3 Nov 2011","","","IEEE","IEEE Journals"
"An introduction to millimeter-wave mobile broadband systems","Z. Pi; F. Khan","Samsung Electronics Company Limited, Japan; Samsung Electronics Company Limited, Japan",IEEE Communications Magazine,"6 Jun 2011","2011","49","6","101","107","Almost all mobile communication systems today use spectrum in the range of 300 MHz-3 GHz. In this article, we reason why the wireless community should start looking at the 3-300 GHz spectrum for mobile broadband applications. We discuss propagation and device technology challenges associated with this band as well as its unique advantages for mobile communication. We introduce a millimeter-wave mobile broadband (MMB) system as a candidate next generation mobile communication system. We demonstrate the feasibility for MMB to achieve gigabit-per-second data rates at a distance up to 1 km in an urban mobile environment. A few key concepts in MMB network architecture such as the MMB base station grid, MMB interBS backhaul link, and a hybrid MMB + 4G system are described. We also discuss beamforming techniques and the frame structure of the MMB air interface.","1558-1896","","10.1109/MCOM.2011.5783993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5783993","","Mobile communication;Millimeter wave communication;Base stations;Computer architecture;Broadband communication","","2048","24","12","IEEE","6 Jun 2011","","","IEEE","IEEE Magazines"
