"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Stability of networked control systems","Wei Zhang; M. S. Branicky; S. M. Phillips","Case Western Reserve University, Cleveland, OH, US; Case Western Reserve University, Cleveland, OH, US; Department of Electrical Engineering and Computer Science",IEEE Control Systems Magazine,"7 Aug 2002","2001","21","1","84","99","First, we review some previous work on networked control systems (NCSs) and offer some improvements. Then, we summarize the fundamental issues in NCSs and examine them with different underlying network-scheduling protocols. We present NCS models with network-induced delay and analyze their stability using stability regions and a hybrid systems technique. Following that, we discuss methods to compensate network-induced delay and present experimental results over a physical network. Then, we model NCSs with packet dropout and multiple-packet transmission as asynchronous dynamical systems and analyze their stability. Finally, we present our conclusions.","1941-000X","","10.1109/37.898794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=898794","","Networked control systems;Communication system control;Distributed control;Control systems;Delay;Access protocols;Communication system traffic control;Stability analysis;Firewire;Bandwidth","","2770","2","22","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
"An introduction to kernel-based learning algorithms","K. . -R. Muller; S. Mika; G. Ratsch; K. Tsuda; B. Scholkopf","University of Potsdam, Potsdam, Germany; Gmd First, Berlin, Germany; Gmd First, Berlin, Germany; Electro Technical Laboratory, Tsukuba, Japan; Barnhill Technologies, Savannah, GA, USA",IEEE Transactions on Neural Networks,"7 Aug 2002","2001","12","2","181","201","This paper provides an introduction to support vector machines, kernel Fisher discriminant analysis, and kernel principal component analysis, as examples for successful kernel-based learning methods. We first give a short background about Vapnik-Chervonenkis theory and kernel feature spaces and then proceed to kernel based learning in supervised and unsupervised scenarios including practical and algorithmic considerations. We illustrate the usefulness of kernel algorithms by discussing applications such as optical character recognition and DNA analysis.","1941-0093","","10.1109/72.914517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=914517","","Kernel;Principal component analysis;Support vector machines;Algorithm design and analysis;Optical character recognition software;DNA;Pattern analysis;Time series analysis;Character recognition;Support vector machine classification","","2638","29","155","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"PCA versus LDA","A. M. Martinez; A. C. Kak","Robot Vision Laboratory, School of Electrical and Computer Engineering, Purdue University, USA; Robot Vision Laboratory, School of Electrical and Computer Engineering, Purdue University, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"7 Aug 2002","2001","23","2","228","233","In the context of the appearance-based paradigm for object recognition, it is generally believed that algorithms based on LDA (linear discriminant analysis) are superior to those based on PCA (principal components analysis). In this communication, we show that this is not always the case. We present our case first by using intuitively plausible arguments and, then, by showing actual results on a face database. Our overall conclusion is that when the training data set is small, PCA can outperform LDA and, also, that PCA is less sensitive to different training data sets.","1939-3539","","10.1109/34.908974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=908974","","Principal component analysis;Linear discriminant analysis;Object recognition;Databases;Training data;Face recognition;Service robots;Mobile robots;Pattern recognition;Switches","","2529","18","19","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Design of capacity-approaching irregular low-density parity-check codes","T. J. Richardson; M. A. Shokrollahi; R. L. Urbanke","Bell Laboratories, Lucent Technologies, Inc., Murray Hill, NJ, USA; Digital Fountain, Inc., San Francisco, CA, USA; LTHC-DSC, EPF Lausanne, Lausanne, Switzerland",IEEE Transactions on Information Theory,"7 Aug 2002","2001","47","2","619","637","We design low-density parity-check (LDPC) codes that perform at rates extremely close to the Shannon capacity. The codes are built from highly irregular bipartite graphs with carefully chosen degree patterns on both sides. Our theoretical analysis of the codes is based on the work of Richardson and Urbanke (see ibid., vol.47, no.2, p.599-618, 2000). Assuming that the underlying communication channel is symmetric, we prove that the probability densities at the message nodes of the graph possess a certain symmetry. Using this symmetry property we then show that, under the assumption of no cycles, the message densities always converge as the number of iterations tends to infinity. Furthermore, we prove a stability condition which implies an upper bound on the fraction of errors that a belief-propagation decoder can correct when applied to a code induced from a bipartite graph with a given degree distribution. Our codes are found by optimizing the degree structure of the underlying graphs. We develop several strategies to perform this optimization. We also present some simulation results for the codes found which show that the performance of the codes is very close to the asymptotic theoretical bounds.","1557-9654","","10.1109/18.910578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=910578","","Error detection coding","","2449","123","24","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"A taxonomy and evaluation of dense two-frame stereo correspondence algorithms","D. Scharstein; R. Szeliski; R. Zabih","Department of Math and Computer Science, Middlebury College, Middlebury, VT, USA; Microsoft Research, Microsoft Corporation, Redmond, WA, USA; Department of Computer Science, Cornell University, Ithaca, NY, USA",Proceedings IEEE Workshop on Stereo and Multi-Baseline Vision (SMBV 2001),"7 Aug 2002","2001","","","131","140","Stereo matching is one of the most active research areas in computer vision. While a large number of algorithms for stereo correspondence have been developed, relatively little work has been done on characterizing their performance. In this paper, we present a taxonomy of dense, two-frame stereo methods designed to assess the different components and design decisions made in individual stereo algorithms. Using this taxonomy, we compare existing stereo methods and present experiments evaluating the performance of many different variants. In order to establish a common software platform and a collection of data sets for easy evaluation, we have designed a stand-alone, flexible C++ implementation that enables the evaluation of individual components and that can be easily extended to include new algorithms. We have also produced several new multiframe stereo data sets with ground truth, and are making both the code and data sets available on the Web.","","0-7695-1327-1","10.1109/SMBV.2001.988771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=988771","","Taxonomy;Bismuth","","2442","25","83","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Recent advances in augmented reality","R. Azuma; Y. Baillot; R. Behringer; S. Feiner; S. Julier; B. MacIntyre","HRL Laboratories LLC, USA; NRL Virtual Reality Lab/ITT Advanced Engineering; Rockwell Scientific Company Limited Liability Company, USA; Columbia University, USA; NRL Virtual Reality Lab/ITT Advanced Engineering; Georgia Institute of Technology, USA",IEEE Computer Graphics and Applications,"7 Aug 2002","2001","21","6","34","47","In 1997, Azuma published a survey on augmented reality (AR). Our goal is to complement, rather than replace, the original survey by presenting representative examples of the new advances. We refer one to the original survey for descriptions of potential applications (such as medical visualization, maintenance and repair of complex equipment, annotation, and path planning); summaries of AR system characteristics (such as the advantages and disadvantages of optical and video approaches to blending virtual and real, problems in display focus and contrast, and system portability); and an introduction to the crucial problem of registration, including sources of registration error and error-reduction strategies.","1558-1756","","10.1109/38.963459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=963459","","Augmented reality;Liquid crystal displays;Head;Retina;Virtual environment;Calibration;Cameras;Optical modulation;Laser beams;Lenses","","2387","165","88","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
"The capacity of low-density parity-check codes under message-passing decoding","T. J. Richardson; R. L. Urbanke","Flarion Technologies, Bedminster, NJ, USA; EPFL, LTHC-DSC, Lausanne, Switzerland",IEEE Transactions on Information Theory,"7 Aug 2002","2001","47","2","599","618","We present a general method for determining the capacity of low-density parity-check (LDPC) codes under message-passing decoding when used over any binary-input memoryless channel with discrete or continuous output alphabets. Transmitting at rates below this capacity, a randomly chosen element of the given ensemble will achieve an arbitrarily small target probability of error with a probability that approaches one exponentially fast in the length of the code. (By concatenating with an appropriate outer code one can achieve a probability of error that approaches zero exponentially fast in the length of the code with arbitrarily small loss in rate.) Conversely, transmitting at rates above this capacity the probability of error is bounded away from zero by a strictly positive constant which is independent of the length of the code and of the number of iterations performed. Our results are based on the observation that the concentration of the performance of the decoder around its average performance, as observed by Luby et al. in the case of a binary-symmetric channel and a binary message-passing algorithm, is a general phenomenon. For the particularly important case of belief-propagation decoders, we provide an effective algorithm to determine the corresponding capacity to any desired degree of accuracy. The ideas presented in this paper are broadly applicable and extensions of the general method to low-density parity-check codes over larger alphabets, turbo codes, and other concatenated coding schemes are outlined.","1557-9654","","10.1109/18.910577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=910577","","Error detection coding","","2149","162","20","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Color transfer between images","E. Reinhard; M. Adhikhmin; B. Gooch; P. Shirley","Dept. of Computer Science, Univ. of Utah, Salt Lake, UT, USA; University of Utah; University of Utah, USA; University of Utah, USA",IEEE Computer Graphics and Applications,"7 Aug 2002","2001","21","5","34","41","We use a simple statistical analysis to impose one image's color characteristics on another. We can achieve color correction by choosing an appropriate source image and apply its characteristic to another image.","1558-1756","","10.1109/38.946629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=946629","","Image converters;Decorrelation;Matrix converters;Least squares approximation;Principal component analysis;Statistical analysis;Image color analysis;Humans;Visual system;Signal processing","","2130","52","10","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
"MiBench: A free, commercially representative embedded benchmark suite","M. R. Guthaus; J. S. Ringenberg; D. Ernst; T. M. Austin; T. Mudge; R. B. Brown","Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA",Proceedings of the Fourth Annual IEEE International Workshop on Workload Characterization. WWC-4 (Cat. No.01EX538),"6 Aug 2002","2001","","","3","14","This paper examines a set of commercially representative embedded programs and compares them to an existing benchmark suite, SPEC2000. A new version of SimpleScalar that has been adapted to the ARM instruction set is used to characterize the performance of the benchmarks using configurations similar to current and next generation embedded processors. Several characteristics distinguish the representative embedded programs from the existing SPEC benchmarks including instruction distribution, memory behavior, and available parallelism. The embedded benchmarks, called MiBench, are freely available to all researchers.","","0-7803-7315-4","10.1109/WWC.2001.990739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=990739","","Microprocessors;Application software;Parallel processing;Process design;Microcontrollers;Code standards;Instruction sets;Digital audio players;Computer science;Multimedia systems","","2081","12","25","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"The recognition of human movement using temporal templates","A. F. Bobick; J. W. Davis","College of Computing, Georgia Technology Research Institute, Atlanta, GA, USA; Computer and Information Science Department, 583 Dreese Laboratories, Ohio State Uinversity, Columbus, OH, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"7 Aug 2002","2001","23","3","257","267","A view-based approach to the representation and recognition of human movement is presented. The basis of the representation is a temporal template-a static vector-image where the vector value at each point is a function of the motion properties at the corresponding spatial location in an image sequence. Using aerobics exercises as a test domain, we explore the representational power of a simple, two component version of the templates: The first value is a binary value indicating the presence of motion and the second value is a function of the recency of motion in a sequence. We then develop a recognition method matching temporal templates against stored instances of views of known actions. The method automatically performs temporal segmentation, is invariant to linear changes in speed, and runs in real-time on standard platforms.","1939-3539","","10.1109/34.910878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=910878","","Image sequences;Image recognition;Computer Society;Computer vision;Cameras;Labeling;Image reconstruction;Humans;Pattern recognition;Pixel","","2066","25","29","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Efficient variants of the ICP algorithm","S. Rusinkiewicz; M. Levoy","University of Stanford, Belgium; University of Stanford, Belgium",Proceedings Third International Conference on 3-D Digital Imaging and Modeling,"7 Aug 2002","2001","","","145","152","The ICP (Iterative Closest Point) algorithm is widely used for geometric alignment of three-dimensional models when an initial estimate of the relative pose is known. Many variants of ICP have been proposed, affecting all phases of the algorithm from the selection and matching of points to the minimization strategy. We enumerate and classify many of these variants, and evaluate their effect on the speed with which the correct alignment is reached. In order to improve convergence for nearly-flat meshes with small features, such as inscribed surfaces, we introduce a new variant based on uniform sampling of the space of normals. We conclude by proposing a combination of ICP variants optimized for high speed. We demonstrate an implementation that is able to align two range images in a few tens of milliseconds, assuming a good initial guess. This capability has potential application to real-time 3D model acquisition and model-based tracking.","","0-7695-0984-3","10.1109/IM.2001.924423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=924423","","Iterative closest point algorithm;Iterative algorithms;Convergence;Solid modeling;Iterative methods;Geometry;Layout;Minimization methods;Image sampling;Rough surfaces","","2057","84","30","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Particle swarm optimization: developments, applications and resources","Eberhart; Yuhui Shi","Purdue School of Engineering and Technology, Indianapolis, IN, USA; EDS Embedded Systems Group, Kokomo, IN, USA",Proceedings of the 2001 Congress on Evolutionary Computation (IEEE Cat. No.01TH8546),"7 Aug 2002","2001","1","","81","86 vol. 1","This paper focuses on the engineering and computer science aspects of developments, applications, and resources related to particle swarm optimization. Developments in the particle swarm algorithm since its origin in 1995 are reviewed. Included are brief discussions of constriction factors, inertia weights, and tracking dynamic systems. Applications, both those already developed, and promising future application areas, are reviewed. Finally, resources related to particle swarm optimization are listed, including books, Web sites, and software. A particle swarm optimization bibliography is at the end of the paper.","","0-7803-6657-3","10.1109/CEC.2001.934374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=934374","","Particle swarm optimization;Application software;Acceleration;Particle tracking;Computer science;Books;Bibliographies;Power system dynamics;Evolutionary computation;Writing","","2045","20","37","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
