"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A universal image quality index","Zhou Wang; A. C. Bovik","Laboratory for Image and Video Engineering (LIVE), Department of Electrical and Computer Engineering, University of Texas, Austin, TX, USA; Laboratory for Image and Video Engineering (LIVE), Department of Electrical and Computer Engineering, University of Texas, Austin, TX, USA",IEEE Signal Processing Letters,"7 Aug 2002","2002","9","3","81","84","We propose a new universal objective image quality index, which is easy to calculate and applicable to various image processing applications. Instead of using traditional error summation methods, the proposed index is designed by modeling any image distortion as a combination of three factors: loss of correlation, luminance distortion, and contrast distortion. Although the new index is mathematically defined and no human visual system model is explicitly employed, our experiments on various image distortion types indicate that it performs significantly better than the widely used distortion metric mean squared error. Demonstrative images and an efficient MATLAB implementation of the algorithm are available online at http://anchovy.ece.utexas.edu//spl sim/zwang/research/quality_index/demo.html.","1558-2361","","10.1109/97.995823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995823","","Image quality;Distortion measurement;PSNR;Image processing;Humans;Visual system;Testing;Mathematical model;Signal to noise ratio;Dynamic range","","4048","44","5","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"An efficient k-means clustering algorithm: analysis and implementation","T. Kanungo; D. M. Mount; N. S. Netanyahu; C. D. Piatko; R. Silverman; A. Y. Wu","Almaden Res. Center, San Jose, CA, USA; NA; NA; NA; NA; NA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"7 Aug 2002","2002","24","7","881","892","In k-means clustering, we are given a set of n data points in d-dimensional space R/sup d/ and an integer k and the problem is to determine a set of k points in Rd, called centers, so as to minimize the mean squared distance from each data point to its nearest center. A popular heuristic for k-means clustering is Lloyd's (1982) algorithm. We present a simple and efficient implementation of Lloyd's k-means clustering algorithm, which we call the filtering algorithm. This algorithm is easy to implement, requiring a kd-tree as the only major data structure. We establish the practical efficiency of the filtering algorithm in two ways. First, we present a data-sensitive analysis of the algorithm's running time, which shows that the algorithm runs faster as the separation between clusters increases. Second, we present a number of empirical studies both on synthetically generated data and on real data sets from applications in color quantization, data compression, and image segmentation.","1939-3539","","10.1109/TPAMI.2002.1017616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1017616","","Clustering algorithms;Algorithm design and analysis;Iterative algorithms;Filtering algorithms;Machine learning algorithms;Data compression;Pattern recognition;Data mining;Data structures;Data analysis","","3924","39","50","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"A new algorithm for surface deformation monitoring based on small baseline differential SAR interferograms","P. Berardino; G. Fornaro; R. Lanari; E. Sansosti","Istituto per il Rilevamento Elettromagnetico dellAmbiente, National Research Council, Napoli, Italy; Istituto per il Rilevamento Elettromagnetico dellAmbiente, National Research Council, Napoli, Italy; Istituto per il Rilevamento Elettromagnetico dellAmbiente, National Research Council, Napoli, Italy; Istituto per il Rilevamento Elettromagnetico dellAmbiente, National Research Council, Napoli, Italy",IEEE Transactions on Geoscience and Remote Sensing,"22 Jan 2003","2002","40","11","2375","2383","We present a new differential synthetic aperture radar (SAR) interferometry algorithm for monitoring the temporal evolution of surface deformations. The presented technique is based on an appropriate combination of differential interferograms produced by data pairs characterized by a small orbital separation (baseline) in order to limit the spatial decorrelation phenomena. The application of the singular value decomposition method allows us to easily ""link"" independent SAR acquisition datasets, separated by large baselines, thus increasing the observation temporal sampling rate. The availability of both spatial and temporal information in the processed data is used to identify and filter out atmospheric phase artifacts. We present results obtained on the data acquired from 1992 to 2000 by the European Remote Sensing satellites and relative to the Campi Flegrei caldera and to the city of Naples, Italy, that demonstrate the capability of the proposed approach to follow the dynamics of the detected deformations.","1558-0644","","10.1109/TGRS.2002.803792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1166596","","Monitoring;Synthetic aperture radar;Interferometry;Decorrelation;Singular value decomposition;Sampling methods;Information filtering;Information filters;Remote sensing;Satellites","","3572","1","27","IEEE","22 Jan 2003","","","IEEE","IEEE Journals"
"Terahertz technology","P. H. Siegel","SubmillimeterWave Advanced Technology Group, Jet Propulsion Laboratory, Pasadena, CA, USA",IEEE Transactions on Microwave Theory and Techniques,"7 Aug 2002","2002","50","3","910","928","Terahertz technology applications, sensors, and sources are briefly reviewed. Emphasis is placed on the less familiar components, instruments, or subsystems. Science drivers, some historical background, and future trends are also discussed.","1557-9670","","10.1109/22.989974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989974","","Submillimeter wave technology;Space technology;Frequency;Microwave Theory and Techniques Society;Spectroscopy;Chemical technology;Paper technology;Instruments;Propulsion;Electromagnetic spectrum","","2735","55","10","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Networks on chips: a new SoC paradigm","L. Benini; G. De Micheli","University of Bologna, Italy; University of Stanford, USA",Computer,"7 Aug 2002","2002","35","1","70","78","On-chip micronetworks, designed with a layered methodology, will meet the distinctive challenges of providing functionally correct, reliable operation of interacting system-on-chip components. A system on chip (SoC) can provide an integrated solution to challenging design problems in the telecommunications, multimedia, and consumer electronics domains. Much of the progress in these fields hinges on the designers' ability to conceive complex electronic engines under strong time-to-market pressure. Success will require using appropriate design and process technologies, as well as interconnecting existing components reliably in a plug-and-play fashion. Focusing on using probabilistic metrics such as average values or variance to quantify design objectives such as performance and power will lead to a major change in SoC design methodologies. Overall, these designs will be based on both deterministic and stochastic models. Creating complex SoCs requires a modular, component-based approach to both hardware and software design. Despite numerous challenges, the authors believe that developers will solve the problems of designing SoC networks. At the same time, they believe that a layered micronetwork design methodology will likely be the only path to mastering the complexity of future SoC designs.","1558-0814","","10.1109/2.976921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=976921","","Network-on-a-chip;System-on-a-chip;Design methodology;Telecommunication network reliability;Multimedia systems;Consumer electronics;Fasteners;Engines;Time to market;Process design","","2725","59","14","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
"Performance-effective and low-complexity task scheduling for heterogeneous computing","H. Topcuoglu; S. Hariri; Min-You Wu","Computer Engineering Department, Marmara University, Istanbul, Turkey; Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA",IEEE Transactions on Parallel and Distributed Systems,"7 Aug 2002","2002","13","3","260","274","Efficient application scheduling is critical for achieving high performance in heterogeneous computing environments. The application scheduling problem has been shown to be NP-complete in general cases as well as in several restricted cases. Because of its key importance, this problem has been extensively studied and various algorithms have been proposed in the literature which are mainly for systems with homogeneous processors. Although there are a few algorithms in the literature for heterogeneous processors, they usually require significantly high scheduling costs and they may not deliver good quality schedules with lower costs. In this paper, we present two novel scheduling algorithms for a bounded number of heterogeneous processors with an objective to simultaneously meet high performance and fast scheduling time, which are called the Heterogeneous Earliest-Finish-Time (HEFT) algorithm and the Critical-Path-on-a-Processor (CPOP) algorithm. The HEFT algorithm selects the task with the highest upward rank value at each step and assigns the selected task to the processor, which minimizes its earliest finish time with an insertion-based approach. On the other hand, the CPOP algorithm uses the summation of upward and downward rank values for prioritizing tasks. Another difference is in the processor selection phase, which schedules the critical tasks onto the processor that minimizes the total execution time of the critical tasks. In order to provide a robust and unbiased comparison with the related work, a parametric graph generator was designed to generate weighted directed acyclic graphs with various characteristics. The comparison study, based on both randomly generated graphs and the graphs of some real applications, shows that our scheduling algorithms significantly surpass previous approaches in terms of both quality and cost of schedules, which are mainly presented with schedule length ratio, speedup, frequency of best results, and average scheduling time metrics.","1558-2183","","10.1109/71.993206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=993206","","Processor scheduling","","2449","7","31","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Biomimicry of bacterial foraging for distributed optimization and control","K. M. Passino","Department of Electrical Engineering, Ohio State Uinversity, Columbus, OH, USA",IEEE Control Systems Magazine,"7 Aug 2002","2002","22","3","52","67","We explain the biology and physics underlying the chemotactic (foraging) behavior of E. coli bacteria. We explain a variety of bacterial swarming and social foraging behaviors and discuss the control system on the E. coli that dictates how foraging should proceed. Next, a computer program that emulates the distributed optimization process represented by the activity of social bacterial foraging is presented. To illustrate its operation, we apply it to a simple multiple-extremum function minimization problem and briefly discuss its relationship to some existing optimization algorithms. The article closes with a brief discussion on the potential uses of biomimicry of social foraging to develop adaptive controllers and cooperative control strategies for autonomous vehicles. For this, we provide some basic ideas and invite the reader to explore the concepts further.","1941-000X","","10.1109/MCS.2002.1004010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1004010","","Biomimetics;Microorganisms;Physics;Control systems;Biology computing;Distributed computing;Minimization methods;Programmable control;Adaptive control;Remotely operated vehicles","","2285","2","36","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
"Detecting faces in images: a survey","Ming-Hsuan Yang; D. J. Kriegman; N. Ahuja","Honda Fundamental Research Laboratories, Mountain View, CA, USA; Department of Computer Science and Beckman Institute, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Electrical and Computer Engineering and Beckman Institute, University of Illinois, Urbana-Champaign, Urbana, IL, USA",IEEE Transactions on Pattern Analysis and Machine Intelligence,"7 Aug 2002","2002","24","1","34","58","Images containing faces are essential to intelligent vision-based human-computer interaction, and research efforts in face processing include face recognition, face tracking, pose estimation and expression recognition. However, many reported methods assume that the faces in an image or an image sequence have been identified and localized. To build fully automated systems that analyze the information contained in face images, robust and efficient face detection algorithms are required. Given a single image, the goal of face detection is to identify all image regions which contain a face, regardless of its 3D position, orientation and lighting conditions. Such a problem is challenging because faces are non-rigid and have a high degree of variability in size, shape, color and texture. Numerous techniques have been developed to detect faces in a single image, and the purpose of this paper is to categorize and evaluate these algorithms. We also discuss relevant issues such as data collection, evaluation metrics and benchmarking. After analyzing these algorithms and identifying their limitations, we conclude with several promising directions for future research.","1939-3539","","10.1109/34.982883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=982883","","Face detection;Face recognition;Human computer interaction;Facial features;Algorithm design and analysis;Shape;Machine learning algorithms;Pattern recognition;Computer vision;Nose","","2192","294","181","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Opportunistic beamforming using dumb antennas","P. Viswanath; D. N. C. Tse; R. Laroia","Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign, IL, USA; Department of Electrical Engineering and Computer Science, University of California Berkeley, Berkeley, CA, USA; Flarion Technologies, Inc., Bedminster, NJ, USA",IEEE Transactions on Information Theory,"7 Aug 2002","2002","48","6","1277","1294","Multiuser diversity is a form of diversity inherent in a wireless network, provided by independent time-varying channels across the different users. The diversity benefit is exploited by tracking the channel fluctuations of the users and scheduling transmissions to users when their instantaneous channel quality is near the peak. The diversity gain increases with the dynamic range of the fluctuations and is thus limited in environments with little scattering and/or slow fading. In such environments, we propose the use of multiple transmit antennas to induce large and fast channel fluctuations so that multiuser diversity can still be exploited. The scheme can be interpreted as opportunistic beamforming and we show that true beamforming gains can be achieved when there are sufficient users, even though very limited channel feedback is needed. Furthermore, in a cellular system, the scheme plays an additional role of opportunistic nulling of the interference created on users of adjacent cells. We discuss the design implications of implementing. this scheme in a complete wireless system.","1557-9654","","10.1109/TIT.2002.1003822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1003822","","Land mobile radio cellular systems;Transmitting antennas;Array signal processing;Diversity methods;Interference suppression;Time-varying channels","","2082","169","22","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Type-2 fuzzy sets made simple","J. M. Mendel; R. I. B. John","Integrated Media Systems Cente, University of Southern California, Los Angeles, CA, USA; Centre for Computational Intelligence, Department of Computer Science, Faculty of Computing Sciences and Engineering, De Montfort University, Leicester, UK",IEEE Transactions on Fuzzy Systems,"7 Aug 2002","2002","10","2","117","127","Type-2 fuzzy sets let us model and minimize the effects of uncertainties in rule-base fuzzy logic systems. However, they are difficult to understand for a variety of reasons which we enunciate. In this paper, we strive to overcome the difficulties by: (1) establishing a small set of terms that let us easily communicate about type-2 fuzzy sets and also let us define such sets very precisely, (2) presenting a new representation for type-2 fuzzy sets, and (3) using this new representation to derive formulas for union, intersection and complement of type-2 fuzzy sets without having to use the Extension Principle.","1941-0034","","10.1109/91.995115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995115","","Fuzzy sets;Uncertainty;Fuzzy logic;Histograms;Data mining;Computational intelligence;Computer science","","2056","","44","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Example-based super-resolution","W. T. Freeman; T. R. Jones; E. C. Pasztor","Mitsubishi Electric Research Laboratories, Inc., USA; Mitsubishi Electric Research Laboratories, Inc., USA; Mitsubishi Electric Research Laboratories, Inc., USA",IEEE Computer Graphics and Applications,"7 Aug 2002","2002","22","2","56","65","We call methods for achieving high-resolution enlargements of pixel-based images super-resolution algorithms. Many applications in graphics or image processing could benefit from such resolution independence, including image-based rendering (IBR), texture mapping, enlarging consumer photographs, and converting NTSC video content to high-definition television. We built on another training-based super-resolution algorithm and developed a faster and simpler algorithm for one-pass super-resolution. Our algorithm requires only a nearest-neighbor search in the training set for a vector derived from each patch of local image data. This one-pass super-resolution algorithm is a step toward achieving resolution independence in image-based representations. We don't expect perfect resolution independence-even the polygon representation doesn't have that-but increasing the resolution independence of pixel-based representations is an important task for IBR.","1558-1756","","10.1109/38.988747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=988747","","Image resolution;Pixel;Graphics;Image processing;Rendering (computer graphics);Image converters;High definition video;HDTV;TV;Nearest neighbor searches","","1989","86","22","IEEE","7 Aug 2002","","","IEEE","IEEE Magazines"
