"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"GGLA-NeXtE2NET: A Dual-Branch Ensemble Network with Gated Global-Local Attention for Enhanced Brain Tumor Recognition","A. Saeed; K. Shehzad; S. S. Bhatti; S. Ahmed; A. T. Azar","Department of Computer Science & Information Technology, Lahore Leads University, Lahore, Pakistan; Software College Northeastern University, Shenyang, Liaoning, China; Faculty of Computing and Emerging Technologies, Emerson University, Multan, Pakistan; College of Computer and Information Sciences, Prince Sultan University, Riyadh, Saudi Arabia; College of Computer and Information Sciences, Prince Sultan University, Riyadh, Saudi Arabia",IEEE Access,"","2025","PP","99","1","1","Due to the limited availability of training data, the diverse shapes of brain tumors among different patients, inter-class similarity, and intra-class variation, achieving high recognition accuracy and speed in deep learning-based brain tumor recognition remains challenging. To address these issues, we propose a Dual-Branch Ensemble and Gated Global-Local Attention network based on EfficientNetV2S and ConvNeXt (GGLA-NeXtE2NET) to improve identification accuracy and model interpretability. For inter-class and intra-class problems, we designed a Gated Global-Local Attention (GGLA) mechanism that captures dependency information of query points in both horizontal and vertical directions, thereby obtaining global information indirectly. Simultaneously, local information is captured through multiple convolutions with a gating layer. The gating mechanism within the GGLA dynamically balances the contributions of global and local information, enabling the model to adaptively focus on the most relevant features for accurate classification. Furthermore, we introduce a dual-branch ensemble network to address the issue of image variety. This network uses two branches to extract image features at different resolutions for fusion, thereby expanding the network receptive field. Additionally, we utilized an Enhanced Super-Resolution Generative Adversarial Network (ESRGAN) to generate images that balance MRI data and implemented multiple preprocessing techniques to tackle inherent noise in MRI images. These techniques enhance the clarity of MRI images while preserving essential details. This results in a clear improvement in the identification of tumor boundaries, crucial for accurate surgical planning and treatment strategies. We evaluated GGLA-NeXtE2NET on 3-class and 4-class brain tumor datasets and achieved 99.06%, and 99.62% overall accuracy on both datasets respectively.","2169-3536","","10.1109/ACCESS.2025.3525518","Prince Sultan University College of Computer and Information Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10820354","MRI Brain Tumor;Deep learning;Image processing;Medical Image Analysis;Attention Mechanism","","","","","","CCBY","3 Jan 2025","","","IEEE","IEEE Early Access Articles"
"DPN: Dynamics Priori Networks for Radiology Report Generation","B. Yang; H. Lei; H. Huang; X. Han; Y. Cai","Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; School of Artificial Intelligence, Shenzhen Polytechnic University, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China",Tsinghua Science and Technology,"9 Dec 2024","2025","30","2","600","609","Radiology report generation is of significant importance. Unlike standard image captioning tasks, radiology report generation faces more pronounced visual and textual biases due to constrained data availability, making it increasingly reliant on prior knowledge in this context. In this paper, we introduce a radiology report generation network termed Dynamics Priori Networks (DPN), which leverages a dynamic knowledge graph and prior knowledge. Concretely, we establish an adaptable graph network and harness both medical domain knowledge and expert insights to enhance the model's intelligence. Notably, we introduce an image-text contrastive module and an image-text matching module to enhance the quality of the generated results. Our method is evaluated on two widely available datasets: X-ray collection from Indiana University (IU X-ray) and Medical Information Mart for Intensive Care, Chest X-Ray (MIMIC-CXR), where it demonstrates superior performance, particularly excelling in critical metrics.","1007-0214","","10.26599/TST.2023.9010134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10786932","radiology report generation;dynamic knowledge graph;prior knowledge;contrastive learning","Knowledge engineering;Measurement;Visualization;MIMICs;Knowledge graphs;Radiology;X-ray imaging;Standards;Faces;Biomedical imaging","","","","33","","9 Dec 2024","","","TUP","TUP Journals"
"Phish Fighter: Self Updating Machine Learning Shield Against Phishing Kits Based on HTML Code Analysis","G. Brezeanu; A. Archip; C. -G. Artene","Department of Computers, Gheorghe Asachi Technical University of Iași, Iasi, Romania; Department of Computers, Gheorghe Asachi Technical University of Iași, Iasi, Romania; Department of Computers, Gheorghe Asachi Technical University of Iași, Iasi, Romania",IEEE Access,"","2025","PP","99","1","1","Phishing attacks are a growing threat that has evolved along with technological advancements. Existing detection methods struggle with constantly evolving tactics and ""zero-day"" attacks that exploit unknown vulnerabilities. This paper proposes a novel approach for identifying phishing web pages built on phishing kits and, consequently, detecting such attack attempts. Our method, Phish Fighter, analyzes the HTML code structure, focusing on recurring blocks across different phishing pages derived from the same source. These features are then fed to clustering and classification components to detect common structural patterns without relying on textual or visual content. This approach overcomes the limitations of existing solutions, and is robust against attacks that target various brands. Furthermore, we implemented a dedicated module for continuous data updates for the Phish Fighter. This module effectively recognizes even ""zero-day"" phishing attempts by analyzing only three pages associated with a new phishing kit. In addition, we successfully identified the phishing pages created by cloning the original source code of legitimate entities without requiring prior knowledge to distinguish such clones. The results support the efficiency and accuracy of this approach: weighted precision, recall and F1 score are all greater than 90%, and the respective micro-averaged metrics are above 95%.","2169-3536","","10.1109/ACCESS.2025.3525998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10824790","Phishing attacks;Phishing Kits;Phishing Detection;Machine Learning","","","","","","CCBYNCND","3 Jan 2025","","","IEEE","IEEE Early Access Articles"
"Innovative Lightweight Detection for Airborne Remote Sensing: Integrating G-Shuffle and Dynamic Multiscale Pyramid Networks","R. Liang; Y. Cen; L. Zhang; F. Zhang; Y. Huang; F. Gan","State Key Laboratory of Advanced Rail Autonomous Operation, School of Computer Science and Technology, Visual Intelligence +X International Cooperation Joint Laboratory of MOE, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Advanced Rail Autonomous Operation, School of Computer Science and Technology, Visual Intelligence +X International Cooperation Joint Laboratory of MOE, Beijing Jiaotong University, Beijing, China; School of Mechanical Engineering, Guizhou University, Guiyang, China; School of Mechanical Engineering, Guizhou University, Guiyang, China; College of Civil Engineering, Guizhou University, Guiyang, China; College of Civil Engineering, Guizhou University, Guiyang, China",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"25 Dec 2024","2025","18","","2010","2023","To address the challenges of significant scale variations and difficulty in extracting discriminative features for small targets in airborne remote sensing object detection, while considering the constraints and efficiency requirements of onboard systems, this article proposes a lightweight detection algorithm. First, a structural reparameterization strategy is applied to optimize depthwise separable convolutions, simplifying complex structures during the inference stage, which improves inference speed and memory utilization. Second, the G-Shuffle module is designed to significantly enhance feature extraction efficiency and interchannel information interaction, balancing computational complexity and detection accuracy. Lastly, a dynamic multiscale pyramid network is introduced, employing pyramid convolution to effectively extract and fuse multiscale features. Additionally, a channel attention network is integrated to establish channel interconnections, expanding the receptive field and enhancing the extraction of finegrained features at different scales, thereby improving the detection capability for targets of various sizes, especially small targets. Experimental results demonstrate that the proposed method achieves a mAP@0.5 of 0.552 and mAP@0.5:0.95 of 0.265 on the AI-TOD dataset, with a 2.7 ms improvement in inference speed and a 14% reduction in model parameters. These results indicate superior performance across multiple metrics compared to existing state-of-the-art methods, proving the method's potential and practicality for airborne remote sensing object detection.","2151-1535","","10.1109/JSTARS.2024.3509691","National Natural Science Foundation of China(grant numbers:62473033,62463002,62062021); Beijing Municipal Natural Science Foundation(grant numbers:L231012); Guiyang Scientific Plan Project [2023] 48-11; QKHZYD [2023] 010 Guizhou Province Science and Technology Innovation Base Construction Project "Key Laboratory Construction of Intelligent Mountain Agricultural Equipment"; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10772065","Airborne;G-Shuffle;depthwise (DW);dynamic multiscale pyramid network (DMSPNet);multiscale","Feature extraction;Remote sensing;Object detection;Accuracy;Computer architecture;Detection algorithms;Real-time systems;Imaging;Vehicle dynamics;Atmospheric modeling","","","","76","CCBYNCND","2 Dec 2024","","","IEEE","IEEE Journals"
"Optimizing Chlorophyll-a Concentration Inversion in Coastal Waters Using SVD and Deep Learning Approach","L. Zhan; Y. Xu; J. Zhu; Z. Liu","College of Geodesy and Geomatics, Shandong University of Science and Technology, Qingdao, China; College of Geodesy and Geomatics, Shandong University of Science and Technology, Qingdao, China; College of Geodesy and Geomatics, Shandong University of Science and Technology, Qingdao, China; College of Geodesy and Geomatics, Shandong University of Science and Technology, Qingdao, China",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"5 Dec 2024","2025","18","","907","920","Remote sensing of chlorophyll-a (Chl-a) concentrations in coastal waters is of great importance for the assessment of the marine ecological conditions. However, due to the complex water body optical properties, accurate selection of optimal feature bands is limited, which poses a great challenge for high-precision retrieval. The purpose of this research is to address the problem of high-precision retrieval of the Chl-a concentration in small coastal waters. In this article, a singular value decomposition and deep neural network (SVD-DNN) Chl-a inversion model for Hong Kong coastal waters were constructed. Other machine learning methods, such as random forest (RF) and the support vector machine (SVM) are also used to establish the inversion models for the comparison. At the same time, a comparative analysis was performed with Chl-a retrieval models created using a feature selection method based on the correlation of band combinations. These models are validated using the Landsat 8 OLI and synchronously measured Chl-a dataset (N = 149 samples). Results show that the developed SVD-DNN model has the best retrieval accuracy [mean R = 0.90, root mean square error (RMSE) = 1.21, mean absolute error (MAE) = 1.05], outperforming the SVD-RF and SVD-SVM models. The SVD-DNN model shows superior retrieval performance when the Chl-a concentration is below 6 micrograms per liter (RMSE = 0.66, MAE = 0.67). The proposed model also shows better temporal generalization ability in 2013, 2014, and 2016 compared to the other models. This study demonstrates that the developed and validated SVD-DNN model has excellent robustness and generalization ability and can be used in combination with Landsat data for long-term retrieval of Chl-a across different time series.","2151-1535","","10.1109/JSTARS.2024.3495221","Shandong Provincial Natural Science Foundation, China(grant numbers:ZR2023MD082); National Key R&D Program(grant numbers:2019YFE0126700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10759649","Chlorophyll;class II water;remote sensing inversion;singular value decomposition (SVD)","Sea measurements;Monitoring;Feature extraction;Water pollution;Pollution measurement;Atmospheric modeling;Atmospheric measurements;Vectors;Spatial resolution;Landsat","","","","30","CCBY","20 Nov 2024","","","IEEE","IEEE Journals"
"Transformer-Based Approach for Predicting Transactive Energy in Neurorehabilitation","N. A. Khan; T. Goyal; F. Hussain; P. K. Jamwal; S. Hussain","School of Information Technology and Systems, University of Canberra, Canberra, ACT, Australia; School of Information Technology and Systems, University of Canberra, Canberra, ACT, Australia; School of Information Technology and Systems, University of Canberra, Canberra, ACT, Australia; Department of Electrical and Computer Engineering, Nazarbayev University, Astana, Kazakhstan; School of Information Technology and Systems, University of Canberra, Canberra, ACT, Australia",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"17 Dec 2024","2025","33","","46","57","Advancements in robotic neurorehabilitation have made it imperative to enhance the safety and personalization of physical human-robot interactions (pHRI). Estimation and management of energy transfer between humans and robots is essential for enhancing safety during the rehabilitation. Traditional control methods, which rely on coordinate-based monitoring of robot velocity and external forces, often fail in unstructured environments due to their susceptibility to sensor noise and limited adaptability to individual patient needs. This paper introduces the concept of transactive energy, a coordinate-invariant entity that captures the energy dynamics between the human and the robot during robot-assisted rehabilitation and can be used for personalized robot control. However, estimation of such energy transfer is a complex process and therefore, we have developed a transformer-based model to predict the transactive potential energy. The proposed model is implemented on an ankle rehabilitation robot which is a compliant parallel robot and provides the required three rotational degrees of freedom (DOF). The model learns from the data obtained from the experiments carried out using the ankle robot with five stroke patients on two types of controllers: an impedance controller operated in zero impedance control mode and a trajectory tracking controller. This study provides a baseline, for future research on energy-based control mechanisms in pHRI applications, by utilizing the advanced deep learning models.","1558-0210","","10.1109/TNSRE.2024.3515175","Australian Government Research Training Program (RTP) Scholarship through the University of Canberra; Nazarbayev University, Kazakhstan, under the Faculty-Development Competitive Research Grants Program for 2024–2026(grant numbers:201223FD8813); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10793448","Transactive energy;neurorehabilitation;energy transfer;physical human–robot interaction;transformer model;adaptive learning","Robots;Ankle;Robot kinematics;Impedance;Adaptation models;Assistive robots;Human-robot interaction;Energy exchange;Transactive energy;Robot sensing systems","","","","49","CCBY","11 Dec 2024","","","IEEE","IEEE Journals"
"Automated Morphology Detection of Nail-Fold Capillaries Through Enhanced Object Detection Network","H. Thi Phuong Nguyen; H. Jeong","Department of Artificial Intelligence Convergence, Chonnam National University, Buk-gu, Gwangju, Republic of Korea; Department of Artificial Intelligence Convergence, Chonnam National University, Buk-gu, Gwangju, Republic of Korea",IEEE Access,"3 Jan 2025","2025","13","","1697","1713","The analysis of nail-fold anatomy can effectively evaluate microcirculation and diagnose vascular-related diseases. Early detection of these conditions is crucial due to the risk of severe complications if intervention is delayed. Extensive research supports the notion that nail-fold capillary morphology serves as a critical biomarker for various disease processes, with the degree of capillary structural damage potentially reflecting the involvement of internal organs. This study proposes a non-invasive methodology for detecting nail-fold capillary morphology by integrating an object detection model for improvement within a deep learning framework. We conducted an ablation study to enhance YOLOv8’s performance in detecting nail-fold capillaries and classifying their morphology. Our enhancements included adding a detection layer to improve the detection of various-sized objects, implementing Efficient Channel Attention (ECA) mechanisms, and incorporating data augmentation techniques and hyper-parameter tuning. These modifications yielded a notable improvement in mean Average Precision at IoU 0.50 (mAP@50), with increases of 3.7% in mAP, 3.6% in precision, and 2.5% in recall compared to the baseline YOLOv8 model. This culminated in a mAP@50 score of 79.9%. We also utilized Slicing-Aided Hyperinference (SAHI) to enhance inference performance on untrained multi-scale images and smaller capillaries, demonstrating significant effectiveness in real-time testing scenarios. The results from this research are promising for advancing early-stage diabetes detection using nail-fold image analysis and could potentially enable real-time applications in clinical environments.","2169-3536","","10.1109/ACCESS.2024.3521937","Basic Science Research Program through the National Research Foundation (NRF) of Korea; Ministry of Education(grant numbers:NRF-2021R1I1A3055210); Institute of Information and Communications Technology Planning and Evaluation (IITP) through the Artificial Intelligence Convergence Innovation Human Resources Development; Korean Government through the Ministry of Science and ICT (MSIT), South Korea(grant numbers:IITP-2023-RS-2023-00256629); MSIT through the Information Technology Research Center (ITRC) Support Program by the Institute for Information Communications Technology Planning Evaluation (IITP)(grant numbers:IITP-2024-RS-2024-00437718); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10813368","Nail-fold capillaries;YOLOv8;ECA attention;diabetes;capillaroscopy;SAHI;object detection;deep learning","Diabetes;Real-time systems;Microscopy;YOLO;Thumb;Morphology;Transformers;Visualization;Tuning;Monitoring","","","","60","CCBY","24 Dec 2024","","","IEEE","IEEE Journals"
"Affective Video Content Analysis: Decade Review and New Perspectives","J. Xue; J. Wang; X. Liu; Q. Zhang; X. Wu","Zhejiang Lab, Research Center for Space Computing System, Hangzhou, China; China Mobile (Hangzhou) Information Technology Co. Ltd., Hangzhou, China; School of Cyber Science and Engineering, Zhengzhou University, Zhengzhou, China; School of Computer Science, National University of Defense Technology, Changsha, China; School of Computer Science and Technology, Xi'an Jiaotong University, Xi'an, China",Big Data Mining and Analytics,"19 Dec 2024","2025","8","1","118","144","Video content is rich in semantics and has the ability to evoke various emotions in viewers. In recent years, with the rapid development of affective computing and the explosive growth of visual data, Affective Video Content Analysis (AVCA) as an essential branch of affective computing has become a widely researched topic. In this study, we comprehensively review the development of AVCA over the past decade, particularly focusing on the most advanced methods adopted to address the three major challenges of video feature extraction, expression subjectivity, and multimodal feature fusion. We first introduce the widely used emotion representation models in AVCA and describe commonly used datasets. We summarize and compare representative methods in the following aspects: (1) unimodal AVCA models, including facial expression recognition and posture emotion recognition; (2) multimodal AVCA models, including feature fusion, decision fusion, and attention-based multimodal models; and (3) model performance evaluation standards. Finally, we discuss future challenges and promising research directions, such as emotion recognition and public opinion analysis, human-computer interaction, and emotional intelligence.","2097-406X","","10.26599/BDMA.2024.9020048","National Natural Science Foundation of China(grant numbers:U21B6001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10807333","affective computing;video emotion;video feature extraction;machine learning;emotional intelligence","Emotion recognition;Analytical models;Affective computing;Visualization;Reviews;Semantics;Psychology;Feature extraction;Data mining;Standards","","","","143","","19 Dec 2024","","","TUP","TUP Journals"
"Optical Taxonomic Signal and the Diagnosis of Alzheimer's Disease","F. A. Greco; B. R. Schell; E. B. Hanlon","Research Service, VA Bedford Healthcare System, Bedford, MA, USA; Boston Medical Center and VA Boston Healthcare System, Boston, MA, USA; Research Service, VA Bedford Healthcare System, Bedford, MA, USA",IEEE Open Journal of Engineering in Medicine and Biology,"14 Nov 2024","2025","6","","107","112","Goal: We previously demonstrated that near-infrared spectroscopy in vivo presents spectral features at 895 and 861 nm that accurately classify Alzheimer's disease, mild cognitive impairment, and age-matched control subjects. Our purpose here is to associate the 895 nm signal with $\beta$-amyloid. Methods: We applied our feature selection technique to subjects with and without leptomeningeal amyloid. We developed a novel concept, optical taxonomic signal, to determine the dependence of signal on source-detector distance. Results: Features at 891 and 768 nm discriminate between subjects with and without leptomeningeal $\beta$-amyloid. The variation of optical taxonomic signal with source-detector distance indicates that both signals come from the leptomeninges and not cerebral cortex. The two features are highly correlated and likely result from the same cellular material. Conclusions: The discovery of an 891 nm feature that clearly depends upon the presence of $\beta$-amyloid supports our hypothesis that the 895 nm feature previously discovered also reports $\beta$-amyloid.","2644-1276","","10.1109/OJEMB.2024.3477449","Merit Review Award I01 CX000827 from the U.S. Department of Veterans Affairs, Clinical Sciences Research and Development Service; Headwall Photonics, Inc.; Department of Veterans Affairs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10712650","Alzheimer's disease;amyloid;cerebral amyloid angiopathy;feature selection;near-infrared spectroscopy","Optical fibers;Biomedical optical imaging;Optical detectors;Alzheimer's disease;Detectors;Indexes;Ultraviolet sources;Photonics;Optical scattering;Feature extraction","","","","30","CCBYNCND","9 Oct 2024","","","IEEE","IEEE Journals"
"Evaluating Mathematical Problem-Solving Abilities of Generative AI Models: Performance Analysis of o1-preview and gpt-4o Using the Korean College Scholastic Ability Test","S. Oh","Department of Mathematics Education, Hongik University, Seoul, South Korea",IEEE Access,"2 Jan 2025","2025","13","","1227","1235","This study utilized the Korean College Scholastic Ability Test questions to evaluate the mathematical problem-solving abilities of the latest Generative AI models, o1-preview and gpt-4o. The performance of the AI models was analyzed using 92 questions from the mathematics sections of the 2023 and 2024 tests and compared with the performance of human learners. The results showed that the o1-preview model achieved an average accuracy rate of 81.52%, performing at a level comparable to top-tier human learners. The gpt-4o model demonstrated mid to lower-tier performance with an average accuracy rate of 49.46%. When analyzing different problem types, this study found that both models did better on multiple-choice questions, but their accuracy decreased as the problems got harder. AI uses reasoning processes similar to those of humans when solving mathematical problems. This study is significant because it offers new insights into AI’s mathematical abilities and shows the potential for using AI in education.","2169-3536","","10.1109/ACCESS.2024.3523703","Hongik University’s New Faculty Research Support Fund(grant numbers:2024S100801); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10817549","Generative AI;mathematical problem-solving;o1-preview;college scholastic ability test;AI educational applications","Chatbots;Accuracy;Mathematical models;Generative AI;Artificial intelligence;Cognition;Problem-solving;Education;Data models;Analytical models","","","","34","CCBY","27 Dec 2024","","","IEEE","IEEE Journals"
"Finite Element Modelling for Biophysical Models of Nervous System Stimulation: Best Practices for Multiscale Adaptive Meshing","L. Rodrigo Osorio; S. M. Hall; R. Francisco Saavedra; N. Pablo Aqueveque; J. J. FitzGerald; B. J. Andrews","Department of Electrical Engineering, Universidad de Concepción, Concepción, Chile; Nuffield Department of Surgical Sciences, University of Oxford, Oxford, United Kingdom; Department of Electric and Electronic Engineering, Universidad del Bio Bio, Concepción, Chile; Department of Electrical Engineering, Universidad de Concepción, Concepción, Chile; Nuffield Department of Surgical Sciences, University of Oxford, Oxford, United Kingdom; Nuffield Department of Surgical Sciences, University of Oxford, Oxford, United Kingdom",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"","2025","PP","99","1","1","This paper presents methods for FEM modelling the peripheral and central nervous systems with considerations for meshing and computational constraints. FEM models in this context are convenient for testing hypothesises about the effects of different stimulation parameters and exploring different electrode designs before moving to in vitro and in vivo experiments. The methods presented in this paper are motivated by assessing differentiation errors from different mesh sizes and the transitions between different materials in the model. We aim to support the development of transparent and reproducible modelling experiments. Accurate and reproducible models are essential, given the importance of the applications in which these models are used. However, a dearth of literature is devoted to promoting best practices in finite element modelling for biophysical models. We evaluate the impact of differentiation errors on calculating the Activating Function and predicting action potentials in a Hodgkin-Huxley (H-H) axon model. We found that poor spatial discretisation facilitates the generation of double-derivative noise. However, it does not generate false predictions of action potentials on the H-H model. Activation thresholds were higher (57.5 mA) for coarser meshes than Fine and Extremely Fine (55 mA). Implementing Multiscale meshes with the finest refined sizes reduced material transition discontinuities reflected in the activating function calculation. Our findings support using the finest spatial discretisations possible within computational constraints, which may rely on adaptive meshing techniques. We advocate coupling the extracellular field to H-H-based axons to further limit potential error sources.","1558-0210","","10.1109/TNSRE.2024.3525343","National Institute for Health Research (NIHR) Oxford Biomedical Research Centre; ANID-FOVI(grant numbers:220205); CONICYT- PFCHA/Doctorado Nacional(grant numbers:2020?21202217); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10820855","Electrical stimulation;finite element modelling;peripheral nervous system;central nervous system","Mathematical models;Finite element analysis;Biological system modeling;Computational modeling;Brain modeling;Axons;Solid modeling;Electrodes;Adaptation models;Thigh","","","","","CCBYNCND","3 Jan 2025","","","IEEE","IEEE Early Access Articles"
"Cosine Similarity Template Matching Networks for Optical and SAR Image Registration","W. Xiong; M. Sun; H. Du; B. Xiong; C. Zhang; Q. Ou; Z. Rao","Nanchang Hangkong University, Nanchang, China; Nanchang Hangkong University, Nanchang, China; North Lian Chuang Communication Company, Ltd., Nanchang, China; Nanchang Hangkong University, Nanchang, China; Nanchang Hangkong University, Nanchang, China; Nanchang Hangkong University, Nanchang, China; Nanchang Hangkong University, Nanchang, China",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"9 Dec 2024","2025","18","","813","827","Synthetic aperture radar (SAR) and optical imagery are complementary methods in Earth observation. However, traditional similarity measures struggle to accurately align these heterogeneous images due to sensor differences and modality disparities. We propose a cosine similarity template matching network to address this challenge. Our approach leverages spatial search operations and cosine similarity to effectively quantify similarities between SAR and optical images. We introduce a pooling heatmap loss with label transform operation to facilitate smoother convergence. This method precisely identifies matching regions in heterogeneous datasets, significantly outperforming state-of-the-art methods. Moreover, we construct comprehensive datasets comprising spring, summer, fall, and winter subsets derived from SEN1-2 datasets, each containing diverse SAR and optical image pairs. These datasets serve as benchmarks for evaluating template matching algorithms in heterogeneous image scenarios, setting the stage for further advancements in template matching research.","2151-1535","","10.1109/JSTARS.2024.3504555","Jiangxi Natural Science Foundations(grant numbers:20224BAB212009,20212BBE53017); National Natural Science Foundation of China(grant numbers:62401244,62473187,62261038,62365014,62222206); Innovation Fund Designated for Graduate of Nanchang Hangkong University(grant numbers:YC2024-S618); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10763440","Deep learning;optical image;synthetic aperture radar (SAR);template matching","Optical sensors;Optical imaging;Feature extraction;Adaptive optics;Radar polarimetry;Laser radar;Heating systems;Synthetic aperture radar;Remote sensing;Costs","","","","53","CCBYNCND","21 Nov 2024","","","IEEE","IEEE Journals"
"Using Trust and Reputation for Detecting Groups of Colluded Agents in Social Networks","M. Cotronei; S. Giuffrè; A. Marcianò; D. Rosaci; G. M. L. Sarnè","Department of Information Engineering, Infrastructure and Sustainable Energy (DIIES), Mediterranea University of Reggio Calabria, Reggio Calabria, Italy; Department of Information Engineering, Infrastructure and Sustainable Energy (DIIES), Mediterranea University of Reggio Calabria, Reggio Calabria, Italy; Department of Information Engineering, Infrastructure and Sustainable Energy (DIIES), Mediterranea University of Reggio Calabria, Reggio Calabria, Italy; Department of Information Engineering, Infrastructure and Sustainable Energy (DIIES), Mediterranea University of Reggio Calabria, Reggio Calabria, Italy; Department of Psychology, University of Milano-Bicocca, Milan, Italy",IEEE Access,"3 Jan 2025","2025","13","","1511","1521","One of the most common types of malicious behavior in social networks is represented by collusion, which consists of a secret cooperation between two or more agents providing mutual, highly positive feedback to each other. This collusion creates misleading advantages for the involved agents, deceiving others and distorting the actual reputation perception of the colluding members. Although the well-known EigenTrust algorithm can be fruitfully used to detect colluded agents, two important issues arise which limit its effectiveness: 1) it requires input information about which agents can be a-priori considered particularly trustworthy; and 2) it is not designed to handle situations in which we have several, different groups of colluded agents. These problems lead EigenTrust, to produce a significant number of false positives in some real situations. In this paper, we address the aforementioned issues. We introduce an automatic procedure to provide EigenTrust with the necessary inputs, and we propose an appropriate algorithm that combines EigenTrust with a clustering process. This procedure groups agents based on their reputation scores to tackle the presence of different groups of colluded agents. Through experiments, we demonstrate that our method, while maintaining the same effectiveness as EigenTrust in detecting malicious agents, is significantly more capable of avoiding the generation of false positives.","2169-3536","","10.1109/ACCESS.2024.3522560","Project CALabria HUB Ricerca Innovativa Avanzata (CAL.HUB. RIA) funded by Italian Ministry of Health(grant numbers:CUP: F63C22000530001,CUP: C33C22000540001); Piano Nazione di Ripresa e Resilienza (PNRR) Project TECH4YOU–Technologies for Climate Change Adaptation and Quality of Life Improvement funded by Italian Ministero dell’Università e della Ricerca (MUR)(grant numbers:CUP: C33C22000290006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10815731","Multi-agent systems;recursive models;reputation;social networks;trust","Social networking (online);Reliability;Robustness;Reliability engineering;Peer-to-peer computing;Vehicle dynamics;Time measurement;Software;Particle measurements;Heuristic algorithms","","","","64","CCBY","25 Dec 2024","","","IEEE","IEEE Journals"
"On the Role of Scene Coordinate System in Focusing of GEO SAR Data With Fast Time-Domain Algorithm","W. Liu; H. Li; J. Zhang; G. -C. Sun; H. Bian; J. Xiang; M. Xing","Academy of Advanced Interdisciplinary Research, Xidian University, Xi'an, China; Shaanxi Huanghe Group Company, Ltd., Xi'an, China; Academy of Advanced Interdisciplinary Research, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, Xidian University, Xi'an, China; Academy of Advanced Interdisciplinary Research, Xidian University, Xi'an, China; Academy of Advanced Interdisciplinary Research, Xidian University, Xi'an, China",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"3 Jan 2025","2025","18","","2355","2369","Geosynchronous-Earth-orbit (GEO) synthetic aperture radar (SAR) is able to achieve targeted observation, thanks to its flexibility in antenna steering, while focusing GEO SAR data is challenging due to the highly dynamic imaging geometry. Its processing algorithm is required to be able to deal with different view angles at different orbit segments, and the non-Euclidean scene geometry must be considered in the algorithm model and processing chain. This article focuses on developing the processing algorithm applicable to the GEO SAR, especially at high squint. The analytic expressions of the squint-mode wavenumber support and point spreading function are derived. Then, we propose a generalized fast Cartesian factorized back-projection algorithm, which can deal with high-squint data, and the scene coordinate system can be built with high flexibility. Especially, the role of the scene coordinate system in achieving high imaging performance is studied, and the optimal scene coordinate system is exploited. Finally, the processing results of simulated point target data are presented to validate the proposed algorithm.","2151-1535","","10.1109/JSTARS.2024.3517665","National Key R&D Program of China(grant numbers:2022YFB3901604); National Natural Science Foundation of China(grant numbers:62101404,62301403); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801218","Dynamic observation geometry;geosynchronous-Earth-orbit (GEO) synthetic aperture radar (SAR);high squint;non-Euclidean scene geometry;scene coordinate system","Synthetic aperture radar;Imaging;Geometry;Vectors;Focusing;Radar polarimetry;Frequency-domain analysis;Satellites;Heuristic algorithms;Azimuth","","","","39","CCBY","16 Dec 2024","","","IEEE","IEEE Journals"
