"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Improving the performance of motor drive servo systems via composite nonlinear control","G. Cheng; W. Yu; J. -g. Hu","Fuzhou University, Fuzhou, Fujian, CN; Fuzhou University, Fuzhou, Fujian, CN; Fuzhou University, Fuzhou, Fujian, CN",CES Transactions on Electrical Machines and Systems,"3 Jan 2019","2018","2","4","399","408","This paper presents a discrete-time design of robust composite nonlinear controller to achieve fast and accurate set-point tracking for motor servo systems subject to actuator saturation and disturbances. The basic idea here is to use a combination of linear and nonlinear control, together with a disturbance rejection mechanism based on extended state observer. The linear control part is designed to yield a fast response, and the nonlinear part serves to reduce the overshoot, while the extended state observer estimates simultaneously the state vector and the unknown disturbance for control and compensation. The closed-loop stability is analyzed using the Lyapunov theory. Practical application in a permanent magnet synchronous motor position servo system is given to demonstrate the effectiveness of the proposed control scheme.","2096-3564","","10.30941/CESTEMS.2018.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8598259","Disturbance rejection;motion control;nonlinear control;observer;servo systems;transient performance","Observers;Servomotors;Transient analysis;Motor drives;Target tracking;Permanent magnet motors","","6","","","","3 Jan 2019","","","CES","CES Journals"
"Development of fault section identification technique for low voltage DC distribution systems by using capacitive discharge current","C. -H. Noh; C. -H. Kim; G. -H. Gwon; Y. -S. Oh","College of Information and Communication Engineering, Sungkyunkwan University, Suwon, Republic of Korea; College of Information and Communication Engineering, Sungkyunkwan University, Suwon, Republic of Korea; College of Information and Communication Engineering, Sungkyunkwan University, Suwon, Republic of Korea; College of Information and Communication Engineering, Sungkyunkwan University, Suwon, Republic of Korea",Journal of Modern Power Systems and Clean Energy,"7 Nov 2019","2018","6","3","509","520","The increasing importance of energy efficiency has led to several studies related to the construction of a reliable low voltage DC (LVDC) distribution system. Specifically, studies on a protection scheme that considers the fault characteristics of an LVDC distribution system are essential to improve system reliability. When compared to a conventional distribution system, the most distinct feature of an LVDC distribution system is the existence of a capacitive discharge current from converters under a fault condition that results in the prompt operation of protection devices. Therefore, this study involves proposing a precise and rapid technique to identify the fault section in an LVDC distribution system. The technique involves two stages, namely: an analysis stage to analyze the capacitive discharge current and a decision stage to identify the fault section based on the fault type. A detailed discussion of each step is presented and its feasibility is verified based on the results of simulations with an ElectroMagnetic Transients Program and MATLAB®.","2196-5420","","10.1007/s40565-017-0362-4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8894234","Capacitive discharge current;Fault section identification;Fault type identification;Low voltage DC distribution system","Circuit faults;Discharges (electric);Fault location;Low voltage;Capacitors","","5","","","","7 Nov 2019","","","SGEPRI","SGEPRI Journals"
"On “Over-Sized” High-Gain Practical Observers for Nonlinear Systems","D. Carnevale; C. Possieri; A. Tornambe","Istituto Nazionale di Fisica Nucleare, Frascati, Lazio, IT; Istituto Nazionale di Fisica Nucleare, Frascati, Lazio, IT; Istituto Nazionale di Fisica Nucleare, Frascati, Lazio, IT",IEEE/CAA Journal of Automatica Sinica,"5 Apr 2018","2018","5","3","691","698","In this paper, it is shown that the performances of a class of high-gain practical observers can be improved by estimating the time derivatives of the output up to an order that is greater than the dimension of the system, which is assumed to be in observability form and, possibly, time-varying. Such an improvement is achieved without increasing the gain of the observers, thus allowing their use in a wide variety of control and identification applications.","2329-9274","","10.1109/JAS.2018.7511075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8332142","Filtering properties;nonlinear systems;observability;observer design","","","5","","","","5 Apr 2018","","","IEEE","IEEE Journals"
"Secure device pairing via handshake detection","Z. Guo; X. Gao; Q. Ma; J. Zhao","Xi'an Jiaotong University, Xi'an, Shaanxi, CN; Xi'an Jiaotong University, Xi'an, Shaanxi, CN; Tsinghua University, Beijing, Beijing, CN; Xi'an Jiaotong University, Xi'an, Shaanxi, CN",Tsinghua Science and Technology,"16 Sep 2018","2018","23","5","621","633","Multi-party applications are becoming popular due to the development of mobile smart devices. In this work, we explore Secure Device Pairing (SDP), a novel pairing mechanism, which allows users to use smart watches to detect the handshake between users, and use the shaking information to create security keys that are highly random. Thus, we perform device pairing without complicated operations. SDP dynamically adjusts the sensor’s sampling frequency and uses different classifiers at varying stages to save the energy. A multi-level quantization algorithm is used to maximize the mutual information between two communicating entities without information leakage. We evaluate the main modules of SDP with 1800 sets of handshake data. Results show that the recognition accuracy of the handshake detection algorithm is 98.2%, and the power consumption is only 1/3 of that of the single sampling frequency classifier.","1007-0214","","10.26599/TST.2018.9010085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8450874","device pairing; handshake detection; key extraction","Wireless communication;Data mining;Communication system security;Wireless sensor networks;Password;Acceleration","","4","","","","16 Sep 2018","","","TUP","TUP Journals"
"Notice of Retraction: Efficient feature extraction using apache spark for network behavior anomaly detection","X. Ye; X. Chen; D. Liu; W. Wang; L. Yang; G. Liang; G. Shao","Chengdu University of Information Technology, Chengdu, Sichuan, CN; Sichuan University, Chengdu, Sichuan, CN; Chengdu University of Information Technology, Chengdu, Sichuan, CN; Sichuan University, Chengdu, Sichuan, CN; Chengdu University of Information Technology, Chengdu, Sichuan, CN; Sichuan University, Chengdu, Sichuan, CN; Sichuan University, Chengdu, Sichuan, CN",Tsinghua Science and Technology,"16 Sep 2018","2018","23","5","561","573","Retracted.","1007-0214","","10.26599/TST.2018.9010021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8450869","","","","4","","","","16 Sep 2018","","","TUP","TUP Journals"
"Software system evolution analysis method based on algebraic topology","C. Shan; L. Liu; J. Xue; C. Hu; H. Zhu","Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN",Tsinghua Science and Technology,"16 Sep 2018","2018","23","5","599","609","The analysis of software system evolution is highly significant in software research as the evolution runs throughout the lifecycle of a software system. Considering a software system as an algebraic engineering system, we propose a software system evolution analysis method based on algebraic topology. First, from a complex network perspective, we abstract a software system into the software structural topology diagram. Then, based on the algebraic topology principle, we abstract each node in the software structural topology diagram into an algebraic component represented by a 6-tuple. We propose three kinds of operation relationships between two algebraic components, so that the software system can be abstracted into an algebraic expression of components. In addition, we propose three forms of software system evolution, which help to analyze the structure and evolution of system software and facilitate its maintenance and reconfiguration.","1007-0214","","10.26599/TST.2018.9010027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8450872","software structural topology diagram; algebraic component; topological complex; evolution","Software systems;Topology;Object oriented modeling;Complex networks;Analytical models","","3","","","","16 Sep 2018","","","TUP","TUP Journals"
"Computational Modelling for Dish-to-Dish Coupling Investigations on Meerkat Telescope","S. Kuja; P. G. Wiid","Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, Western Cape 7600, South Africa, e-mail: stanleykuj@gmail.com; Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, Western Cape 7600, South Africa, e-mail: wiidg@sun.ac.za",SAIEE Africa Research Journal,"17 Dec 2018","2018","109","1","69","78","The MeerKAT telescope will form part of the Square Kilometre Array (SKA) which will have orders of magnitude greater sensitivity than existing radio telescopes. Radio Frequency Interference (RFI) poses a great threat to such sensitive equipment. We characterize electromagnetic (EM) signals on a single dish structure using a physical scale model, computational electromagnetic (CEM) modelling and field measurement. The CEM code and method of moments frequency domain numerical technique are utilised throughout the study. We successfully achieve CEM model verification through measurement of a physical scale model in an anechoic chamber. The validated model is further verified with full scale on-site measurements. A transfer function determined from an incident electric field and the associated induced currents on various cables of a single dish structure is used to compare simulation and measurement. We use our corroborated CEM model to investigate dish to dish coupling in order to predict whether the MeerKAT system would be at risk. With a low power radiation of −70 dBm from a neighbouring dish, we predict coupled power of less than −120 dBm to the nearest dish.","1991-1696","","10.23919/SAIEE.2018.8531801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8531801","Anechoic chamber;computational electromagnetic (CEM) modelling;dish to dish coupling;method of moments;radio frequency interference (RFI);telescope;transfer function","Computational modeling;Cable shielding;Couplings;Telescopes;Frequency measurement;Method of moments;Anechoic chambers","","","","","","17 Dec 2018","","","SAIEE","SAIEE Journals"
"Publisher's note","",,International Journal of Crowd Science,"11 Jul 2022","2018","2","1","1","1","","2398-7294","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9826664","","","","","","","","11 Jul 2022","","","TUP","TUP Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"9 Jul 2018","2018","29","3","c2","c2","","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8406339","","Systems engineering and theory;Aerospace engineering;Technological innovation;Presses;TV;Databases;Publishing","","","","","","9 Jul 2018","","","BIAI","BIAI Journals"
"Et Cetera","T. Akgül","Istanbul Technical University, Dept. of Electronics and Communications Engineering, Telecommunications Division, 80626 Maslak Istanbul, Turkey",URSI Radio Science Bulletin,"27 Jan 2019","2018","2018","366","22","22","","1024-4530","","10.23919/URSIRSB.2018.8627427","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8627427","","Telecommunications","","","","","","27 Jan 2019","","","URSI","URSI Journals"
"Et cetera","T. Akgül","Istanbul Technical University, Dept. of Electronics and Communications Engineering, Telecommunications Division, 80626 Maslak Istanbul, Turkey",URSI Radio Science Bulletin,"27 Jan 2019","2018","2018","367","13","13","“It is always important to have the correct perspective in a selfie.”","1024-4530","","10.23919/URSIRSB.2018.8627406","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8627406","","Telecommunications;Smart phones;Vibrations","","","","","","27 Jan 2019","","","URSI","URSI Journals"
"Et Cetera","T. Akgül","Istanbul Technical University, Dept. of Electronics and Communications Engineering, Telecommunications Division, 80626 Maslak Istanbul, Turkey",URSI Radio Science Bulletin,"13 Dec 2018","2018","2018","365","37","37","","1024-4530","","10.23919/URSIRSB.2018.8572599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8572599","","Telecommunications","","","","","","13 Dec 2018","","","URSI","URSI Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"10 May 2018","2018","29","2","c2","c2","","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355921","","System analysis and design;Aerospace electronics;Atmospheric modeling;Analytical models;Military aircraft","","","","","","10 May 2018","","","BIAI","BIAI Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"6 Sep 2018","2018","29","4","c2","c2","","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8456468","","Systems engineering and theory;Aerospace engineering;Technological innovation;Presses;TV;Databases;Publishing","","","","","","6 Sep 2018","","","BIAI","BIAI Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"3 Jan 2019","2018","29","6","c2","c2","","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599033","","System analysis and design;Aerospace electronics;Atmospheric modeling;Analytical models;Military aircraft","","","","","","3 Jan 2019","","","BIAI","BIAI Journals"
"Et cetera","T. Akgül","Istanbul Technical University, Dept. of Electronics and Communications Engineering, Telecommunications Division, 80626 Maslak Istanbul, Turkey",URSI Radio Science Bulletin,"11 Oct 2018","2018","2018","364","65","66","","1024-4530","","10.23919/URSIRSB.2018.8486773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8486773","","Telecommunications;Facsimile;Electronic mail","","","","","","11 Oct 2018","","","URSI","URSI Journals"
"Power of Deep Learning for Channel Estimation and Signal Detection in OFDM Systems","H. Ye; G. Y. Li; B. -H. Juang","Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",IEEE Wireless Communications Letters,"16 Feb 2018","2018","7","1","114","117","This letter presents our initial results in deep learning for channel estimation and signal detection in orthogonal frequency-division multiplexing (OFDM) systems. In this letter, we exploit deep learning to handle wireless OFDM channels in an end-to-end manner. Different from existing OFDM receivers that first estimate channel state information (CSI) explicitly and then detect/recover the transmitted symbols using the estimated CSI, the proposed deep learning-based approach estimates CSI implicitly and recovers the transmitted symbols directly. To address channel distortion, a deep learning model is first trained offline using the data generated from simulation based on channel statistics and then used for recovering the online transmitted data directly. From our simulation results, the deep learning based approach can address channel distortion and detect the transmitted symbols with performance comparable to the minimum mean-square error estimator. Furthermore, the deep learning-based approach is more robust than conventional methods when fewer training pilots are used, the cyclic prefix is omitted, and nonlinear clipping noise exists. In summary, deep learning is a promising tool for channel estimation and signal detection in wireless communications with complicated channel distortion and interference.","2162-2345","","10.1109/LWC.2017.2757490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8052521","Deep learning;channel estimation;OFDM","Machine learning;OFDM;Channel estimation;Data models;Wireless communication;Training;Nonlinear distortion","","1360","","10","OAPA","28 Sep 2017","","","IEEE","IEEE Journals"
"Deep Learning-Based Channel Estimation for Beamspace mmWave Massive MIMO Systems","H. He; C. -K. Wen; S. Jin; G. Y. Li","National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",IEEE Wireless Communications Letters,"11 Oct 2018","2018","7","5","852","855","Channel estimation is very challenging when the receiver is equipped with a limited number of radio-frequency (RF) chains in beamspace millimeter-wave massive multiple-input and multiple-output systems. To solve this problem, we exploit a learned denoising-based approximate message passing (LDAMP) network. This neural network can learn channel structure and estimate channel from a large number of training data. Furthermore, we provide an analytical framework on the asymptotic performance of the channel estimator. Based on our analysis and simulation results, the LDAMP neural network significantly outperforms state-of-the-art compressed sensing-based algorithms even when the receiver is equipped with a small number of RF chains.","2162-2345","","10.1109/LWC.2018.2832128","National Science Foundation (NSFC) for Distinguished Young Scholars of China(grant numbers:61625106); National Natural Science Foundation of China(grant numbers:61531011); Ministry of Science and Technology, Taiwan(grant numbers:MOST 106-2221-E-110-019); ITRI, Hsinchu, Taiwan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8353153","Millimeter wave;beamspace MIMO;channel estimation;deep learning;neural network","Channel estimation;Antenna arrays;Radio frequency;Neural networks;MIMO communication;Lenses;Noise measurement","","547","","10","OAPA","1 May 2018","","","IEEE","IEEE Journals"
"Wafer Map Defect Pattern Classification and Image Retrieval Using Convolutional Neural Network","T. Nakazawa; D. V. Kulkarni","Intel Corporation, Chandler, AZ, USA; Intel Corporation, Chandler, AZ, USA",IEEE Transactions on Semiconductor Manufacturing,"30 Apr 2018","2018","31","2","309","314","Wafer maps provide important information for engineers in identifying root causes of die failures during semiconductor manufacturing processes. We present a method for wafer map defect pattern classification and image retrieval using convolutional neural networks (CNNs). Twenty eight thousand six hundred synthetic wafer maps for 22 defect classes are generated theoretically and used for CNN training, validation, and testing. The overall classification accuracy for the 6600 test dataset is 98.2%. One thousand one hundred and ninety one real wafer maps are used for CNN performance evaluation for the same model trained by synthetic wafer maps. We demonstrate that by using only synthetic data for network training, real wafer maps can be classified with high accuracy. For image retrieval, a binary code for each wafer map is generated from an output of a fully connected layer with sigmoid activation. A retrieval error rate is 0.36% for the test dataset and 3.7% for the real wafers. Image retrieval takes 0.13 s per wafer map from the 18 000 wafer map library.","1558-2345","","10.1109/TSM.2018.2795466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8263132","Deep learning;convolutional neural network;information retrieval;semiconductor defects","Image retrieval;Feature extraction;Convolutional codes;Pattern classification;Training","","294","","10","OAPA","18 Jan 2018","","","IEEE","IEEE Journals"
