"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Diversity and multiplexing: a fundamental tradeoff in multiple-antenna channels","Lizhong Zheng; D. N. C. Tse","Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Sciences, University of California Berkeley, Berkeley, CA, USA",IEEE Transactions on Information Theory,"7 May 2003","2003","49","5","1073","1096","Multiple antennas can be used for increasing the amount of diversity or the number of degrees of freedom in wireless communication systems. We propose the point of view that both types of gains can be simultaneously obtained for a given multiple-antenna channel, but there is a fundamental tradeoff between how much of each any coding scheme can get. For the richly scattered Rayleigh-fading channel, we give a simple characterization of the optimal tradeoff curve and use it to evaluate the performance of existing multiple antenna schemes.","1557-9654","","10.1109/TIT.2003.810646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1197843","","Rayleigh channels;Receiving antennas;Transmitting antennas;MIMO;Fading;Channel capacity;Diversity methods;Wireless communication;Rayleigh scattering;Transmitters","","3107","76","19","IEEE","7 May 2003","","","IEEE","IEEE Journals"
"Multiscale structural similarity for image quality assessment","Z. Wang; E. P. Simoncelli; A. C. Bovik","Center foi Neural Sci. and Courant Inst. of Math. Sci, New York University, New York, NY, USA; Center foi Neural Sci. and Courant Inst. of Math. Sci, New York University, New York, NY, USA; Department of Electrical and Computer Engineering, University of Texas, Austin, Austin, TX, USA","The Thrity-Seventh Asilomar Conference on Signals, Systems & Computers, 2003","4 May 2004","2003","2","","1398","1402 Vol.2","The structural similarity image quality paradigm is based on the assumption that the human visual system is highly adapted for extracting structural information from the scene, and therefore a measure of structural similarity can provide a good approximation to perceived image quality. This paper proposes a multiscale structural similarity method, which supplies more flexibility than previous single-scale methods in incorporating the variations of viewing conditions. We develop an image synthesis method to calibrate the parameters that define the relative importance of different scales. Experimental comparisons demonstrate the effectiveness of the proposed method.","","0-7803-8104-1","10.1109/ACSSC.2003.1292216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1292216","","Image quality;Signal processing;Humans;Visual system;Data mining;Layout;Distortion measurement;Displays;Optical filters;Electric variables measurement","","3033","45","15","IEEE","4 May 2004","","","IEEE","IEEE Conferences"
"Z-source inverter","Fang Zheng Peng","College of Electrical Engineering, University of Zhejiang, Hangzhou, China",IEEE Transactions on Industry Applications,"26 Mar 2003","2003","39","2","504","510","This paper presents an impedance-source (or impedance-fed) power converter (abbreviated as Z-source converter) and its control method for implementing DC-to-AC, AC-to-DC, AC-to-AC, and DC-to-DC power conversion. The Z-source converter employs a unique impedance network (or circuit) to couple the converter main circuit to the power source, thus providing unique features that cannot be obtained in the traditional voltage-source (or voltage-fed) and current-source (or current-fed) converters where a capacitor and inductor are used, respectively. The Z-source converter overcomes the conceptual and theoretical barriers and limitations of the traditional voltage-source converter (abbreviated as V-source converter) and current-source converter (abbreviated as I-source converter) and provides a novel power conversion concept. The Z-source concept can be applied to all DC-to-AC, AC-to-DC, AC-to-AC, and DC-to-DC power conversion. To describe the operating principle and control, this paper focuses on an example: a Z-source inverter for DC-AC power conversion needed in fuel cell applications. Simulation and experimental results are presented to demonstrate the new features.","1939-9367","","10.1109/TIA.2003.808920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1189228","","Inverters;Voltage;Power conversion;Electromagnetic interference;Thyristors;Impedance;Rectifiers;Switching circuits;DC-DC power converters;Capacitors","","2596","11","9","IEEE","26 Mar 2003","","","IEEE","IEEE Journals"
"Linear network coding","S. . -Y. R. Li; R. W. Yeung; Ning Cai","Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China; Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China; Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China",IEEE Transactions on Information Theory,"6 Feb 2003","2003","49","2","371","381","Consider a communication network in which certain source nodes multicast information to other nodes on the network in the multihop fashion where every node can pass on any of its received data to others. We are interested in how fast each node can receive the complete information, or equivalently, what the information rate arriving at each node is. Allowing a node to encode its received data before passing it on, the question involves optimization of the multicast mechanisms at the nodes. Among the simplest coding schemes is linear coding, which regards a block of data as a vector over a certain base field and allows a node to apply a linear transformation to a vector before passing it on. We formulate this multicast problem and prove that linear coding suffices to achieve the optimum, which is the max-flow from the source to each receiving node.","1557-9654","","10.1109/TIT.2002.807285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176612","","Network coding;Communication networks;Spread spectrum communication;Vectors;Information rates;Routing;Communication switching;Channel capacity;Information theory;Conferences","","2514","84","6","IEEE","6 Feb 2003","","","IEEE","IEEE Journals"
"Super-resolution image reconstruction: a technical overview","Sung Cheol Park; Min Kyu Park; Moon Gi Kang",NA; NA; NA,IEEE Signal Processing Magazine,"11 Jun 2003","2003","20","3","21","36","A new approach toward increasing spatial resolution is required to overcome the limitations of the sensors and optics manufacturing technology. One promising approach is to use signal processing techniques to obtain an high-resolution (HR) image (or sequence) from observed multiple low-resolution (LR) images. Such a resolution enhancement approach has been one of the most active research areas, and it is called super resolution (SR) (or HR) image reconstruction or simply resolution enhancement. In this article, we use the term ""SR image reconstruction"" to refer to a signal processing approach toward resolution enhancement because the term ""super"" in ""super resolution"" represents very well the characteristics of the technique overcoming the inherent resolution limitation of LR imaging systems. The major advantage of the signal processing approach is that it may cost less and the existing LR imaging systems can be still utilized. The SR image reconstruction is proved to be useful in many practical cases where multiple frames of the same scene can be obtained, including medical imaging, satellite imaging, and video applications. The goal of this article is to introduce the concept of SR algorithms to readers who are unfamiliar with this area and to provide a review for experts. To this purpose, we present the technical review of various existing SR methodologies which are often employed. Before presenting the review of existing SR algorithms, we first model the LR image acquisition process.","1558-0792","","10.1109/MSP.2003.1203207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1203207","","Image resolution;Image reconstruction;Signal resolution;Strontium;Spatial resolution;Optical imaging;Optical sensors;Optical signal processing;Signal processing algorithms;Biomedical optical imaging","","2510","254","79","IEEE","11 Jun 2003","","","IEEE","IEEE Magazines"
"An innovative modular multilevel converter topology suitable for a wide power range","A. Lesnicar; R. Marquardt","For Power Electronics and Control, UniversiBt der Bundeswehr Miinchen, Neuherberg, Germany; For Power Electronics and Control, UniversiBt der Bundeswehr Miinchen, Neuherberg, Germany","2003 IEEE Bologna Power Tech Conference Proceedings,","14 Jun 2004","2003","3","","6 pp. Vol.3","","This paper presents a new multilevel converter topology suitable for very high voltage applications, especially network interties in power generation and transmission. The fundamental concept and the applied control scheme is introduced. Simulation results of a 36 MW-network intertie illustrate the efficient operating characteristics. A suitable structure of the converter-control is proposed.","","0-7803-7967-5","10.1109/PTC.2003.1304403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1304403","","Voltage control;Network topology;Power generation economics;Dynamic voltage scaling;Capacitors;Power generation;Power electronics;Costs;Switches;Pulse width modulation inverters","","2228","67","7","IEEE","14 Jun 2004","","","IEEE","IEEE Conferences"
"Reversible data embedding using a difference expansion","Jun Tian","ICompress Technologies, Tualatin, OR, USA",IEEE Transactions on Circuits and Systems for Video Technology,"4 Sep 2003","2003","13","8","890","896","Reversible data embedding has drawn lots of interest recently. Being reversible, the original digital content can be completely restored. We present a novel reversible data-embedding method for digital images. We explore the redundancy in digital images to achieve very high embedding capacity, and keep the distortion low.","1558-2205","","10.1109/TCSVT.2003.815962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1227616","","Image restoration;Digital images;Payloads;Decoding;Message authentication;Decorrelation;Image coding;Degradation;Distortion measurement;Pixel","","2208","14","10","IEEE","4 Sep 2003","","","IEEE","IEEE Journals"
"User cooperation diversity. Part II. Implementation aspects and performance analysis","A. Sendonaris; E. Erkip; B. Aazhang","Qualcomm, Inc., Campbell, CA, USA; Department of Electrical Engineering, Polytechnic University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, Rice University, Houston, TX, USA",IEEE Transactions on Communications,"17 Nov 2003","2003","51","11","1939","1948","For pt.I see ibid., p.1927-38. This is the second of a two-part paper on a new form of spatial diversity, where diversity gains are achieved through the cooperation of mobile users. Part I described the user cooperation concept and proposed a cooperation strategy for a conventional code-division multiple-access (CDMA) system. Part II investigates the cooperation concept further and considers practical issues related to its implementation. In particular, we investigate the optimal and suboptimal receiver design, and present performance analysis for the conventional CDMA implementation proposed in Part I. We also consider a high-rate CDMA implementation and a cooperation strategy when assumptions about the channel state information at the transmitters are relaxed. We illustrate that, under all scenarios studied, cooperation is beneficial in terms of increasing system throughput and cell coverage, as well as decreasing sensitivity to channel variations.","1558-0857","","10.1109/TCOMM.2003.819238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1246004","","Performance analysis;Multiaccess communication;Mathematical model;Throughput;Information analysis;Diversity methods;Channel state information;Transmitters;Fading;Information rates","","2195","31","15","IEEE","17 Nov 2003","","","IEEE","IEEE Journals"
"Mutual-information-based registration of medical images: a survey","J. P. W. Pluim; J. B. A. Maintz; M. A. Viergever","Image Sciences Institute, University Medical Center Utrecht, Utrecht, Netherlands; Institute of Information and Computing Sciences, University of Utrecht, Utrecht, Netherlands; Image Sciences Institute, University Medical Center Utrecht, Utrecht, Netherlands",IEEE Transactions on Medical Imaging,"28 Jul 2003","2003","22","8","986","1004","An overview is presented of the medical image processing literature on mutual-information-based registration. The aim of the survey is threefold: an introduction for those new to the field, an overview for those working in the field, and a reference for those searching for literature on a specific application. Methods are classified according to the different aspects of mutual-information-based registration. The main division is in aspects of the methodology and of the application. The part on methodology describes choices made on facets such as preprocessing of images, gray value interpolation, optimization, adaptations to the mutual information measure, and different types of geometrical transformations. The part on applications is a reference of the literature available on different modalities, on interpatient registration and on different anatomical objects. Comparison studies including mutual information are also considered. The paper starts with a description of entropy and mutual information and it closes with a discussion on past achievements and some future challenges.","1558-254X","","10.1109/TMI.2003.815867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1216223","","Biomedical imaging;Mutual information;Entropy;Image registration;Biomedical image processing;Interpolation;Optimization methods;Springs;Medical services;Biomedical equipment","Algorithms;Anatomy, Cross-Sectional;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Pattern Recognition, Automated;Subtraction Technique","2103","50","165","IEEE","28 Jul 2003","","","IEEE","IEEE Journals"
"Sensor networks: evolution, opportunities, and challenges","Chee-Yee Chong; S. P. Kumar","Booz Allen and Hamilton, Inc., San Francisco, CA, USA; Defense Advanced Research Project Agency, Arlington, VA, USA",Proceedings of the IEEE,"11 Aug 2003","2003","91","8","1247","1256","Wireless microsensor networks have been identified as one of the most important technologies for the 21st century. This paper traces the history of research in sensor networks over the past three decades, including two important programs of the Defense Advanced Research Projects Agency (DARPA) spanning this period: the Distributed Sensor Networks (DSN) and the Sensor Information Technology (SensIT) programs. Technology trends that impact the development of sensor networks are reviewed, and new applications such as infrastructure security, habitat monitoring, and traffic control are presented. Technical challenges in sensor network development include network discovery, control and routing, collaborative signal and information processing, tasking and querying, and security. The paper concludes by presenting some recent research results in sensor network algorithms, including localized algorithms and directed diffusion, distributed tracking in wireless ad hoc networks, and distributed classification using local agents.","1558-2256","","10.1109/JPROC.2003.814918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1219475","","Wireless sensor networks;Information security;Microsensors;History;Information technology;Monitoring;Traffic control;Routing;Online Communities/Technical Collaboration;Signal processing","","1998","20","40","IEEE","11 Aug 2003","","","IEEE","IEEE Journals"
"On the achievable throughput of a multiantenna Gaussian broadcast channel","G. Caire; S. Shamai","EURECOM, France; NA",IEEE Transactions on Information Theory,"25 Jun 2003","2003","49","7","1691","1706","A Gaussian broadcast channel (GBC) with r single-antenna receivers and t antennas at the transmitter is considered. Both transmitter and receivers have perfect knowledge of the channel. Despite its apparent simplicity, this model is, in general, a nondegraded broadcast channel (BC), for which the capacity region is not fully known. For the two-user case, we find a special case of Marton's (1979) region that achieves optimal sum-rate (throughput). In brief, the transmitter decomposes the channel into two interference channels, where interference is caused by the other user signal. Users are successively encoded, such that encoding of the second user is based on the noncausal knowledge of the interference caused by the first user. The crosstalk parameters are optimized such that the overall throughput is maximum and, surprisingly, this is shown to be optimal over all possible strategies (not only with respect to Marton's achievable region). For the case of r>2 users, we find a somewhat simpler choice of Marton's region based on ordering and successively encoding the users. For each user i in the given ordering, the interference caused by users j>i is eliminated by zero forcing at the transmitter, while interference caused by users j<i is taken into account by coding for noncausally known interference. Under certain mild conditions, this scheme is found to be throughput-wise asymptotically optimal for both high and low signal-to-noise ratio (SNR). We conclude by providing some numerical results for the ergodic throughput of the simplified zero-forcing scheme in independent Rayleigh fading.","1557-9654","","10.1109/TIT.2003.813523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1207369","","Throughput;Broadcasting;Transmitters;Interference elimination;Receiving antennas;Transmitting antennas;Interference channels;Crosstalk;Signal to noise ratio;Rayleigh channels","","1875","89","57","IEEE","25 Jun 2003","","","IEEE","IEEE Journals"
"Multitarget Bayes filtering via first-order multitarget moments","R. P. S. Mahler","Lockheed Martin NE and SS Tactical Systems, Eagan, MN, USA",IEEE Transactions on Aerospace and Electronic Systems,"21 Jan 2004","2003","39","4","1152","1178","The theoretically optimal approach to multisensor-multitarget detection, tracking, and identification is a suitable generalization of the recursive Bayes nonlinear filter. Even in single-target problems, this optimal filter is so computationally challenging that it must usually be approximated. Consequently, multitarget Bayes filtering will never be of practical interest without the development of drastic but principled approximation strategies. In single-target problems, the computationally fastest approximate filtering approach is the constant-gain Kalman filter. This filter propagates a first-order statistical moment - the posterior expectation - in the place of the posterior distribution. The purpose of this paper is to propose an analogous strategy for multitarget systems: propagation of a first-order statistical moment of the multitarget posterior. This moment, the probability hypothesis density (PHD), is the function whose integral in any region of state space is the expected number of targets in that region. We derive recursive Bayes filter equations for the PHD that account for multiple sensors, nonconstant probability of detection, Poisson false alarms, and appearance, spawning, and disappearance of targets. We also show that the PHD is a best-fit approximation of the multitarget posterior in an information-theoretic sense.","1557-9603","","10.1109/TAES.2003.1261119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261119","","Filtering;Sensor systems;State-space methods;Virtual colonoscopy;Probability;Density measurement;Random number generation;Nonlinear filters;Terrorism;Contracts","","1830","3","70","IEEE","21 Jan 2004","","","IEEE","IEEE Journals"
