"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DR-Cloud: Multi-cloud based disaster recovery service","Y. Gu; D. Wang; C. Liu","Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN; Beijing University of Posts and Telecommunications, Beijing, Beijing, CN",Tsinghua Science and Technology,"7 Feb 2014","2014","19","1","13","23","With the rapid popularity of cloud computing paradigm, disaster recovery using cloud resources becomes an attractive approach. This paper presents a practical multi-cloud based disaster recovery service model: DRCloud. With DR-Cloud, resources of multiple cloud service providers can be utilized cooperatively by the disaster recovery service provider. A simple and unified interface is exposed to the customers of DR-Cloud to adapt the heterogeneity of cloud service providers involved in the disaster recovery service, and the internal processes between clouds are invisible to the customers. DR-Cloud proposes multiple optimization scheduling strategies to balance the disaster recovery objectives, such as high data reliability, low backup cost, and short recovery time, which are also transparent to the customers. Different data scheduling strategies based on DR-Cloud are suitable for different kinds of data disaster recovery scenarios. Experimental results show that the DR-Cloud model can cooperate with cloud service providers with various parameters effectively, while its data scheduling strategies can achieve their optimization objectives efficiently and are widely applicable.","1007-0214","","10.1109/TST.2014.6733204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6733204","multi-cloud;disaster recovery;DR-Cloud","Cloud computing;Reliability;Data models;Authorization;Computational modeling;Optimization;Computer network reliability","","22","","","","7 Feb 2014","","","TUP","TUP Journals"
"Image decomposition and staircase effect reduction based on total generalized variation","J. Xu; X. Feng; Y. Hao; Y. Han","School of Science, Xidian University, Xi'an 710071, China; School of Mathematics and Statistics, Henan University of Science and Technology, Luoyang 471023, China; School of Science, Xidian University, Xi'an 710071, China; School of Mathematics and Statistics, Henan University of Science and Technology, Luoyang 471023, China; College of Mathematic and Computational Science, Shenzhen University, Shenzhen 518060, China",Journal of Systems Engineering and Electronics,"4 Mar 2014","2014","25","1","168","174","Total variation (TV) is widely applied in image processing. The assumption of TV is that an image consists of piecewise constants, however, it suffers from the so-called staircase effect. In order to reduce the staircase effect and preserve the edges when textures of image are extracted, a new image decomposition model is proposed in this paper. The proposed model is based on the total generalized variation method which involves and balances the higher order of the structure. We also derive a numerical algorithm based on a primal-dual formulation that can be effectively implemented. Numerical experiments show that the proposed method can achieve a better trade-off between noise removal and texture extraction, while avoiding the staircase effect efficiently.","1004-4132","","10.1109/JSEE.2014.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754241","total variation (TV);image decomposition;staircase effect;total generalized variation","TV;Numerical models;Image decomposition;Mathematical model;Image edge detection","","20","","","","4 Mar 2014","","","BIAI","BIAI Journals"
"Coordinating active and reactive energy balances in islanded networks supported by renewables and BESS","F. Bignucolo; A. Raciti; R. Caldon","Universita degli Studi di Padova, Padova, Veneto, IT; Universita degli Studi di Padova, Padova, Veneto, IT; Universita degli Studi di Padova, Padova, Veneto, IT",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","A large exploiting of renewables in islanded systems can become more and more interesting, both referring to the disconnection of portions of developed distribution networks and to the first electrification of rural areas. A control strategy able to coordinate the different resources of islanded systems, aiming to preserve voltage and frequency stability, is needed. Differently from other works, the authors have developed an approach able to coordinate active and reactive generation output with storage systems requirements and features, making no use of remote communications between different points of the system. The control strategy acts on frequency and voltage in order to reduce as much as possible the power exchanges between the storage system and the network. This means involving mainly generators in supplying load requirements. In this way, the storage system can provisionally compensate significant events in terms of active and reactive balance, as shown in the reported simulations.","","978-1-84919-917-9","10.1049/cp.2014.0824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993217","Islanded networks;Renewables;Storage systems;Frequency and Voltage regulation;Remote communication absence","","","18","","","","22 Dec 2014","","","IET","IET Conferences"
"BPGM: A big graph mining tool","Y. Liu; B. Wu; H. Wang; P. Ma","Beijing University of Posts and Telecommunications, Beijing, Beijing, CN; Beijing University of Posts and Telecommunications, Beijing, Beijing, CN; Beijing University of Posts and Telecommunications, Beijing, Beijing, CN; Beijing University of Posts and Telecommunications, Beijing, Beijing, CN",Tsinghua Science and Technology,"7 Feb 2014","2014","19","1","33","38","The design and implementation of a scalable parallel mining system target for big graph analysis has proven to be challenging. In this study, we propose a parallel data mining system for analyzing big graph data generated on a Bulk Synchronous Parallel (BSP) computing model named BSP-based Parallel Graph Mining (BPGM). This system has four sets of parallel graph mining algorithms programmed in the BSP parallel model and a well-designed workflow engine optimized for cloud computing to invoke these algorithms. Experimental results show that the graph mining algorithm components in BPGM are efficient and have better performance than big cloud-based parallel data miner and BC-BSP.","1007-0214","","10.1109/TST.2014.6733206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6733206","cloud computing;parallel algorithms;graph data analysis;data mining;social network analysis","Data mining;Algorithm design and analysis;Clustering algorithms;Partitioning algorithms;Computational modeling;Engines;Parallel processing","","13","","","","7 Feb 2014","","","TUP","TUP Journals"
"Pseudo-noise preamble based joint frame and frequency synchronization algorithm in OFDM communication systems","Q. Jing; M. Cheng; Y. Lu; W. Zhong; H. Yao","College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China",Journal of Systems Engineering and Electronics,"4 Mar 2014","2014","25","1","1","9","Frame and frequency synchronization are essential for orthogonal frequency division multiplexing (OFDM) systems. The frame offset owing to incorrect start point position of the fast Fourier transform (FFT) window, and the carrier frequency offset (CFO) due to Doppler frequency shift or the frequency mismatch between the transmitter and receiver oscillators, can bring severe intersymbol interference (ISI) and inter-carrier interference (ICI) for the OFDM system. Relying on the relatively good correlation characteristic of the pseudo-noise (PN) sequence, a joint frame offset and normalized CFO estimation algorithm based on PN preamble in time domain is developed to realize the frame and frequency synchronization in the OFDM system. By comparison, the performances of the traditional algorithm and the improved algorithm are simulated under different conditions. The results indicate that the PN preamble based algorithm both in frame offset estimation and CFO estimation is more accurate, resource-saving and robust even under poor channel condition, such as low signal-to-noise ratio (SNR) and large normalized CFO.","1004-4132","","10.1109/JSEE.2014.00001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754222","orthogonal frequency division multiplexing (OFDM);frame synchronization;carrier frequency offset (CFO) estimation;preamble;pseudo-noise sequence","OFDM;Algorithm design and analysis;Synchronization;Frequency synchronization;Noise measurement;Maximum likelihood estimation","","12","","","","4 Mar 2014","","","BIAI","BIAI Journals"
"Detecting Hardware Trojan through heuristic partition and activity driven test pattern generation","Xue Mingfu; Hu Aiqun; Li Guyue","Research Center of Information Security, College of Information Science and Engineering, Southeast University, Sipailou 2nd, 210096, Nanjing, China; Research Center of Information Security, College of Information Science and Engineering, Southeast University, Sipailou 2nd, 210096, Nanjing, China; Research Center of Information Security, College of Information Science and Engineering, Southeast University, Sipailou 2nd, 210096, Nanjing, China",2014 Communications Security Conference (CSC 2014),"22 Dec 2014","2014","","","1","6","Hardware Trojan has emerged as an impending security threat to many critical systems. However, detecting hardware Trojan is extremely difficult due to Trojans are always triggered by rare events. Side-channel signal analysis is effective in detecting Trojan but facing the challenge with process variation and environment noise in nanotechnology. Moreover, side-channel approaches that analyze global signals cannot scale well to large circuits. This paper presents a heuristic partition and test pattern generation based localized signal analysis method for hardware Trojan detection. First, we partition the design into regions controlled by scan chains. Then a test vector ordering algorithm is used to generate optimized vectors which can magnify the activity in the target region where Trojan may be located. At last, power ports are placed in each region to measure the localized transient current anomalies for Trojan detection, while a signal calibration technique is used to eliminate the negative effect of process variation and noise. We evaluate our approach on ISCAS89 benchmark circuits and the results show that the proposed scheme can magnify the detection sensitivity in multiples from the state-of-the-art. Two further benefits of this method are that it can scale well to large circuits and determine Trojan's location.","","978-1-84919-844-8","10.1049/cp.2014.0728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6992221","hardware security;hardware Trojan detection;heuristic partition;test pattern generation","","","12","1","","","22 Dec 2014","","","IET","IET Conferences"
"Underdetermined DOA estimation and blind separation of non-disjoint sources in time-frequency domain based on sparse representation method","X. Wang; Z. Huang; Y. Zhou","School of Electronic and Science Engineering, National University of Defense Technology, Changsha 410073, China; School of Electronic and Science Engineering, National University of Defense Technology, Changsha 410073, China; School of Electronic and Science Engineering, National University of Defense Technology, Changsha 410073, China",Journal of Systems Engineering and Electronics,"4 Mar 2014","2014","25","1","17","25","This paper deals with the blind separation of nonstation-ary sources and direction-of-arrival (DOA) estimation in the under-determined case, when there are more sources than sensors. We assume the sources to be time-frequency (TF) disjoint to a certain extent. In particular, the number of sources presented at any TF neighborhood is strictly less than that of sensors. We can identify the real number of active sources and achieve separation in any TF neighborhood by the sparse representation method. Compared with the subspace-based algorithm under the same sparseness assumption, which suffers from the extra noise effect since it cannot estimate the true number of active sources, the proposed algorithm can estimate the number of active sources and their corresponding TF values in any TF neighborhood simultaneously. Another contribution of this paper is a new estimation procedure for the DOA of sources in the underdetermined case, which combines the TF sparseness of sources and the clustering technique. Simulation results demonstrate the validity and high performance of the proposed algorithm in both blind source separation (BSS) and DOA estimation.","1004-4132","","10.1109/JSEE.2014.00003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754224","underdetermined blind source separation (UBSS);time-frequency (TF) domain;sparse representation method;iterative adaptive approach;direction-of-arrival (DOA) estimation;clustering validation","Blind separation;Direction-of-arrival estimation;Clustering algorithms;Signal processing algorithms;Sensors;Time-frequency analysis","","12","","","","4 Mar 2014","","","BIAI","BIAI Journals"
"Proposed power and control system for small scale wind turbines connected to the grid","R. H. Eckstein; T. B. Lazzarin; I. Barbi","Universidade Federal de Santa Catarina, Florianopolis, SC, BR; Universidade Federal de Santa Catarina, Florianopolis, SC, BR; Universidade Federal de Santa Catarina, Florianopolis, SC, BR",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","Currently, low power wind system is an important research topic, it has a large socioeconomic appeal, because it is a renewable, clean, sustainable and alternative source of electric energy. The electricity production by low power wind systems can be implemented in several places, such as homes, telecommunications towers, oil rigs, schools and rural clinics with a good profitability over time. However, the popularization of renewable energy in low scale depends on new solutions to provide simple, robust and cost-effective systems. Aiming this scenario, this paper proposes a system that enables the connection between small wind turbines and the mains, based on a passive rectifier, DC-DC buck converter and push-pull inverter. The proposed system was analysed, designed and verified for a 1kW small wind turbine.","","978-1-84919-917-9","10.1049/cp.2014.0836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993229","Grid connection;MPPT control;robust system;Small wind turbine","","","11","","","","22 Dec 2014","","","IET","IET Conferences"
"Stability analysis of interconnected AC power systems with multi-terminal DC grids based on the Cigré DC grid test system","M. Amin; M. Zadeh; J. A. Suul; E. Tedeschi; M. Molinas; O. B. Fosso","Norges teknisk-naturvitenskapelige universitet, Trondheim, NO; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","This paper presents selected case studies of small-signal stability analysis for power systems consisting of interconnected AC and DC sub-systems. The analysis is based on the Cigré DC-grid test system, which is designed to resemble a generalized future configuration of multi-terminal HVDC (MTDC) systems. The small-signal stability of the system is investigated to identify critical modes associated with different parts of the interconnected AC and DC power systems. The analysis is presented in several steps in order to identify interaction problems and critical modes that can occur with different typical system configurations. Firstly, a case with point-to-point HVDC connection is analysed, followed by the analysis of a four-terminal DC system, before the stability of the entire Cigré DC grid configuration is studied. The state variables participating in critical modes, and the parameter sensitivities of these modes are identified and discussed. The obtained results illustrate particular challenges that can occur during a step-wise construction of a large-scale MTDC transmission system.","","978-1-84919-917-9","10.1049/cp.2014.0860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993253","Offshore Grids;Multi-terminal HVDC;Small-signal Stability;System Interactions","","","11","","","","22 Dec 2014","","","IET","IET Conferences"
"Ground fault analysis of low voltage DC micro-grids with active front-end converter","M. Carminati; S. Grillo; L. Piegari; E. Ragaini; E. Tironi","ABB SpA SACE Division, Italy; Politecnico di Milano, Milano, Lombardia, IT; Politecnico di Milano, Milano, Lombardia, IT; ABB SpA SACE Division, Italy; Politecnico di Milano, Milano, Lombardia, IT",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","When a converter is used to interface an ac distribution system and a low voltage (LV) dc micro-grid, several combined options for ac and for dc grounding can be used. According to the selected grounding scheme, zero-sequence dc or high frequency currents may flow in specific sections of the circuit. These, in turn, can cause EMC issues, unwanted protection trips and other problems. In the present article a dc micro-grid in which the neutral point of the MV/LV transformer is directly grounded and the dc micro-grid is floating (i.e., there is no grounding connection) is analysed. When a ground fault occurs, potentially harmful fault currents flow through the front-end converter, depending on the fault resistance and on the load conditions. The methodology proposed in this work protects the front-end converter while the task of feeding the dc-side loads is committed to storage systems. The calculation of the minimum fault resistance that the front-end converter can tolerate is provided and the effectiveness of the proposed methodology is tested by means of numerical simulations.","","978-1-84919-917-9","10.1049/cp.2014.0855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993248","Converter;dc ground fault;dc micro-grids","","","9","","","","22 Dec 2014","","","IET","IET Conferences"
"On peer-assisted data dissemination in data center networks: Analysis and implementation","Y. Zhao; J. Wu; C. Liu","Google Inc, Mountain View, CA, US; Temple University, Philadelphia, PA, US; Sun Yat-Sen University, Guangzhou, Guangdong, CN",Tsinghua Science and Technology,"7 Feb 2014","2014","19","1","51","64","Data Center Networks (DCNs) are the fundamental infrastructure for cloud computing. Driven by the massive parallel computing tasks in cloud computing, one-to-many data dissemination becomes one of the most important traffic patterns in DCNs. Many architectures and protocols are proposed to meet this demand. However, these proposals either require complicated configurations on switches and servers, or cannot deliver an optimal performance. In this paper, we propose the peer-assisted data dissemination for DCNs. This approach utilizes the rich physical connections with high bandwidths and mutli-path connections, to facilitate efficient one-to-many data dissemination. We prove that an optimal P2P data dissemination schedule exists for FatTree, a speciallydesigned DCN architecture. We then present a theoretical analysis of this algorithm in the general multi-rooted tree topology, a widely-used DCN architecture. Additionally, we explore the performance of an intuitive line structure for data dissemination. Our analysis and experimental results prove that this simple structure is able to produce a comparable performance to the optimal algorithm. Since DCN applications heavily rely on virtualization to achieve optimal resource sharing, we present a general implementation method for the proposed algorithms, which aims to mitigate the impact of the potentially-high churn rate of the virtual machines.","1007-0214","","10.1109/TST.2014.6733208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6733208","data center networks;cloud computing;P2P;scheduling;peer-assisted data dissemination","Servers;Bandwidth;Topology;Algorithm design and analysis;Peer-to-peer computing;Network topology;Computer architecture","","8","","","","7 Feb 2014","","","TUP","TUP Journals"
"Inter-turn fault detection in doubly-fed induction generators for wind turbine applications using the stator reactive power analysis","M. B. Abadi; S. M. A. Cruz; A. P. Gonçalves; A. M. S. Mendes; A. Ribeiro; F. Silva","Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT; Department of Electrical and Computer Engineering, University of Coimbra / IT, Portugal; Universidade de Coimbra, Coimbra, Coimbra, PT; Research & Development Department, ENDIPREV Lda., Mortágua, Portugal; Research & Development Department, ENDIPREV Lda., Mortágua, Portugal",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","This paper proposes a new technique for the detection of inter-turn short circuit faults in the stator and rotor windings of doubly-fed induction generators. The proposed technique is based on the Fast Fourier Transform of the stator instantaneous reactive power. The effectiveness of the proposed diagnostic method to detect these faults is evaluated by extensive experimental tests that were performed for different generator operating conditions, namely for different values of the active and reactive power injected into the grid and different values of the rotor speed. The obtained results show that the proposed approach is appropriate for the identification and quantification of the faults under study.","","978-1-84919-917-9","10.1049/cp.2014.0914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993307","DFIG;fault diagnosis;inter-turn fault;reactive power","","","8","","","","22 Dec 2014","","","IET","IET Conferences"
"Novel approach for identifying Z-axis drift of RLG based on GA-SVR model","G. Wei; X. Yu; X. Long","College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha 410073, China; College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha 410073, China; College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha 410073, China",Journal of Systems Engineering and Electronics,"4 Mar 2014","2014","25","1","115","121","This paper describes a novel approach for identifying the Z-axis drift of the ring laser gyroscope (RLG) based on genetic algorithm (GA) and support vector regression (SVR) in the single-axis rotation inertial navigation system (SRINS). GA is used for selecting the optimal parameters of SVR. The latitude error and the temperature variation during the identification stage are adopted as inputs of GA-SVR. The navigation results show that the proposed GA-SVR model can reach an identification accuracy of 0.000 2 (°)/h for the Z-axis drift of RLG. Compared with the radial basis function-neural network (RBF-NN) model, the GA-SVR model is more effective in identification of the Z-axis drift of RLG.","1004-4132","","10.1109/JSEE.2014.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754234","ring laser gyroscope (RLG);gyro drift;support vector regression (SVR);inertial navigation system (INS);genetic algorithm (GA)","Navigation;Support vector machines;Gyroscopes;Optimization;Ring lasers;Data models;Genetic algorithms","","8","","","","4 Mar 2014","","","BIAI","BIAI Journals"
"Shape control on probability density function in stochastic systems","L. Wang; F. Qian; J. Liu","School of Automation and Information, Xi'an University of Technology, Xi'an 710048, China; School of Automation, Xi'an University of Posts and Telecommunications, Xi'an 710121, China; School of Automation and Information, Xi'an University of Technology, Xi'an 710048, China; State Key Laboratory for Manufacturing Systems Engineering, Xi'an Jiaotong University, Xi'an 710049, China; School of Automation and Information, Xi'an University of Technology, Xi'an 710048, China",Journal of Systems Engineering and Electronics,"4 Mar 2014","2014","25","1","144","149","A novel strategy of probability density function (PDF) shape control is proposed in stochastic systems. The controller is designed whose parameters are optimally obtained through the improved particle swarm optimization algorithm. The parameters of the controller are viewed as the space position of a particle in particle swarm optimization algorithm and updated continually until the controller makes the PDF of the state variable as close as possible to the expected PDF. The proposed PDF shape control technique is compared with the equivalent linearization technique through simulation experiments. The results show the superiority and the effectiveness of the proposed method. The controller is excellent in making the state PDF follow the expected PDF and has the very small error between the state PDF and the expected PDF, solving the control problem of the PDF shape in stochastic systems effectively.","1004-4132","","10.1109/JSEE.2014.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754238","stochastic systems;probability density function (PDF);shape control;improved particle swarm optimization","Probability density function;Stochastic systems;Shape control;Particle swarm optimization;Genetic algorithms;Gaussian distribution","","8","","","","4 Mar 2014","","","BIAI","BIAI Journals"
"The impact of electricity price forecast accuracy on the optimality of storage revenue","A. Dunbar; F. Tagliaferri; I. M. Viola; G. P. Harrison","The University of Edinburgh, Edinburgh, Edinburgh, GB; The University of Edinburgh, Edinburgh, Edinburgh, GB; The University of Edinburgh, Edinburgh, Edinburgh, GB; The University of Edinburgh, Edinburgh, Edinburgh, GB",3rd Renewable Power Generation Conference (RPG 2014),"22 Dec 2014","2014","","","1","6","Grid connected electrical energy storage could enable large numbers of intermittent renewable generators to be deployed in the UK. Many studies investigate the revenue which could be achieved through arbitrage assuming perfect foresight of electricity prices. In practice, storage operators will not have perfect foresight and will have to devise operational strategies using price forecasts. This paper investigates the impact of forecast accuracy on the optimality of storage revenue. The optimal revenue available is determined using linear programming and historic electricity prices. The results are compared to those found using dynamic programming and electricity price forecasts with increasing percentage error. A small scale lithium ion battery and a large pumped hydro energy storage (PHES) device are compared. The results show that revenue reduces at an increasing rate with increasing forecast error. The PHES device is more sensitive to forecast accuracy than the lithium ion battery. For both technologies, with a maximum error of 30%, 80% of the optimal revenue can be achieved. With increased capacity and significantly increased power rating, the lithium ion battery becomes more sensitive to price forecast accuracy.","","978-1-84919-917-9","10.1049/cp.2014.0902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993295","Electricity Storage;Price Arbitrage;Dynamic programming;Forecast Accuracy","","","8","","","","22 Dec 2014","","","IET","IET Conferences"
